"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","ATF4","DLD1_HCT15","6.49708663627933536","0.0000003183562377778229","ATF4","1","dorothea","1","6.49708663627933536","0.0000003183562377778229",NA,"","4","ReMap--ChIP-seq(rank=20); GTEx--Coexpression(rank=461); Enrichr--Queries(rank=893); ARCHS4--Coexpression(rank=1189)","237","0.06734000000000000","ReMap ChIP-seq,0.06734"
"ora","HIF1A","DLD1_HCT15","4.01388880584706254","0.0000968525800052578523","HIF1A","2","dorothea","2","4.01388880584706254","0.0000968525800052578523",NA,"","5","Literature--ChIP-seq(rank=83); ReMap--ChIP-seq(rank=97); Enrichr--Queries(rank=434); ARCHS4--Coexpression(rank=652); GTEx--Coexpression(rank=719)","940","0.30909999999999999","Enrichr Queries,0.3091"
"ora","ARNTL","DLD1_HCT15","3.99566413259776843","0.0001010033707082779667","ARNTL","3","dorothea","3","3.99566413259776843","0.0001010033707082779667",NA,"","4","ARCHS4--Coexpression(rank=45); ReMap--ChIP-seq(rank=96); Enrichr--Queries(rank=102); GTEx--Coexpression(rank=104)","104","0.02764000000000000","ARCHS4 Coexpression,0.02764"
"ora","STAT1","DLD1_HCT15","3.90587066740904376","0.0001242022125838530150","STAT1","4","dorothea","4","3.90587066740904376","0.0001242022125838530150",NA,"","6","ReMap--ChIP-seq(rank=12); ARCHS4--Coexpression(rank=23); ENCODE--ChIP-seq(rank=49); Literature--ChIP-seq(rank=90); Enrichr--Queries(rank=268); GTEx--Coexpression(rank=1380)","54","0.01413000000000000","ARCHS4 Coexpression,0.01413"
"ora","JUN","DLD1_HCT15","3.75785463799490937","0.0001746406592038447715","JUN","5","dorothea","5","3.75785463799490937","0.0001746406592038447715",NA,"","6","ReMap--ChIP-seq(rank=1); ENCODE--ChIP-seq(rank=2); Literature--ChIP-seq(rank=6); GTEx--Coexpression(rank=10); ARCHS4--Coexpression(rank=44); Enrichr--Queries(rank=66)","12","0.00336700000000000","ReMap ChIP-seq,0.003367"
"ora","NR1H3","DLD1_HCT15","3.73861384629648974","0.0001825518143587161570","NR1H3","6","dorothea","6","3.73861384629648974","0.0001825518143587161570",NA,"","5","Literature--ChIP-seq(rank=13); GTEx--Coexpression(rank=21); ARCHS4--Coexpression(rank=55); Enrichr--Queries(rank=94); ReMap--ChIP-seq(rank=274)","51","0.01307000000000000","GTEx Coexpression,0.01307"
"ora","FOXO3","DLD1_HCT15","3.31875350959959414","0.0004800058058927002659","FOXO3","7","dorothea","7","3.31875350959959414","0.0004800058058927002659",NA,"","4","Literature--ChIP-seq(rank=100); Enrichr--Queries(rank=511); GTEx--Coexpression(rank=614); ARCHS4--Coexpression(rank=763)","1071","0.36399999999999999","Enrichr Queries,0.364"
"ora","NFKB2","DLD1_HCT15","3.18788640973933202","0.0006488041068774067768","NFKB2","8","dorothea","8","3.18788640973933202","0.0006488041068774067768",NA,"","4","GTEx--Coexpression(rank=31); ReMap--ChIP-seq(rank=33); Enrichr--Queries(rank=36); ARCHS4--Coexpression(rank=41)","76","0.01929000000000000","GTEx Coexpression,0.01929"
"ora","ATF3","DLD1_HCT15","2.86371038982705883","0.0013686412025667082839","ATF3","9","dorothea","9","2.86371038982705883","0.0013686412025667082839",NA,"","6","ARCHS4--Coexpression(rank=1); Enrichr--Queries(rank=1); GTEx--Coexpression(rank=1); Literature--ChIP-seq(rank=1); ReMap--ChIP-seq(rank=39); ENCODE--ChIP-seq(rank=60)","1","0.00061430000000000","ARCHS4 Coexpression,6.143E-4"
"ora","FOS","DLD1_HCT15","2.74487373456900130","0.0017993939893154726854","FOS","10","dorothea","10","2.74487373456900130","0.0017993939893154726854",NA,"","5","GTEx--Coexpression(rank=3); ReMap--ChIP-seq(rank=4); ENCODE--ChIP-seq(rank=9); Enrichr--Queries(rank=20); ARCHS4--Coexpression(rank=220)","6","0.00186700000000000","GTEx Coexpression,0.001867"
"ora","ESRRA","DLD1_HCT15","2.35086059939645597","0.0044579931888103739579","ESRRA","11","dorothea","11","2.35086059939645597","0.0044579931888103739579",NA,"","5","ReMap--ChIP-seq(rank=23); ENCODE--ChIP-seq(rank=77); Enrichr--Queries(rank=706); GTEx--Coexpression(rank=1282); ARCHS4--Coexpression(rank=1443)","279","0.07743999999999999","ReMap ChIP-seq,0.07744"
"ora","NFKB1","DLD1_HCT15","2.28122337448418611","0.0052333119783369861158","NFKB1","12","dorothea","12","2.28122337448418611","0.0052333119783369861158",NA,"","4","ARCHS4--Coexpression(rank=24); Enrichr--Queries(rank=237); ReMap--ChIP-seq(rank=240); GTEx--Coexpression(rank=616)","56","0.01474000000000000","ARCHS4 Coexpression,0.01474"
"ora","NR1H2","DLD1_HCT15","2.17148310808979472","0.0067377810160104906548","NR1H2","13","dorothea","13","2.17148310808979472","0.0067377810160104906548",NA,"","4","ReMap--ChIP-seq(rank=58); ARCHS4--Coexpression(rank=252); Enrichr--Queries(rank=616); GTEx--Coexpression(rank=1523)","536","0.15479999999999999","ARCHS4 Coexpression,0.1548"
"ora","MAFF","DLD1_HCT15","2.11328353761646737","0.0077040033396917600300","MAFF","14","dorothea","14","2.11328353761646737","0.0077040033396917600300",NA,"","5","Enrichr--Queries(rank=2); GTEx--Coexpression(rank=4); ENCODE--ChIP-seq(rank=66); ReMap--ChIP-seq(rank=72); ARCHS4--Coexpression(rank=1624)","4","0.00142500000000000","Enrichr Queries,0.001425"
"ora","ETV4","DLD1_HCT15","2.04788739782778206","0.0089559694231667076603","ETV4","15","dorothea","15","2.04788739782778206","0.0089559694231667076603",NA,"","4","ReMap--ChIP-seq(rank=142); Enrichr--Queries(rank=287); GTEx--Coexpression(rank=1160); ARCHS4--Coexpression(rank=1164)","671","0.20440000000000000","Enrichr Queries,0.2044"
"ora","TP53","DLD1_HCT15","1.97874936721403194","0.0105014829787675907646","TP53","16","dorothea","16","1.97874936721403194","0.0105014829787675907646",NA,"","5","Literature--ChIP-seq(rank=82); ReMap--ChIP-seq(rank=256); Enrichr--Queries(rank=962); GTEx--Coexpression(rank=1114); ARCHS4--Coexpression(rank=1279)","1321","0.50000000000000000","Literature ChIP-seq,0.5"
