Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
GOMF_DNA_HELICASE_ACTIVITY	GOMF_DNA_HELICASE_ACTIVITY	1.00e-10	47	0.7231	0	0	1	0	keep	itself		True	DSCC1,MCM6,RFC3,RUVBL1,RFC4,DNA2,ERCC6L,TWNK,XRCC5,ASCC3,DHX9,G3BP1,BLM,RAD54L,MCM3,RECQL4,CHTF18,POLQ,MCM8,MCM2
GOMF_ANTIGEN_BINDING	GOMF_ANTIGEN_BINDING	1.00e-10	117	0.6802	0	0	1	0	keep	itself		True	HLA-DRB1,HLA-DMA,HLA-DQB2,GP2,HLA-DMB,HLA-DPA1,TRBV28,HLA-B,IGHV2-70,IGHE,IGHD,IGHV5-10-1,IGHV3-35,HLA-A,HLA-G,HLA-DPB1,CLEC4M,HLA-F,TRBV12-3,ITGA4
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	1.00e-10	113	0.6608	0	0	1	0	keep	itself		True	MRPL17,RPL7L1,MRPL57,RPL22L1,MRPS17,MRPL3,MRPS23,RPS21,MRPL32,RPS7,MRPL30,RPL35,DAP3,MRPL19,RPL39,MRPL47,RPL35A,RPL7,RPL27A,RPL12
GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_DNA	GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_DNA	1.00e-10	73	0.6033	65	47	0.0032	1	exclude	GOMF_DNA_HELICASE_ACTIVITY	GOMF_DNA_HELICASE_ACTIVITY	False	XRCC2,DSCC1,MCM6,RFC3,RAD54B,HELLS,RUVBL1,RFC4,DNA2,ERCC6L,TWNK,XRCC5,ASCC3,DHX9,G3BP1,MORC2,BLM,RAD54L,MSH2,MCM3
GOMF_NUCLEIC_ACID_CONFORMATION_ISOMERASE_ACTIVITY	GOMF_NUCLEIC_ACID_CONFORMATION_ISOMERASE_ACTIVITY	1.00e-10	89	0.5597	65	47	4.48e-04	1	exclude	GOMF_DNA_HELICASE_ACTIVITY	GOMF_DNA_HELICASE_ACTIVITY	False	DSCC1,MCM6,RFC3,DDX10,RAD54B,HELLS,DDX21,RUVBL1,RFC4,DDX18,DDX47,DDX31,DDX52,DNA2,ERCC6L,TWNK,XRCC5,ASCC3,DHX9,G3BP1
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_DNA	GOMF_CATALYTIC_ACTIVITY_ACTING_ON_DNA	1.00e-10	136	0.5333	65	48	8.64e-05	0	keep	GOMF_DNA_HELICASE_ACTIVITY	GOMF_DNA_HELICASE_ACTIVITY	True	XRCC2,DSCC1,MCM6,NME1,AEN,RFC3,RAD54B,EXO1,HELLS,DKC1,RUVBL1,RFC4,POLB,DNA2,POLA1,ERCC6L,DCLRE1B,TWNK,REXO2,XRCC5
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA	GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA	1.00e-10	78	0.5032	0	0	1	0	keep	itself		True	PUS7,GARS1,IARS1,RPP40,METTL1,DARS1,POP1,PTRH1,NAT10,FTSJ1,VARS1,PUS1,YARS1,PUS3,RPUSD4,TRMT61B,ADAT1,YARS2,DUS4L,QTRT2
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_RNA	GOMF_CATALYTIC_ACTIVITY_ACTING_ON_RNA	1.00e-10	211	0.4918	155	79	0.3245	0	keep	GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA	GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA	True	STK31,PUS7,GARS1,PNPT1,IARS1,RPP40,CPSF3,POLR2K,DDX10,METTL5,EXO1,METTL1,PRIM2,DARS1,POP1,NOP2,DDX21,TGS1,EXOSC8,PTRH1
GOMF_UNFOLDED_PROTEIN_BINDING	GOMF_UNFOLDED_PROTEIN_BINDING	1.00e-10	53	0.4309	0	0	1	0	keep	itself		True	UGGT2,PFDN6,PFDN4,GRPEL2,CCT6A,CCT4,PFDN2,HSPE1,CCT2,DNAJA1,HSP90AB1,NPM1,CCT3,SERPINH1,UGGT1,PDRG1,HSPD1,PPIA,CHAF1B,CCT7
GOMF_MACROMOLECULAR_CONFORMATION_ISOMERASE_ACTIVITY	GOMF_MACROMOLECULAR_CONFORMATION_ISOMERASE_ACTIVITY	1.00e-10	129	0.4542	65	47	6.18e-07	1	exclude	GOMF_DNA_HELICASE_ACTIVITY	GOMF_DNA_HELICASE_ACTIVITY	False	DSCC1,MCM6,KIF26B,RFC3,DNAH14,DDX10,RAD54B,KIF14,HELLS,FIGNL1,DDX21,KIF20A,RUVBL1,RFC4,DDX18,DDX47,DDX31,DDX52,DNA2,ERCC6L
