Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,GOMF_ANTIGEN_BINDING,GOMF_ANTIGEN_BINDING,1e-10,161,117,"HLA-DRB1,HLA-DMA,HLA-DQB2,GP2,HLA-DMB,HLA-DPA1,TRBV28,HLA-B,IGHV2-70,IGHE,IGHD,IGHV5-10-1,IGHV3-35,HLA-A,HLA-G,HLA-DPB1,CLEC4M,HLA-F,TRBV12-3,ITGA4,CD1C,HLA-DOA,IGHV1-69-2,HLA-C,TRAV12-1,HLA-E,IGHV3-38,KLRD1,IGHV3-73,IGHV1-69,ABO,IGHV2-26,TRAV19,IGLV3-21,HLA-DQA1,IGHV1-69D,IGHV4-34,IGHV1-45,TRBV7-9,IGHV5-51,FCGRT,IGHV3-72,IGHV4-4,CD209,IGKV1-5,IGHV3-21,IGHV4-61,IGHV4-39,IGLV1-44,IGHV3-16,IGKV1D-39,IGKV1D-33,SLAMF1,IGHV3-64D,HLA-DOB,IGHV3-43,IGKV1-39,IGHV3-20,IGKV4-1,IGHV1-3,IGKV1-17,IGHV4-28,IGLV3-19,IGLV3-25,IGKV1-16,IGHV3-66,IGHV6-1,IGKV3-20,IGHV3-48,IGHM,IGLV1-47,TRGV9,IGHV3-23,IGLV3-27,IGKV2-30,IGHV3-11,IGKV3-15,LAG3,IGHV3-15,IGHV3-30,IGHV3-33,IGHV4-59,B2M,IGLV3-1,CD1D,IGHV1-18,IGHV1-58,TRGV3,IGLC1,IGHV3-13,IGHV3-49,IGHV3-74,IGLL5,IGLC7,IGKC,IGHV2-5,KLRC1,IGLV1-51,IGHV3-7,IGKV2D-28,IGHV3-64,IGLV2-11,KLRC2,IGLV2-14,IGLC3,IGLV2-23,IGLC2,IGKV5-2,IGLV6-57,IGLV7-43,IGLV2-8,IGLV1-40,IGKV1D-12,IGHA1,IGHA2,IGHV7-4-1,JCHAIN",0,GMT,172,keep,itself,,1.0,0.0,0,True,1,10.0,ANTIGEN BINDING,ANTIGEN BINDING,1
2,GOMF_IMMUNE_RECEPTOR_ACTIVITY,GOMF_IMMUNE_RECEPTOR_ACTIVITY,1.3259006666e-06,154,72,"IL17RE,HLA-DQB2,EPOR,HLA-DPA1,CCR5,KIR2DS4,LILRB1,IL2RG,FCGR2B,NCR1,CXCR6,IFNLR1,EBI3,LEPR,CD4,CCR9,IL23R,HLA-DOA,CSF2RB,FCER1A,IL2RB,NCR3,XCR1,IL9R,IL6ST,CMKLR1,ACKR4,KLRD1,IL12RB2,IL17RC,GFRA3,HLA-DQA1,GHR,IL17REL,KLRF1,IL17RA,CD3G,CD3D,IL18RAP,CD247,CNTFR,HLA-DOB,IL10RA,GFRA1,CD200R1,IL11RA,CR2,FLT3,FCER2,CCR10,IL4R,PIGR,KIR3DL2,TRAC,FCMR,LILRB5,CCR2,LILRA4,CD3E,KLRK1,KLRC1,KLRC3,KLRC2,CD160,KLRC4,GFRA2,IL10RB,LIFR,IL1R2,KIR2DL4,ACKR2,IL6R",81,GMT,179,keep,itself,,1.0,0.0,0,True,40,5.877489011046948,IMMUNE RECEPTOR ACTIVITY,IMMUNE RECEPTOR ACTIVITY,2
3,GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_DNA,GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_DNA,1e-10,112,73,"XRCC2,DSCC1,MCM6,RFC3,RAD54B,HELLS,RUVBL1,RFC4,DNA2,ERCC6L,TWNK,XRCC5,ASCC3,DHX9,G3BP1,MORC2,BLM,RAD54L,MSH2,MCM3,RECQL4,CHTF18,ATAD5,MSH6,CDK7,CHD4,POLQ,TOP2A,MCM8,MCM2,MRE11,DHX36,MSH5,RFC2,RAD51C,DDX11,ERCC3,ZRANB3,SMARCA4,BRIP1,RTEL1,RECQL,MCM7,RAD54L2,PMS1,NAV2,MCM4,RAD51D,RAD51,RAD51B,ZGRF1,SMARCAD1,ERCC2,RUVBL2,TTF2,CHD6,CHD7,RAD50,PMS2,ATRX,SMARCA5,WRNIP1,DHX30,UPF1,MCM5,MLH1,FANCM,HLTF,RFC5,PIF1,SMARCAL1,DDX1,RFC1",1,GMT,121,exclude,GOMF_DNA_HELICASE_ACTIVITY,GOMF_DNA_HELICASE_ACTIVITY,0.0032,1.0,47,False,2,10.0,ATP DEPENDENT ACTIVITY ACTING ON DNA,ATP DEPENDENT ACTIVITY ACTING ON DNA,3
4,GOMF_DNA_HELICASE_ACTIVITY,GOMF_DNA_HELICASE_ACTIVITY,1e-10,63,47,"DSCC1,MCM6,RFC3,RUVBL1,RFC4,DNA2,ERCC6L,TWNK,XRCC5,ASCC3,DHX9,G3BP1,BLM,RAD54L,MCM3,RECQL4,CHTF18,POLQ,MCM8,MCM2,MRE11,DHX36,RFC2,DDX11,ERCC3,ZRANB3,BRIP1,RTEL1,RECQL,MCM7,RAD54L2,NAV2,MCM4,RAD51,ZGRF1,SMARCAD1,ERCC2,RUVBL2,RAD50,ATRX,WRNIP1,DHX30,UPF1,MCM5,FANCM,RFC5,PIF1",2,GMT,65,keep,itself,,1.0,0.0,0,True,3,10.0,DNA HELICASE ACTIVITY,DNA HELICASE ACTIVITY,4
5,GOMF_CATALYTIC_ACTIVITY_ACTING_ON_DNA,GOMF_CATALYTIC_ACTIVITY_ACTING_ON_DNA,1e-10,241,136,"XRCC2,DSCC1,MCM6,NME1,AEN,RFC3,RAD54B,EXO1,HELLS,DKC1,RUVBL1,RFC4,POLB,DNA2,POLA1,ERCC6L,DCLRE1B,TWNK,REXO2,XRCC5,ASCC3,DHX9,ALKBH2,G3BP1,MORC2,BLM,RAD54L,FEN1,MSH2,MCM3,SND1,POLE2,POLE3,RECQL4,CHTF18,DNMT1,MPG,NEIL3,ATAD5,APLF,MSH6,TOP1MT,CDK7,PDS5B,CHD4,POLQ,TOP2A,MCM8,MCM2,MRE11,DHX36,MSH5,XRCC1,RFC2,RAD51C,DDX11,NTHL1,POLM,ERCC3,ZRANB3,SMARCA4,BRIP1,LIG3,RTEL1,RECQL,MCM7,RAD54L2,PMS1,NAV2,MCM4,PCNA,RAD51D,DNASE1,DCLRE1A,TDP1,BIVM,LIG1,RAD51,APEX1,ERCC1,HMGA1,DNMT3B,RAD51B,MGME1,CHRAC1,ERCC4,ZGRF1,TOP1,SMARCAD1,PTGES3,NEIL2,ERCC2,RUVBL2,EME1,TTF2,CHD6,CHD7,MGMT,RAD50,PMS2,MAP1S,ATRX,SMARCA5,WRNIP1,POLD1,RPS3,DHX30,UPF1,MCM5,TERF1,MLH1,FANCM,HLTF,HMGA2,RFC5,PIF1,FTO,SMARCAL1,POLD3,DDX1,SETMAR,RFC1,CRY1,ALKBH3,RAG1,XRCC6,XRCC3,ERCC5,TERF2,EXOG,DCLRE1C,DNASE1L1,RBBP4,CECR2,DNASE1L2,POLG2",11,GMT,255,keep,GOMF_DNA_HELICASE_ACTIVITY,GOMF_DNA_HELICASE_ACTIVITY,8.64e-05,0.0,48,True,8,10.0,CATALYTIC ACTIVITY ACTING ON DNA,CATALYTIC ACTIVITY ACTING ON DNA,5
6,GOMF_NUCLEIC_ACID_CONFORMATION_ISOMERASE_ACTIVITY,GOMF_NUCLEIC_ACID_CONFORMATION_ISOMERASE_ACTIVITY,1e-10,153,89,"DSCC1,MCM6,RFC3,DDX10,RAD54B,HELLS,DDX21,RUVBL1,RFC4,DDX18,DDX47,DDX31,DDX52,DNA2,ERCC6L,TWNK,XRCC5,ASCC3,DHX9,G3BP1,DDX56,BLM,RAD54L,MCM3,DDX27,RECQL4,CHTF18,EIF4A1,DHX37,DDX19A,DDX20,TOP1MT,DHX34,POLQ,DHX57,TOP2A,HELZ2,MCM8,MCM2,DDX39A,MRE11,DHX36,RFC2,DDX11,DDX55,ERCC3,ZRANB3,SMARCA4,BRIP1,RTEL1,RECQL,MCM7,RAD54L2,NAV2,MCM4,DHX33,DDX54,DDX50,RAD51,DHX8,DDX39B,FXR1,ZGRF1,TOP1,SMARCAD1,ERCC2,RUVBL2,TTF2,SNRNP200,DHX15,RAD50,ATRX,DHX35,SMARCA5,MOV10L1,WRNIP1,EIF4A3,DHX30,UPF1,MCM5,DDX23,FANCM,HLTF,DDX28,RFC5,DDX46,PIF1,DDX49,SMARCAL1",3,GMT,159,exclude,GOMF_DNA_HELICASE_ACTIVITY,GOMF_DNA_HELICASE_ACTIVITY,0.000448,1.0,47,False,4,10.0,NUCLEIC ACID CONFORMATION ISOMERASE ACTIVITY,NUCLEIC ACID CONFORMATION ISOMERASE ACTIVITY,6
7,GOMF_MACROMOLECULAR_CONFORMATION_ISOMERASE_ACTIVITY,GOMF_MACROMOLECULAR_CONFORMATION_ISOMERASE_ACTIVITY,1e-10,267,130,"DSCC1,MCM6,KIF26B,RFC3,DNAH14,DDX10,RAD54B,KIF14,HELLS,FIGNL1,DDX21,KIF20A,RUVBL1,RFC4,DDX18,DDX47,DDX31,DDX52,DNA2,ERCC6L,TWNK,XRCC5,KIF23,ASCC3,DHX9,G3BP1,DDX56,CENPE,KIF18A,BLM,RAD54L,KIF2C,KIF20B,KIF4A,PSMC2,MCM3,KIF24,DDX27,RECQL4,CHTF18,KIF18B,EIF4A1,DHX37,KIF5B,DNAH2,KIFC3,DDX19A,DDX20,KIF3A,KIFC1,TOP1MT,KIF11,MYO1B,DHX34,POLQ,DHX57,TOP2A,HELZ2,MCM8,MCM2,DDX39A,MRE11,KIF9,KIF15,DHX36,RFC2,DDX11,MYH4,DDX55,ERCC3,ZRANB3,SMARCA4,BRIP1,DNAH5,KIF4B,RTEL1,RECQL,MCM7,RAD54L2,NAV2,MCM4,DHX33,KATNA1,KIF27,DDX54,DDX50,RAD51,DHX8,DDX39B,FXR1,DNAH17,DYNC1I2,ZGRF1,TOP1,SMARCAD1,KIF21B,ERCC2,RUVBL2,TTF2,SNRNP200,DHX15,SMC3,DRC11,RAD50,ATRX,DYNLRB1,DHX35,SMARCA5,MYH10,MOV10L1,WRNIP1,EIF4A3,DHX30,UPF1,MCM5,MYO7A,DDX23,FANCM,HLTF,PSMC3,PSMC4,DDX28,DNAH11,KIF3C,RFC5,DDX46,PIF1,DDX49,SMARCAL1,ACTC1",24,GMT,284,exclude,GOMF_DNA_HELICASE_ACTIVITY,GOMF_DNA_HELICASE_ACTIVITY,6.18e-07,1.0,47,False,10,10.0,MACROMOLECULAR CONFORMATION ISOMERASE ACTIVITY,"MACROMOLECULAR CONFORMATION ISOMERASE
ACTIVITY",7
8,GOMF_ISOMERASE_ACTIVITY,GOMF_ISOMERASE_ACTIVITY,1e-10,414,186,"PPIL1,DSCC1,PUS7,MCM6,KIF26B,RFC3,DNAH14,DDX10,RAD54B,KIF14,HELLS,FIGNL1,DDX21,KIF20A,DKC1,RUVBL1,RFC4,DDX18,DDX47,FKBP10,DDX31,DDX52,PUS1,DNA2,RPE,ERCC6L,TWNK,XRCC5,KIF23,ASCC3,DHX9,QSOX2,G3BP1,DDX56,CENPE,GNPDA1,KIF18A,FKBP9,BLM,RAD54L,KIF2C,KIF20B,PUS3,PUS7L,RPUSD4,KIF4A,PSMC2,MCM3,KIF24,HSPD1,FKBP14,EBPL,DDX27,PPIA,RECQL4,CHTF18,KIF18B,EIF4A1,DHX37,KIF5B,MIF,DNAH2,KIFC3,PPIH,DDX19A,GFUS,DDX20,KIF3A,KIFC1,PGM2,TOP1MT,KIF11,MYO1B,DHX34,POLQ,DHX57,TOP2A,HELZ2,MCM8,MCM2,DDX39A,MRE11,KIF9,KIF15,DHX36,RFC2,DDX11,PGM2L1,MYH4,DDX55,ERCC3,ZRANB3,SMARCA4,BRIP1,DNAH5,RANBP2,KIF4B,RTEL1,RECQL,PDIA4,MCM7,RAD54L2,NAV2,MCM4,DHX33,KATNA1,PDIA6,KIF27,DDX54,RPIA,DDX50,PDIA2,RAD51,DHX8,DDX39B,PPIB,PTPA,FXR1,DNAH17,DYNC1I2,PPIAL4C,ZGRF1,FKBP7,TOP1,SMARCAD1,KIF21B,PTGES3,PMM2,ERCC2,PPID,PIN4,RUVBL2,TTF2,SNRNP200,DHX15,SMC3,GPI,DRC11,PGM3,PTGES,NAXE,RAD50,TRUB1,PPIL4,RPUSD1,ATRX,DYNLRB1,DHX35,SMARCA5,MYH10,IDI2,MOV10L1,WRNIP1,EIF4A3,RPEL1,DHX30,PDIA3,UPF1,PDIA5,PUSL1,MCM5,ISYNA1,MYO7A,DDX23,PPIG,TRUB2,FANCM,HLTF,PSMC3,FKBP4,PSMC4,DDX28,DNAH11,KIF3C,DEGS1,RFC5,DDX46,PIF1,DDX49,SMARCAL1,GLRX2,ACTC1,PTGES2,RPUSD3,CYP2S1,DDX1",72,GMT,443,exclude,GOMF_DNA_HELICASE_ACTIVITY,GOMF_DNA_HELICASE_ACTIVITY,7.08e-08,1.0,47,False,11,10.0,ISOMERASE ACTIVITY,ISOMERASE ACTIVITY,8
9,GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_RNA,GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_RNA,1.318421195e-07,74,43,"DDX10,DDX21,DDX18,DDX47,DDX31,DDX52,DHX9,G3BP1,DDX56,DDX27,EIF4A1,DHX37,DDX19A,DDX20,DHX34,DHX57,HELZ2,DDX39A,DHX36,DDX11,DDX55,RAD54L2,DHX33,DDX54,DDX50,DHX8,DDX39B,SNRNP200,DHX15,DHX35,MOV10L1,EIF4A3,DHX30,UPF1,DDX23,FANCM,DDX28,DDX46,PIF1,DDX49,DDX1,DHX40,DDX51",27,GMT,77,keep,itself,,1.0,0.0,0,True,30,6.879945823852697,ATP DEPENDENT ACTIVITY ACTING ON RNA,ATP DEPENDENT ACTIVITY ACTING ON RNA,9
10,GOMF_ATP_HYDROLYSIS_ACTIVITY,GOMF_ATP_HYDROLYSIS_ACTIVITY,1.2036666e-09,376,139,"MCM6,ATAD2,TRIP13,MORC4,DDX10,CCT6A,KIF14,CCT4,OLA1,FIGNL1,SMC4,ABCE1,DDX21,KIF20A,RUVBL1,RFC4,ATP11A,RIOK1,CLPB,DDX18,DDX47,DDX31,DDX52,DNA2,SMC2,CCT2,ERCC6L,TWNK,XRCC5,KIF23,ASCC3,DHX9,HSP90AB1,CCT3,G3BP1,DDX56,MORC2,KIF18A,BLM,RAD54L,KIF2C,KIF20B,PSMC2,MSH2,MCM3,HSPD1,DDX27,RECQL4,CHTF18,CCT7,KIF18B,EIF4A1,DHX37,KIF5B,CCT8,ATAD3A,ATAD5,HSPA5,DDX19A,TRAP1,CCT5,DDX20,KIF3A,KIFC1,CHD4,DHX34,POLQ,DHX57,HELZ2,MCM8,MCM2,DDX39A,KIF9,KIF15,ATP6V1H,DHX36,RFC2,TCP1,DDX11,MYH4,ABCC1,ORC1,ABCC10,ATAD3B,DDX55,ERCC3,SMARCA4,BRIP1,HSPA8,RTEL1,RECQL,MCM7,ABCC2,RAD54L2,PMS1,NAV2,MCM4,DHX33,KATNA1,KIF27,DDX54,VCP,DDX50,HSP90AA1,DHX8,DDX39B,ATP7B,ABCB6,SMC1A,IDE,ATP13A3,ATF7IP,CCT6B,SMARCAD1,KIF21B,ENTPD1,HSPA14,HSP90B1,ERCC2,RUVBL2,CHD6,SNRNP200,DHX15,SMC3,CHD7,ABCF1,DRC11,LONP1,ABCC9,RAD50,PMS2,AFG2A,ATRX,DHX35,SMARCA5,ABCA12,MOV10L1,WRNIP1,EIF4A3",93,GMT,401,exclude,GOMF_DNA_HELICASE_ACTIVITY,GOMF_DNA_HELICASE_ACTIVITY,1.78e-06,1.0,35,False,17,8.91949379034681,ATP HYDROLYSIS ACTIVITY,ATP HYDROLYSIS ACTIVITY,10
