Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
BIOCARTA_ATRBRCA_PATHWAY	BIOCARTA_ATRBRCA_PATHWAY	2.90e-07	16	0.7273	0	0	1	0	keep	itself		True	BRCA2,ATR,CHEK1,BRCA1,RAD1,NBN,CHEK2,FANCD2,FANCG,MRE11,FANCF,FANCE,FANCC,RAD51,FANCA,RAD50
BIOCARTA_RANMS_PATHWAY	BIOCARTA_RANMS_PATHWAY	1.20e-06	9	0.9	0	0	1	0	keep	itself		True	KPNA2,TPX2,RAN,AURKA,RANGAP1,KPNB1,RANBP1,KIF15,RCC1
BIOCARTA_RB_PATHWAY	BIOCARTA_RB_PATHWAY	7.14e-06	9	0.6923	0	0	1	0	keep	itself		True	CDK2,CHEK1,CDK4,CDK1,CDC25A,CDC25B,WEE1,RB1,CDC25C
BIOCARTA_CELLCYCLE_PATHWAY	BIOCARTA_CELLCYCLE_PATHWAY	3.51e-05	13	0.5652	5	5	0.0382	0.0979	exclude	BIOCARTA_RB_PATHWAY	BIOCARTA_RB_PATHWAY	False	E2F1,CDK2,RBL1,CDK4,CCND1,CDK1,CDC25A,CCNE1,CDK7,CCNB1,RB1,TFDP1,CDKN2A
BIOCARTA_PROTEASOME_PATHWAY	BIOCARTA_PROTEASOME_PATHWAY	4.69e-05	12	0.6316	0	0	1	0	keep	itself		True	RPN2,PSMA2,PSMA7,PSMA1,PSMA3,PSMB5,PSMB7,PSMB2,PSMB3,PSMB4,RPN1,PSMA5
BIOCARTA_MCM_PATHWAY	BIOCARTA_MCM_PATHWAY	5.57e-05	13	0.7222	0	0	1	0	keep	itself		True	MCM6,CDK2,CDC6,ORC6,MCM3,ORC5,CCNE1,CDT1,MCM2,ORC1,ORC3,MCM7,MCM4
BIOCARTA_SM_PATHWAY	BIOCARTA_SM_PATHWAY	5.82e-05	12	0.8571	0	0	1	0	keep	itself		True	SNRPG,SNRPE,SNRPF,SNRPC,SNRPD2,SNRPD1,SNRPB,SNRPA1,SNRPB2,SNRPA,U2AF1,SRSF2
BIOCARTA_G2_PATHWAY	BIOCARTA_G2_PATHWAY	1.38e-04	12	0.5	10	6	0.3401	1	keep	BIOCARTA_RB_PATHWAY	BIOCARTA_RB_PATHWAY	False	ATR,CHEK1,BRCA1,CDK1,PRKDC,CDC25A,CDC25B,CHEK2,CCNB1,WEE1,PLK1,CDC25C
BIOCARTA_ETC_PATHWAY	BIOCARTA_ETC_PATHWAY	1.53e-04	6	0.6	0	0	1	0	keep	itself		True	NDUFA1,SDHB,UQCRC1,SDHD,SDHA,ATP5F1A
BIOCARTA_ARF_PATHWAY	BIOCARTA_ARF_PATHWAY	2.03e-04	9	0.5294	0	0	1	0	keep	itself		True	E2F1,POLR1B,POLR1A,POLR1C,TWIST1,MYC,RB1,POLR1D,CDKN2A
BIOCARTA_NPC_PATHWAY	BIOCARTA_NPC_PATHWAY	2.28e-04	11	1	0	0	1	0	keep	itself		True	KPNA2,RAN,NUTF2,RANGAP1,KPNB1,RCC1,RANBP2,NUP153,NUP62,NUP214,NUP210
BIOCARTA_CDC25_PATHWAY	BIOCARTA_CDC25_PATHWAY	3.01e-04	6	0.6667	0	0	1	0	keep	itself		True	CHEK1,CDK1,CDC25A,CDC25B,WEE1,CDC25C
BIOCARTA_PTC1_PATHWAY	BIOCARTA_PTC1_PATHWAY	4.59e-04	9	0.8182	5	5	0.2727	0.0186	keep	BIOCARTA_G2_PATHWAY	BIOCARTA_G2_PATHWAY	True	CDK1,CDC25A,CDC25B,SHH,XPO1,CDK7,CCNB1,CDC25C,MNAT1
BIOCARTA_NKCELLS_PATHWAY	BIOCARTA_NKCELLS_PATHWAY	5.76e-04	11	0.55	0	0	1	0	keep	itself		True	IL18,KLRD1,LAT,VAV1,B2M,KLRC1,KLRC3,KLRC2,KLRC4,MAPK3,PTK2B
BIOCARTA_BARD1_PATHWAY	BIOCARTA_BARD1_PATHWAY	6.46e-04	8	1	0	0	1	0	keep	itself		True	BRCA1,BARD1,FANCD2,FANCG,FANCF,FANCE,FANCC,FANCA
BIOCARTA_G1_PATHWAY	BIOCARTA_G1_PATHWAY	6.95e-04	13	0.4643	7	5	0.1373	0.6573	keep	BIOCARTA_RB_PATHWAY	BIOCARTA_RB_PATHWAY	False	E2F1,CDK2,ATR,CDK4,CCND1,CDK1,CDC25A,SKP2,TGFB2,CCNE1,RB1,TFDP1,CDKN2A
BIOCARTA_NO2IL12_PATHWAY	BIOCARTA_NO2IL12_PATHWAY	7.92e-04	12	0.8	0	0	1	0	keep	itself		True	CXCR3,IL12RB1,CCR5,JAK2,CD4,CD2,IL12RB2,STAT4,CD3G,CD3D,CD247,CD3E
BIOCARTA_RAN_PATHWAY	BIOCARTA_RAN_PATHWAY	9.42e-04	5	1	0	0	1	0	keep	itself		True	RAN,RANGAP1,RANBP1,RCC1,RANBP2
