Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION,KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION,1e-10,79,51,"RPS24,RPL27,RPS29,RPL23A,RPL28,RPS21,RPS3A,RPL37A,RPL39,RPL18,RPS15,RPL23,RPL30,UBA52,RPL36,RPLP1,RPL32,RPL38,RPS7,FAU,RPS4X,RPL27A,RPS9,RPLP2,RPL35,RPS23,RPLP0,RPS18,RPS8,RPL12,RPL29,RPL14,RPL10A,RPL10,RPS5,RPL13,RPL8,RPL7A,RPL5,RPS14,RPS16,RPS2,RPL19,RPL18A,RPS11,RPS19,RPL3,RPS3,RPSA,RPL4,RPL13A",0,GMT,81,keep,itself,,1.0,0.0,0,True,1,10.0,REFERENCE TRANSLATION INITIATION,REFERENCE TRANSLATION INITIATION,1
2,KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY,0.0002473510223212,20,7,"ITGA2,ARHGAP35,ITGB7,ITGA1,ITGB5,ITGA3,FN1",2,GMT,23,keep,itself,,1.0,0.0,0,True,2,3.6066862903228913,REFERENCE ITGA B RHOGAP RHOA SIGNALING PATHWAY,"REFERENCE ITGA B RHOGAP RHOA SIGNALING
PATHWAY",2
3,KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY,0.0005783805358791,20,6,"ITGA2,ITGB7,ITGA1,ITGB5,ITGA3,FN1",3,GMT,23,keep,KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY,0.5375,0.917,6,False,4,3.237786330690249,REFERENCE ITGA B RHOGEF RHOA SIGNALING PATHWAY,"REFERENCE ITGA B RHOGEF RHOA SIGNALING
PATHWAY",3
4,KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY,0.0008740338053703,23,6,"ITGA2,ITGB7,ITGA1,ITGB5,ITGA3,FN1",5,GMT,26,keep,KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY,0.2357,0.917,6,False,6,3.0584717696518036,REFERENCE ITGA B FAK CDC42 SIGNALING PATHWAY,REFERENCE ITGA B FAK CDC42 SIGNALING PATHWAY,4
5,KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY,0.0006661023917381,27,12,"VCL,PXN,ACTB,TLN2,ACTN4,ITGA2,ITGB7,TLN1,ITGA1,ITGB5,ITGA3,FN1",4,GMT,30,keep,KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY,0.9758,0.7905,6,False,5,3.1764590069424594,REFERENCE ITGA B TALIN VINCULIN SIGNALING PATHWAY,"REFERENCE ITGA B TALIN VINCULIN SIGNALING
PATHWAY",5
6,KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY,0.0022406432706318,25,7,"RAC2,ITGA2,ITGB7,ITGA1,ITGB5,ITGA3,FN1",7,GMT,28,keep,KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY,0.3274,0.7905,6,False,9,2.6496272813177817,REFERENCE ITGA B RHOG RAC SIGNALING PATHWAY,REFERENCE ITGA B RHOG RAC SIGNALING PATHWAY,6
7,KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY,0.0022937198855716,27,8,"SRC,RAC2,ITGA2,ITGB7,ITGA1,ITGB5,ITGA3,FN1",6,GMT,30,keep,KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY,0.2136,0.4743,7,False,10,2.639459620252744,REFERENCE ITGA B FAK RAC SIGNALING PATHWAY,REFERENCE ITGA B FAK RAC SIGNALING PATHWAY,7
8,KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PLCG_CAMK_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PLCG_CAMK_SIGNALING_PATHWAY,0.0004489033073537,14,6,"PDGFB,PDGFA,CAMK2B,CAMK4,CALM1,CALM2",1,GMT,17,keep,itself,,1.0,0.0,0,True,3,3.3478471948652877,REFERENCE PDGF PDGFR PLCG CAMK SIGNALING PATHWAY,"REFERENCE PDGF PDGFR PLCG CAMK SIGNALING
PATHWAY",8
9,KEGG_MEDICUS_VARIANT_AMPLIFIED_PDGFR_TO_PLCG_CAMK_SIGNALING_PATHWAY,KEGG_MEDICUS_VARIANT_AMPLIFIED_PDGFR_TO_PLCG_CAMK_SIGNALING_PATHWAY,0.0140427245830393,11,4,"CAMK2B,CAMK4,CALM1,CALM2",9,GMT,14,keep,itself,,1.0,0.0,0,True,26,1.8525486217943687,VARIANT AMPLIFIED PDGFR TO PLCG CAMK SIGNALING PATHWAY,"VARIANT AMPLIFIED PDGFR TO PLCG CAMK
SIGNALING PATHWAY",9
10,KEGG_MEDICUS_PATHOGEN_HIV_VPR_TAT_TO_TNF_JNK_SIGNALING_PATHWAY,KEGG_MEDICUS_PATHOGEN_HIV_VPR_TAT_TO_TNF_JNK_SIGNALING_PATHWAY,0.0009964665563171,4,3,"MAPK9,FOS,JUN",18,GMT,5,keep,itself,,1.0,0.0,0,True,7,3.0015372726289944,PATHOGEN HIV VPR TAT TO TNF JNK SIGNALING PATHWAY,"PATHOGEN HIV VPR TAT TO TNF JNK SIGNALING
PATHWAY",10
11,KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY_HH_LIGAND_SECRETION,KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY_HH_LIGAND_SECRETION,0.0013020796745772,3,1,SHH,27,GMT,6,keep,itself,,1.0,0.0,0,True,8,2.8853624403680227,REFERENCE HEDGEHOG SIGNALING PATHWAY HH LIGAND SECRETION,"REFERENCE HEDGEHOG SIGNALING PATHWAY HH
LIGAND SECRETION",11
12,KEGG_MEDICUS_REFERENCE_REGULATION_OF_FIBRINOLYTIC_SYSTEM_PAI,KEGG_MEDICUS_REFERENCE_REGULATION_OF_FIBRINOLYTIC_SYSTEM_PAI,0.0027634564039305,5,4,"PLAT,PLAU,SERPINE2,SERPINE1",12,GMT,6,keep,itself,,1.0,0.0,0,True,11,2.558547382423535,REFERENCE REGULATION OF FIBRINOLYTIC SYSTEM PAI,"REFERENCE REGULATION OF FIBRINOLYTIC SYSTEM
PAI",12
13,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_PSEN1_TO_PERK_ATF4_SIGNALING_PATHWAY,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_PSEN1_TO_PERK_ATF4_SIGNALING_PATHWAY,0.0028050113621087,5,2,"DDIT3,ATF4",13,GMT,5,keep,itself,,1.0,0.0,0,True,12,2.552065375230951,VARIANT MUTATION CAUSED ABERRANT PSEN1 TO PERK ATF4 SIGNALING PATHWAY,"VARIANT MUTATION CAUSED ABERRANT PSEN1 TO
PERK ATF4 SIGNALING PATHWAY",13
14,KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY,KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY,0.0102108414704924,30,6,"GNB2,CREB3L1,CREB3L2,GNG12,ATF4,GNG11",10,GMT,33,keep,itself,,1.0,0.0,0,True,18,1.990938466440709,PATHOGEN HCMV UL33 TO GNB G RHO SIGNALING PATHWAY,"PATHOGEN HCMV UL33 TO GNB G RHO SIGNALING
PATHWAY",14
15,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_CREB_MEDIATED_TRANSCRIPTION,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_CREB_MEDIATED_TRANSCRIPTION,0.0251238739963368,12,4,"CREB3L1,CREB3L2,HTT,ATF4",20,GMT,13,keep,KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY,KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY,0.7972,0.2453,3,False,38,1.5999133933778535,VARIANT MUTATION CAUSED ABERRANT HTT TO CREB MEDIATED TRANSCRIPTION,"VARIANT MUTATION CAUSED ABERRANT HTT TO CREB
MEDIATED TRANSCRIPTION",15
16,KEGG_MEDICUS_REFERENCE_TSH_TG_SIGNALING_PATHWAY,KEGG_MEDICUS_REFERENCE_TSH_TG_SIGNALING_PATHWAY,0.0179486102974589,23,8,"PAX8,GNAS,ADCY7,ADCY3,ADCY9,CREB3L1,CREB3L2,ATF4",50,GMT,29,keep,itself,,1.0,0.0,0,True,31,1.7459691717937154,REFERENCE TSH TG SIGNALING PATHWAY,REFERENCE TSH TG SIGNALING PATHWAY,16
17,KEGG_MEDICUS_REFERENCE_GLYCOLYSIS,KEGG_MEDICUS_REFERENCE_GLYCOLYSIS,0.0057842386764892,16,11,"PGAM1,PFKP,ALDOA,LDHA,LDHB,PGK1,PKM,GPI,GAPDH,PFKM,ENO1",8,GMT,25,keep,itself,,1.0,0.0,0,True,13,2.2377537949418103,REFERENCE GLYCOLYSIS,REFERENCE GLYCOLYSIS,17
