"TF","Best_Rank","Mean_Rank","Library_Count","Best_P_Value","Best_Adjusted_P_Value","Best_Combined_Score","Library","Top_Terms","Rank","Score","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"POU2F1","1","1.000000000000000","1","0.000003581878339415777","0.0023998584874085700","75.7700818111488842987","ChEA_2022(rank=1, adjP=0.0024)","POU2F1 35413990 ChIP-Seq Human ARposCRProstateCancer","1","75.7700818111488842987","enrichr","1","75.7700818111488842987","0.000003581878339415777","0.0023998584874085700","","4","ReMap--ChIP-seq(rank=162); GTEx--Coexpression(rank=759); Enrichr--Queries(rank=1098); ARCHS4--Coexpression(rank=1109)","1299","0.472299999999999998","GTEx Coexpression,0.4723"
"CEBPB","1","10.000000000000000","5","0.000001474823455297182","0.0001327341109767464","404.4366797896985872285","TRRUST_Transcription_Factors_2019(rank=1, adjP=0.000133); Transcription_Factor_PPIs(rank=2, adjP=0.289); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=7, adjP=0.764); ENCODE_TF_ChIP-seq_2015(rank=8, adjP=0.304); ChEA_2022(rank=32, adjP=0.0996)","CEBPB human; CEBPB; CEBPB ENCODE; CEBPB C2C12 mm9; CEBPB 20176806 ChIP-Seq THIOMACROPHAGE Mouse","2","404.4366797896985872285","enrichr","2","404.4366797896985872285","0.000001474823455297182","0.0001327341109767464","","6","ENCODE--ChIP-seq(rank=5); Literature--ChIP-seq(rank=12); ReMap--ChIP-seq(rank=19); Enrichr--Queries(rank=31); GTEx--Coexpression(rank=1006); ARCHS4--Coexpression(rank=1106)","90","0.022079999999999999","Enrichr Queries,0.02208"
"FOSL2","1","13.666666666666666","3","0.000041911144565722253","0.0033528915652577800","106.5274502599994264074","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=1, adjP=0.00335); ENCODE_TF_ChIP-seq_2015(rank=3, adjP=0.154); TRRUST_Transcription_Factors_2019(rank=37, adjP=0.113)","FOSL2 ENCODE; FOSL2 MCF-7 hg19; FOSL2 human","3","106.5274502599994264074","enrichr","3","106.5274502599994264074","0.000041911144565722253","0.0033528915652577800","","5","ENCODE--ChIP-seq(rank=2); ReMap--ChIP-seq(rank=26); Enrichr--Queries(rank=66); GTEx--Coexpression(rank=443); ARCHS4--Coexpression(rank=799)","67","0.016950000000000000","ENCODE ChIP-seq,0.01695"
"JUND","1","18.750000000000000","4","0.000031787435635493552","0.0035495969792967799","76.2053060589762623067","ENCODE_TF_ChIP-seq_2015(rank=1, adjP=0.101); Transcription_Factor_PPIs(rank=1, adjP=0.289); ChEA_2022(rank=6, adjP=0.00355); TRRUST_Transcription_Factors_2019(rank=67, adjP=0.139)","JUND MCF-7 hg19; JUND; JUND 26020271 ChIP-Seq SMOOTH MUSCLE Human; JUND human","4","76.2053060589762623067","enrichr","4","76.2053060589762623067","0.000031787435635493552","0.0035495969792967799","","6","ENCODE--ChIP-seq(rank=1); Literature--ChIP-seq(rank=4); ReMap--ChIP-seq(rank=28); GTEx--Coexpression(rank=110); ARCHS4--Coexpression(rank=133); Enrichr--Queries(rank=367)","30","0.008475000000000000","ENCODE ChIP-seq,0.008475"
"EGFP-FOS","2","2.000000000000000","1","0.000525377417217147598","0.1541555257519656996","22.3099189692740118574","ENCODE_TF_ChIP-seq_2015(rank=2, adjP=0.154)","eGFP-FOS K562 hg19","5","22.3099189692740118574","enrichr","5","22.3099189692740118574","0.000525377417217147598","0.1541555257519656996","","0","",NA,NA,NA
"FOSL1","2","4.333333333333333","3","0.000007612453563737555","0.0025018586050003949","714.4140977699671566370","ChEA_2022(rank=2, adjP=0.0025); TRRUST_Transcription_Factors_2019(rank=5, adjP=0.00664); ENCODE_TF_ChIP-seq_2015(rank=6, adjP=0.304)","FOSL1 28411283 ChIP-Seq MDA231-LM2-4175 Human BreastCancer; FOSL1 human; FOSL1 C2C12 mm9","6","714.4140977699671566370","enrichr","6","714.4140977699671566370","0.000007612453563737555","0.0025018586050003949","","5","ENCODE--ChIP-seq(rank=4); ReMap--ChIP-seq(rank=5); GTEx--Coexpression(rank=102); ARCHS4--Coexpression(rank=135); Enrichr--Queries(rank=143)","66","0.016840000000000001","ReMap ChIP-seq,0.01684"
"JUN","2","9.250000000000000","4","0.000008887466450725938","0.0003999359902826672","163.7061633983575177353","TRRUST_Transcription_Factors_2019(rank=2, adjP=4e-04); ChEA_2022(rank=5, adjP=0.00355); ENCODE_TF_ChIP-seq_2015(rank=5, adjP=0.192); Transcription_Factor_PPIs(rank=25, adjP=0.401)","JUN human; JUN 26020271 ChIP-Seq HCASMC Human CoronaryArtery; JUN HeLa-S3 hg19; JUN","7","163.7061633983575177353","enrichr","7","163.7061633983575177353","0.000008887466450725938","0.0003999359902826672","","6","ReMap--ChIP-seq(rank=2); ENCODE--ChIP-seq(rank=3); Literature--ChIP-seq(rank=3); GTEx--Coexpression(rank=6); ARCHS4--Coexpression(rank=8); Enrichr--Queries(rank=15)","13","0.003734000000000000","GTEx Coexpression,0.003734"
"ZC3H11A","2","20.000000000000000","2","0.008558896275125134345","0.3423558510050053738","36.2159642811886754998","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=2, adjP=0.342); ENCODE_TF_ChIP-seq_2015(rank=38, adjP=1)","ZC3H11A ENCODE; ZC3H11A ES-E14 mm9","8","36.2159642811886754998","enrichr","8","36.2159642811886754998","0.008558896275125134345","0.3423558510050053738","","0","",NA,NA,NA
"FOS","3","20.750000000000000","4","0.000035258895052843555","0.0010577668515853067","252.2066499616307169163","TRRUST_Transcription_Factors_2019(rank=3, adjP=0.00106); Transcription_Factor_PPIs(rank=3, adjP=0.39); ENCODE_TF_ChIP-seq_2015(rank=13, adjP=1); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=64, adjP=0.999)","FOS human; FOS; FOS HeLa-S3 hg19; FOS ENCODE","9","252.2066499616307169163","enrichr","9","252.2066499616307169163","0.000035258895052843555","0.0010577668515853067","","5","ReMap--ChIP-seq(rank=1); GTEx--Coexpression(rank=2); ENCODE--ChIP-seq(rank=7); ARCHS4--Coexpression(rank=37); Enrichr--Queries(rank=41)","4","0.001245000000000000","GTEx Coexpression,0.001245"
"RAD21","3","100.000000000000000","4","0.020605858696093951044","0.5310785950093376284","9.2788491701727124905","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=3, adjP=0.531); ENCODE_TF_ChIP-seq_2015(rank=14, adjP=1); Transcription_Factor_PPIs(rank=47, adjP=0.59); ChEA_2022(rank=336, adjP=0.77)","RAD21 ENCODE; RAD21 HCT116 hg19; RAD21; RAD21 21589869 ChIP-Seq MESCs Mouse","10","9.2788491701727124905","enrichr","10","9.2788491701727124905","0.020605858696093951044","0.5310785950093376284","","0","",NA,NA,NA
