Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	1.00e-10	63	0.7159	0	0	1	0	keep	itself		True	RPL41,RPS26,FAU,RPL37,RPL36,RPL36A,RPL11,RPS17,RPS10,RPL24,RPL38,RPS27,RPL27A,RPL35,RPL8,RPS20,RPL6,RPS24,RPL18,RPL19
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	1.00e-10	51	0.4857	0	0	1	0	keep	itself		True	NDUFB2,NDUFS3,NDUFS6,NDUFS5,ATP5MF,NDUFB9,SLC25A14,NDUFA12,ATP5IF1,COX5A,NDUFA8,ATP5PO,NDUFC1,NDUFV3,SDHA,UCP3,ATP5MC2,UQCRB,ATP5PF,ATP5F1E
WP_MRNA_PROCESSING	WP_MRNA_PROCESSING	7.98e-10	66	0.5238	0	0	1	0	keep	itself		True	PPM1G,U2AF2,SNRPF,SUGP1,SNRPB2,SFPQ,SNRPD1,FUS,HNRNPD,CPSF4,RNPS1,SNRPD3,TXNL4A,HNRNPC,SRSF7,YBX1,HNRNPU,SNRPA,SNRPA1,SRSF6
WP_PYRIMIDINE_METABOLISM	WP_PYRIMIDINE_METABOLISM	2.71e-09	31	0.369	0	0	1	0	keep	itself		True	NME1,RRM2,POLE4,POLR1C,POLR3E,UCKL1,POLR2L,POLE3,CTPS1,DCTD,POLR1H,DTYMK,POLA2,POLR2G,POLR2C,POLD2,NME3,POLR3D,POLR3K,NME2
WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM	WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM	2.26e-08	34	0.6071	38	22	0.8208	0.1081	keep	WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	False	NDUFB2,NDUFS3,NDUFS6,NDUFB11,NDUFS5,DMAC1,NDUFB9,NDUFA12,ECSIT,NDUFA8,NDUFC1,NDUFV3,FOXRED1,NDUFAF4,NDUFAB1,NDUFB10,NDUFV1,NDUFB3,NDUFA3,NDUFB8
WP_EGFEGFR_SIGNALING	WP_EGFEGFR_SIGNALING	2.41e-08	57	0.3519	0	0	1	0	keep	itself		True	MAP4K1,PLD1,NCK1,SH3KBP1,RPS6KA1,GAB2,STAT5A,EPS15,ATXN2,MAP3K1,CBLC,CRK,GAB1,PTK2,SRC,INPPL1,SOS2,PRKCD,ABL1,PAK1
WP_OXIDATIVE_PHOSPHORYLATION	WP_OXIDATIVE_PHOSPHORYLATION	5.77e-08	31	0.5167	56	29	0.6682	0.3056	keep	WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	False	NDUFB2,NDUFS3,NDUFS6,NDUFS5,ATP5MF,NDUFB9,NDUFA8,ATP5PO,NDUFC1,NDUFV3,ATP5MC2,ATP6AP1,ATP5PF,ATP5F1E,NDUFAB1,NDUFB10,NDUFV1,NDUFA3,ATP5MC1,ATP5PD
WP_1P36_COPY_NUMBER_VARIATION_SYNDROME	WP_1P36_COPY_NUMBER_VARIATION_SYNDROME	2.56e-07	41	0.3661	0	0	1	0	keep	itself		True	MRPL20,INTS14,ATAD3B,SSU72,TAS1R3,AURKAIP1,PERM1,RER1,UBE2J2,CDK11B,ATAD3A,PRKCZ,ACAP3,CCNL2,SDF4,PUSL1,SKI,TRAF2,INTS11,COMMD1
WP_PHOSPHOINOSITIDES_METABOLISM	WP_PHOSPHOINOSITIDES_METABOLISM	7.79e-07	28	0.5714	0	0	1	0	keep	itself		True	PIP5K1C,PLCG2,SACM1L,PIK3C2B,PIP5K1B,PIK3CD,PLCH1,PIP4K2A,PIP4P2,PIP5K1A,PIP4K2B,MTMR11,PIP4K2C,PLCB4,MTM1,PIK3CB,MTMR3,PLCD1,PIK3C2A,MTMR12
WP_MIRTARGETED_GENES_IN_MUSCLE_CELL	WP_MIRTARGETED_GENES_IN_MUSCLE_CELL	8.64e-07	112	0.2821	0	0	1	0	keep	itself		True	HSD17B12,DSG2,PGM1,TMT1A,AMIGO2,ATP6V1C1,GRPEL2,TMEM41B,PAFAH1B2,MYO1E,WDR11,ABCG2,MATR3,SFXN1,MYO10,LRRC8A,PPP3CA,MTHFD2,NUCB1,AP3D1
