Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,1e-10,69,38,"F2,FGG,F7,PLG,C9,FGB,FGA,SERPINF2,F5,C8B,SERPINC1,CPB2,SERPINE1,F11,C6,PROC,F13B,F9,SERPIND1,F12,C8A,MBL2,C5,CFI,C4BPA,SERPINA5,KNG1,MASP2,C2,F10,CFB,KLKB1,C8G,C4BPB,SERPINA1,C5AR1,C4B,C4A",0,GMT,69,keep,itself,,1.0,0.0,0,True,1,10.0,COMPLEMENT AND COAGULATION CASCADES,COMPLEMENT AND COAGULATION CASCADES,1
2,KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,2.88965109e-08,197,72,"GRIK2,GLRA2,GZMA,ADRB3,UTS2R,LPAR4,P2RY10,GRID1,P2RY8,HRH1,ADRA2A,CHRNB4,GRIN3A,CHRM5,P2RY2,THRB,NPY4R,CYSLTR1,GRIK1,ADCYAP1R1,TSHR,SSTR2,SSTR1,TACR1,CNR2,AVPR2,F2RL1,GRIN2A,HTR4,GABRB3,P2RX2,GIPR,HTR2A,PTGFR,GRIN1,OPRM1,GRIK4,PTGER3,HTR7,CHRNA1,NMUR1,GRIK5,VIPR2,CHRM1,P2RX6,GRIA1,P2RY1,CHRNA7,P2RY14,P2RY4,SSTR3,PTGER2,ADRB1,PTGDR,MTNR1A,BDKRB1,CNR1,PTGER4,BDKRB2,P2RX1,VIPR1,CTSG,GALR1,CHRNA3,GABRG2,LPAR1,GLP2R,AVPR1B,P2RX4,GRIK3,GRIA4,NPY2R",23,GMT,272,keep,itself,,1.0,0.0,0,True,8,7.539154592826675,NEUROACTIVE LIGAND RECEPTOR INTERACTION,NEUROACTIVE LIGAND RECEPTOR INTERACTION,2
3,KEGG_SPLICEOSOME,KEGG_SPLICEOSOME,1e-10,126,85,"PPIL1,PRPF4,SF3B3,HNRNPC,CTNNBL1,SNRPE,HNRNPU,HNRNPA3,MAGOHB,SNRPC,SNRPG,PRPF40A,SNRPF,PRPF19,HNRNPA1L2,SRSF3,EFTUD2,NCBP2,SNRPD2,HNRNPA1,HNRNPK,LSM5,LSM2,U2SURP,PRPF6,SRSF7,SNRNP200,SNRPD1,THOC2,TCERG1,RBMX,THOC3,CDC5L,SRSF1,DDX39B,ALYREF,PUF60,SNRPA1,EIF4A3,HSPA8,SRSF10,SRSF6,SRSF2,SNRPB2,LSM8,SF3B6,HNRNPM,SNRPB,U2AF1,CHERP,CWC15,PRPF3,DHX8,TRA2B,MAGOH,WBP11,SMNDC1,PHF5A,USP39,SNRNP40,LSM7,SF3B2,PRPF40B,PQBP1,DHX15,BUD31,SF3A3,SNRNP27,SF3A2,LSM6,SRSF9,XAB2,RBM8A,PPIH,DDX46,LSM4,CRNKL1,SNRPA,HSPA6,PRPF31,SART1,PRPF38B,SNRPD3,SF3B1,PCBP1",1,GMT,127,keep,itself,,1.0,0.0,0,True,2,10.0,SPLICEOSOME,SPLICEOSOME,3
4,KEGG_RNA_DEGRADATION,KEGG_RNA_DEGRADATION,8.042725014e-07,56,25,"HSPD1,EXOSC2,DIS3,EXOSC5,PNPT1,EXOSC8,CNOT9,XRN2,EXOSC7,PATL1,EXOSC3,TENT4A,LSM5,LSM2,ENO1,EXOSC4,HSPA9,ZCCHC7,ENO3,EXOSC9,DCPS,LSM8,MPHOSPH6,EXOSC6,LSM7",7,GMT,59,keep,itself,,1.0,0.0,0,True,11,6.094596779854462,RNA DEGRADATION,RNA DEGRADATION,4
5,KEGG_CELL_CYCLE,KEGG_CELL_CYCLE,1e-10,121,70,"CDK2,MYC,E2F3,CDK4,CCND1,CDC6,ORC6,WEE1,E2F1,ATR,PRKDC,MCM6,MCM2,RBL1,YWHAG,CDC25B,MCM3,CDK1,PKMYT1,CHEK1,E2F5,MAD2L1,MAD2L2,BUB1B,ANAPC10,ANAPC7,ANAPC1,GSK3B,TFDP1,TGFB3,DBF4,BUB1,CDC45,MCM4,CDC16,SMC1A,SKP2,CDC25A,ORC3,MCM7,CCNB1,CDKN2A,ESPL1,MAD1L1,PLK1,BUB3,HDAC2,CUL1,MCM5,ANAPC13,TGFB2,PTTG1,CCNA2,CCNE2,ORC5,TTK,CDC25C,CCNE1,CHEK2,CDC20,CDC7,ORC1,SMC3,RB1,RAD21,CDK7,ANAPC11,GADD45B,CDC27,GADD45G",3,GMT,125,keep,itself,,1.0,0.0,0,True,3,10.0,CELL CYCLE,CELL CYCLE,5
6,KEGG_DNA_REPLICATION,KEGG_DNA_REPLICATION,6.10064128e-08,36,24,"RFC3,POLD2,POLA1,SSBP1,MCM6,MCM2,PRIM1,FEN1,MCM3,DNA2,RNASEH2A,RFC4,RFC2,RNASEH2B,POLE3,PRIM2,RPA3,MCM4,LIG1,MCM7,RNASEH1,MCM5,POLA2,POLE2",4,GMT,36,keep,itself,,1.0,0.0,0,True,9,7.214624510935611,DNA REPLICATION,DNA REPLICATION,6
7,KEGG_NUCLEOTIDE_EXCISION_REPAIR,KEGG_NUCLEOTIDE_EXCISION_REPAIR,7.5018591233e-06,44,26,"RFC3,POLD2,CUL4A,RAD23B,RFC4,RFC2,POLE3,MNAT1,RAD23A,RPA3,GTF2H4,LIG1,GTF2H3,POLE2,CETN2,CUL4B,ERCC1,RFC5,ERCC3,CDK7,POLD1,ERCC2,PCNA,DDB1,GTF2H1,GTF2H5",11,GMT,44,keep,itself,,1.0,0.0,0,True,16,5.12483109568355,NUCLEOTIDE EXCISION REPAIR,NUCLEOTIDE EXCISION REPAIR,7
8,KEGG_PARKINSONS_DISEASE,KEGG_PARKINSONS_DISEASE,5.701372e-10,121,61,"COX7B,ATP5PD,NDUFB2,SLC25A4,ATP5PF,NDUFS1,COX7A1,SLC25A5,UBE2J2,COX6B1,COX4I2,SNCA,SDHB,NDUFS4,NDUFS2,NDUFA9,UBE2G1,NDUFB8,ATP5PO,APAF1,CASP3,UQCR11,ATP5F1C,COX7A2,UCHL1,NDUFA2,ATP5F1D,COX6A1,ATP5MC1,ATP5MC3,NDUFS7,NDUFA1,NDUFB7,NDUFB10,NDUFA10,NDUFV1,NDUFA5,NDUFB1,UBE2J1,SDHD,COX5B,COX7C,NDUFS3,COX5A,COX8A,COX4I1,UQCRC2,ATP5PB,NDUFA6,NDUFC1,UQCRFS1,UQCR10,CASP9,SDHA,ATP5F1B,SLC18A1,UQCRC1,UBA7,ATP5F1A,COX6B2,PINK1",5,GMT,131,keep,itself,,1.0,0.0,0,True,4,9.244020621462708,PARKINSONS DISEASE,PARKINSONS DISEASE,8
9,KEGG_HUNTINGTONS_DISEASE,KEGG_HUNTINGTONS_DISEASE,0.0001717457720716,169,71,"DLG4,MT-CO1,SP1,COX7B,CLTC,ATP5PD,NDUFB2,SLC25A4,DNAH3,ATP5PF,NDUFS1,COX7A1,SLC25A5,COX6B1,COX4I2,EP300,SDHB,NDUFS4,ITPR1,NDUFS2,NDUFA9,NDUFB8,ATP5PO,APAF1,CASP3,UQCR11,POLR2A,ATP5F1C,COX7A2,NDUFA2,PPARGC1A,RCOR1,ATP5F1D,AP2A2,COX6A1,ATP5MC1,ATP5MC3,NDUFS7,NDUFA1,NDUFB7,DCTN1,NDUFB10,NDUFA10,DNAL4,NDUFV1,NDUFA5,NDUFB1,SDHD,COX5B,COX7C,NDUFS3,DCTN2,COX5A,COX8A,COX4I1,UQCRC2,ATP5PB,NDUFA6,NDUFC1,UQCRFS1,UQCR10,CASP9,SDHA,ATP5F1B,CREB3L1,GNAQ,GRIN1,UQCRC1,ATP5F1A,COX6B2,CLTB",47,GMT,183,exclude,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_CARDIAC_MUSCLE_CONTRACTION,0.033,0.093,18,False,29,3.7651139453227036,HUNTINGTONS DISEASE,HUNTINGTONS DISEASE,9
10,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_OXIDATIVE_PHOSPHORYLATION,1.0078357769e-06,123,62,"ATP6V1B1,NDUFB3,NDUFV2,ATP6V1E1,PPA2,ATP6V0A1,MT-CO1,COX7B,ATP5PD,NDUFB2,ATP5PF,NDUFS1,ATP5ME,COX7A1,COX6B1,COX4I2,SDHB,NDUFS4,ATP5MG,NDUFS2,NDUFA9,NDUFB8,ATP5PO,UQCR11,COX10,ATP5F1C,COX7A2,NDUFA2,ATP5F1D,COX6A1,ATP6V0D2,ATP5MC1,ATP5MC3,NDUFS7,NDUFA1,NDUFB7,NDUFB10,NDUFA10,NDUFV1,NDUFA5,NDUFB1,SDHD,ATP6V1G2,COX5B,COX7C,NDUFS3,COX5A,COX8A,COX4I1,UQCRC2,ATP5PB,NDUFA6,NDUFC1,UQCRFS1,UQCR10,SDHA,ATP5F1B,UQCRC1,ATP6V1D,ATP5F1A,COX6B2,ATP6V0D1",24,GMT,133,keep,KEGG_ALZHEIMERS_DISEASE,KEGG_ALZHEIMERS_DISEASE,0.000202,0.000286,51,True,12,5.9966102287997956,OXIDATIVE PHOSPHORYLATION,OXIDATIVE PHOSPHORYLATION,10
