Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING	KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING	5.59e-05	13	0.5417	0	0	1	0	keep	itself		True	CCNE2,CDC6,MCM5,MTBP,CCNE1,CDC45,CCNA2,ORC6,CDT1,MCM4,ORC1,MCM2,DBF4
KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	7.42e-05	17	0.5667	0	0	1	0	keep	itself		True	RFC4,PCNA,PRIM1,GINS1,MCM5,RFC3,RPA3,POLA1,CDC45,POLE4,GINS2,RFC2,MCM4,GINS4,PRIM2,MCM2,POLA2
KEGG_MEDICUS_REFERENCE_CENPE_INTERACTION_WITH_NDC80_COMPLEX	KEGG_MEDICUS_REFERENCE_CENPE_INTERACTION_WITH_NDC80_COMPLEX	1.14e-04	11	0.9167	0	0	1	0	keep	itself		True	PPP1CC,NUF2,PPP1CA,SPC25,NDC80,CENPE,SPC24,AURKA,KNSTRN,AURKB,SPAG5
KEGG_MEDICUS_REFERENCE_DEPHOSPHORYLATION_OF_KINETOCHORE	KEGG_MEDICUS_REFERENCE_DEPHOSPHORYLATION_OF_KINETOCHORE	1.14e-04	10	0.8333	8	7	0.5758	1	keep	KEGG_MEDICUS_REFERENCE_CENPE_INTERACTION_WITH_NDC80_COMPLEX	KEGG_MEDICUS_REFERENCE_CENPE_INTERACTION_WITH_NDC80_COMPLEX	False	PPP1CC,NUF2,PPP1CA,SKA3,SPC25,NDC80,SPC24,TTK,AURKB,SKA1
KEGG_MEDICUS_REFERENCE_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_II_MOLECULES	KEGG_MEDICUS_REFERENCE_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_II_MOLECULES	3.16e-04	11	0.7333	0	0	1	0	keep	itself		True	HLA-DRB1,HLA-DQA1,HLA-DQB1,CD74,HLA-DMB,HLA-DOB,HLA-DRA,HLA-DOA,HLA-DMA,HLA-DPB1,HLA-DPA1
KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION	KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION	4.11e-04	14	0.5185	15	8	0.5847	0.7689	keep	KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	False	CDC6,GINS1,MCM5,MTBP,TOPBP1,CDC45,POLE4,ORC6,GINS2,CDT1,MCM4,ORC1,GINS4,MCM2
KEGG_MEDICUS_REFERENCE_BETA_OXIDATION	KEGG_MEDICUS_REFERENCE_BETA_OXIDATION	5.00e-04	7	0.6364	0	0	1	0	keep	itself		True	ACAA2,HADH,HADHA,ACADM,ACAT1,ECHS1,ACADS
KEGG_MEDICUS_REFERENCE_CA2_CAM_VGCC_RYR_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CA2_CAM_VGCC_RYR_SIGNALING_PATHWAY	5.57e-04	7	0.6364	0	0	1	0	keep	itself		True	CACNA1C,CALM2,CACNA1E,RYR3,CACNA1A,RYR2,CACNA1B
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_NFY_MEDIATED_TRANSCRIPTION	KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_NFY_MEDIATED_TRANSCRIPTION	6.44e-04	10	0.6667	14	10	0.3333	1	keep	KEGG_MEDICUS_REFERENCE_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_II_MOLECULES	KEGG_MEDICUS_REFERENCE_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_II_MOLECULES	False	HLA-DRB1,HLA-DQA1,HLA-DQB1,HLA-DMB,HLA-DOB,HLA-DRA,HLA-DOA,HLA-DMA,HLA-DPB1,HLA-DPA1
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PTP	KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PTP	8.47e-04	9	0.45	0	0	1	0	keep	itself		True	DUSP1,DUSP8,DUSP16,DUSP5,DUSP10,DUSP6,DUSP2,PTPN7,DUSP4
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KCNJ5_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KCNJ5_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	0.0011	12	0.48	0	0	1	0	keep	itself		True	CAMK1,CAMK2G,ATF4,CALM2,CREB3L3,CREB3L2,CREB3,KCNJ5,CACNA1D,CAMK2A,CACNA1H,CAMK2B
KEGG_MEDICUS_REFERENCE_TCR_PLCG_ITPR_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TCR_PLCG_ITPR_SIGNALING_PATHWAY	0.0012	12	0.6316	0	0	1	0	keep	itself		True	CD3E,CD3D,CD3G,LCK,CD247,VAV1,CD4,ZAP70,GRAP2,PLCG2,LCP2,VAV3
KEGG_MEDICUS_REFERENCE_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES	KEGG_MEDICUS_REFERENCE_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES	0.0018	8	0.6667	0	0	1	0	keep	itself		True	B2M,TAP1,HLA-C,TAPBP,HLA-G,HLA-A,HLA-B,TAP2
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ANTEROGRADE_AXONAL_TRANSPORT	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ANTEROGRADE_AXONAL_TRANSPORT	0.0021	12	0.48	0	0	1	0	keep	itself		True	TUBB,TUBB2B,TUBA8,TUBB3,TUBA1A,TUBB6,KLC1,KLC2,SNCA,TUBB4A,KIF5A,KIF5C
KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL	KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL	0.0022	12	0.48	5	4	0.136	0.3485	keep	KEGG_MEDICUS_REFERENCE_CA2_CAM_VGCC_RYR_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CA2_CAM_VGCC_RYR_SIGNALING_PATHWAY	False	CACNA1C,CACNB2,CACNA1G,CACNA1E,CACNA2D3,CACNA2D2,CACNA2D1,CACNA1A,CACNA1D,CACNA1H,CACNA1B,CACNB1
KEGG_MEDICUS_PATHOGEN_EBV_EBNA2_TO_RBP_JK_MEDIATED_TRANSCRIPTION	KEGG_MEDICUS_PATHOGEN_EBV_EBNA2_TO_RBP_JK_MEDIATED_TRANSCRIPTION	0.0027	4	0.5714	0	0	1	0	keep	itself		True	MYC,CR2,FCER2,RUNX3
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_CACNA1D_H_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_CACNA1D_H_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	0.0033	11	0.4583	0	0	1	0	keep	itself		True	CAMK1,CAMK2G,ATF4,CALM2,CREB3L3,CREB3L2,CREB3,CACNA1D,CAMK2A,CACNA1H,CAMK2B
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_CDC42_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_CDC42_SIGNALING_PATHWAY	0.0034	11	0.8462	0	0	1	0	keep	itself		True	WASL,ARPC2,ACTR2,ARPC5,ACTG1,CDC42,ARPC3,ACTR3,ARPC1A,ARPC1B,ARPC5L
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SRF_MEDIATED_TRANSCRIPTION	KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SRF_MEDIATED_TRANSCRIPTION	0.0035	3	0.6	0	0	1	0	keep	itself		True	FOS,EGR1,EGR2
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TCCP_TO_ACTIN_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TCCP_TO_ACTIN_SIGNALING_PATHWAY	0.0037	11	0.7857	12	10	0.3956	1	keep	KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_CDC42_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_CDC42_SIGNALING_PATHWAY	False	WASL,ARPC2,ACTR2,ARPC5,ACTG1,BAIAP2L1,ARPC3,ACTR3,ARPC1A,ARPC1B,ARPC5L
KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P27_CELL_CYCLE_G1_S	KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P27_CELL_CYCLE_G1_S	0.0041	6	0.4	0	0	1	0	keep	itself		True	E2F2,MYC,CCNE2,CKS1B,E2F1,CCNE1
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPT_TO_RAC_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPT_TO_RAC_SIGNALING_PATHWAY	0.0041	11	0.7857	11	9	0.5467	1	keep	KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_CDC42_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_CDC42_SIGNALING_PATHWAY	False	ARPC2,ABI1,RAC1,ACTR2,ARPC5,ACTG1,ARPC3,ACTR3,ARPC1A,ARPC1B,ARPC5L
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP1A1_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP1A1_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	0.0043	12	0.48	0	0	1	0	keep	itself		True	ATP1A1,CAMK1,CAMK2G,ATF4,CALM2,CREB3L3,CREB3L2,CREB3,CACNA1D,CAMK2A,CACNA1H,CAMK2B
KEGG_MEDICUS_REFERENCE_ISOLEUCINE_DEGRADATION	KEGG_MEDICUS_REFERENCE_ISOLEUCINE_DEGRADATION	0.0046	6	0.6	8	6	0.1333	0.2788	keep	KEGG_MEDICUS_REFERENCE_BETA_OXIDATION	KEGG_MEDICUS_REFERENCE_BETA_OXIDATION	False	ACAA2,HADH,HADHA,ACADM,ECHS1,ACADS
KEGG_MEDICUS_ENV_FACTOR_DCE_TO_DNA_ADDUCTS	KEGG_MEDICUS_ENV_FACTOR_DCE_TO_DNA_ADDUCTS	0.0048	7	0.3684	0	0	1	0	keep	itself		True	GSTA1,GSTM1,GSTA4,GSTM3,GSTM2,GSTT2B,GSTT2
KEGG_MEDICUS_REFERENCE_TRAIP_DEPENDENT_REPLISOME_DISASSEMBLY	KEGG_MEDICUS_REFERENCE_TRAIP_DEPENDENT_REPLISOME_DISASSEMBLY	0.0048	9	0.5625	11	7	0.3654	0.4214	keep	KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	False	GINS1,MCM5,CDC45,UBB,GINS2,UFD1,MCM4,GINS4,MCM2
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY	0.0049	13	0.7647	12	10	0.3298	1	keep	KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_CDC42_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_CDC42_SIGNALING_PATHWAY	False	WIPF2,WASL,ARPC2,ACTR2,ARPC5,ACTG1,ARPC3,ACTR3,ARPC1A,ARPC1B,ARPC5L,NCK2,WIPF1
KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY	KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY	0.0049	8	0.3478	19	7	0.5652	1	keep	KEGG_MEDICUS_ENV_FACTOR_DCE_TO_DNA_ADDUCTS	KEGG_MEDICUS_ENV_FACTOR_DCE_TO_DNA_ADDUCTS	False	GSTA1,GSTM1,GSTA4,GSTM3,GSTM2,GSTT2B,CYP1B1,GSTT2
KEGG_MEDICUS_REFERENCE_CYTOKINE_JAK_STAT_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CYTOKINE_JAK_STAT_SIGNALING_PATHWAY	0.005	24	0.5333	0	0	1	0	keep	itself		True	IL2RA,PIM1,IFNGR2,IL2RB,IL7R,IL12RB1,JAK3,STAT1,IL5RA,STAT4,IFNGR1,IL3RA,IL13RA1,IFNAR2,IL6R,IL7,IFNAR1,IL15,IL23A,CSF2RB
KEGG_MEDICUS_REFERENCE_EGF_EGFR_ACTIN_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_EGF_EGFR_ACTIN_SIGNALING_PATHWAY	0.0053	14	0.6667	12	10	0.0805	1	keep	KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_CDC42_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_CDC42_SIGNALING_PATHWAY	False	WIPF2,WASL,ARPC2,ACTR2,ARPC5,ACTG1,ARPC3,EGFR,ACTR3,ARPC1A,ARPC1B,ARPC5L,NCK2,WIPF1
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_ANTEROGRADE_AXONAL_TRANSPORT	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_ANTEROGRADE_AXONAL_TRANSPORT	0.0055	12	0.4615	24	11	0.7969	1	keep	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ANTEROGRADE_AXONAL_TRANSPORT	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ANTEROGRADE_AXONAL_TRANSPORT	False	TUBB,TUBB2B,TUBA8,TUBB3,TUBA1A,TUBB6,KLC1,KLC2,MAPK10,TUBB4A,KIF5A,KIF5C
KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY	0.0058	24	0.4364	0	0	1	0	keep	itself		True	VEGFD,NTRK2,ITPR2,KDR,PDGFB,FGF9,FGF2,FGF7,HGF,GDNF,FLT1,NTRK1,PLCG1,FGF1,VEGFB,VEGFC,FLT4,ITPR1,NTRK3,NGF
KEGG_MEDICUS_REFERENCE_TLR3_IRF3_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TLR3_IRF3_SIGNALING_PATHWAY	0.0061	4	0.4444	0	0	1	0	keep	itself		True	TICAM1,TRAF3,TLR3,IKBKE
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_P21_CELL_CYCLE_G1_S_N00498	KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_P21_CELL_CYCLE_G1_S_N00498	0.0063	6	0.75	0	0	1	0	keep	itself		True	CDKN1A,E2F2,CCNE2,E2F1,CCNE1,RB1
