"Input_Type","TF_Analysis_Name","Intersection_Name","Required_Methods","Number_Of_Methods","Intersected_TF_Count","Reported_Top_N","Result_File"
"DEG","HVL_CRC29","ALL_6_METHODS","DoRothEA;ChEA3;VIPER;ENRICHR;TRRUST;CollecTRI","6","159","10","results/ngs/GSE310664/TF_summary/deg/HVL_CRC29/intersections/ALL_6_METHODS/candidates/top10_tf_candidates.csv"
