"Query Name","Rank","TF","Score","Library","Overlapping_Genes","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"INTERSECT_DLD1_HCT15_SW48","1","MAF","0.000614300000000000","ARCHS4 Coexpression,6.143E-4","NLRP6,PRDM1,DHRS3","chea3","1","0.000614300000000000",NA,NA,"","4","ARCHS4--Coexpression(rank=1); Enrichr--Queries(rank=15); ReMap--ChIP-seq(rank=143); GTEx--Coexpression(rank=179)","1","0.000614300000000000","ARCHS4 Coexpression,6.143E-4"
"INTERSECT_DLD1_HCT15_SW48","2","NR4A1","0.000622300000000000","GTEx Coexpression,6.223E-4","TNXB,GREB1,ATF3","chea3","2","0.000622300000000000",NA,NA,"","4","GTEx--Coexpression(rank=1); ReMap--ChIP-seq(rank=51); ARCHS4--Coexpression(rank=100); Enrichr--Queries(rank=148)","2","0.000622300000000000","GTEx Coexpression,6.223E-4"
"INTERSECT_DLD1_HCT15_SW48","3","HES2","0.000712300000000000","Enrichr Queries,7.123E-4","AKAP12,SLPI,LAMP3,PRDM1,CLU,DHRS3,ATF3,DDR2","chea3","3","0.000712300000000000",NA,NA,"","3","Enrichr--Queries(rank=1); GTEx--Coexpression(rank=656); ARCHS4--Coexpression(rank=828)","3","0.000712300000000000","Enrichr Queries,7.123E-4"
"INTERSECT_DLD1_HCT15_SW48","4","NKX21","0.001229000000000000","ARCHS4 Coexpression,0.001229","SLPI,CEACAM6,LAMP3","chea3","4","0.001229000000000000",NA,NA,"","2","ARCHS4--Coexpression(rank=2); GTEx--Coexpression(rank=830)","4","0.001229000000000000","ARCHS4 Coexpression,0.001229"
"INTERSECT_DLD1_HCT15_SW48","5","TBX4","0.001245000000000000","GTEx Coexpression,0.001245","CEACAM6,LAMP3,CASS4","chea3","5","0.001245000000000000",NA,NA,"","3","GTEx--Coexpression(rank=2); Enrichr--Queries(rank=240); ARCHS4--Coexpression(rank=643)","5","0.001245000000000000","GTEx Coexpression,0.001245"
"INTERSECT_DLD1_HCT15_SW48","6","ZBED2","0.001425000000000000","Enrichr Queries,0.001425","AKAP12,SLPI,CEACAM6,LAMP3,PRDM1,ATF3,DDR2","chea3","6","0.001425000000000000",NA,NA,"","3","Enrichr--Queries(rank=2); ARCHS4--Coexpression(rank=140); GTEx--Coexpression(rank=557)","6","0.001425000000000000","Enrichr Queries,0.001425"
"INTERSECT_DLD1_HCT15_SW48","7","ELF3","0.001843000000000000","ARCHS4 Coexpression,0.001843","SLPI,CEACAM6,PRSS22","chea3","7","0.001843000000000000",NA,NA,"","4","ARCHS4--Coexpression(rank=3); GTEx--Coexpression(rank=3); ReMap--ChIP-seq(rank=109); Enrichr--Queries(rank=166)","7","0.001843000000000000","ARCHS4 Coexpression,0.001843"
"INTERSECT_DLD1_HCT15_SW48","8","NFIL3","0.002137000000000000","Enrichr Queries,0.002137","AKAP12,SLPI,PRDM1,CLU,DHRS3,ATF3,DDR2","chea3","8","0.002137000000000000",NA,NA,"","3","Enrichr--Queries(rank=3); ARCHS4--Coexpression(rank=165); GTEx--Coexpression(rank=381)","8","0.002137000000000000","Enrichr Queries,0.002137"
"INTERSECT_DLD1_HCT15_SW48","9","EGR2","0.002457000000000000","ARCHS4 Coexpression,0.002457","CASS4,CD68,ATF3","chea3","9","0.002457000000000000",NA,NA,"","3","ARCHS4--Coexpression(rank=4); Enrichr--Queries(rank=48); GTEx--Coexpression(rank=145)","9","0.002457000000000000","ARCHS4 Coexpression,0.002457"
"INTERSECT_DLD1_HCT15_SW48","10","TCF21","0.002489000000000000","GTEx Coexpression,0.002489","TNXB,CEACAM6,CASS4","chea3","10","0.002489000000000000",NA,NA,"","4","GTEx--Coexpression(rank=4); Literature--ChIP-seq(rank=40); ARCHS4--Coexpression(rank=83); Enrichr--Queries(rank=93)","10","0.002489000000000000","GTEx Coexpression,0.002489"
