Data_Type,Dataset_ID,Plot_Category,Analysis_Name,GeneSet_Name,GSEA_Result_File,GMT_File,PathwayDenester_Input_File,PathwayDenester_Official_File,PathwayDenester_Result_File,Stdout_File,Stderr_File,PValue_Threshold,To_Test_Threshold,Top_N,Input_GSEA_Terms,Prepared_Terms,Evaluated_Terms,Kept_Terms,Excluded_Terms,Reciprocal_Terms,Excluded_Percent,Status,Error_Message
ngs,GSE114012,Main_DE,DLD1,CP_BIOCARTA,results/ngs/GSE114012/tables/DLD1/GSEA/CP_BIOCARTA/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_BIOCARTA.gmt,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_BIOCARTA/pathway_denester_input.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_BIOCARTA/pathway_denester_official.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_BIOCARTA/pathway_denester_result.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_BIOCARTA/pathway_denester_stdout.log,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_BIOCARTA/pathway_denester_stderr.log,0.05,0.5,20,47,44,44,41,3,30,6.8182,OK,
ngs,GSE114012,Main_DE,DLD1,CP_KEGG_LEGACY,results/ngs/GSE114012/tables/DLD1/GSEA/CP_KEGG_LEGACY/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_KEGG_LEGACY.gmt,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_KEGG_LEGACY/pathway_denester_input.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_KEGG_LEGACY/pathway_denester_official.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_KEGG_LEGACY/pathway_denester_result.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_KEGG_LEGACY/pathway_denester_stdout.log,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_KEGG_LEGACY/pathway_denester_stderr.log,0.05,0.5,20,70,70,70,57,13,53,18.5714,OK,
ngs,GSE114012,Main_DE,DLD1,CP_KEGG_MEDICUS,results/ngs/GSE114012/tables/DLD1/GSEA/CP_KEGG_MEDICUS/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_KEGG_MEDICUS.gmt,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_KEGG_MEDICUS/pathway_denester_input.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_KEGG_MEDICUS/pathway_denester_official.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_KEGG_MEDICUS/pathway_denester_result.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_KEGG_MEDICUS/pathway_denester_stdout.log,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_KEGG_MEDICUS/pathway_denester_stderr.log,0.05,0.5,20,158,155,155,143,12,88,7.7419,OK,
ngs,GSE114012,Main_DE,DLD1,CP_REACTOME,results/ngs/GSE114012/tables/DLD1/GSEA/CP_REACTOME/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_REACTOME.gmt,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_REACTOME/pathway_denester_input.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_REACTOME/pathway_denester_official.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_REACTOME/pathway_denester_result.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_REACTOME/pathway_denester_stdout.log,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_REACTOME/pathway_denester_stderr.log,0.05,0.5,20,602,593,593,360,233,224,39.2917,OK,
ngs,GSE114012,Main_DE,DLD1,CP_WIKIPATHWAYS,results/ngs/GSE114012/tables/DLD1/GSEA/CP_WIKIPATHWAYS/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_WIKIPATHWAYS.gmt,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_WIKIPATHWAYS/pathway_denester_input.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_WIKIPATHWAYS/pathway_denester_official.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_WIKIPATHWAYS/pathway_denester_result.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_WIKIPATHWAYS/pathway_denester_stdout.log,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/CP_WIKIPATHWAYS/pathway_denester_stderr.log,0.05,0.5,20,206,202,202,179,23,138,11.3861,OK,
ngs,GSE114012,Main_DE,DLD1,GO_BP,results/ngs/GSE114012/tables/DLD1/GSEA/GO_BP/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/GO_BP.gmt,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/GO_BP/pathway_denester_input.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/GO_BP/pathway_denester_official.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/GO_BP/pathway_denester_result.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/GO_BP/pathway_denester_stdout.log,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/GO_BP/pathway_denester_stderr.log,0.05,0.5,20,1740,1712,1708,1344,364,791,21.3115,OK,
ngs,GSE114012,Main_DE,DLD1,GO_CC,results/ngs/GSE114012/tables/DLD1/GSEA/GO_CC/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/GO_CC.gmt,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/GO_CC/pathway_denester_input.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/GO_CC/pathway_denester_official.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/GO_CC/pathway_denester_result.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/GO_CC/pathway_denester_stdout.log,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/GO_CC/pathway_denester_stderr.log,0.05,0.5,20,344,331,330,267,63,207,19.0909,OK,
ngs,GSE114012,Main_DE,DLD1,GO_MF,results/ngs/GSE114012/tables/DLD1/GSEA/GO_MF/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/GO_MF.gmt,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/GO_MF/pathway_denester_input.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/GO_MF/pathway_denester_official.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/GO_MF/pathway_denester_result.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/GO_MF/pathway_denester_stdout.log,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/GO_MF/pathway_denester_stderr.log,0.05,0.5,20,419,397,396,357,39,276,9.8485,OK,
ngs,GSE114012,Main_DE,DLD1,HPO,results/ngs/GSE114012/tables/DLD1/GSEA/HPO/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/HPO.gmt,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/HPO/pathway_denester_input.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/HPO/pathway_denester_official.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/HPO/pathway_denester_result.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/HPO/pathway_denester_stdout.log,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/HPO/pathway_denester_stderr.log,0.05,0.5,20,824,811,811,528,283,288,34.8952,OK,
ngs,GSE114012,Main_DE,DLD1,IMMUNESIGDB,results/ngs/GSE114012/tables/DLD1/GSEA/IMMUNESIGDB/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/IMMUNESIGDB.gmt,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/IMMUNESIGDB/pathway_denester_input.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/IMMUNESIGDB/pathway_denester_official.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/IMMUNESIGDB/pathway_denester_result.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/IMMUNESIGDB/pathway_denester_stdout.log,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/IMMUNESIGDB/pathway_denester_stderr.log,0.05,0.5,20,2365,2365,2365,2308,57,2230,2.4101,OK,
ngs,GSE114012,Main_DE,DLD1,TFT_GTRD,results/ngs/GSE114012/tables/DLD1/GSEA/TFT_GTRD/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/TFT_GTRD.gmt,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/TFT_GTRD/pathway_denester_input.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/TFT_GTRD/pathway_denester_official.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/TFT_GTRD/pathway_denester_result.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/TFT_GTRD/pathway_denester_stdout.log,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/TFT_GTRD/pathway_denester_stderr.log,0.05,0.5,20,57,54,54,54,0,54,0.0,OK,
ngs,GSE114012,Main_DE,DLD1,TFT_TFT_LEGACY,results/ngs/GSE114012/tables/DLD1/GSEA/TFT_TFT_LEGACY/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/TFT_TFT_LEGACY.gmt,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/TFT_TFT_LEGACY/pathway_denester_input.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/TFT_TFT_LEGACY/pathway_denester_official.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/TFT_TFT_LEGACY/pathway_denester_result.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/TFT_TFT_LEGACY/pathway_denester_stdout.log,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/TFT_TFT_LEGACY/pathway_denester_stderr.log,0.05,0.5,20,257,257,257,228,29,199,11.284,OK,
ngs,GSE114012,Main_DE,DLD1,hallmark,results/ngs/GSE114012/tables/DLD1/GSEA/hallmark/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/hallmark.gmt,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/hallmark/pathway_denester_input.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/hallmark/pathway_denester_official.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/hallmark/pathway_denester_result.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/hallmark/pathway_denester_stdout.log,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1/hallmark/pathway_denester_stderr.log,0.05,0.5,20,34,34,34,33,1,33,2.9412,OK,
ngs,GSE114012,Main_DE,DLD1_HCT15,C6,results/ngs/GSE114012/tables/DLD1_HCT15/GSEA/C6/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/C6.gmt,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1_HCT15/C6/pathway_denester_input.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1_HCT15/C6/pathway_denester_official.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1_HCT15/C6/pathway_denester_result.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1_HCT15/C6/pathway_denester_stdout.log,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1_HCT15/C6/pathway_denester_stderr.log,0.05,0.5,20,61,61,60,57,3,54,5.0,OK,
ngs,GSE114012,Main_DE,DLD1_HCT15,CP_BIOCARTA,results/ngs/GSE114012/tables/DLD1_HCT15/GSEA/CP_BIOCARTA/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_BIOCARTA.gmt,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1_HCT15/CP_BIOCARTA/pathway_denester_input.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1_HCT15/CP_BIOCARTA/pathway_denester_official.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1_HCT15/CP_BIOCARTA/pathway_denester_result.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1_HCT15/CP_BIOCARTA/pathway_denester_stdout.log,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1_HCT15/CP_BIOCARTA/pathway_denester_stderr.log,0.05,0.5,20,38,35,35,31,4,21,11.4286,OK,
ngs,GSE114012,Main_DE,DLD1_HCT15,CP_KEGG_LEGACY,results/ngs/GSE114012/tables/DLD1_HCT15/GSEA/CP_KEGG_LEGACY/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_KEGG_LEGACY.gmt,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1_HCT15/CP_KEGG_LEGACY/pathway_denester_input.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1_HCT15/CP_KEGG_LEGACY/pathway_denester_official.tsv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1_HCT15/CP_KEGG_LEGACY/pathway_denester_result.csv,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1_HCT15/CP_KEGG_LEGACY/pathway_denester_stdout.log,results/ngs/GSE114012/tables/PathwayDenester/Main_DE/DLD1_HCT15/CP_KEGG_LEGACY/pathway_denester_stderr.log,0.05,0.5,20,56,56,56,52,4,50,7.1429,OK,
