"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"HES1","HES1 mouse","1/6","0.002996578172872153","0.01578335944139146","0","0","444.111111111111086","2580.411794292640479","CDKN1B"
"HDAC3","HDAC3 mouse","1/7","0.003495224297088996","0.01578335944139146","0","0","370.074074074074076","2093.271349114511850","CDKN1B"
"DACH1","DACH1 mouse","1/7","0.003495224297088996","0.01578335944139146","0","0","370.074074074074076","2093.271349114511850","CDKN1B"
"IRF9","IRF9 human","1/8","0.003993646261340363","0.01578335944139146","0","0","317.190476190476204","1751.859054731402694","CDKN1B"
"CUX1","CUX1 human","1/8","0.003993646261340363","0.01578335944139146","0","0","317.190476190476204","1751.859054731402694","CDKN1B"
"TBX2","TBX2 mouse","1/9","0.004491844107510829","0.01578335944139146","0","0","277.527777777777771","1500.174167896639574","CDKN1B"
"FOXO3","FOXO3 mouse","1/9","0.004491844107510829","0.01578335944139146","0","0","277.527777777777771","1500.174167896639574","CDKN1B"
"BCL11B","BCL11B mouse","1/9","0.004491844107510829","0.01578335944139146","0","0","277.527777777777771","1500.174167896639574","CDKN1B"
"HOXB7","HOXB7 human","1/10","0.004989817889347862","0.01578335944139146","0","0","246.679012345679013","1307.486549860144805","CDKN1B"
"MEN1","MEN1 human","1/11","0.005487567669022947","0.01578335944139146","0","0","222.000000000000000","1155.569977556197273","CDKN1B"
"PROX1","PROX1 human","1/11","0.005487567669022947","0.01578335944139146","0","0","222.000000000000000","1155.569977556197273","CDKN1B"
"NFYC","NFYC human","1/13","0.006482395492037067","0.01578335944139146","0","0","184.981481481481495","932.059746399124947","CDKN1B"
"ATF4","ATF4 mouse","1/13","0.006482395492037067","0.01578335944139146","0","0","184.981481481481495","932.059746399124947","CDKN1B"
"KAT2B","KAT2B human","1/13","0.006482395492037067","0.01578335944139146","0","0","184.981481481481495","932.059746399124947","CDKN1B"
"CUX1","CUX1 mouse","1/13","0.006482395492037067","0.01578335944139146","0","0","184.981481481481495","932.059746399124947","CDKN1B"
"NFYB","NFYB human","1/14","0.006979473680213335","0.01578335944139146","0","0","170.743589743589752","847.704661538015444","CDKN1B"
"ING4","ING4 human","1/15","0.007476328156448588","0.01578335944139146","0","0","158.539682539682531","776.212425317664042","CDKN1B"
"NR4A1","NR4A1 human","1/15","0.007476328156448588","0.01578335944139146","0","0","158.539682539682531","776.212425317664042","CDKN1B"
"BCL6","BCL6 mouse","1/18","0.008965550093347357","0.01703454517735998","0","0","130.542483660130728","615.425022203049025","CDKN1B"
"GLI2","GLI2 human","1/18","0.008965550093347357","0.01703454517735998","0","0","130.542483660130728","615.425022203049025","FOXL1"
"VHL","VHL human","1/20","0.009957247624386196","0.01719888226030343","0","0","116.789473684210520","538.335775363175344","CDKN1B"
"NFYA","NFYA human","1/20","0.009957247624386196","0.01719888226030343","0","0","116.789473684210520","538.335775363175344","CDKN1B"
"FOXO1","FOXO1 human","1/24","0.011937964668319787","0.01972359379983270","0","0","96.458937198067645","427.123226726320411","CDKN1B"
"SOX2","SOX2 mouse","1/28","0.013915115563147840","0.02115097565598472","0","0","82.152263374485599","351.182817850539436","CDKN1B"
"HDAC1","HDAC1 mouse","1/28","0.013915115563147840","0.02115097565598472","0","0","82.152263374485599","351.182817850539436","CDKN1B"
"KLF4","KLF4 human","1/40","0.019825226718581047","0.02890410967631289","0","0","56.840455840455839","222.860063552567567","CDKN1B"
"VDR","VDR human","1/42","0.020807140268098889","0.02890410967631289","0","0","54.062330623306231","209.354162516880308","CDKN1B"
"PAX6","PAX6 mouse","1/43","0.021297765024651600","0.02890410967631289","0","0","52.772486772486772","203.129383176071030","CDKN1B"
"MYCN","MYCN human","1/45","0.022278350937474191","0.02919232191806963","0","0","50.368686868686872","191.609530522955509","CDKN1B"
"FOXO1","FOXO1 mouse","1/49","0.024236870821197704","0.03070003637351709","0","0","46.162037037037038","171.717248380445341","CDKN1B"
"BRCA1","BRCA1 human","1/57","0.028143322503235813","0.03449826629428906","0","0","39.551587301587304","141.216773601099220","CDKN1B"
"ESR1","ESR1 human","1/76","0.037364797804611903","0.04437069739297664","0","0","29.503703703703703","96.979448633993954","CDKN1B"
"STAT3","STAT3 mouse","1/79","0.038813599767702357","0.04469444821735423","0","0","28.364672364672369","92.156383251261076","CDKN1B"
"RELA","RELA mouse","1/121","0.058891818780966686","0.06582026804931571","0","0","18.398148148148149","52.104532462734575","CDKN1B"
"STAT3","STAT3 human","1/142","0.068788684027997010","0.07468485694468247","0","0","15.641449960598896","41.867719746687222","CDKN1B"
"TP53","TP53 human","1/164","0.079056271525844699","0.08262275700965362","0","0","13.515337423312884","34.296457835399266","CDKN1B"
"TRP53","TRP53 mouse","1/167","0.080448473930452208","0.08262275700965362","0","0","13.269076305220883","33.439908396149875","CDKN1B"
"SP1","SP1 human","1/472","0.212493190481828520","0.21249319048182852","0","0","4.604623732012267","7.131849991005283","CDKN1B"
