"statistic","source","condition","score","p_value"
"ora","AATF","HCT15","0.90701587888003110","0.1238751293892309535138452"
"ora","ABL1","HCT15","0.63370606830086695","0.2324309363104299919200457"
"ora","AHR","HCT15","0.95258615765958254","0.1115356858948407525744528"
"ora","AIP","HCT15","2.19026378722003479","0.0064526218256016369331785"
"ora","APC","HCT15","0.00000000000000000","1.0000000000000000000000000"
"ora","APEX1","HCT15","0.00000000000000000","1.0000000000000000000000000"
"ora","AR","HCT15","2.52494547513743628","0.0029857574516695089932028"
"ora","ARID3A","HCT15","0.00000000000000000","1.0000000000000000000000000"
"ora","ARNT","HCT15","2.79758794766181351","0.0015937201085932421133068"
"ora","ARNTL","HCT15","2.02171706133275153","0.0095122430529409988941847"
"ora","ASCL1","HCT15","0.77205091954603078","0.1690242744831025323293261"
"ora","ATF1","HCT15","0.32779860845137121","0.4701120589848628572582356"
"ora","ATF2","HCT15","2.03410364986515901","0.0092447750936924099479652"
"ora","ATF3","HCT15","1.19313931240881121","0.0641003923212647430673883"
"ora","ATF4","HCT15","9.08825400745171663","0.0000000008161049133869767"
"ora","ATF5","HCT15","0.71960300014876055","0.1907203345401139449322159"
"ora","ATF6","HCT15","0.50930467368024412","0.3095247106769203337961471"
"ora","ATM","HCT15","0.95258615765958254","0.1115356858948407525744528"
"ora","BCL3","HCT15","0.90701587888003110","0.1238751293892309535138452"
"ora","BCL6","HCT15","0.44101724644328877","0.3622286135245474936183996"
"ora","BRCA1","HCT15","1.21217320248054850","0.0613517277425770710119757"
"ora","BTF3","HCT15","0.67396951021655482","0.2118509860692274759941256"
"ora","CDX1","HCT15","0.00000000000000000","1.0000000000000000000000000"
"ora","CDX2","HCT15","0.69242597867314304","0.2030364546523523161525304"
"ora","CEBPA","HCT15","0.41360775237084413","0.3858266726473530972008064"
"ora","CEBPB","HCT15","2.33088859818980998","0.0046677909946812494793034"
"ora","CEBPD","HCT15","2.03849756918254554","0.0091517138163128234490395"
"ora","CEBPE","HCT15","0.00000000000000000","1.0000000000000000000000000"
"ora","CEBPZ","HCT15","0.00000000000000000","1.0000000000000000000000000"
"ora","CHD8","HCT15","0.00000000000000000","1.0000000000000000000000000"
"ora","CIITA","HCT15","0.00000000000000000","1.0000000000000000000000000"
"ora","CLOCK","HCT15","2.28470257604944349","0.0051915545768870139872742"
"ora","CREB1","HCT15","1.06312318384135551","0.0864722612961889985916386"
"ora","CREB5","HCT15","0.56543802147685640","0.2719956625652271142712380"
"ora","CREBBP","HCT15","0.31519165342052530","0.4839587502749058689488493"
"ora","CREM","HCT15","0.86077767288475993","0.1377914680238266631473465"
"ora","CRX","HCT15","0.00000000000000000","1.0000000000000000000000000"
"ora","CTCF","HCT15","0.00000000000000000","1.0000000000000000000000000"
"ora","CTNNB1","HCT15","0.35526968132008779","0.4412963330356461932879597"
"ora","CUX1","HCT15","0.00000000000000000","1.0000000000000000000000000"
"ora","DDIT3","HCT15","4.11457989137391689","0.0000768104144788653780485"
"ora","DEK","HCT15","2.19026378722003479","0.0064526218256016369331785"
"ora","DNMT1","HCT15","1.33446884352047790","0.0462946874601244534597200"
"ora","DNMT3A","HCT15","0.67396951021655482","0.2118509860692274759941256"
"ora","E2F1","HCT15","2.06438928251582832","0.0086220535824440228817034"
"ora","E2F3","HCT15","1.35805203959264631","0.0438478153723395949747932"
"ora","E2F4","HCT15","0.92032896348546134","0.1201354104498692509928048"
"ora","E2F6","HCT15","0.00000000000000000","1.0000000000000000000000000"
"ora","EGR1","HCT15","2.08804180550343421","0.0081650377032738367250042"
"ora","EGR2","HCT15","0.00000000000000000","1.0000000000000000000000000"
"ora","ELF1","HCT15","0.67396951021655482","0.2118509860692274759941256"
"ora","ELF3","HCT15","0.00000000000000000","1.0000000000000000000000000"
"ora","ELF4","HCT15","0.90701587888003110","0.1238751293892309535138452"
"ora","ELK1","HCT15","1.02288884713257255","0.0948661231578482727622159"
"ora","EP300","HCT15","2.48107086316136982","0.0033031563954553045878160"
"ora","EPAS1","HCT15","0.63370606830086695","0.2324309363104299919200457"
"ora","ERCC2","HCT15","0.71960300014876055","0.1907203345401139449322159"
"ora","ERG","HCT15","2.30119529195020034","0.0049980973182887598882385"
"ora","ESR1","HCT15","3.09061834583506867","0.0008116740365214067430902"
"ora","ESR2","HCT15","1.90142576792214979","0.0125479919693002265473902"
"ora","ESRRA","HCT15","0.00000000000000000","1.0000000000000000000000000"
"ora","ETS1","HCT15","2.97912148529310894","0.0010492488809716741041123"
"ora","ETS2","HCT15","2.03410364986515901","0.0092447750936924099479652"
"ora","ETV4","HCT15","2.63659257009562920","0.0023089122606107866271519"
"ora","ETV6","HCT15","0.90701587888003110","0.1238751293892309535138452"
"ora","EWSR1","HCT15","0.00000000000000000","1.0000000000000000000000000"
"ora","EZH2","HCT15","0.55187518639652799","0.2806240018454955187365840"
"ora","FHL2","HCT15","0.90701587888003110","0.1238751293892309535138452"
"ora","FLI1","HCT15","0.88977401615046026","0.1288920062972422897473734"
"ora","FOS","HCT15","1.78685725338762791","0.0163358879779171434210028"
"ora","FOSL1","HCT15","1.66403844323167327","0.0216751223071954338128542"
"ora","FOSL2","HCT15","2.19620505837985291","0.0063649491972500010089631"
"ora","FOXA1","HCT15","0.00000000000000000","1.0000000000000000000000000"
"ora","FOXA2","HCT15","0.42148845274700675","0.3788886077066111468525378"
"ora","FOXD3","HCT15","0.71960300014876055","0.1907203345401139449322159"
"ora","FOXF2","HCT15","0.00000000000000000","1.0000000000000000000000000"
"ora","FOXL2","HCT15","0.00000000000000000","1.0000000000000000000000000"
"ora","FOXM1","HCT15","2.03849756918254554","0.0091517138163128234490395"
"ora","FOXO1","HCT15","0.88977401615046026","0.1288920062972422897473734"
"ora","FOXO3","HCT15","0.42148845274700675","0.3788886077066111468525378"
"ora","FOXO4","HCT15","0.00000000000000000","1.0000000000000000000000000"
"ora","FOXP2","HCT15","0.00000000000000000","1.0000000000000000000000000"
"ora","FOXP3","HCT15","0.59778246086622921","0.2524745106599027844040961"
"ora","FOXQ1","HCT15","0.83342867709373303","0.1467477066564893961597704"
"ora","GABPA","HCT15","0.00000000000000000","1.0000000000000000000000000"
"ora","GATA1","HCT15","0.73012577378875798","0.1861547945274938942183951"
"ora","GATA2","HCT15","0.40327734204970722","0.3951142180948181703570299"
"ora","GATA3","HCT15","1.11825088559996222","0.0761638895211470406954035"
"ora","GATA4","HCT15","0.40327734204970722","0.3951142180948181703570299"
"ora","GATA6","HCT15","1.66403844323167327","0.0216751223071954338128542"
"ora","GFI1","HCT15","0.83342867709373303","0.1467477066564893961597704"
"ora","GLI1","HCT15","0.00000000000000000","1.0000000000000000000000000"
