term_id	term_name	p_value	term_size	intersection_size	intersection
BIOCARTA_PS1_PATHWAY	BIOCARTA_PS1_PATHWAY	0.0004079359690029	13	8	DLL1,BTRC,ADAM17,NOTCH1,APC,GSK3B,CTNNB1,RBPJ
BIOCARTA_SM_PATHWAY	BIOCARTA_SM_PATHWAY	0.000668657985203	14	11	SNRPC,SNRPA1,SNRPB,U2AF1,SNRPB2,SNRPA,SRSF2,SNRPD1,SNRPE,SNRPG,SNRPF
BIOCARTA_FIBRINOLYSIS_PATHWAY	BIOCARTA_FIBRINOLYSIS_PATHWAY	0.0031202875986984	7	5	SERPINE1,F13A1,FGA,PLAU,PLAT
BIOCARTA_MCALPAIN_PATHWAY	BIOCARTA_MCALPAIN_PATHWAY	0.0063472461825463	14	6	EGFR,EZR,CAPNS1,CAPN2,HRAS,PRKAR1B
BIOCARTA_RANKL_PATHWAY	BIOCARTA_RANKL_PATHWAY	0.0041281034231689	11	5	FOSL1,FOSL2,NFKB1,IRF9,TRAF6
BIOCARTA_CARDIACEGF_PATHWAY	BIOCARTA_CARDIACEGF_PATHWAY	0.0065182706258179	13	6	EGFR,EDN1,NFKB1,HRAS,MYC,JUN
BIOCARTA_BARR_MAPK_PATHWAY	BIOCARTA_BARR_MAPK_PATHWAY	0.0114032552007979	12	8	GRK2,KCNA2,MAPK1,PLCB1,MAPK3,ARRB1,MAP2K1,DNM1
BIOCARTA_GCR_PATHWAY	BIOCARTA_GCR_PATHWAY	0.0105725535342288	14	6	ANXA1,NFKB1,PIK3R1,HSP90AA1,CALM2,AKT1
BIOCARTA_INTEGRIN_PATHWAY	BIOCARTA_INTEGRIN_PATHWAY	0.0051502726257872	31	8	CAV1,ZYX,TNS1,CAPNS1,VCL,BCAR1,ACTN1,HRAS
BIOCARTA_VITCB_PATHWAY	BIOCARTA_VITCB_PATHWAY	0.0071946215869723	11	3	SLC2A3,SLC2A1,COL4A2
BIOCARTA_EFP_PATHWAY	BIOCARTA_EFP_PATHWAY	0.0094109994538966	15	8	CDK8,SMURF2,CDK4,CCNB1,CDK7,CDK6,TP53,CCNB2
BIOCARTA_MYOSIN_PATHWAY	BIOCARTA_MYOSIN_PATHWAY	0.0070244628254539	10	7	GNA13,PRKCA,PLCB1,PPP1R12B,GNAQ,ARHGAP5,GNA12
BIOCARTA_STAT3_PATHWAY	BIOCARTA_STAT3_PATHWAY	0.0127987711894124	8	6	MAPK1,JAK2,JAK3,JAK1,MAPK3,STAT3
BIOCARTA_NOTCH_PATHWAY	BIOCARTA_NOTCH_PATHWAY	0.0207309278771537	6	4	DLL1,ADAM17,NOTCH1,RBPJ
BIOCARTA_PRION_PATHWAY	BIOCARTA_PRION_PATHWAY	0.0172562455454897	11	5	DNAJB6,RPSA,LAMC1,PRNP,NFE2L2
BIOCARTA_UCALPAIN_PATHWAY	BIOCARTA_UCALPAIN_PATHWAY	0.0212266151763219	11	4	EZR,CAPNS1,SPTAN1,ACTN1
BIOCARTA_NPC_PATHWAY	BIOCARTA_NPC_PATHWAY	0.0273349000405859	11	8	RAN,KPNA2,RANGAP1,RCC1,NUP214,NUP62,NUTF2,RANBP2
BIOCARTA_RANMS_PATHWAY	BIOCARTA_RANMS_PATHWAY	0.0261741652875144	10	5	RAN,KPNA2,RANGAP1,RANBP1,RCC1
BIOCARTA_PDZS_PATHWAY	BIOCARTA_PDZS_PATHWAY	0.0346469447784332	16	6	NFASC,NRXN3,EPB41,DLG4,CASK,DLG3
BIOCARTA_RAN_PATHWAY	BIOCARTA_RAN_PATHWAY	0.0259267724209027	5	4	RAN,RANGAP1,RANBP1,RCC1
BIOCARTA_CELLCYCLE_PATHWAY	BIOCARTA_CELLCYCLE_PATHWAY	0.0254661877639708	22	10	CCND3,CCND1,CDK4,CDC25A,CCNB1,CDKN1A,CDKN2A,CCNE1,CDK7,CDK6
BIOCARTA_NO1_PATHWAY	BIOCARTA_NO1_PATHWAY	0.047787610619469	22	7	CAV1,FLT1,HSP90AA1,CALM2,SLC7A1,PRKAR1B,AKT1
BIOCARTA_BTG2_PATHWAY	BIOCARTA_BTG2_PATHWAY	0.0357341697963372	10	4	RB1,BTG1,HOXB9,BTG2
BIOCARTA_PLCD_PATHWAY	BIOCARTA_PLCD_PATHWAY	0.0316142552907796	4	1	TGM2
BIOCARTA_EOSINOPHILS_PATHWAY	BIOCARTA_EOSINOPHILS_PATHWAY	0.0246462924866053	2	2	CCR3,CSF2
