Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,CSR_LATE_UP.V1_UP,CSR_LATE_UP.V1_UP,1e-10,159,86,"CBFB,MET,TIMP1,NUDCD1,MBL2,ANLN,RPF2,UHRF1,KISS1,TOMM34,BHLHE40,CDH2,CTPS1,UMPS,CDC6,TRIP13,PSMD14,HMGB1,EIF3B,PA2G4,TEX30,CXCL6,EEF1E1,ELOC,CKAP2,MYBL2,PAICS,UBE2C,ZNF367,PRIM1,MTHFD1,FEN1,MCM3,CDK1,MAPRE1,LYAR,UTP18,RAD18,SHCBP1,POLE3,POLR3K,NUDC,HAUS2,NUF2,PREB,RRM2,ACTL6A,SRM,NOC2L,LTBP2,YEATS4,FARSA,HIP1,ILF2,HAT1,GINS3,PRMT5,ZWILCH,SMS,NMB,EZH2,CCDC34,DRAP1,FOXM1,FAM216A,SNRPA1,DTYMK,EXOSC9,BIRC5,FANCA,IMP4,HYPK,CLSPN,TUBG1,TCF19,LMNB2,CDK5,KRT18,PGM2,CMC2,CHEK2,SACK1D,NUP88,CASP2,CDC7,DNAJB11",0,GMT,166,keep,itself,,1.0,0.0,0,True,1,10.0,CSR LATE UP.V1 UP,CSR LATE UP.V1 UP,1
2,CSR_EARLY_UP.V1_UP,CSR_EARLY_UP.V1_UP,1.008886729e-07,152,59,"TNFRSF12A,CBFB,INHBA,RIPK2,DDX21,FJX1,NMD3,STC1,NIFK,DIS3,GTPBP4,DKC1,NCL,CTPS1,NIP7,ADRM1,SLC28A1,RRP9,SNAI1,TRMT10C,ELOC,SOX9,ZBTB12,PANX1,ZNF697,YWHAG,CCDC59,MAPRE1,PTPN12,PUM3,DNAJA1,IRAK1,POLE3,DHX33,HMGA1,EIF4A1,TENT4A,PHF20L1,PTPN1,ILF2,USP36,POM121,MSANTD3,SPRY4,SHB,TOP1,GNL2,EIF4A3,TIMM23,SRP72,UBE2N,ST3GAL1,PNP,DNTTIP2,YOD1,RNPS1,PPIF,PLAUR,NUP54",6,GMT,153,keep,itself,,1.0,0.0,0,True,5,6.996157590682499,CSR EARLY UP.V1 UP,CSR EARLY UP.V1 UP,2
3,MEL18_DN.V1_UP,MEL18_DN.V1_UP,5.1878162784e-06,139,61,"SPP1,CLDN1,INHBA,SLC7A5,INHBE,VEGFA,SLCO4A1,SLC19A1,ADAM12,FAP,FJX1,MMP7,FGF21,STC2,CCND1,CPA4,CCN4,SLC29A1,ERO1A,FOSL1,SLC7A11,PLXNA1,PIEZO1,KCNJ15,TNFAIP6,DDIT4,CD83,GPR3,ECM1,EPHA2,ABLIM3,KIF21B,DDX11,TYRO3,STEAP3,TGFB2,VNN1,CLSPN,SLC16A6,PMEPA1,TNFRSF9,ITGB8,AGRN,FZD6,STX1A,GFPT2,PLAUR,CACNG4,C2CD2,SRPX2,LIF,CXCL1,NRP1,VEGFC,SIK1,SLC1A4,TFEC,FADS3,ASPH,TNFSF9,TNFRSF8",9,GMT,141,keep,itself,,1.0,0.0,0,True,13,5.285015412443374,MEL18 DN.V1 UP,MEL18 DN.V1 UP,3
4,BMI1_DN_MEL18_DN.V1_UP,BMI1_DN_MEL18_DN.V1_UP,6.80448656738e-05,141,55,"CLDN1,INHBA,TRIB3,CXCL8,SLC7A5,INHBE,VEGFA,BMAL2,SLC19A1,ADAM12,FAP,PSAT1,FJX1,MMP7,FGF21,STC2,CCND1,CPA4,WEE1,FOSL1,SLC7A11,PIEZO1,KLF7,DUSP10,TNFAIP6,ANXA3,HTR1D,ABLIM3,KIF21B,TGFB2,VNN1,PODXL,PMEPA1,TNFRSF9,IL1A,ITGB8,NAV2,APBB2,STX1A,GFPT2,PLAUR,C2CD2,MAP3K7CL,LIF,CXCL1,SCML2,VEGFC,SIK1,SLC1A4,KRT75,TFEC,FADS3,ASPH,TNFSF9,TNFRSF8",17,GMT,145,keep,MEL18_DN.V1_UP,MEL18_DN.V1_UP,0.0611,0.5621,39,False,19,4.167204638920015,BMI1 DN MEL18 DN.V1 UP,BMI1 DN MEL18 DN.V1 UP,4
5,ALK_DN.V1_UP,ALK_DN.V1_UP,0.000967066660965,117,27,"SPP1,SAA1,AQP9,TRIB3,SLC7A5,INHBE,VEGFA,CHI3L1,ADAM12,FAP,PSAT1,FJX1,GALK1,TREM1,SLC1A3,FGF21,STC2,GDF15,TDO2,KYNU,EREG,SLC7A11,NOD2,ANGPTL4,ANGPT2,CBS,DDIT4",28,GMT,141,keep,itself,,1.0,0.0,0,True,30,3.0145435884904828,ALK DN.V1 UP,ALK DN.V1 UP,5
6,MTOR_UP.N4.V1_UP,MTOR_UP.N4.V1_UP,1.58587518962e-05,192,56,"CEBPB,C8B,TRIB3,SLC7A5,VEGFA,SLCO4A1,SLC6A6,SLC25A32,PAK1IP1,CLPB,VARS1,CCDC86,BHLHE40,DHCR7,RRP15,RRP12,SLC43A1,ZPR1,SLC3A2,RRP9,RBM28,E2F6,LHX2,RABEPK,MSMO1,BNIP3,NUP155,SLC7A11,PSPH,DDN,FAH,PUM3,E2F5,ASPHD1,ULBP1,HYAL3,EIF2B3,NQO2,EIF4EBP1,DDIT4,ANXA3,ACACA,TBRG4,DDIT3,GRM2,PHGDH,KIF21B,LDLR,POLR3G,CAMKV,MIPEP,BCAT1,YRDC,MRPL58,GBE1,CHORDC1",15,GMT,196,keep,itself,,1.0,0.0,0,True,15,4.799730995197635,MTOR UP.N4.V1 UP,MTOR UP.N4.V1 UP,6
7,MYC_UP.V1_UP,MYC_UP.V1_UP,1e-10,166,73,"HP,DGAT2,C5orf46,TMEM97,HSPE1,SLC19A1,UTP14A,WDR43,PRR7,SORD,CGREF1,PUS7,PRMT3,QSOX2,AMPD2,IPO4,POLR1E,EXOSC5,TOP1MT,GEMIN5,NOL6,APOA4,RRP15,NIP7,RRP12,POLR1G,RRP9,RPP40,PPRC1,RPUSD4,MTERF3,ALG3,PUS1,EEF1E1,SLC25A15,METTL1,PUS3,MPHOSPH10,TWNK,NOP14,SMYD5,NR2C2AP,NLE1,TFB2M,EEF1AKMT1,GLS2,LAS1L,KICS2,WDR4,UTP15,KLF16,DDX10,MRTO4,DPP7,DUSP2,ZNF593,NOC4L,PIGW,ADISSP,CCDC78,PUS7L,ZNRD2,FAM216A,LRRC61,PMM2,EXOSC9,TMEM201,TRMT1,UBE3D,JPH1,SLC25A22,ADGRE2,PES1",1,GMT,181,keep,itself,,1.0,0.0,0,True,2,10.0,MYC UP.V1 UP,MYC UP.V1 UP,7
8,IL2_UP.V1_UP,IL2_UP.V1_UP,0.0002169793407752,171,58,"SPP1,TNFRSF12A,VSNL1,SLC7A5,SLCO4A1,ALDH4A1,CDH3,PRR7,LRP8,MFSD12,URB2,PUS7,PYCR3,PALS2,INHBB,RHBDF2,OSM,RGS16,SPHK1,POLR1G,PUS1,FOSL1,TWNK,CCDC85B,FLT1,TMPRSS6,AP3M2,DUSP2,MEGF6,DUSP4,USP36,TM4SF1,CDC25A,WDR62,KIF21B,LILRB4,POLR3G,YRDC,DNAAF11,PMM2,SLC2A3,TM4SF5,HABP4,CXCL3,EGR2,TLCD3A,TNFRSF9,IL1A,TNFSF14,PPP4R4,SIGLEC9,ZNF343,USH2A,LIF,GADD45B,AHR,PRSS50,PTH1R",25,GMT,190,keep,itself,,1.0,0.0,0,True,25,3.663581614605163,IL2 UP.V1 UP,IL2 UP.V1 UP,8
9,IL15_UP.V1_UP,IL15_UP.V1_UP,0.0007781806267123,169,60,"SPP1,TNFRSF12A,ETV4,C9,HABP2,SLC7A5,PNO1,SLCO4A1,CDH3,LRP8,MFSD12,URB2,PUS7,PYCR3,PALS2,INHBB,CPA4,OSM,RGS16,NOX4,POLR1G,PUS1,NOP2,FOSL1,TWNK,CCDC85B,SLCO1A2,TIMM50,TMPRSS6,AP3M2,DUSP2,DUSP4,CYP7A1,USP36,CDC25A,ECM1,KIF21B,LILRB4,POLR3G,YRDC,PMM2,CCL4,EGR2,TLCD3A,TNFRSF9,IL1A,CCNE1,HS3ST3B1,ZNF343,TPST2,LIF,GADD45B,AHR,PTH1R,LIME1,NUDT13,CLSTN3,MAFK,AMD1,UTP3",29,GMT,189,keep,IL2_UP.V1_UP,IL2_UP.V1_UP,0.0912,0.0385,39,True,29,3.1089195854272593,IL15 UP.V1 UP,IL15 UP.V1 UP,9
10,ESC_V6.5_UP_LATE.V1_DN,ESC_V6.5_UP_LATE.V1_DN,0.0072824377239185,159,37,"SPP1,ETV4,BGN,INHBA,TRIB3,SERPINE1,EPOP,TIMP1,MYC,WDR75,INHBB,MTG2,RRP12,RRP9,POLA1,VAC14,DIMT1,BID,EEF1AKMT1,ANGPTL4,GGCT,WDR46,QTRT2,NOTUM,GPATCH4,GBX2,ARMC6,DCLRE1B,TM4SF1,KLK10,ZFP1,PLEKHA4,KIF18A,SPRY4,MSC,ICAM1,UFM1",39,GMT,179,keep,itself,,1.0,0.0,0,True,38,2.137723220572481,ESC V6.5 UP LATE.V1 DN,ESC V6.5 UP LATE.V1 DN,10
