Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	1.00e-10	32	0.8649	0	0	1	0	keep	itself		True	RPS19,RPS12,RPS11,RPS16,RPS2,RPS4X,RPS5,RPS23,RPS17,FAU,RPS6,RPS20,RPS8,RPS3,RPS27,RPS29,RPS14,RPS26,RPS13,HNRNPA1
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	1.00e-10	75	0.7979	36	31	0.1745	1	keep	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	False	RPL22,RPL4,RPL13A,RPS19,RPS12,UBA52,RPS11,RPL18A,RPS16,RPLP0,RPS2,RPS4X,RPL10A,RPS5,RPS23,RPL3,RPL13,RPS17,FAU,RPL18
REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION	REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION	1.00e-10	66	0.7333	0	0	1	0	keep	itself		True	MRPL20,MRPL51,MRPL36,MRPL13,MRPL4,MRPS26,MRPS34,MRPS6,AURKAIP1,MRPL11,OXA1L,MRPL16,GADD45GIP1,MRPL34,MRPL21,MRPL15,MRPL35,MRPL43,MRPS15,MRPL32
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	1.00e-10	74	0.7255	35	30	0.0247	1	exclude	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	False	RPL22,RPL4,RPL13A,RPS19,RPS12,UBA52,RPS11,RPL18A,RPS16,RPLP0,RPS2,RPS4X,RPL10A,RPS5,RPS23,RPL3,RPL13,RPS17,FAU,RPL18
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	1.00e-10	81	0.7168	35	30	0.0203	1	exclude	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	False	RPL22,RPL4,RPL13A,RPS19,RPS12,UBA52,RPS11,RPL18A,RPS16,RPLP0,RPS2,RPS4X,RPL10A,RPS5,RPS23,RPL3,RPL13,RPS17,FAU,RPL18
REACTOME_MITOCHONDRIAL_TRANSLATION	REACTOME_MITOCHONDRIAL_TRANSLATION	1.00e-10	72	0.6261	90	66	1.10e-05	1	exclude	REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION	REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION	False	MRPL20,MRPL51,MRPL36,MRPL13,MRPL4,MRPS26,NDUFAB1,MRPS34,MRPS6,AURKAIP1,MRPL11,OXA1L,MRPL16,GADD45GIP1,MRPL34,MRPL21,MRPL15,MRPL35,MRPL43,MRPS15
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	1.00e-10	34	0.6667	35	30	4.20e-05	1	exclude	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	False	RPS19,RPS12,RPS11,RPS16,RPS2,RPS4X,RPS5,RPS23,RPS17,FAU,RPS6,RPS20,SNRPB,RPS8,SNRPD2,RPS3,RPS27,RPS29,RPS14,RPS26
REACTOME_NONSENSE_MEDIATED_DECAY_NMD	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	1.00e-10	78	0.6724	35	30	0.0039	1	exclude	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	False	RPL22,RPL4,RPL13A,RPS19,RPS12,UBA52,RPS11,RPL18A,RPS16,RPLP0,RPS2,RPS4X,RPL10A,RPS5,SMG9,RPS23,RPL3,RPL13,RPS17,FAU
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	1.00e-10	81	0.675	35	30	0.0045	1	exclude	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	False	RPL22,EIF3K,RPL4,RPL13A,RPS19,RPS12,UBA52,RPS11,RPL18A,RPS16,RPLP0,EIF4EBP1,RPS2,EIF3G,RPS4X,RPL10A,RPS5,RPS23,RPL3,RPL13
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	1.00e-10	40	0.6667	35	30	2.80e-04	1	exclude	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	False	EIF3K,RPS19,RPS12,RPS11,RPS16,EIF4EBP1,RPS2,EIF3G,RPS4X,RPS5,RPS23,RPS17,FAU,RPS6,RPS20,RPS8,RPS3,RPS27,EIF3I,RPS29
REACTOME_SELENOAMINO_ACID_METABOLISM	REACTOME_SELENOAMINO_ACID_METABOLISM	1.00e-10	74	0.6271	35	30	5.33e-04	1	exclude	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	False	RPL22,RPL4,RPL13A,RPS19,RPS12,UBA52,RPS11,RPL18A,RPS16,RPLP0,RPS2,RPS4X,RPL10A,RPS5,RPS23,RPL3,RPL13,RPS17,FAU,RPL18
REACTOME_TRANSLATION	REACTOME_TRANSLATION	1.00e-10	224	0.6038	90	66	0.0025	1	exclude	REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION	REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION	False	RPL22,EIF3K,RPL4,RPL13A,RPS19,RPS12,UBA52,RPS11,RPL18A,RPS16,RPLP0,EIF4EBP1,RPS2,EIF3G,MRPL20,RPS4X,MRPL51,RPL10A,RPS5,PPA2
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	1.00e-10	85	0.6204	35	30	5.23e-04	1	exclude	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	False	RPL22,RPL4,RPL13A,RPS19,RPS12,UBA52,RPS11,RPL18A,RPS16,RPLP0,RPS2,RPS4X,RPL10A,RPS5,RPS23,RPL3,RPL13,RPS17,FAU,RPL18
REACTOME_COMPLEX_I_BIOGENESIS	REACTOME_COMPLEX_I_BIOGENESIS	1.00e-10	38	0.5588	0	0	1	0	keep	itself		True	NDUFS6,NDUFS5,NDUFA3,NDUFB2,NDUFS3,NDUFB11,ECSIT,NDUFAF8,FOXRED1,NDUFAB1,NDUFA11,OXA1L,SFXN4,NDUFA9,DMAC2,NDUFS2,NDUFA1,NDUFB9,NDUFC1,NDUFB10
REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL	REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL	1.00e-10	86	0.5931	35	30	1.56e-04	1	exclude	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	False	RPL22,RPL4,RPL13A,RPS19,RPS12,UBA52,RPS11,RPL18A,RPS16,RPLP0,RPS2,RPS4X,RPL10A,RPS5,RPS23,RPL3,RPL13,RPS17,FAU,RPL18
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	1.00e-10	86	0.5409	68	41	0.1156	0	keep	REACTOME_COMPLEX_I_BIOGENESIS	REACTOME_COMPLEX_I_BIOGENESIS	True	COX5A,NDUFS6,NDUFS5,NDUFA3,UQCRFS1,MDH2,TIMM21,CYC1,NDUFB2,NDUFS3,NDUFB11,COX6B1,COX6C,ECSIT,ETFA,TRAP1,NDUFAF8,COX7A2,COX7C,FOXRED1
REACTOME_RRNA_PROCESSING	REACTOME_RRNA_PROCESSING	1.00e-10	123	0.5802	35	31	2.54e-05	0.2553	exclude	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	False	RPL22,RPL4,RPL13A,RPS19,RPP25,FBL,RPS12,UBA52,RPS11,RPL18A,RPS16,RPLP0,RPS2,RPS4X,NOL9,IMP3,RPL10A,RPS5,RPS23,RPL3
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	1.00e-10	89	0.5597	35	30	3.33e-05	1	exclude	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	False	ROBO1,RPL22,ROBO2,RPL4,RPL13A,RPS19,RPS12,UBA52,RPS11,RPL18A,RPS16,RPLP0,RPS2,RPS4X,RPL10A,RPS5,RPS23,RPL3,RPL13,RPS17
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	1.00e-10	134	0.5134	68	41	0.0571	0	keep	REACTOME_COMPLEX_I_BIOGENESIS	REACTOME_COMPLEX_I_BIOGENESIS	True	IDH2,FH,ATP5F1A,COX5A,NDUFS6,UBA52,NDUFS5,NDUFA3,UQCRFS1,MDH2,TIMM21,ME2,CYC1,NDUFB2,NDUFS3,NDUFB11,ATP5MF,COX6B1,COX6C,ECSIT
REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE	REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE	1.00e-10	57	0.5534	54	45	1.18e-09	0.2304	exclude	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	False	RPL22,RPL4,RPL13A,UBA52,RPL18A,RPLP0,RPL10A,RPL3,RPL13,RPL18,RPLP1,RPL10,RPL27A,RPL28,PSMC4,PSMA4,RPL15,RPL7,RPL37,RPL36AL
REACTOME_CELLULAR_RESPONSE_TO_STARVATION	REACTOME_CELLULAR_RESPONSE_TO_STARVATION	1.00e-10	84	0.535	35	30	8.06e-06	1	exclude	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	False	RPL22,RPL4,RPL13A,RPS19,RPS12,UBA52,RPS11,KPTN,RPL18A,RPS16,RPLP0,RPS2,RPS4X,RPL10A,RPS5,RPS23,RPL3,RPL13,RPS17,FAU
REACTOME_INFLUENZA_INFECTION	REACTOME_INFLUENZA_INFECTION	1.00e-10	83	0.522	35	30	3.84e-06	1	exclude	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	False	RPL22,RPL4,RPL13A,RPS19,RPS12,UBA52,RPS11,RPL18A,RPS16,RPLP0,RPS2,RPS4X,RPL10A,RPS5,RPS23,RPL3,RPL13,RPS17,FAU,RPL18
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	REACTOME_SIGNALING_BY_ROBO_RECEPTORS	1.00e-10	96	0.4683	35	30	2.46e-07	1	exclude	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	False	ROBO1,RPL22,ROBO2,RPL4,RPL13A,RPS19,RPS12,UBA52,RPS11,RPL18A,RPS16,RPLP0,RPS2,RPS4X,ENAH,RPL10A,RPS5,EVL,RPS23,RPL3
REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION	REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION	1.00e-10	44	0.449	0	0	1	0	keep	itself		True	IDH2,FH,ATP5F1A,COX5A,MDH2,ME2,SLC25A5,NDUFS3,ECH1,CHCHD2,OXCT1,HADH,ATP5PF,FECH,ACAT1,OMA1,ATP5PO,IARS2,SSBP1,UQCRQ
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	1.00e-10	126	0.352	35	30	1.23e-10	1	exclude	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	False	RPL22,RPL4,RPL13A,RPS19,RPS12,SRM,UBA52,RPS11,RPL18A,RPS16,RPLP0,RPS2,RPS4X,MRI1,ALDH7A1,RPL10A,RPS5,RPS23,RPL3,MPST
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	1.37e-10	43	0.3874	0	0	1	0	keep	itself		True	HSPA8,IL23A,BCL2L1,TGFB1,MYC,SOCS5,TNF,JAK1,RORC,BCL6,MAOA,RHOU,IL13RA1,ICAM1,JAK2,HSP90AA1,VIM,ITGAX,IL10,ITGB1
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	2.73e-10	39	0.6	0	0	1	0	keep	itself		True	ATP5F1A,TIMM50,TIMM21,CYC1,COA4,CHCHD2,TIMM44,ATP5MC1,TIMM8B,TOMM20,TOMM40,TIMM17B,TOMM22,TIMM23,SLC25A6,TOMM7,CMC2,PMPCB,GRPEL1,SAMM50
REACTOME_SARS_COV_1_HOST_INTERACTIONS	REACTOME_SARS_COV_1_HOST_INTERACTIONS	3.25e-10	41	0.4184	37	32	1.12e-12	1	exclude	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	False	RPS19,RPS12,UBA52,RPS11,RPS16,RPS2,RPS4X,RPS5,RPS23,RPS17,FAU,RPS6,RPS20,RPS8,RPS3,RPS27,PPIA,RPS29,RPS14,RPS26
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	8.13e-10	139	0.4728	0	0	1	0	keep	itself		True	TXNL4A,LSM4,UBA52,PPIL1,DDX39A,UBL5,SNRPC,YBX1,SNRPB,RBMX,SNRPD2,HNRNPA1,SNRPD3,THOC6,SNRPA1,POLR2G,SNRPA,HNRNPC,LSM2,SNRNP25
REACTOME_RHO_GTPASE_CYCLE	REACTOME_RHO_GTPASE_CYCLE	2.39e-09	132	0.2933	0	0	1	0	keep	itself		True	ARHGAP44,PLD1,MOSPD2,USP9X,ACTG1,RAPGEF1,OPHN1,STX5,HGS,TUBA1B,FAM135A,ROCK1,FERMT2,RNF20,ANKFY1,VANGL2,ARAP1,FNBP1,ARHGEF17,RAC2
REACTOME_MRNA_SPLICING	REACTOME_MRNA_SPLICING	5.46e-09	106	0.5	0	0	1	0	keep	itself		True	TXNL4A,LSM4,PPIL1,UBL5,SNRPC,YBX1,SNRPB,RBMX,SNRPD2,HNRNPA1,SNRPD3,SNRPA1,POLR2G,SNRPA,HNRNPC,LSM2,SNRNP25,PRPF31,HNRNPA2B1,HNRNPD
REACTOME_RAC1_GTPASE_CYCLE	REACTOME_RAC1_GTPASE_CYCLE	3.35e-07	68	0.3696	0	0	1	0	keep	itself		True	CDC42,TIAM1,GARRE1,FARP2,DOCK3,ARHGEF25,SNAP23,PLD2,FMNL1,WASF2,RACGAP1,ARHGAP35,ARHGAP23,SWAP70,PKN2,ARHGAP27,ARHGAP44,PLD1,OPHN1,FERMT2
REACTOME_SYNTHESIS_OF_DNA	REACTOME_SYNTHESIS_OF_DNA	3.58e-07	55	0.5093	0	0	1	0	keep	itself		True	GINS2,UBA52,PSMC4,PSMA4,POLE2,POLD2,PSMD8,UBE2C,GMNN,UBE2S,ANAPC7,RFC2,MCM8,SEM1,LIG1,CCNE1,CDC45,DNA2,RPA2,FEN1
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	3.71e-07	35	0.5833	0	0	1	0	keep	itself		True	FBL,RPS2,IMP3,NOP56,RPS6,RPS14,RPS9,DDX49,RPS7,TSR3,SNU13,NOP10,WDR43,DKC1,RRP36,UTP11,DIMT1,UTP4,TRMT112,DCAF13
REACTOME_CHOLESTEROL_BIOSYNTHESIS	REACTOME_CHOLESTEROL_BIOSYNTHESIS	4.63e-07	18	0.6667	0	0	1	0	keep	itself		True	FDFT1,DHCR7,HSD17B7,EBP,ACAT2,SREBF1,ARV1,MVK,DHCR24,GGPS1,LSS,HMGCS1,TM7SF2,FDPS,HMGCR,NSDHL,SQLE,MVD
