"statistic","source","condition","score","p_value"
"viper","ABL1","HCT15","2.699008610117578311","0.00695463770015385812640"
"viper","AHR","HCT15","0.731247810493403594","0.46462780190161595550435"
"viper","AIRE","HCT15","1.127892147453818605","0.25936547059067910359076"
"viper","APEX1","HCT15","-0.047473191319871710","0.96213609646554099086302"
"viper","AR","HCT15","0.161469407421896416","0.87172370450331437830016"
"viper","ARID3A","HCT15","1.322476118815356205","0.18600965650318335153912"
"viper","ARID3B","HCT15","1.370368223463050095","0.17057198622241587226966"
"viper","ARID4A","HCT15","1.740807144344354018","0.08171738924646487767234"
"viper","ARID4B","HCT15","-1.978622231152378008","0.04785855475741191550343"
"viper","ARID5B","HCT15","-0.376278016489365819","0.70671022075381995097842"
"viper","ARNT","HCT15","2.014702316784758640","0.04393584932034903106635"
"viper","ARX","HCT15","-2.069400967274763303","0.03850847582750016595554"
"viper","ASCL1","HCT15","1.184413080064266044","0.23624958496615938718932"
"viper","ASCL2","HCT15","-2.695029280328272048","0.00703824458579655008045"
"viper","ATF1","HCT15","1.639887572603685451","0.10102854525388044182321"
"viper","ATF2","HCT15","2.906130403597976919","0.00365928912281150708896"
"viper","ATF3","HCT15","5.040975618283923154","0.00000046316448085493775"
"viper","ATF4","HCT15","5.384300085978476424","0.00000007272708362061453"
"viper","ATF5","HCT15","0.687580804252949651","0.49171679977198257116555"
"viper","ATF6","HCT15","1.990030287985862234","0.04658759914293874454527"
"viper","ATOH1","HCT15","-1.713488332451686302","0.08662273803612841049926"
"viper","BACH1","HCT15","3.128737804213296947","0.00175558887206897279096"
"viper","BACH2","HCT15","3.047419700033262124","0.00230815186533195977267"
"viper","BARX1","HCT15","-1.313929146198290487","0.18887004925956293877043"
"viper","BARX2","HCT15","2.687196259267421894","0.00720546021651158417193"
"viper","BATF","HCT15","2.483126582102955560","0.01302347996029305961241"
"viper","BCL11B","HCT15","0.395912750676524816","0.69216939436302282739888"
"viper","BCL3","HCT15","2.447595478592693663","0.01438130161794429033584"
"viper","BCL6","HCT15","2.843520657875827862","0.00446181169167791762120"
"viper","BCLAF1","HCT15","1.216309705408756825","0.22386696574909478729687"
"viper","BCOR","HCT15","-0.218481768565916945","0.82705376179455225571502"
"viper","BHLHA15","HCT15","0.827247434861015818","0.40809683074452229867290"
"viper","BHLHE40","HCT15","0.542080583187035558","0.58776299412610399919288"
"viper","BHLHE41","HCT15","1.387629549866257639","0.16524987853340666887902"
"viper","BMAL1","HCT15","1.729854884931887549","0.08365620550133243127355"
"viper","BMAL2","HCT15","2.283294093219462528","0.02241305072753052227141"
"viper","BRCA1","HCT15","0.354287444703895726","0.72312347601997672974505"
"viper","BRD4","HCT15","0.433174187132129462","0.66488823005825337109087"
"viper","BTG2","HCT15","0.931902292887493044","0.35138702256334586326858"
"viper","CDX1","HCT15","0.653299723857496017","0.51356307041634141619113"
"viper","CDX2","HCT15","-1.134052200265088572","0.25677265234370061364189"
"viper","CEBPA","HCT15","1.442046659558645194","0.14928921112592064002200"
"viper","CEBPB","HCT15","1.126003086230281891","0.26016421299762898522445"
"viper","CEBPD","HCT15","3.285177887679394892","0.00101918003019147969737"
"viper","CEBPE","HCT15","1.329261156885223949","0.18376182453285008766564"
"viper","CEBPG","HCT15","1.114603570424317347","0.26502033965500904066914"
"viper","CEBPZ","HCT15","0.260990804615281125","0.79409959843055588635252"
"viper","CIITA","HCT15","0.640105700469550620","0.52210388324224876743784"
"viper","CLOCK","HCT15","3.037838381551732247","0.00238281712975575146393"
"viper","CREB1","HCT15","1.400685789589352082","0.16130805396283948160985"
"viper","CREB3","HCT15","2.893106534962130993","0.00381451888707474116857"
"viper","CREB3L1","HCT15","-0.161855686226045570","0.87141949985776989695552"
"viper","CREB5","HCT15","0.893328783412230099","0.37168112821217519359251"
"viper","CREBBP","HCT15","0.632484310844520947","0.52707045720283440815024"
"viper","CREBZF","HCT15","-3.016231824106146764","0.00255937501750055787855"
"viper","CREM","HCT15","-1.116296508108247432","0.26429523582757680211230"
"viper","CRX","HCT15","1.201598605267393038","0.22951908212616381477211"
"viper","CTBP1","HCT15","0.664845579706232370","0.50614926620010147750861"
"viper","CTBP2","HCT15","-0.102230438389166456","0.91857376797623602193710"
"viper","CTCF","HCT15","1.579660107580022954","0.11418472600590923171637"
"viper","CTCFL","HCT15","-1.235532917841821954","0.21663223323301200595736"
"viper","CTNNB1","HCT15","-0.457667133194405384","0.64719160425712618511795"
"viper","CUX1","HCT15","0.512056344841603339","0.60861157617670924580011"
"viper","CXXC1","HCT15","0.795545717533654995","0.42629612821573009684428"
"viper","DBP","HCT15","1.529708136307027733","0.12608898878920782316015"
"viper","DDIT3","HCT15","3.383209344253363504","0.00071643998079449252702"
"viper","DEAF1","HCT15","-1.863141610238580936","0.06244234530372171770862"
"viper","DLX1","HCT15","-0.081930053307787201","0.93470233568634164544875"
"viper","DLX2","HCT15","-1.665187727577867038","0.09587530863172583073251"
"viper","DLX3","HCT15","-1.767216008723011322","0.07719205967429436376914"
"viper","DLX4","HCT15","0.145396373938901508","0.88439792742111345003053"
"viper","DLX5","HCT15","0.573278923705863197","0.56645585352174054882823"
"viper","DMAP1","HCT15","0.514202261652598192","0.60711058669687800737336"
"viper","DMTF1","HCT15","0.796609570401851652","0.42567781744208260663598"
"viper","DNMT1","HCT15","1.508491415852399209","0.13142880203663903637690"
"viper","DNMT3A","HCT15","0.925338307884099653","0.35478995811828151207834"
"viper","DNMT3B","HCT15","-1.261014647182878035","0.20730356999447271948434"
"viper","DOT1L","HCT15","1.217971355213871787","0.22323485828755068594020"
"viper","E2F1","HCT15","3.763388643214546025","0.00016762638711993643249"
"viper","E2F2","HCT15","2.831370147922305236","0.00463490490128900568811"
"viper","E2F3","HCT15","3.457297805254125667","0.00054562151897624504814"
"viper","E2F4","HCT15","3.632857677104056826","0.00028029963919592190778"
"viper","E2F5","HCT15","1.447643997102388891","0.14771663974510065853174"
"viper","E2F6","HCT15","1.177772086134908802","0.23888747975002821988255"
"viper","E2F7","HCT15","2.309052521867955843","0.02094066692086385059191"
"viper","E4F1","HCT15","0.351870792495171614","0.72493516436885863107875"
"viper","EBF1","HCT15","1.668628887864598509","0.09519095016268780407032"
"viper","EGR1","HCT15","2.004157125640331216","0.04505323166842645915553"
"viper","EGR2","HCT15","0.689291470307415555","0.49063986457560659903976"
"viper","EGR3","HCT15","0.319974905248936126","0.74898735398313887046129"
"viper","EGR4","HCT15","-1.252170740852400543","0.21050765514974906222889"
"viper","EHF","HCT15","1.503261181859600892","0.13277170598676152346584"
"viper","ELF1","HCT15","2.065384339466718178","0.03888664915637993907405"
"viper","ELF2","HCT15","0.521009780563295166","0.60235995802771113982743"
"viper","ELF3","HCT15","-0.801400045353841461","0.42290008890282121400972"
"viper","ELF4","HCT15","0.199667857193184028","0.84174035378100797721856"
"viper","ELF5","HCT15","0.857568193827790815","0.39113094419709104609950"
"viper","ELK1","HCT15","0.108252346969670413","0.91379552200863323196955"
