"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"E2F4","E2F4 ENCODE","178/710","0.0000000000000000000000000000000000000000000000000000000000000000000000008283444259229447","0.00000000000000000000000000000000000000000000000000000000000000000000008614782029598625","0","0","6.9913759995903497","1160.389806783180802085553","MDC1;ERCC6L;NUP107;DSCC1;CCNF;HJURP;BUB1B;NUCKS1;TTF2;MKI67;SMC4;SMC2;CDC20;RDM1;RPS6KA5;TBC1D31;EME1;MYC;CHEK2;NUSAP1;NEK2;OIP5;FBXO5;GTSE1;CDK5RAP2;TMPO;GEN1;BORA;LIG1;VRK1;ESCO2;CDC25C;TRAIP;MSH6;DEPDC1B;NEIL3;MELK;CCNE1;FANCD2;DNA2;KIF20A;KIF20B;PRR11;RHNO1;ASF1B;BLM;CDCA2;PARPBP;CDCA3;CDCA5;TROAP;CDCA7;ARHGAP19;NCAPG;CDCA8;FBXO48;WDR62;PKMYT1;IQGAP3;NCAPH;SKA1;SKA2;RAD51AP1;RACGAP1;RAD21;PLK4;FANCI;HSPA8;CCDC18;STIL;FANCM;XRCC4;PLK1;FANCG;NDC80;TPX2;KIF18A;KIF18B;DIAPH3;KIF4A;SASS6;CDK1;ANP32E;RAD9B;MXD3;GPR19;PHF19;ARHGAP11A;TOP2A;PHTF2;NCAPG2;KIF14;HMGB2;KIF11;FOXM1;BRCA2;CHTF18;KIF15;CKS1B;LMNB1;ING2;TUBA1B;EXO1;MIS18BP1;NUF2;PBK;MYBL2;TK1;SPDL1;CEP55;DLGAP5;CKAP2L;PARP2;CKAP2;KIF24;KIF23;KIF22;TERF1;MASTL;CIT;CCNA2;ASPM;ESPL1;INCENP;DEPDC1;BIRC5;MCM5;KIF2C;MCM6;MTFR2;MNS1;ITGB3BP;DTYMK;TTK;LIN9;AURKB;UNG;RAD54B;AURKA;RECQL4;FBXL20;CDC45;METTL4;POC1A;RAD54L;BRD8;PCNT;BUB1;E2F8;CENPU;POLQ;CDKN2C;RRM2;SPAG5;CEP152;SHCBP1;MZT1;TICRR;CENPF;MIS18A;TFAP4;CENPI;PRC1;CENPK;CENPL;CENPM;CENPN;NCAPD2;CENPO;NCAPD3;TRIP13;CENPP;RHEBL1;SPC24;CDKN3;MAD2L1;SPC25;NUP37"
"FOXM1","FOXM1 ENCODE","64/95","0.0000000000000000000000000000000000000000000000000000000000692770573246732203749076529115","0.00000000000000000000000000000000000000000000000000000000360240698088300745949519795140","0","0","39.2361809045226124","5254.391316116699272242840","GPSM2;MDC1;ARL6IP1;HP1BP3;CCNF;KIF14;HJURP;HMGB2;NUCKS1;KIF11;MKI67;LMNB1;CDC20;PTTG1;NUF2;NEK2;KPNA2;LBR;GTSE1;CEP55;BORA;CKAP2L;CKAP2;UBALD2;KIF23;KNSTRN;CKAP5;CCNA2;ASPM;INCENP;KIF20A;KIF20B;PRR11;PIF1;PARPBP;CDCA2;TROAP;CENPA;NCAPH;SKA2;CCNB2;FZR1;CCNB1;RACGAP1;RAD21;BRD8;FAM83D;CDKN2D;CDKN2C;UBE2C;RNF26;PLK1;TUBB4B;MZT1;TPX2;CENPF;KIF18B;UBE2S;PRC1;CDK1;MXD3;PHF19;CDKN3;NUP37"
"NFYA","NFYA ENCODE","200/2250","0.0000000000000432011454789926849112503824034738196755160884177104918535405886359512805939","0.00000000000149763970993841279082979162983347765276433138925682442277320660650730133057","0","0","1.9183963201680911","59.034636123697133314181","MDC1;ERRFI1;ARL6IP1;CCNF;HDAC11;CBLB;CDC20;RPS6KA5;MYC;CHEK2;FBXO5;GTSE1;TMPO;STARD5;ESCO2;DEPDC1B;DDX39A;THAP8;RFX5;WDPCP;KIF20A;KIF20B;PRR11;ASF1B;PIF1;CDCA2;PARPBP;CDCA3;CDCA8;WDR62;LIAS;SKA2;HEXIM1;PLK4;CDK19;FZD2;XRCC4;DDIAS;XRCC1;MEX3C;ZWINT;TPX2;SMTN;STAG3;ANP32E;TMCC2;TOP2A;SUV39H1;PHF1;KIF14;ING1;PCSK4;MIS18BP1;PCF11;C1QTNF6;TNFAIP8L1;TK1;DLGAP5;BTN3A1;KIF24;KIF23;KIF22;TERF1;CIT;INCENP;BBS12;CKS2;DTYMK;CENPA;UNG;RECQL4;SERTAD1;RAD54L;BRD8;PCNT;EMC9;PAK4;CDKN2D;CENPU;TUBB4B;PSMB8;MZT1;CENPF;MORN4;CENPI;CENPK;CENPL;CENPM;NCAPD2;NCAPD3;SPC24;CDK5R2;CDKN3;ZNF695;SPC25;RAB3A;HJURP;NUCKS1;TTF2;SESN3;TBC1D31;TOM1;NUSAP1;NEK2;OIP5;KPNA2;GAS2L3;BORA;IL11RA;C21ORF58;UBALD2;VRK1;CDC25C;MR1;TRAIP;LRIF1;BLM;DLX2;LRRC56;TSACC;TROAP;ARHGAP19;HMMR;CACNA1G;RAD51AP1;CCNB2;CCNB1;MED30;GRK6;FAM83D;ACBD7;HSPA8;STIL;FANCM;ODF2;FANCB;ARHGAP33;KIF18A;DIAPH3;KIF18B;SP2;UBE2S;CNOT3;CDK1;RAD9B;MXD3;MXD4;PHTF2;HP1BP3;HMGB2;HMGB3;CKS1B;ATP7B;DBP;LBR;KLF10;SUN2;CKAP2L;CKAP2;WIPI1;PPP2R5D;CKAP5;CCNA2;ASPM;SFPQ;ESPL1;SAPCD2;ZNF519;MCM5;MCM6;MTFR2;FAM72B;TMEM45A;RNFT2;GALT;CDNF;PBXIP1;TTK;AURKB;AURKA;DCAF15;PARD6B;CDC45;POC1A;BUB1;RRM2;CEP152;RNF26;SCLT1;ARID3B;SHCBP1;TICRR;SLC25A37;RSPH1;PRC1;CTH;CDK2AP2;RBM42;CCDC61;NUP37"
"NFYB","NFYB ENCODE","280/3715","0.0000000000591404441822470044380025404085225379513524046615202678367495536804199218750000","0.00000000153765154873842201199048948149312662780907601245417026802897453308105468750000","0","0","1.6225332742870062","38.212453278654102462042","MDC1;ERRFI1;ARL6IP1;CCNF;HDAC11;TESK1;CBLB;MKI67;CDC20;RPS6KA5;MYC;CHEK2;STMN1;FBXO5;GTSE1;JUNB;TMPO;CDK5RAP2;STARD5;ARMC9;ESCO2;DEPDC1B;DDX39A;THAP8;RFX5;HOXB4;ZSCAN23;WDPCP;KIF20A;KIF20B;PRR11;ASF1B;PIF1;NUMBL;CDCA2;PARPBP;CDCA3;MTTP;CDCA8;WDR62;LIAS;SKA2;RACGAP1;CEP70;RIMKLA;HOXC9;HEXIM1;PLK4;CDK19;C5ORF34;PRRT2;FZD2;XRCC4;GADD45B;DDIAS;PLK1;XRCC1;MEX3C;ZWINT;TPX2;SMTN;STAG3;ANP32E;TMCC2;APOBEC3B;TOP2A;SUV39H1;PHF1;NCAPG2;KIF14;KIF11;ING1;PCSK4;TUBA1C;ING2;MIS18BP1;PCF11;C1QTNF6;TNFAIP8L1;TK1;DLGAP5;CEP55;ARG2;RPS6KL1;IZUMO4;BTN3A1;KIF24;KIF23;KIF22;TERF1;TUBG1;CIT;RILPL2;INCENP;BBS12;CKS2;DEPDC1;DTYMK;CENPA;UNG;RAD54B;RECQL4;SERTAD1;GPC1;RAD54L;BRD8;CKB;PCNT;EMC9;PAK4;CDKN2D;CENPU;CDKN2C;BMP8B;TUBB4B;PSMB8;MZT1;CENPE;CENPF;MORN4;CENPI;CENPK;CENPL;TACC3;CENPM;CENPN;NCAPD2;NCAPD3;SPC24;CDKN3;ZNF695;SPC25;ZNF331;ERCC6L;RAB3A;HJURP;STKLD1;NUCKS1;TTF2;DEPTOR;SESN3;TBC1D31;TOM1;ENPP2;NUSAP1;NEK2;OIP5;KPNA2;GEN1;GAS2L3;BORA;IL11RA;C21ORF58;USP2;UBALD2;VRK1;ACYP2;CDC25C;MR1;TRAIP;LRIF1;BLM;DLX2;LRRC56;TSACC;TROAP;NATD1;ARHGAP19;HMMR;CACNA1G;RAD51AP1;CCNB2;KLC4;PORCN;CCNB1;MED30;GRK6;BMF;FAM83D;ACBD7;HSPA8;CCDC18;STIL;FANCM;ODF2;UBE2C;DNAJC12;FANCB;CYP4F12;FANCG;ARHGAP33;KIF18A;DIAPH3;KIF18B;SP2;UBE2S;REEP4;KIF4A;CNOT3;CDK1;CNTROB;RAD9B;TMEM19;MXD3;MXD4;PHF19;PHTF2;GPSM2;HP1BP3;HMGB2;HMGB3;ZNF670-ZNF695;CHTF18;LMNB1;CKS1B;ATP7B;DBP;LBR;KLF10;SUN2;PLEKHG2;CKAP2L;CKAP2;WIPI1;PPP2R5D;CKAP5;CCNA2;ASPM;SFPQ;PSRC1;VGF;ESPL1;SAPCD2;ZNF519;MCM5;MCM6;MTFR2;FAM72D;FAM72B;FAM72A;TMEM45A;RNFT2;GALT;CDNF;RGS16;PBXIP1;TTK;AURKB;AURKA;DCAF15;FBXL20;PARD6B;CDC45;KIAA1328;POLR2A;KATNA1;POC1A;BUB1;E2F8;RRM2;SPAG5;KDM4D;CEP152;RNF26;AHNAK2;SCLT1;ARID3B;SHCBP1;TICRR;SLC25A37;RSPH1;TEF;PRC1;KIAA0586;CTH;CDK2AP2;RBM42;RHEBL1;CCDC61;NUP37"
"SIN3A","SIN3A ENCODE","110/1131","0.0000000003350702291778195938024113701060200873338423832592525286599993705749511718750000","0.00000000696946076689864796468046277471905525224826760677387937903404235839843750000000","0","0","2.0344111900871993","44.384099889294127194717","ZWILCH;DSCC1;HJURP;BUB1B;SMC4;CDC20;EME1;MYC;NEK2;FBXO5;KPNA2;GTSE1;JUNB;IER3;GEN1;USP2;UBALD2;ESCO2;CDC25C;THAP2;THOC6;ASPHD1;FANCD2;WDPCP;KIF20A;KIF20B;PRR11;BLM;SMIM5;CDCA5;CDCA8;NCAPG;HMMR;SKA3;IQGAP3;NCAPH;SKA2;RAD51AP1;CCNB2;CCNB1;GRK4;TSPAN4;FAM83D;PLK4;AKIRIN2;FANCM;DDIAS;PLK1;RABL2A;CLK1;FOSL1;ANLN;TPX2;KIF18A;KIF18B;SASS6;CDK1;WRAP53;HMGB2;KIF11;KIF15;LMNB1;TUBA1C;TUBA1B;ING2;EXO1;MIS18BP1;NUF2;PBK;DLGAP5;CEP55;CCDC34;CKAP2L;PARP2;KIF24;KIF23;WIPI1;MASTL;CCNA2;DBF4;VGF;CKS2;BIRC5;KIF2C;MTFR2;AURKB;UNG;AURKA;FBXL20;BRD8;BUB1;E2F8;CENPU;POLQ;RRM2;SCLT1;SHCBP1;CENPE;CENPF;MIS18A;TFAP4;KIAA0586;CENPL;TACC3;NCAPD2;NCAPD3;TRIP13;CENPP;TAF3;MAD2L1"
"IRF3","IRF3 ENCODE","66/663","0.0000005993817881768322479668718166800900348789582494646310806274414062500000000000000000","0.00001038928432839842450204851515005444184680527541786432266235351562500000000000000000","0","0","2.0422758303096549","29.260435470759070142321","TOP2A;MDC1;PHTF2;RAB3A;HMGB2;CBLB;ING1;CKS1B;RPS6KA5;PCF11;TOM1;FBXO5;DLGAP5;BORA;CKAP2L;KIF24;UBALD2;SFPQ;DDX39A;ZNF519;THAP8;INCENP;MCM5;MTFR2;FAM72D;PRR11;ASF1B;TMEM45A;BLM;LRRC56;CDCA2;CDCA3;ARHGAP19;WDR62;CENPA;SKA2;UNG;AURKA;DCAF15;SERTAD1;GRK6;RAD54L;BMF;FAM83D;BUB1;EMC9;CDK19;STIL;RRM2;UBE2C;TUBB4B;MZT1;TICRR;TPX2;SP2;CNOT3;ANP32E;CDK2AP2;CENPM;RBM42;CCDC61;SPC24;CDKN3;ZNF695;SPC25;MXD4"
"FOS","FOS ENCODE","55/637","0.0002536508584429492249232018785676245897775515913963317871093750000000000000000000000000","0.00376852703972381779945477475735060579609125852584838867187500000000000000000000000000","0","0","1.7280448652126887","14.307436990836801982141","TOP2A;PHTF2;RAB3A;HJURP;TTF2;ING1;CKS1B;RPS6KA5;C1QTNF6;CHEK2;TOM1;FBXO5;KPNA2;LBR;TMPO;KLF10;TNFRSF12A;KIF24;UBALD2;THOC6;ASPM;SFPQ;DDX39A;INCENP;FAM72D;PRR11;FAM72B;ASF1B;FAM72A;CDCA2;CDCA3;TSACC;ARHGAP19;HMMR;CENPA;SKA2;DCAF15;SERTAD1;GRK6;FAM83D;RRM2;TUBB4B;TICRR;ISG20;TPX2;CENPF;KIF18B;SP2;CNOT3;ANP32E;CDK2AP2;CENPM;RBM42;CCDC61;ZNF695"
"RFX5","RFX5 ENCODE","49/559","0.0003847521963434360624430052855160511171561665832996368408203125000000000000000000000000","0.00500177855246466875754896008743344282265752553939819335937500000000000000000000000000","0","0","1.7532886818093574","13.785952996968340755757","PHF1;RPS6KA5;SESN3;PCF11;MYC;JUNB;CCDC34;BTN3A1;USP2;CKAP2;KIF24;UBALD2;BTN3A3;PPP2R5D;MR1;CIT;SAPCD2;ADORA2A;BBS12;RFX5;CKS2;FAM72D;PRR11;ASF1B;PPP1R15A;RNFT2;CDCA2;CDNF;AURKB;SKA2;CCNB1;SERTAD1;EMC9;PLK4;CDKN2D;CENPU;CDK19;CD72;GTF2IRD2;RNF26;XRCC1;PSMB8;TICRR;RSPH1;CENPK;CNOT3;RBM42;NCAPD3;MXD4"
"SP1","SP1 ENCODE","58/707","0.0006334807916675471231582328357490041526034474372863769531250000000000000000000000000000","0.00732022248149165593450460320923411927651613950729370117187500000000000000000000000000","0","0","1.6330910999632109","12.026541562152260667062","TOP2A;KLLN;MDC1;PHTF2;ARL6IP1;HJURP;KIF14;HMGB2;NUCKS1;PCSK4;ATP7B;RPS6KA5;C1QTNF6;CHEK2;TOM1;TMPO;C21ORF58;UBALD2;WIPI1;CKAP5;ASPM;SFPQ;DDX39A;BBS12;MTFR2;PRR11;FAM72B;ASF1B;TMEM45A;RNFT2;CDCA2;CDCA3;CDCA8;CENPA;FHIT;SKA2;UNG;DCAF15;CDC45;GRK6;RAD54L;PCNT;FAM83D;BUB1;CENPU;FANCM;RNF26;CEP152;TUBB4B;TICRR;SP2;CNOT3;CYP1A1;ANP32E;CCDC61;CDKN3;ZNF695;SPC25"
"E2F1","E2F1 CHEA","63/859","0.0055290323703570841071264219124259398085996508598327636718750000000000000000000000000000","0.05750193665171367957134052062428963836282491683959960937500000000000000000000000000000","0","0","1.4418667130834897","7.494451831920411422061","ARHGAP11A;ARL6IP1;SUV39H1;HP1BP3;HMGB2;BUB1B;NUCKS1;LMNB2;LMNB1;TUBA1B;RPS6KA5;EXO1;MYC;CHEK2;OIP5;TK1;DLGAP5;TMPO;STARD5;LIG1;MAP1S;VRK1;KIF22;TERF1;DDX39A;RNF125;ESPL1;MSH5;CDIP1;NHLRC1;MCM6;MNS1;DTYMK;CDCA5;ARHGAP19;LIN9;PKMYT1;AURKB;AURKA;SKA2;FBXL20;CCNB2;PARD6B;RPL17;EMC9;E2F8;CENPT;FANCI;RRM2;UBE2C;CEP152;SCLT1;XRCC1;DNAJC12;SHCBP1;NDC80;TICRR;SMTN;KIF18A;CNOT3;CENPM;NCAPD3;SPC24"
