"TF","Score","Activity_Score_Mean","Method_P_Value","Condition_Scores","Method_Direction","Rank","Method","Method_Rank","Method_Score","Method_Adjusted_P_Value","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"E2F4","6.805173489141831844","-6.805173489141831844","0.00000000001009275352522403","HMVL_CRC29=-6.805","Repressed","1","collectri","1","6.805173489141831844",NA,"6","ENCODE--ChIP-seq(rank=1); Literature--ChIP-seq(rank=3); ReMap--ChIP-seq(rank=21); ARCHS4--Coexpression(rank=1336); Enrichr--Queries(rank=1369); GTEx--Coexpression(rank=1525)","35","0.00847500000000000","ENCODE ChIP-seq,0.008475"
"MYC","5.841535934500695859","-5.841535934500695859","0.00000000517217187639763467","HMVL_CRC29=-5.842","Repressed","2","collectri","2","5.841535934500695859",NA,"6","Literature--ChIP-seq(rank=43); ENCODE--ChIP-seq(rank=65); ReMap--ChIP-seq(rank=108); Enrichr--Queries(rank=696); GTEx--Coexpression(rank=1120); ARCHS4--Coexpression(rank=1382)","884","0.26219999999999999","Literature ChIP-seq,0.2622"
"E2F2","3.748261000322330005","-3.748261000322330005","0.00017806490463612904915497","HMVL_CRC29=-3.748","Repressed","3","collectri","3","3.748261000322330005",NA,"3","Enrichr--Queries(rank=19); ARCHS4--Coexpression(rank=36); GTEx--Coexpression(rank=624)","58","0.01353000000000000","Enrichr Queries,0.01353"
"NFATC3","3.388343271892282349","3.388343271892282349","0.00070316201703162991860224","HMVL_CRC29=3.388","Activated","4","collectri","4","3.388343271892282349",NA,"3","ARCHS4--Coexpression(rank=666); Enrichr--Queries(rank=900); GTEx--Coexpression(rank=1536)","1171","0.40910000000000002","ARCHS4 Coexpression,0.4091"
"CIITA","3.071032930954395557","3.071032930954395557","0.00213319622210603274808927","HMVL_CRC29=3.071","Activated","5","collectri","5","3.071032930954395557",NA,"0","",NA,NA,NA
"TBP","2.991156833324206676","-2.991156833324206676","0.00277922715819676124579529","HMVL_CRC29=-2.991","Repressed","6","collectri","6","2.991156833324206676",NA,"5","Literature--ChIP-seq(rank=11); ENCODE--ChIP-seq(rank=34); ReMap--ChIP-seq(rank=102); GTEx--Coexpression(rank=437); ARCHS4--Coexpression(rank=1030)","274","0.06707000000000000","Literature ChIP-seq,0.06707"
"FOXI1","2.797657063583192105","2.797657063583192105","0.00514747335471186888422590","HMVL_CRC29=2.798","Activated","7","collectri","7","2.797657063583192105",NA,"3","Enrichr--Queries(rank=500); GTEx--Coexpression(rank=533); ARCHS4--Coexpression(rank=1003)","1035","0.33169999999999999","GTEx Coexpression,0.3317"
"E2F3","2.788953391767492906","-2.788953391767492906","0.00528786743601622477584101","HMVL_CRC29=-2.789","Repressed","8","collectri","8","2.788953391767492906",NA,"3","Enrichr--Queries(rank=166); ARCHS4--Coexpression(rank=708); GTEx--Coexpression(rank=1387)","470","0.11820000000000000","Enrichr Queries,0.1182"
"REST","2.748336369628439968","2.748336369628439968","0.00598985242714524575985413","HMVL_CRC29=2.748","Activated","9","collectri","9","2.748336369628439968",NA,"6","ENCODE--ChIP-seq(rank=43); Literature--ChIP-seq(rank=88); ReMap--ChIP-seq(rank=127); GTEx--Coexpression(rank=359); Enrichr--Queries(rank=1256); ARCHS4--Coexpression(rank=1392)","777","0.22339999999999999","GTEx Coexpression,0.2234"
"LMX1B","2.740107421812838062","2.740107421812838062","0.00614191066712385658199480","HMVL_CRC29=2.74","Activated","10","collectri","10","2.740107421812838062",NA,"3","ARCHS4--Coexpression(rank=173); Enrichr--Queries(rank=684); GTEx--Coexpression(rank=760)","426","0.10630000000000001","ARCHS4 Coexpression,0.1063"
"FOXM1","2.739141980104736085","-2.739141980104736085","0.00615997650733882736590052","HMVL_CRC29=-2.739","Repressed","11","collectri","11","2.739141980104736085",NA,"6","GTEx--Coexpression(rank=2); ENCODE--ChIP-seq(rank=7); Enrichr--Queries(rank=11); Literature--ChIP-seq(rank=59); ReMap--ChIP-seq(rank=223); ARCHS4--Coexpression(rank=1448)","5","0.00124500000000000","GTEx Coexpression,0.001245"
"IRF9","2.716698166087559319","2.716698166087559319","0.00659367092805750870665449","HMVL_CRC29=2.717","Activated","12","collectri","12","2.716698166087559319",NA,"4","Enrichr--Queries(rank=35); GTEx--Coexpression(rank=97); ARCHS4--Coexpression(rank=100); ReMap--ChIP-seq(rank=237)","108","0.02493000000000000","Enrichr Queries,0.02493"
"PAX2","2.687272852408698842","2.687272852408698842","0.00720380802697004937046321","HMVL_CRC29=2.687","Activated","13","collectri","13","2.687272852408698842",NA,"3","ARCHS4--Coexpression(rank=259); Enrichr--Queries(rank=393); GTEx--Coexpression(rank=419)","603","0.15909999999999999","ARCHS4 Coexpression,0.1591"
"SMAD3","2.633477383639954983","2.633477383639954983","0.00845154641834294784175086","HMVL_CRC29=2.633","Activated","14","collectri","14","2.633477383639954983",NA,"5","Literature--ChIP-seq(rank=58); ReMap--ChIP-seq(rank=107); ARCHS4--Coexpression(rank=286); Enrichr--Queries(rank=428); GTEx--Coexpression(rank=712)","650","0.17570000000000000","ARCHS4 Coexpression,0.1757"
"HOXB4","2.618753176020193862","-2.618753176020193862","0.00882517767836838058770343","HMVL_CRC29=-2.619","Repressed","15","collectri","15","2.618753176020193862",NA,"4","Literature--ChIP-seq(rank=140); GTEx--Coexpression(rank=429); Enrichr--Queries(rank=450); ARCHS4--Coexpression(rank=965)","892","0.26700000000000002","GTEx Coexpression,0.267"
"JUNB","2.617717466060909270","2.617717466060909270","0.00885200640579766884208368","HMVL_CRC29=2.618","Activated","16","collectri","16","2.617717466060909270",NA,"4","Enrichr--Queries(rank=135); ARCHS4--Coexpression(rank=155); ReMap--ChIP-seq(rank=176); GTEx--Coexpression(rank=1164)","392","0.09521000000000000","ARCHS4 Coexpression,0.09521"
"FOS_JUN","2.586832437285459640","2.586832437285459640","0.00968626832553670137626600","HMVL_CRC29=2.587","Activated","17","collectri","17","2.586832437285459640",NA,"0","",NA,NA,NA
"FOS_JUNB","2.586832437285459640","2.586832437285459640","0.00968626832553670137626600","HMVL_CRC29=2.587","Activated","18","collectri","18","2.586832437285459640",NA,"0","",NA,NA,NA
"FOS_JUND","2.586832437285459640","2.586832437285459640","0.00968626832553670137626600","HMVL_CRC29=2.587","Activated","19","collectri","19","2.586832437285459640",NA,"0","",NA,NA,NA
"FOSB_JUN","2.586832437285459640","2.586832437285459640","0.00968626832553670137626600","HMVL_CRC29=2.587","Activated","20","collectri","20","2.586832437285459640",NA,"0","",NA,NA,NA
"FOSB_JUNB","2.586832437285459640","2.586832437285459640","0.00968626832553670137626600","HMVL_CRC29=2.587","Activated","21","collectri","21","2.586832437285459640",NA,"0","",NA,NA,NA
"FOSB_JUND","2.586832437285459640","2.586832437285459640","0.00968626832553670137626600","HMVL_CRC29=2.587","Activated","22","collectri","22","2.586832437285459640",NA,"0","",NA,NA,NA
"FOSL1_JUN","2.586832437285459640","2.586832437285459640","0.00968626832553670137626600","HMVL_CRC29=2.587","Activated","23","collectri","23","2.586832437285459640",NA,"0","",NA,NA,NA
"FOSL1_JUNB","2.586832437285459640","2.586832437285459640","0.00968626832553670137626600","HMVL_CRC29=2.587","Activated","24","collectri","24","2.586832437285459640",NA,"0","",NA,NA,NA
"FOSL1_JUND","2.586832437285459640","2.586832437285459640","0.00968626832553670137626600","HMVL_CRC29=2.587","Activated","25","collectri","25","2.586832437285459640",NA,"0","",NA,NA,NA
"FOSL2_JUN","2.586832437285459640","2.586832437285459640","0.00968626832553670137626600","HMVL_CRC29=2.587","Activated","26","collectri","26","2.586832437285459640",NA,"0","",NA,NA,NA
"FOSL2_JUNB","2.586832437285459640","2.586832437285459640","0.00968626832553670137626600","HMVL_CRC29=2.587","Activated","27","collectri","27","2.586832437285459640",NA,"0","",NA,NA,NA
"FOSL2_JUND","2.586832437285459640","2.586832437285459640","0.00968626832553670137626600","HMVL_CRC29=2.587","Activated","28","collectri","28","2.586832437285459640",NA,"0","",NA,NA,NA
"JUN_JUNB","2.586832437285459640","2.586832437285459640","0.00968626832553670137626600","HMVL_CRC29=2.587","Activated","29","collectri","29","2.586832437285459640",NA,"0","",NA,NA,NA
"JUN_JUND","2.586832437285459640","2.586832437285459640","0.00968626832553670137626600","HMVL_CRC29=2.587","Activated","30","collectri","30","2.586832437285459640",NA,"0","",NA,NA,NA
