term_id	term_name	p_value	term_size	intersection_size	intersection
KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL	KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL	0.0011800894708316	24	15	CACNA1G,CACNB1,CACNA1S,CACNA1B,CACNG4,CACNG1,CACNA2D4,CACNA2D2,CACNA1H,CACNB4,CACNA1F,CACNA1E,CACNA1D,CACNA1C,CACNA1A
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY	0.0006222238969541	28	17	WNT5B,WNT10A,WNT9B,WNT10B,WNT1,SMO,BMP4,HHIP,WNT4,KIF7,GLI2,WNT9A,WNT2B,WNT8B,WNT7B,WNT6,WNT3
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PTCH1_TO_HEDGEHOG_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PTCH1_TO_HEDGEHOG_SIGNALING_PATHWAY	0.0006222238969541	28	17	WNT5B,WNT10A,WNT9B,WNT10B,WNT1,SMO,BMP4,HHIP,WNT4,KIF7,GLI2,WNT9A,WNT2B,WNT8B,WNT7B,WNT6,WNT3
KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY	0.0011492218809524	44	26	FZD4,FZD1,WNT5B,WNT10A,WNT9B,WNT10B,WNT1,WNT4,APC,FZD2,FRAT2,DVL2,DVL1,FRAT1,FZD9,FZD7,FZD6,AXIN2,AXIN1,FZD5,WNT9A,WNT2B,WNT8B,WNT7B,WNT6,WNT3
KEGG_MEDICUS_REFERENCE_LECTIN_PATHWAY_OF_COAGULATION_CASCADE_FIBRINOGEN_TO_FIBRIN	KEGG_MEDICUS_REFERENCE_LECTIN_PATHWAY_OF_COAGULATION_CASCADE_FIBRINOGEN_TO_FIBRIN	0.0017476870671755	7	6	FCN3,COLEC11,MASP1,FGA,FGG,FGB
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY	0.0020727677005127	45	26	FZD4,FZD1,WNT5B,WNT10A,WNT9B,WNT10B,WNT1,WNT4,APC,FZD2,FRAT2,DVL2,DVL1,FRAT1,FZD9,FZD7,FZD6,AXIN2,AXIN1,FZD5,WNT9A,WNT2B,WNT8B,WNT7B,WNT6,WNT3
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_ACYLATION	KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_ACYLATION	0.0022329995961143	18	12	WNT5B,WNT10A,WNT9B,WNT10B,WNT1,WNT4,WNT9A,WNT2B,WNT8B,WNT7B,WNT6,WNT3
KEGG_MEDICUS_VARIANT_FZD7_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_FZD7_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY	0.0047092856856441	36	25	WNT5B,WNT10A,WNT9B,WNT10B,WNT1,WNT4,APC,FRAT2,DVL2,DVL1,FRAT1,FZD7,AXIN2,AXIN1,WNT9A,WNT2B,WNT8B,WNT7B,WNT6,WNT3,CCND1,WNT16,MYC,LRP5,LRP6
KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION	KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION	0.0069507700413975	27	12	CDC6,GINS1,GINS4,CDC45,GINS3,POLE2,POLE3,ORC5,ORC2,MTBP,ORC3,ORC6
KEGG_MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION	KEGG_MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION	0.0036712352170134	27	12	CKAP5,TUBGCP6,TUBB6,MZT2B,TUBB2A,TUBA4A,MZT2A,TUBGCP4,TUBGCP5,TUBGCP2,TUBB4B,TUBB4A
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY	0.0055023030759172	31	12	GNB4,RAF1,MAP2K2,GNG13,PDGFB,JUN,HRAS,GNGT2,GNGT1,GNG10,GNB2,FOS
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_INHIBITOR	KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_INHIBITOR	0.0027532953798888	25	15	WNT5B,WNT10A,WNT9B,WNT10B,WNT1,WNT4,NOTUM,WIF1,WNT9A,WNT2B,WNT8B,WNT7B,WNT6,WNT3,SFRP5
KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY	0.0071768113435567	15	7	SRC,RAF1,MAP2K2,JUN,HRAS,FOS,ESR2
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SRF_MEDIATED_TRANSCRIPTION	KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SRF_MEDIATED_TRANSCRIPTION	0.005089667237411	5	4	FOSL1,FOS,EGR2,EGR1
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	0.0064683764494372	39	28	NDUFA12,NDUFB11,NDUFV3,NDUFV2,NDUFS5,NDUFS4,NDUFS3,NDUFC2,NDUFB10,NDUFB9,NDUFB6,NDUFB4,NDUFB3,NDUFB2,NDUFB1,NDUFAB1,NDUFA10,NDUFA8,NDUFA6,NDUFA5,TARDBP,NDUFS6,NDUFC1,NDUFB8,NDUFB5,NDUFA9,NDUFA7,NDUFA3
KEGG_MEDICUS_PATHOGEN_KSHV_MIR1_2_TO_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES	KEGG_MEDICUS_PATHOGEN_KSHV_MIR1_2_TO_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES	0.0079429129788807	6	4	HLA-F,HLA-E,HLA-C,HLA-A
