Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY	6.22e-04	17	0.5862	0	0	1	0	keep	itself		True	WNT5B,WNT10A,WNT9B,WNT10B,WNT1,SMO,BMP4,HHIP,WNT4,KIF7,GLI2,WNT9A,WNT2B,WNT8B,WNT7B,WNT6,WNT3
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PTCH1_TO_HEDGEHOG_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PTCH1_TO_HEDGEHOG_SIGNALING_PATHWAY	6.22e-04	17	0.5862	0	0	1	0	keep	itself		True	WNT5B,WNT10A,WNT9B,WNT10B,WNT1,SMO,BMP4,HHIP,WNT4,KIF7,GLI2,WNT9A,WNT2B,WNT8B,WNT7B,WNT6,WNT3
KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY	0.0011	26	0.5778	18	12	0.2499	0.2304	keep	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY	False	FZD4,FZD1,WNT5B,WNT10A,WNT9B,WNT10B,WNT1,WNT4,APC,FZD2,FRAT2,DVL2,DVL1,FRAT1,FZD9,FZD7,FZD6,AXIN2,AXIN1,FZD5
KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL	KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL	0.0012	15	0.6	0	0	1	0	keep	itself		True	CACNA1G,CACNB1,CACNA1S,CACNA1B,CACNG4,CACNG1,CACNA2D4,CACNA2D2,CACNA1H,CACNB4,CACNA1F,CACNA1E,CACNA1D,CACNA1C,CACNA1A
KEGG_MEDICUS_REFERENCE_LECTIN_PATHWAY_OF_COAGULATION_CASCADE_FIBRINOGEN_TO_FIBRIN	KEGG_MEDICUS_REFERENCE_LECTIN_PATHWAY_OF_COAGULATION_CASCADE_FIBRINOGEN_TO_FIBRIN	0.0017	6	0.6	0	0	1	0	keep	itself		True	FCN3,COLEC11,MASP1,FGA,FGG,FGB
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY	0.0021	26	0.5652	18	12	0.2101	0.2304	keep	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY	False	FZD4,FZD1,WNT5B,WNT10A,WNT9B,WNT10B,WNT1,WNT4,APC,FZD2,FRAT2,DVL2,DVL1,FRAT1,FZD9,FZD7,FZD6,AXIN2,AXIN1,FZD5
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_ACYLATION	KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_ACYLATION	0.0022	12	0.6316	18	12	0.3684	0.2304	keep	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY	False	WNT5B,WNT10A,WNT9B,WNT10B,WNT1,WNT4,WNT9A,WNT2B,WNT8B,WNT7B,WNT6,WNT3
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_INHIBITOR	KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_INHIBITOR	0.0028	15	0.5357	18	12	0.0706	0.2304	keep	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY	False	WNT5B,WNT10A,WNT9B,WNT10B,WNT1,WNT4,NOTUM,WIF1,WNT9A,WNT2B,WNT8B,WNT7B,WNT6,WNT3,SFRP5
KEGG_MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION	KEGG_MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION	0.0037	12	0.4286	0	0	1	0	keep	itself		True	CKAP5,TUBGCP6,TUBB6,MZT2B,TUBB2A,TUBA4A,MZT2A,TUBGCP4,TUBGCP5,TUBGCP2,TUBB4B,TUBB4A
KEGG_MEDICUS_VARIANT_FZD7_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_FZD7_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY	0.0047	25	0.6757	18	13	0.407	0.0651	keep	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY	False	WNT5B,WNT10A,WNT9B,WNT10B,WNT1,WNT4,APC,FRAT2,DVL2,DVL1,FRAT1,FZD7,AXIN2,AXIN1,WNT9A,WNT2B,WNT8B,WNT7B,WNT6,WNT3
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SRF_MEDIATED_TRANSCRIPTION	KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SRF_MEDIATED_TRANSCRIPTION	0.0051	4	0.8	0	0	1	0	keep	itself		True	FOSL1,FOS,EGR2,EGR1
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	0.0052	57	0.7037	0	0	1	0	keep	itself		True	RPS29,RPS27A,RPS27,RPS26,RPS25,RPS24,RPS23,RPS21,RPS20,RPS19,RPS18,RPS15A,RPS14,RPS13,RPS11,RPS10,RPS8,RPS7,RPS6,RPS4X
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY	0.0055	12	0.3871	0	0	1	0	keep	itself		True	GNB4,RAF1,MAP2K2,GNG13,PDGFB,JUN,HRAS,GNGT2,GNGT1,GNG10,GNB2,FOS
KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	0.0058	21	0.7	0	0	1	0	keep	itself		True	RPA2,RPA1,RFC5,RFC4,RFC2,POLE4,PRIM2,MCM10,GINS2,PCNA,MCM4,POLA2,GINS1,GINS4,CDC45,GINS3,RPA3,RFC3,POLE2,POLE3
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	0.0065	28	0.6222	0	0	1	0	keep	itself		True	NDUFA12,NDUFB11,NDUFV3,NDUFV2,NDUFS5,NDUFS4,NDUFS3,NDUFC2,NDUFB10,NDUFB9,NDUFB6,NDUFB4,NDUFB3,NDUFB2,NDUFB1,NDUFAB1,NDUFA10,NDUFA8,NDUFA6,NDUFA5
KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION	KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION	0.007	12	0.4444	0	0	1	0	keep	itself		True	CDC6,GINS1,GINS4,CDC45,GINS3,POLE2,POLE3,ORC5,ORC2,MTBP,ORC3,ORC6
KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY	0.0072	7	0.4375	10	5	0.451	0.3077	keep	KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY	False	SRC,RAF1,MAP2K2,JUN,HRAS,FOS,ESR2
KEGG_MEDICUS_VARIANT_DUPLICATION_OR_MUTATION_ACTIVATED_FLT3_TO_JAK_STAT_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_DUPLICATION_OR_MUTATION_ACTIVATED_FLT3_TO_JAK_STAT_SIGNALING_PATHWAY	0.0073	4	0.8	0	0	1	0	keep	itself		True	STAT5B,PIM1,PIM2,STAT5A
KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_ERK_SIGNALING_PATHWAY	0.0073	10	0.3704	25	9	0.8718	0.8633	keep	KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY	False	GNB4,RAF1,MAP2K2,GNG13,CXCL8,HRAS,GNGT2,GNGT1,GNG10,GNB2
KEGG_MEDICUS_REFERENCE_DNA_END_RESECTION_AND_RPA_LOADING	KEGG_MEDICUS_REFERENCE_DNA_END_RESECTION_AND_RPA_LOADING	0.0078	15	0.8333	0	0	1	0	keep	itself		True	ABRAXAS1,BRCC3,RPA2,RPA1,RBBP8,BARD1,UIMC1,MRE11,RPA4,BABAM2,WRN,BLM,RPA3,NBN,DNA2
KEGG_MEDICUS_PATHOGEN_KSHV_MIR1_2_TO_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES	KEGG_MEDICUS_PATHOGEN_KSHV_MIR1_2_TO_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES	0.0079	4	0.6667	0	0	1	0	keep	itself		True	HLA-F,HLA-E,HLA-C,HLA-A
KEGG_MEDICUS_REFERENCE_SKELETAL_TYPE_VGCC_RYR_SIGNALING	KEGG_MEDICUS_REFERENCE_SKELETAL_TYPE_VGCC_RYR_SIGNALING	0.0094	9	0.4286	16	6	0.9195	1	keep	KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL	KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL	False	CASQ1,CACNB1,CACNA1S,RYR1,CACNG4,CACNG1,TRDN,CACNA2D4,CACNA2D2
KEGG_MEDICUS_REFERENCE_GLUCONEOGENESIS	KEGG_MEDICUS_REFERENCE_GLUCONEOGENESIS	0.01	4	0.8	0	0	1	0	keep	itself		True	PCK2,PCK1,PC,MDH2
KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY	0.0101	15	0.2727	0	0	1	0	keep	itself		True	FGF19,FGF17,PDGFD,RET,PDGFB,PDGFA,NTRK1,MST1R,MET,ITPR1,FGFR4,FGF3,FGF1,ERBB4,ERBB3
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I	KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I	0.0118	27	0.6136	0	0	1	0	keep	itself		True	NDUFA12,NDUFB11,NDUFV3,NDUFV2,NDUFS5,NDUFS4,NDUFS3,NDUFC2,NDUFB10,NDUFB9,NDUFB6,NDUFB4,NDUFB3,NDUFB2,NDUFB1,NDUFAB1,NDUFA10,NDUFA8,NDUFA6,NDUFA5
KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR	KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR	0.0123	19	0.7308	13	11	0.1891	0.1298	keep	KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	False	RPA2,RPA1,RFC5,RFC4,RFC2,POLE4,PCNA,MLH1,MSH6,MLH3,RPA3,RFC3,POLE2,POLE3,PMS1,MSH3,MSH2,LIG1,POLD3
