"Input_Type","TF_Analysis_Name","Method","Method_Label","Final_TF_Count","Final_Result_File"
"INTERSECT","HT55_SW948","dorothea","DoRothEA","271","results/ngs/GSE114012/TF_summary/intersect/HT55_SW948/method_final/dorothea/dorothea_intersect_final_result.csv"
"INTERSECT","HT55_SW948","chea3","ChEA3","1632","results/ngs/GSE114012/TF_summary/intersect/HT55_SW948/method_final/chea3/chea3_intersect_Integrated--topRank.csv"
"INTERSECT","HT55_SW948","viper","VIPER","264","results/ngs/GSE114012/TF_summary/intersect/HT55_SW948/method_final/viper/viper_intersect_final_result.csv"
"INTERSECT","HT55_SW948","enrichr","ENRICHR","436","results/ngs/GSE114012/TF_summary/intersect/HT55_SW948/method_final/enrichr/enrichr_intersect_Integrated--topRank.csv"
"INTERSECT","HT55_SW948","trrust","TRRUST","329","results/ngs/GSE114012/TF_summary/intersect/HT55_SW948/method_final/trrust/trrust_intersect_final_result.csv"
"INTERSECT","HT55_SW948","collectri","CollecTRI","672","results/ngs/GSE114012/TF_summary/intersect/HT55_SW948/method_final/collectri/collectri_intersect_final_result.csv"
