"TF","Best_Rank","Mean_Rank","Library_Count","Best_P_Value","Best_Adjusted_P_Value","Best_Combined_Score","Library","Top_Terms","Rank","Score","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ARNTL","1","1.00000000000000","1","0.00008764936747808933","0.009553781055111735","1982.4275367535533405317","TRRUST_Transcription_Factors_2019(rank=1, adjP=0.00955)","ARNTL human","1","1982.4275367535533405317","enrichr","1","1982.4275367535533405317","0.00008764936747808933","0.009553781055111735","","4","ARCHS4--Coexpression(rank=12); Enrichr--Queries(rank=101); ReMap--ChIP-seq(rank=119); GTEx--Coexpression(rank=1202)","30","0.00737100000000000","ARCHS4 Coexpression,0.007371"
"ELK3","1","1.00000000000000","1","0.00003552366496840099","0.018233049381361600","44.7148208548547358987","ChEA_2022(rank=1, adjP=0.0182)","ELK3 25401928 ChIP-Seq HUVEC Human","2","44.7148208548547358987","enrichr","2","44.7148208548547358987","0.00003552366496840099","0.018233049381361600","","4","Literature--ChIP-seq(rank=2); GTEx--Coexpression(rank=75); Enrichr--Queries(rank=118); ARCHS4--Coexpression(rank=412)","46","0.01220000000000000","Literature ChIP-seq,0.0122"
"FOSL2","1","3.50000000000000","2","0.00134274629983959707","0.058362166321552097","60.4939923473021536893","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=1, adjP=0.0584); ENCODE_TF_ChIP-seq_2015(rank=6, adjP=0.631)","FOSL2 ENCODE; FOSL2 HepG2 hg19","3","60.4939923473021536893","enrichr","3","60.4939923473021536893","0.00134274629983959707","0.058362166321552097","","5","ENCODE--ChIP-seq(rank=4); GTEx--Coexpression(rank=47); ReMap--ChIP-seq(rank=49); ARCHS4--Coexpression(rank=66); Enrichr--Queries(rank=80)","110","0.02925000000000000","GTEx Coexpression,0.02925"
"NFE2L2","1","20.25000000000000","4","0.00315497784754638399","0.077822786906144137","90.1840781425683672978","Transcription_Factor_PPIs(rank=1, adjP=0.254); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=3, adjP=0.0778); ChEA_2022(rank=32, adjP=0.101); TRRUST_Transcription_Factors_2019(rank=45, adjP=0.0856)","NFE2L2; NFE2L2 CHEA; NFE2L2 20460467 ChIP-Seq MEFs Mouse; NFE2L2 human","4","90.1840781425683672978","enrichr","4","90.1840781425683672978","0.00315497784754638399","0.077822786906144137","","5","Literature--ChIP-seq(rank=14); ARCHS4--Coexpression(rank=68); ReMap--ChIP-seq(rank=143); Enrichr--Queries(rank=237); GTEx--Coexpression(rank=524)","148","0.04177000000000000","ARCHS4 Coexpression,0.04177"
"CEBPB","1","24.20000000000000","5","0.00014888699523552139","0.043672138044694171","52.5610581301737198601","ENCODE_TF_ChIP-seq_2015(rank=1, adjP=0.109); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=4, adjP=0.0978); Transcription_Factor_PPIs(rank=5, adjP=0.322); ChEA_2022(rank=15, adjP=0.0437); TRRUST_Transcription_Factors_2019(rank=96, adjP=0.154)","CEBPB myocyte mm9; CEBPB ENCODE; CEBPB; CEBPB 21427703 ChIP-Seq 3T3-L1 Mouse; CEBPB human","5","52.5610581301737198601","enrichr","5","52.5610581301737198601","0.00014888699523552139","0.043672138044694171","","6","ENCODE--ChIP-seq(rank=1); ReMap--ChIP-seq(rank=8); Enrichr--Queries(rank=51); Literature--ChIP-seq(rank=51); GTEx--Coexpression(rank=69); ARCHS4--Coexpression(rank=188)","33","0.00847500000000000","ENCODE ChIP-seq,0.008475"
"SMAD7","2","2.00000000000000","1","0.00020937355557931883","0.011410858779072877","1027.0724207395503526641","TRRUST_Transcription_Factors_2019(rank=2, adjP=0.0114)","SMAD7 human","6","1027.0724207395503526641","enrichr","6","1027.0724207395503526641","0.00020937355557931883","0.011410858779072877","","0","",NA,NA,NA
"BHLHE40","2","7.00000000000000","2","0.00157735584652843493","0.058362166321552097","41.9132390925963420614","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=2, adjP=0.0584); ENCODE_TF_ChIP-seq_2015(rank=12, adjP=1)","BHLHE40 ENCODE; BHLHE40 MEL cell line mm9","7","41.9132390925963420614","enrichr","7","41.9132390925963420614","0.00157735584652843493","0.058362166321552097","","4","ENCODE--ChIP-seq(rank=5); ARCHS4--Coexpression(rank=17); GTEx--Coexpression(rank=25); ReMap--ChIP-seq(rank=56)","41","0.01044000000000000","ARCHS4 Coexpression,0.01044"
"JUN","2","35.25000000000000","4","0.00008225435811140573","0.018233049381361600","39.6553322417761791030","ENCODE_TF_ChIP-seq_2015(rank=2, adjP=0.213); ChEA_2022(rank=3, adjP=0.0182); Transcription_Factor_PPIs(rank=28, adjP=0.553); TRRUST_Transcription_Factors_2019(rank=108, adjP=0.278)","JUN endothelial cell of umbilical vein hg19; JUN 26020271 ChIP-Seq SMOOTH MUSCLE Human; JUN; JUN mouse","8","39.6553322417761791030","enrichr","8","39.6553322417761791030","0.00008225435811140573","0.018233049381361600","","6","GTEx--Coexpression(rank=1); ENCODE--ChIP-seq(rank=2); Literature--ChIP-seq(rank=5); ARCHS4--Coexpression(rank=11); ReMap--ChIP-seq(rank=13); Enrichr--Queries(rank=61)","2","0.00062230000000000","GTEx Coexpression,6.223E-4"
"STAT1","2","45.00000000000000","3","0.00008053258228769708","0.018233049381361600","31.7468631665339273695","ChEA_2022(rank=2, adjP=0.0182); ENCODE_TF_ChIP-seq_2015(rank=53, adjP=1); TRRUST_Transcription_Factors_2019(rank=80, adjP=0.109)","STAT1 19122651 ChIP-Seq HeLaS3 Human CervicalCancer; STAT1 K562 hg19; STAT1 mouse","9","31.7468631665339273695","enrichr","9","31.7468631665339273695","0.00008053258228769708","0.018233049381361600","","6","ReMap--ChIP-seq(rank=2); ENCODE--ChIP-seq(rank=33); ARCHS4--Coexpression(rank=84); Literature--ChIP-seq(rank=149); Enrichr--Queries(rank=235); GTEx--Coexpression(rank=914)","27","0.00673400000000000","ReMap ChIP-seq,0.006734"
"NFE2","2","173.66666666666666","3","0.01530731112086047147","0.253878988187579091","47.1320542463175939929","Transcription_Factor_PPIs(rank=2, adjP=0.254); ENCODE_TF_ChIP-seq_2015(rank=67, adjP=1); ChEA_2022(rank=452, adjP=0.781)","NFE2; NFE2 GM12878 hg19; NFE2 27457419 Chip-Seq LIVER Mouse","10","47.1320542463175939929","enrichr","10","47.1320542463175939929","0.01530731112086047147","0.253878988187579091","","5","ENCODE--ChIP-seq(rank=29); ReMap--ChIP-seq(rank=61); GTEx--Coexpression(rank=228); Enrichr--Queries(rank=312); ARCHS4--Coexpression(rank=390)","516","0.14190000000000000","GTEx Coexpression,0.1419"
"ETS1","3","51.66666666666666","3","0.00173333849548957717","0.080692498356115139","45.3703188436939868211","ENCODE_TF_ChIP-seq_2015(rank=3, adjP=0.422); TRRUST_Transcription_Factors_2019(rank=20, adjP=0.0807); ChEA_2022(rank=132, adjP=0.343)","ETS1 MEL cell line mm9; ETS1 human; ETS1 21867929 ChIP-Seq TH2 Mouse","11","45.3703188436939868211","enrichr","11","45.3703188436939868211","0.00173333849548957717","0.080692498356115139","","6","ENCODE--ChIP-seq(rank=3); GTEx--Coexpression(rank=33); ReMap--ChIP-seq(rank=50); Enrichr--Queries(rank=124); ARCHS4--Coexpression(rank=136); Literature--ChIP-seq(rank=147)","78","0.02054000000000000","GTEx Coexpression,0.02054"
"NRF1","3","79.50000000000000","4","0.02423687082119770422","0.089520439910980951","171.7172483804453406719","Transcription_Factor_PPIs(rank=3, adjP=0.254); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=54, adjP=0.933); TRRUST_Transcription_Factors_2019(rank=63, adjP=0.0895); ENCODE_TF_ChIP-seq_2015(rank=198, adjP=1)","NRF1; NRF1 ENCODE; NRF1 mouse; NRF1 GM12878 hg19","12","171.7172483804453406719","enrichr","12","171.7172483804453406719","0.02423687082119770422","0.089520439910980951","","5","ARCHS4--Coexpression(rank=23); ENCODE--ChIP-seq(rank=43); ReMap--ChIP-seq(rank=230); GTEx--Coexpression(rank=279); Enrichr--Queries(rank=1247)","55","0.01413000000000000","ARCHS4 Coexpression,0.01413"
"SOX2","4","19.00000000000000","2","0.00015251927154532799","0.022452325542049512","33.0697448618432545686","ChEA_2022(rank=4, adjP=0.0225); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=34, adjP=0.617)","SOX2 20726797 ChIP-Seq SW620 Human; SOX2 CHEA","13","33.0697448618432545686","enrichr","13","33.0697448618432545686","0.00015251927154532799","0.022452325542049512","","5","Literature--ChIP-seq(rank=3); ReMap--ChIP-seq(rank=179); GTEx--Coexpression(rank=294); ARCHS4--Coexpression(rank=471); Enrichr--Queries(rank=787)","70","0.01829000000000000","Literature ChIP-seq,0.01829"
"BATF","4","46.00000000000000","2","0.02901474150715190395","0.253878988187579091","133.6867953244966429338","Transcription_Factor_PPIs(rank=4, adjP=0.254); ENCODE_TF_ChIP-seq_2015(rank=88, adjP=1)","BATF; BATF GM12878 hg19","14","133.6867953244966429338","enrichr","14","133.6867953244966429338","0.02901474150715190395","0.253878988187579091","","5","ENCODE--ChIP-seq(rank=37); ReMap--ChIP-seq(rank=75); ARCHS4--Coexpression(rank=161); GTEx--Coexpression(rank=219); Enrichr--Queries(rank=418)","364","0.09889000000000001","ARCHS4 Coexpression,0.09889"
"CLOCK","4","94.00000000000000","3","0.00052512610400878693","0.012163316433069079","533.9602068169508584106","TRRUST_Transcription_Factors_2019(rank=4, adjP=0.0122); Transcription_Factor_PPIs(rank=6, adjP=0.322); ChEA_2022(rank=272, adjP=0.588)","CLOCK human; CLOCK; CLOCK 20551151 ChIP-Seq 293T Human","15","533.9602068169508584106","enrichr","15","533.9602068169508584106","0.00052512610400878693","0.012163316433069079","","5","ReMap--ChIP-seq(rank=20); Literature--ChIP-seq(rank=45); ARCHS4--Coexpression(rank=1045); Enrichr--Queries(rank=1399); GTEx--Coexpression(rank=1497)","250","0.06734000000000000","ReMap ChIP-seq,0.06734"
"EP300","4","130.50000000000000","4","0.00314953834142853118","0.151506292692274142","17.2458193196590663376","ENCODE_TF_ChIP-seq_2015(rank=4, adjP=0.47); Transcription_Factor_PPIs(rank=35, adjP=0.691); TRRUST_Transcription_Factors_2019(rank=92, adjP=0.152); ChEA_2022(rank=391, adjP=0.739)","EP300 HeLa-S3 hg19; EP300; EP300 human; EP300 21415370 ChIP-Seq HL-1 Mouse","16","17.2458193196590663376","enrichr","16","17.2458193196590663376","0.00314953834142853118","0.151506292692274142","","0","",NA,NA,NA
"TFEB","5","5.00000000000000","1","0.00019951275398297832","0.022452325542049512","48.5889810824739925010","ChEA_2022(rank=5, adjP=0.0225)","TFEB 21752829 ChIP-Seq HELA Human","17","48.5889810824739925010","enrichr","17","48.5889810824739925010","0.00019951275398297832","0.022452325542049512","","4","Literature--ChIP-seq(rank=4); GTEx--Coexpression(rank=66); ARCHS4--Coexpression(rank=186); Enrichr--Queries(rank=291)","94","0.02439000000000000","Literature ChIP-seq,0.02439"
"USF2","5","33.66666666666666","3","0.00592491331896261280","0.050027664841406555","96.5387206134571727034","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=5, adjP=0.129); TRRUST_Transcription_Factors_2019(rank=12, adjP=0.05); ENCODE_TF_ChIP-seq_2015(rank=84, adjP=1)","USF2 ENCODE; USF2 human; USF2 MEL cell line mm9","18","96.5387206134571727034","enrichr","18","96.5387206134571727034","0.00592491331896261280","0.050027664841406555","","5","ReMap--ChIP-seq(rank=23); ENCODE--ChIP-seq(rank=26); Enrichr--Queries(rank=1144); ARCHS4--Coexpression(rank=1164); GTEx--Coexpression(rank=1594)","287","0.07743999999999999","ReMap ChIP-seq,0.07744"
"MECP2","6","6.00000000000000","1","0.00069031132990151007","0.012163316433069079","441.0602431988735361301","TRRUST_Transcription_Factors_2019(rank=6, adjP=0.0122)","MECP2 mouse","19","441.0602431988735361301","enrichr","19","441.0602431988735361301","0.00069031132990151007","0.012163316433069079","","3","GTEx--Coexpression(rank=967); Enrichr--Queries(rank=1294); ARCHS4--Coexpression(rank=1530)","1477","0.60170000000000001","GTEx Coexpression,0.6017"
"HAND2","6","6.00000000000000","1","0.00021980451420238129","0.022452325542049512","26.3026343372885733629","ChEA_2022(rank=6, adjP=0.0225)","HAND2 30127528 ChIP-Seq KELLY Human Brain Neuroblastoma","20","26.3026343372885733629","enrichr","20","26.3026343372885733629","0.00021980451420238129","0.022452325542049512","","3","GTEx--Coexpression(rank=475); ARCHS4--Coexpression(rank=620); Enrichr--Queries(rank=923)","940","0.29559999999999992","GTEx Coexpression,0.2956"
"USF1","6","19.00000000000000","3","0.01108584149732227790","0.080557114880541889","60.4778769482825495629","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=6, adjP=0.263); TRRUST_Transcription_Factors_2019(rank=15, adjP=0.0806); ENCODE_TF_ChIP-seq_2015(rank=36, adjP=1)","USF1 ENCODE; USF1 human; USF1 myocyte mm9","21","60.4778769482825495629","enrichr","21","60.4778769482825495629","0.01108584149732227790","0.080557114880541889","","5","ENCODE--ChIP-seq(rank=17); ReMap--ChIP-seq(rank=174); GTEx--Coexpression(rank=195); ARCHS4--Coexpression(rank=361); Enrichr--Queries(rank=846)","440","0.12130000000000001","GTEx Coexpression,0.1213"
"JUND","7","10.66666666666667","3","0.00031984950834559081","0.022452325542049512","30.7487854251161607522","ChEA_2022(rank=7, adjP=0.0225); Transcription_Factor_PPIs(rank=9, adjP=0.374); ENCODE_TF_ChIP-seq_2015(rank=16, adjP=1)","JUND 26020271 ChIP-Seq SMOOTH MUSCLE Human; JUND; JUND HeLa-S3 hg19","22","30.7487854251161607522","enrichr","22","30.7487854251161607522","0.00031984950834559081","0.022452325542049512","","6","Literature--ChIP-seq(rank=8); GTEx--Coexpression(rank=9); ENCODE--ChIP-seq(rank=10); ReMap--ChIP-seq(rank=24); ARCHS4--Coexpression(rank=53); Enrichr--Queries(rank=239)","21","0.00560000000000000","GTEx Coexpression,0.0056"
"NR1H3","7","24.50000000000000","2","0.00078113041313287665","0.012163316433069079","404.6452868546239756142","TRRUST_Transcription_Factors_2019(rank=7, adjP=0.0122); ChEA_2022(rank=42, adjP=0.156)","NR1H3 mouse; NR1H3 23393188 ChIP-Seq ATHEROSCLEROTIC-FOAM Human","23","404.6452868546239756142","enrichr","23","404.6452868546239756142","0.00078113041313287665","0.012163316433069079","","5","Literature--ChIP-seq(rank=11); ReMap--ChIP-seq(rank=221); Enrichr--Queries(rank=303); GTEx--Coexpression(rank=394); ARCHS4--Coexpression(rank=401)","248","0.06707000000000000","Literature ChIP-seq,0.06707"
"BACH1","7","39.00000000000000","3","0.00034035216403198958","0.022452325542049512","36.1554410055601778140","Transcription_Factor_PPIs(rank=7, adjP=0.322); ChEA_2022(rank=8, adjP=0.0225); ENCODE_TF_ChIP-seq_2015(rank=102, adjP=1)","BACH1; BACH1 22875853 ChIP-PCR HELA AND SCP4 Human; BACH1 H1-hESC hg19","24","36.1554410055601778140","enrichr","24","36.1554410055601778140","0.00034035216403198958","0.022452325542049512","","6","Literature--ChIP-seq(rank=6); ENCODE--ChIP-seq(rank=41); Enrichr--Queries(rank=111); ARCHS4--Coexpression(rank=127); ReMap--ChIP-seq(rank=182); GTEx--Coexpression(rank=1475)","135","0.03659000000000000","Literature ChIP-seq,0.03659"
"POU5F1","7","51.33333333333334","3","0.02604957533160515842","0.275381224934111657","18.1585479875446367259","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=7, adjP=0.275); Transcription_Factor_PPIs(rank=32, adjP=0.62); ChEA_2022(rank=115, adjP=0.304)","POU5F1 CHEA; POU5F1; POU5F1 16518401 ChIP-PET MESCs Mouse","25","18.1585479875446367259","enrichr","25","18.1585479875446367259","0.02604957533160515842","0.275381224934111657","","5","Literature--ChIP-seq(rank=28); ReMap--ChIP-seq(rank=268); GTEx--Coexpression(rank=411); ARCHS4--Coexpression(rank=776); Enrichr--Queries(rank=969)","618","0.17069999999999999","Literature ChIP-seq,0.1707"
"ATF4","8","8.00000000000000","1","0.00332271786748696181","0.045272030944509850","146.5783007134215267797","TRRUST_Transcription_Factors_2019(rank=8, adjP=0.0453)","ATF4 human","26","146.5783007134215267797","enrichr","26","146.5783007134215267797","0.00332271786748696181","0.045272030944509850","","4","ReMap--ChIP-seq(rank=18); Enrichr--Queries(rank=368); GTEx--Coexpression(rank=438); ARCHS4--Coexpression(rank=553)","222","0.06061000000000000","ReMap ChIP-seq,0.06061"
"IRF8","8","31.66666666666667","3","0.00201510720970923688","0.060911195202574660","54.7763045558682435399","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=8, adjP=0.328); ChEA_2022(rank=22, adjP=0.0609); TRRUST_Transcription_Factors_2019(rank=65, adjP=0.092)","IRF8 CHEA; IRF8 21731497 ChIP-ChIP J774 Mouse; IRF8 mouse","27","54.7763045558682435399","enrichr","27","54.7763045558682435399","0.00201510720970923688","0.060911195202574660","","4","Literature--ChIP-seq(rank=10); ARCHS4--Coexpression(rank=171); Enrichr--Queries(rank=332); GTEx--Coexpression(rank=598)","224","0.06098000000000000","Literature ChIP-seq,0.06098"
"CTNNB1","8","163.00000000000000","2","0.07368932309174676398","0.322390788526392080","8.4204800398701173947","Transcription_Factor_PPIs(rank=8, adjP=0.322); ChEA_2022(rank=318, adjP=0.685)","CTNNB1; CTNNB1 20460455 ChIP-Seq HCT116 Human","28","8.4204800398701173947","enrichr","28","8.4204800398701173947","0.07368932309174676398","0.322390788526392080","","0","",NA,NA,NA
"FOSL1","9","25.00000000000000","2","0.00983967300379822059","0.156428475124917032","13.7245245044451404937","ENCODE_TF_ChIP-seq_2015(rank=9, adjP=1); ChEA_2022(rank=41, adjP=0.156)","FOSL1 K562 hg19; FOSL1 28411283 ChIP-Seq MDA231-LM2-4175 Human BreastCancer","29","13.7245245044451404937","enrichr","29","13.7245245044451404937","0.00983967300379822059","0.156428475124917032","","5","ENCODE--ChIP-seq(rank=8); Enrichr--Queries(rank=71); ReMap--ChIP-seq(rank=188); ARCHS4--Coexpression(rank=285); GTEx--Coexpression(rank=455)","183","0.05057000000000000","Enrichr Queries,0.05057"
"HIF1A","9","30.00000000000000","3","0.00034402650372102224","0.022452325542049512","73.4975673095152473024","ChEA_2022(rank=9, adjP=0.0225); Transcription_Factor_PPIs(rank=19, adjP=0.461); TRRUST_Transcription_Factors_2019(rank=62, adjP=0.0883)","HIF1A 21447827 ChIP-Seq MCF-7 Human; HIF1A; HIF1A mouse","30","73.4975673095152473024","enrichr","30","73.4975673095152473024","0.00034402650372102224","0.022452325542049512","","5","Literature--ChIP-seq(rank=1); ReMap--ChIP-seq(rank=45); ARCHS4--Coexpression(rank=281); GTEx--Coexpression(rank=367); Enrichr--Queries(rank=686)","23","0.00609800000000000","Literature ChIP-seq,0.006098"
"TP53","9","46.00000000000000","3","0.04060966692281933049","0.270054285036748609","12.7298944201475094928","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=9, adjP=0.355); Transcription_Factor_PPIs(rank=29, adjP=0.553); ChEA_2022(rank=100, adjP=0.27)","TP53 CHEA; TP53; TP53 23651856 ChIP-Seq MEFs Mouse","31","12.7298944201475094928","enrichr","31","12.7298944201475094928","0.04060966692281933049","0.270054285036748609","","5","Literature--ChIP-seq(rank=24); ReMap--ChIP-seq(rank=112); ARCHS4--Coexpression(rank=764); Enrichr--Queries(rank=769); GTEx--Coexpression(rank=1216)","533","0.14630000000000001","Literature ChIP-seq,0.1463"
