Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
TAFAZZIN_TARGET_GENES	TAFAZZIN_TARGET_GENES	0.0019	76	0.1557	0	0	1	0	keep	itself		True	PPP1R26,TTYH2,CACNA2D4,STK17A,DEDD,PKMYT1,SOCS3,DYNC2I2,SPHK1,YBX3,CBX2,LZTS2,CAPN2,SRCIN1,CXCR4,TNNT1,TK1,TGFB1I1,C15orf62,STRA6
ATF5_TARGET_GENES	ATF5_TARGET_GENES	0.0047	84	0.1806	0	0	1	0	keep	itself		True	NUP153,NCAPD2,EFCAB14,ACYP2,NUP93,MARF1,GOSR1,RPL23,TMEM183A,GCNT3,DDX21,NEMF,USP8,PAPSS2,RGS20,TMEM209,GEMIN2,WDR75,H4C3,H3C10
ZZZ3_TARGET_GENES	ZZZ3_TARGET_GENES	0.0079	60	0.1881	0	0	1	0	keep	itself		True	TOX4,ACYP1,SLC25A44,EIF4G3,EFCAB7,HMGA2,PDHX,WDR76,WDR77,SEC62,NR2F1,MRPL44,RPS20,RPS15A,RPL39,RPL27,RPL24,RPL11,RPL7,RBBP4
PER1_TARGET_GENES	PER1_TARGET_GENES	0.0148	16	0.4848	0	0	1	0	keep	itself		True	RPL34,PNRC2,ZNF773,HNRNPK,EEF1A1,FST,RBM39,SNRPG,SGK1,SRSF1,VPS52,RPL21,RPL3,RABGGTB,SLC38A2,NTS
KDM1B_TARGET_GENES	KDM1B_TARGET_GENES	0.0151	29	0.1758	0	0	1	0	keep	itself		True	MED13,NCAPD2,AKAP7,LYRM7,XPO1,TBX3,GPBP1,XPO5,STOX2,MYNN,PPEF1,MAP3K20,NOP58,ACOX1,NEK3,LAMB1,ILF2,IL1R1,GDPD1,SERGEF
ZNF486_TARGET_GENES	ZNF486_TARGET_GENES	0.0163	49	0.1612	0	0	1	0	keep	itself		True	TLK1,ASMTL,NUDCD1,CNDP1,ARMC10,NDEL1,ST7,TRPV1,TEC,SCPEP1,PTPRK,PTPRD,PTPN2,SRGAP1,ODF2L,BAAT,STK31,CCAR1,TENM3,BTBD1
RLF_TARGET_GENES	RLF_TARGET_GENES	0.0195	63	0.179	0	0	1	0	keep	itself		True	RSAD2,CCNC,KAT2B,CUL4A,EFCAB7,SLC37A3,CCDC6,CYREN,LUZP1,MKRN3,MRPL44,GPBP1,UBE2O,PSMA1,PCID2,AGK,NKAPD1,RBM28,PPP1CC,TESC
RPA2_TARGET_GENES	RPA2_TARGET_GENES	0.0203	1	0.1429	1	1	0.1429	0.1557	keep	TAFAZZIN_TARGET_GENES	TAFAZZIN_TARGET_GENES	False	TIMM44
TERF1_TARGET_GENES	TERF1_TARGET_GENES	0.0205	52	0.1739	0	0	1	0	keep	itself		True	MARF1,CYTIP,CD22,SYNJ1,TNFSF10,EIF4G3,YARS1,DIXDC1,SPG11,AFG2B,UQCRB,BUB1,ITPRID2,ST3GAL1,SORT1,BACH1,BBX,BMAL2,TMX4,CCAR1
TBX1_TARGET_GENES	TBX1_TARGET_GENES	0.0236	33	0.1331	0	0	1	0	keep	itself		True	EIF4A3,MIDEAS,PDLIM4,COX14,FRMD5,NSMAF,TRAF2,MRPL38,RFX2,ZNFX1,WSB2,AXL,ARMC1,BCAS3,SDK2,PI3,RTEL1,RAPGEF6,PCBP2,STMN3
GTF3C1_TARGET_GENES	GTF3C1_TARGET_GENES	0.0279	3	0.3333	0	0	1	0	keep	itself		True	STX6,RFX1,NCAM2
HOXC11_TARGET_GENES	HOXC11_TARGET_GENES	0.0313	25	0.3846	0	0	1	0	keep	itself		True	GCNT3,INTS4,NAV1,BUD31,USO1,TCP1,TBX3,CEP85,RPL7,CACYBP,GGCX,GARS1,ESR1,EEF1A1,SUGT1,ELAVL4,MRPL33,NCOA1,CPEB4,TPR
HOXD1_TARGET_GENES	HOXD1_TARGET_GENES	0.0344	22	0.2857	0	0	1	0	keep	itself		True	NUP93,SDC3,CD44,ATG4C,ISCA1,TBCD,SIAH1,AP1AR,EMC4,MFAP4,LIG3,RUSC1,SMG5,DLD,C2CD5,DOCK4,SCARF1,CAMKK1,ACAD11,ZRANB3
ASXL2_TARGET_GENES	ASXL2_TARGET_GENES	0.0346	21	0.3818	0	0	1	0	keep	itself		True	SCRT1,MFSD11,CA11,SLC8A2,NCAPG,LARS1,MAPK8IP2,FOXM1,PPM1N,WASF2,BARHL1,VWA5B2,RHNO1,MXD3,AP3B2,NKAIN1,SYT5,OGDHL,NBPF1,CDCA4
BCL6B_TARGET_GENES	BCL6B_TARGET_GENES	0.0347	31	0.1802	0	0	1	0	keep	itself		True	MED24,EFCAB14,HELB,KBTBD6,SOCS2,USO1,WDR75,FASTKD1,HSP90B1,TMBIM6,TBCD,ROBO2,RCN1,PSMA1,PPP2R2A,RETREG1,TBC1D7,EMC4,IPO11,NRCAM
YBX3_TARGET_GENES	YBX3_TARGET_GENES	0.0377	13	0.2241	0	0	1	0	keep	itself		True	SUPT7L,PER2,GNPTG,RBM42,C8orf33,GPATCH3,DDX55,CTSA,NLK,NAGPA,RRP15,SLC4A1AP,CCT6B
EMX1_TARGET_GENES	EMX1_TARGET_GENES	0.0402	51	0.2198	0	0	1	0	keep	itself		True	USP3,SMC3,SKAP2,TAX1BP1,ANKRD13A,EED,H3C6,DOHH,TAF15,CALM3,MFSD11,UQCRH,FERRY3,STK31,PRKCI,ATF7IP,PTCD3,ATAD2B,POLG,CPSF2
WIZ_TARGET_GENES	WIZ_TARGET_GENES	0.0435	8	0.381	0	0	1	0	keep	itself		True	PPIP5K2,DIP2C,SENP5,FLCN,CWH43,ZSWIM1,LCP1,ILK
SOX11_TARGET_GENES	SOX11_TARGET_GENES	0.0446	11	0.234	0	0	1	0	keep	itself		True	RPL23,AP4M1,THOC5,ZNF397,ZNF146,PBRM1,CAPRIN1,RBMX,TRMT2A,GNL3,ZNF565
