"Dataset","Data_Type","Analysis_Name","Analysis_Column","Contrast","Samples_Used","Experiment_Group","Control_Group","Up","Down","Total_Significant_Genes","P_Value_Column","P_Value_Cutoff","LogFC_Cutoff","Genes_Filtered_By_EdgeR","Gene_Biotype_Filter","Target_Gene","Target_Gene_LogFC","Target_Gene_P_Value","Target_Gene_adj_P_Val","Target_Gene_Significant","Target_Gene_Status"
"GSE282081","ngs","Hepatocyte_coculture","analysis_Hepatocyte_coculture","Hepatocyte_coculture_vs_No_hepatocyte_coculture","15","Hepatocyte_coculture","No_hepatocyte_coculture","112","201","313","P.Value","0.05","0.5","5969","coding","ATF3","-0.08482116910006177","0.9255492566318276","0.9669034436604174",FALSE,"OK"
