Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
MIER1_TARGET_GENES	MIER1_TARGET_GENES	6.64e-08	147	0.391	0	0	1	0	keep	itself		True	SS18,SMG8,SCGB2A1,TBC1D10A,SLC35F1,ZNRF3,BRD4,HEXIM1,FZD1,EFHB,TPH2,MAD2L1BP,NKAPD1,SLC39A3,HS3ST2,TCF3,SEMA3B,DAO,LTBP3,ZNF275
SS18_SSX1_FUSION_UNIPROT_Q8IZH1_UNREVIEWED_TARGET_GENES	SS18_SSX1_FUSION_UNIPROT_Q8IZH1_UNREVIEWED_TARGET_GENES	4.92e-05	112	0.2673	0	0	1	0	keep	itself		True	CEP170B,COL9A3,HSPA12A,ITGA2B,CLSTN1,EFNA5,SAMD11,HTR3B,SYMPK,TPM1,PCOLCE,ANGPT1,CD63,PRDM15,RASA4,LFNG,RHPN1,TMEM218,HLF,DPP7
KLF14_TARGET_GENES	KLF14_TARGET_GENES	8.00e-05	109	0.4241	0	0	1	0	keep	itself		True	SCAND3,ANO8,PINK1,PRDM8,LRP6,PUF60,CDK4,STX16-NPEPL1,STAT3,NOSIP,ANKRD24,MTMR9,PKM,RMND1,TTC4,SMG8,SMG7,SLX9,BORCS8,ZNF205
FOXR2_TARGET_GENES	FOXR2_TARGET_GENES	1.00e-04	116	0.4957	0	0	1	0	keep	itself		True	P4HB,MT-ND4L,NELFE,CWC22,EEF1A1,RSL24D1,C1orf122,TATDN1,CD2BP2,SKIC2,TRMT13,SMUG1,NUP35,NSUN6,PRPF6,RPL27,STX4,ADPRM,RPS27,SASS6
ZNF524_TARGET_GENES	ZNF524_TARGET_GENES	1.20e-04	142	0.4	0	0	1	0	keep	itself		True	KMT5B,GABPB1,SMG7,HPS1,CFAP418,HEXIM1,MED26,PLEKHA8,LRFN4,COPS7B,ELOVL7,ATP7B,RPL11,DPYSL5,ZNF205,NBPF12,LUC7L,NKAPD1,SLC39A3,RNPS1
PGM3_TARGET_GENES	PGM3_TARGET_GENES	2.02e-04	114	0.4254	0	0	1	0	keep	itself		True	AP1S2,TMEM42,BAZ1B,EEF1D,STAT3,LRR1,SERTAD2,SIGIRR,ARAP1,ZMYM2,GRK4,DIP2A,NOP14,RPS6KB1,KPNB1,PPIB,PPP6R1,APPBP2,QRICH1,COPS7B
MCM3_TARGET_GENES	MCM3_TARGET_GENES	2.44e-04	70	0.3111	0	0	1	0	keep	itself		True	BRSK1,GFI1B,ZFP37,CCDC124,POGLUT1,HCFC1,FAM117A,ATG4B,ZBED5,STRIP1,PLA2G6,ZNF524,TM9SF4,PRR14,TGM2,FTSJ3,FBXL19,PRKCSH,RIMBP3,CASC3
MAPK3_TARGET_GENES	MAPK3_TARGET_GENES	3.09e-04	15	0.1389	0	0	1	0	keep	itself		True	NR4A2,SLC20A1,NR4A1,IER2,JUNB,PLSCR1,FOSL2,CD55,LDLR,MIDN,IQCN,H2AC11,B2M,H2AC20,H2AC12
ZNF584_TARGET_GENES	ZNF584_TARGET_GENES	3.19e-04	117	0.3063	0	0	1	0	keep	itself		True	CDYL,MPV17L2,HDAC6,HNRNPH1,HTR5A,INTS9,YPEL4,ZFYVE1,BABAM1,ERI1,CLP1,ZMAT1,NAGLU,AKT3,CBFA2T3,LSM10,SRSF4,TMEM11,RANBP10,ZC3H4
ZNF16_TARGET_GENES	ZNF16_TARGET_GENES	5.52e-04	39	0.5	0	0	1	0	keep	itself		True	BCR,MARK4,LTBP3,HMG20B,TNKS,ADCK2,SAMD4B,RAB3IL1,KANSL1,SYMPK,PALM,TMEM161A,ERCC1,PLA2G6,EML3,ROM1,DAB2IP,APC2,TLE5,IGSF21
