"Query Name","Rank","TF","Score","Library","Overlapping_Genes","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"DEG_ALL","1","ATF3","0.000614300000000000","ARCHS4 Coexpression,6.143E-4","ARC,CXCL8,NR4A3,GPNMB,DDIT3,IFRD1,HSPA6,ADM,RND1,GADD45G","chea3","1","0.000614300000000000",NA,NA,"","6","ARCHS4--Coexpression(rank=1); GTEx--Coexpression(rank=1); Literature--ChIP-seq(rank=5); Enrichr--Queries(rank=13); ENCODE--ChIP-seq(rank=35); ReMap--ChIP-seq(rank=45)","1","0.000614300000000000","ARCHS4 Coexpression,6.143E-4"
"DEG_ALL","2","DDIT3","0.000712300000000000","Enrichr Queries,7.123E-4","CXCL8,ARRDC3,IFRD1,TNFAIP3,ADM,NR1D1,FBXO32,CLU,GADD45G,NR4A3,GPNMB,SESN2,DNAJB9,GBP2,ATF3,TGM2,BIRC3","chea3","2","0.000712300000000000",NA,NA,"","3","Enrichr--Queries(rank=1); GTEx--Coexpression(rank=4); ARCHS4--Coexpression(rank=19)","2","0.000712300000000000","Enrichr Queries,7.123E-4"
"DEG_ALL","3","KLF10","0.001229000000000000","ARCHS4 Coexpression,0.001229","ARC,NR4A3,DDIT3,IFRD1,DNAJB9,NR1D1,ATF3","chea3","3","0.001229000000000000",NA,NA,"","3","ARCHS4--Coexpression(rank=2); Enrichr--Queries(rank=106); GTEx--Coexpression(rank=1016)","3","0.001229000000000000","ARCHS4 Coexpression,0.001229"
"DEG_ALL","4","FOS","0.001245000000000000","GTEx Coexpression,0.001245","GPNMB,TNFAIP3,TINCR,NR1D1,ATF3,WNT4","chea3","4","0.001245000000000000",NA,NA,"","5","ReMap--ChIP-seq(rank=1); GTEx--Coexpression(rank=2); ENCODE--ChIP-seq(rank=7); ARCHS4--Coexpression(rank=37); Enrichr--Queries(rank=41)","4","0.001245000000000000","GTEx Coexpression,0.001245"
"DEG_ALL","5","MAFF","0.001425000000000000","Enrichr Queries,0.001425","CXCL8,ARRDC3,IFRD1,TNFAIP3,ADM,CLU,GADD45G,NR4A3,GPNMB,DDIT3,DNAJB9,GBP2,ATF3,TGM2,BIRC3","chea3","5","0.001425000000000000",NA,NA,"","5","Enrichr--Queries(rank=2); ENCODE--ChIP-seq(rank=23); ReMap--ChIP-seq(rank=48); GTEx--Coexpression(rank=77); ARCHS4--Coexpression(rank=1622)","5","0.001425000000000000","Enrichr Queries,0.001425"
"DEG_ALL","6","NR4A1","0.001843000000000000","ARCHS4 Coexpression,0.001843","TSPYL2,IFITM10,NR4A3,BHLHE41,ATF3,GADD45G","chea3","6","0.001843000000000000",NA,NA,"","4","ARCHS4--Coexpression(rank=3); GTEx--Coexpression(rank=5); Enrichr--Queries(rank=38); ReMap--ChIP-seq(rank=138)","6","0.001843000000000000","ARCHS4 Coexpression,0.001843"
"DEG_ALL","7","FOSB","0.001867000000000000","GTEx Coexpression,0.001867","NR4A3,GPNMB,TNFAIP3,ATF3,WNT4","chea3","7","0.001867000000000000",NA,NA,"","3","Enrichr--Queries(rank=3); GTEx--Coexpression(rank=3); ARCHS4--Coexpression(rank=10)","7","0.001867000000000000","GTEx Coexpression,0.001867"
"DEG_ALL","8","EGR1","0.002457000000000000","ARCHS4 Coexpression,0.002457","ARC,NR4A3,TMEM236,DDIT3,ATF3,CPEB4","chea3","8","0.002457000000000000",NA,NA,"","6","ARCHS4--Coexpression(rank=4); Enrichr--Queries(rank=7); GTEx--Coexpression(rank=59); ENCODE--ChIP-seq(rank=66); Literature--ChIP-seq(rank=66); ReMap--ChIP-seq(rank=237)","8","0.002457000000000000","ARCHS4 Coexpression,0.002457"
"DEG_ALL","9","NFIL3","0.002849000000000000","Enrichr Queries,0.002849","CXCL8,ARRDC3,IFRD1,TNFAIP3,ADM,CLU,GADD45G,NR4A3,GPNMB,DDIT3,SESN2,GBP2,ATF3,TGM2,BIRC3","chea3","9","0.002849000000000000",NA,NA,"","3","Enrichr--Queries(rank=4); ARCHS4--Coexpression(rank=28); GTEx--Coexpression(rank=128)","9","0.002849000000000000","Enrichr Queries,0.002849"
"DEG_ALL","10","CSRNP1","0.003071000000000000","ARCHS4 Coexpression,0.003071","TSPYL2,ARHGAP30,NR4A3,TNFAIP3,GBP2,ATF3","chea3","10","0.003071000000000000",NA,NA,"","2","ARCHS4--Coexpression(rank=5); GTEx--Coexpression(rank=57)","10","0.003071000000000000","ARCHS4 Coexpression,0.003071"
"DEG_ALL","11","MXD1","0.003561000000000000","Enrichr Queries,0.003561","CXCL8,ARRDC3,IFRD1,TNFAIP3,ADM,FBXO32,GADD45G,NR4A3,DDIT3,SESN2,GBP2,ATF3,TGM2,BIRC3,CPEB4","chea3","11","0.003561000000000000",NA,NA,"","3","Enrichr--Queries(rank=5); ARCHS4--Coexpression(rank=425); GTEx--Coexpression(rank=874)","11","0.003561000000000000","Enrichr Queries,0.003561"
"DEG_ALL","12","ZNF331","0.003686000000000000","ARCHS4 Coexpression,0.003686","TSPYL2,NR4A3,TMEM236,PLA2G4C,TNFAIP3,WNT4","chea3","12","0.003686000000000000",NA,NA,"","3","ARCHS4--Coexpression(rank=6); Enrichr--Queries(rank=26); GTEx--Coexpression(rank=83)","12","0.003686000000000000","ARCHS4 Coexpression,0.003686"
"DEG_ALL","13","JUN","0.003734000000000000","GTEx Coexpression,0.003734","TNXB,DDIT3,ARRDC3,ATF3","chea3","13","0.003734000000000000",NA,NA,"","6","ReMap--ChIP-seq(rank=2); ENCODE--ChIP-seq(rank=3); Literature--ChIP-seq(rank=3); GTEx--Coexpression(rank=6); ARCHS4--Coexpression(rank=8); Enrichr--Queries(rank=15)","13","0.003734000000000000","GTEx Coexpression,0.003734"
"DEG_ALL","14","HSF4","0.004274000000000000","Enrichr Queries,0.004274","TNXB,CD82,BHLHE41,TNFAIP3,ADM,NR1D1,FBXO32,CLU,GADD45G,NR4A3,GPNMB,ADAMTSL4,DDIT3,GBP2,ATF3","chea3","14","0.004274000000000000",NA,NA,"","3","Enrichr--Queries(rank=6); ARCHS4--Coexpression(rank=1558); GTEx--Coexpression(rank=1573)","14","0.004274000000000000","Enrichr Queries,0.004274"
"DEG_ALL","15","NR4A3","0.004300000000000000","ARCHS4 Coexpression,0.0043","IFITM10,BHLHE41,TNFAIP3,GBP2,ATF3,BIRC3","chea3","15","0.004300000000000000",NA,NA,"","3","ARCHS4--Coexpression(rank=7); Enrichr--Queries(rank=18); GTEx--Coexpression(rank=175)","15","0.004300000000000000","ARCHS4 Coexpression,0.0043"
"DEG_ALL","16","IRX1","0.004356000000000000","GTEx Coexpression,0.004356","CPM,GPNMB,KRT15,ADM","chea3","16","0.004356000000000000",NA,NA,"","3","GTEx--Coexpression(rank=7); Enrichr--Queries(rank=548); ARCHS4--Coexpression(rank=644)","16","0.004356000000000000","GTEx Coexpression,0.004356"
"DEG_ALL","17","ZBTB21","0.004978000000000000","GTEx Coexpression,0.004978","NR4A3,ARRDC3,TNFAIP3,ATF3","chea3","17","0.004978000000000000",NA,NA,"","2","GTEx--Coexpression(rank=8); ARCHS4--Coexpression(rank=413)","17","0.004978000000000000","GTEx Coexpression,0.004978"
