"statistic","source","condition","score","p_value"
"ora","AHR","HMVL_HUB098","0.19467218294404431","0.63874544636534591468546"
"ora","AR","HMVL_HUB098","0.41166144540183192","0.38755964961595740225775"
"ora","ARID2","HMVL_HUB098","0.30067626435288081","0.50040741411808431493569"
"ora","ARID3A","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","ARNT","HMVL_HUB098","0.75870981682112237","0.17429710879407475654368"
"ora","ARNTL","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","ASCL1","HMVL_HUB098","0.45511849143176042","0.35065618905604983845947"
"ora","ATF1","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","ATF2","HMVL_HUB098","0.37061400963989477","0.42597684278430036908247"
"ora","ATF3","HMVL_HUB098","0.97480300604282599","0.10597343067271887406822"
"ora","ATF4","HMVL_HUB098","1.29574317724285892","0.05061238730409128860899"
"ora","ATF6","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","ATF7","HMVL_HUB098","0.32172385256085434","0.47673402319972391083525"
"ora","BACH1","HMVL_HUB098","0.30067626435288081","0.50040741411808431493569"
"ora","BACH2","HMVL_HUB098","0.48736127712351773","0.32556575950560528998068"
"ora","BATF","HMVL_HUB098","0.99463817675333110","0.10124225814189692640443"
"ora","BCL11A","HMVL_HUB098","0.70218954853792281","0.19852282721159497658192"
"ora","BCL6","HMVL_HUB098","1.05757992331269346","0.08758305235100034835671"
"ora","BHLHE22","HMVL_HUB098","1.08486050377687637","0.08225067982883478567846"
"ora","BHLHE40","HMVL_HUB098","0.41613373896583067","0.38358910282229985444502"
"ora","CDX2","HMVL_HUB098","0.48805049274041878","0.32504950368776586167030"
"ora","CEBPA","HMVL_HUB098","0.60839817481652814","0.24637794310786267915070"
"ora","CEBPB","HMVL_HUB098","0.60344223183492307","0.24920558327956712774132"
"ora","CEBPD","HMVL_HUB098","0.55823303068466679","0.27654573775299762239399"
"ora","CEBPG","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","CLOCK","HMVL_HUB098","0.15498278893575271","0.69986973124813323110516"
"ora","CREB1","HMVL_HUB098","0.61019445891899182","0.24536100456520068546773"
"ora","CREB3","HMVL_HUB098","0.95544324303582329","0.11080433635950144577453"
"ora","CREB3L1","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","CREM","HMVL_HUB098","0.47630442845869114","0.33396086060277274665253"
"ora","CTCF","HMVL_HUB098","0.12439449839797438","0.75094045523751895565567"
"ora","CTCFL","HMVL_HUB098","0.45511849143176042","0.35065618905604983845947"
"ora","CUX1","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","DUX4","HMVL_HUB098","0.24021261317083889","0.57515829395504591836641"
"ora","E2F1","HMVL_HUB098","0.49058544326358117","0.32315773590761681655081"
"ora","E2F2","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","E2F3","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","E2F4","HMVL_HUB098","0.04090499244841557","0.91011234973859078678515"
"ora","E2F5","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","E2F6","HMVL_HUB098","0.32792046427168570","0.46998017185069279610943"
"ora","E2F7","HMVL_HUB098","0.82562790327494262","0.14940739605715067095382"
"ora","EBF1","HMVL_HUB098","1.54476052225195093","0.02852590803511600645037"
"ora","EGR1","HMVL_HUB098","2.65812815314107809","0.00219721141625321388438"
"ora","EHF","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","ELF1","HMVL_HUB098","0.48736127712351773","0.32556575950560528998068"
"ora","ELF3","HMVL_HUB098","2.89463333285054780","0.00127457873115507350388"
"ora","ELF5","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","ELK1","HMVL_HUB098","1.47896045877244831","0.03319246769366062527196"
"ora","ELK4","HMVL_HUB098","0.55823303068466679","0.27654573775299762239399"
"ora","EOMES","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","EPAS1","HMVL_HUB098","1.46337862322704670","0.03440498531178427799038"
"ora","ERG","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","ESR1","HMVL_HUB098","2.00897309554278802","0.00979550666499036382096"
"ora","ESR2","HMVL_HUB098","1.24784301818745558","0.05651412160911877674563"
"ora","ESRRA","HMVL_HUB098","0.67954871421454233","0.20914682968236827931285"
"ora","ETS1","HMVL_HUB098","0.62363740808871204","0.23788255361869001247577"
"ora","ETS2","HMVL_HUB098","0.30067626435288081","0.50040741411808431493569"
"ora","ETV1","HMVL_HUB098","0.84930772892026563","0.14147909434250757754192"
"ora","ETV4","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","FLI1","HMVL_HUB098","0.58566690281022815","0.25961698210287575960820"
"ora","FOS","HMVL_HUB098","1.76634186686727879","0.01712608649676435404463"
"ora","FOSL1","HMVL_HUB098","0.64865883713497752","0.22456453124044872815546"
"ora","FOSL2","HMVL_HUB098","0.68524358182794831","0.20642220752043094478267"
"ora","FOXA1","HMVL_HUB098","0.29086556177137368","0.51184025396525667517267"
"ora","FOXA2","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","FOXJ2","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","FOXK2","HMVL_HUB098","0.95550107425137554","0.11078958249294169891019"
"ora","FOXL2","HMVL_HUB098","0.38453616913130673","0.41253787849907630480573"
"ora","FOXM1","HMVL_HUB098","0.74015122342610129","0.18190673403278023734231"
"ora","FOXO1","HMVL_HUB098","2.54216939013855914","0.00286966109485730985415"
"ora","FOXO3","HMVL_HUB098","1.25583042477509577","0.05548423151665991814863"
"ora","FOXO4","HMVL_HUB098","1.40292864281099816","0.03954315865129180013193"
"ora","FOXP1","HMVL_HUB098","2.64668957821400141","0.00225585105650567829816"
"ora","FOXP2","HMVL_HUB098","0.24779375887450300","0.56520532016806979136447"
"ora","GABPA","HMVL_HUB098","0.45511849143176042","0.35065618905604983845947"
"ora","GATA1","HMVL_HUB098","0.53300159606429809","0.29308824740209604708951"
"ora","GATA2","HMVL_HUB098","1.20148929339834787","0.06287973555809987791232"
"ora","GATA3","HMVL_HUB098","0.30140162943714444","0.49957232381821392586119"
"ora","GATA4","HMVL_HUB098","0.68524358182794831","0.20642220752043094478267"
"ora","GATA6","HMVL_HUB098","2.14840970938290532","0.00710542877811912946401"
"ora","GFI1B","HMVL_HUB098","0.84930772892026563","0.14147909434250757754192"
"ora","GLI2","HMVL_HUB098","0.50968565071733796","0.30925330474196299768153"
"ora","GRHL2","HMVL_HUB098","3.35531971098264048","0.00044124549970495492669"
"ora","HBP1","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","HHEX","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","HIF1A","HMVL_HUB098","3.80970240201309007","0.00015498783009882990936"
"ora","HINFP","HMVL_HUB098","0.50968565071733796","0.30925330474196299768153"
"ora","HMBOX1","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","HNF1A","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","HNF1B","HMVL_HUB098","1.89123771681040398","0.01284583333850053583902"
"ora","HNF4A","HMVL_HUB098","0.52115382124702203","0.30119390470622708910753"
"ora","HNF4G","HMVL_HUB098","7.33373490625079505","0.00000004637298945154716"
"ora","HOXA9","HMVL_HUB098","0.39926119957059003","0.39878498727803635137690"
"ora","HOXB13","HMVL_HUB098","1.68565438505171472","0.02062270431367248593735"
"ora","HSF1","HMVL_HUB098","0.61565916436406520","0.24229298234971485825895"
"ora","IKZF1","HMVL_HUB098","1.20148929339834787","0.06287973555809987791232"
"ora","IRF1","HMVL_HUB098","0.28148832961560594","0.52301202040012451099926"
"ora","IRF2","HMVL_HUB098","0.59947103191336659","0.25149477581499157796685"
"ora","IRF3","HMVL_HUB098","0.08629247500347906","0.81979926573115124988078"
"ora","IRF4","HMVL_HUB098","0.69201186499071043","0.20323014873947881087091"
"ora","IRF9","HMVL_HUB098","0.61565916436406520","0.24229298234971485825895"
"ora","JUN","HMVL_HUB098","1.22674916721032989","0.05932678757217326598328"
"ora","JUNB","HMVL_HUB098","1.51175528740381426","0.03077830596283413766567"
"ora","JUND","HMVL_HUB098","1.16126125409628345","0.06898247081954023141037"
"ora","KDM5B","HMVL_HUB098","0.46790170625637534","0.34048524290683657156364"
"ora","KLF1","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","KLF13","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","KLF3","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","KLF4","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","KLF5","HMVL_HUB098","0.25015129880151687","0.56214545175994323766844"
"ora","KLF6","HMVL_HUB098","0.95550107425137554","0.11078958249294169891019"
"ora","KLF9","HMVL_HUB098","0.10078800803503406","0.79288826821925983967532"
"ora","KMT2A","HMVL_HUB098","2.76808088142130737","0.00170576468402268898936"
"ora","LEF1","HMVL_HUB098","0.39926119957059003","0.39878498727803635137690"
"ora","LHX2","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","LYL1","HMVL_HUB098","0.52115382124702203","0.30119390470622708910753"
"ora","MAF","HMVL_HUB098","0.22593042126413720","0.59438737836023691762932"
"ora","MAFB","HMVL_HUB098","0.91841192048744180","0.12066687885702172267077"
"ora","MAFF","HMVL_HUB098","2.58776377284835757","0.00258366514953859999909"
"ora","MAFG","HMVL_HUB098","0.68424315365135280","0.20689826383692810907178"
"ora","MAFK","HMVL_HUB098","1.56670142468584461","0.02712055515901894142683"
"ora","MAX","HMVL_HUB098","0.14264981821414718","0.72002932046134815458061"
"ora","MAZ","HMVL_HUB098","0.64375504798914984","0.22711454686383114598414"
"ora","MBD1","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","MBD2","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","MEF2A","HMVL_HUB098","0.68835219348351662","0.20494994519369083563198"
"ora","MEF2B","HMVL_HUB098","1.31395128313180454","0.04853429403241232842348"
"ora","MEF2C","HMVL_HUB098","3.59162453556819727","0.00025607988401414035840"
"ora","MEIS1","HMVL_HUB098","0.91841192048744180","0.12066687885702172267077"
"ora","MEIS2","HMVL_HUB098","1.27378184109526926","0.05323756200576981040262"
"ora","MITF","HMVL_HUB098","0.72081202260633259","0.19019013092386249930144"
"ora","MNT","HMVL_HUB098","0.13879768453523011","0.72644429165960167082972"
"ora","MXI1","HMVL_HUB098","0.58896853938978455","0.25765077943533010174093"
"ora","MYB","HMVL_HUB098","0.35742763126597510","0.43910903055200034561523"
"ora","MYBL2","HMVL_HUB098","0.33303216870179209","0.46448086930559995266776"
"ora","MYC","HMVL_HUB098","0.02575953019148345","0.94241126727299939780380"
"ora","MYCN","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","MYOD1","HMVL_HUB098","2.37211854580027204","0.00424503674846356780781"
"ora","NANOG","HMVL_HUB098","1.59525889141801724","0.02539458433508573476090"
"ora","NCOA1","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","NCOA2","HMVL_HUB098","1.20313482183802223","0.06264193696356319673857"
"ora","NCOA3","HMVL_HUB098","1.82545355603344661","0.01494673876015463302724"
"ora","NEUROD1","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","NFATC1","HMVL_HUB098","0.72081202260633259","0.19019013092386249930144"
"ora","NFATC2","HMVL_HUB098","0.68524358182794831","0.20642220752043094478267"
"ora","NFE2","HMVL_HUB098","1.01502951388609919","0.09659852301086767345506"
"ora","NFE2L1","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","NFE2L2","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","NFIC","HMVL_HUB098","0.32172385256085434","0.47673402319972391083525"
"ora","NFKB1","HMVL_HUB098","3.39686816379476531","0.00040098842483603252705"
"ora","NFKB2","HMVL_HUB098","2.12542549011868243","0.00749159877356325113601"
"ora","NFYA","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","NFYB","HMVL_HUB098","2.10613459514223500","0.00783186882402988823748"
"ora","NR1H2","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","NR1H3","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","NR2C2","HMVL_HUB098","0.22138024353439933","0.60064761432447977274052"
"ora","NR2F1","HMVL_HUB098","0.69201186499071043","0.20323014873947881087091"
"ora","NR2F2","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","NR2F6","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","NR3C1","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","NR4A1","HMVL_HUB098","0.60344223183492307","0.24920558327956712774132"
"ora","NR5A1","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","NR5A2","HMVL_HUB098","0.28148832961560594","0.52301202040012451099926"
"ora","NRF1","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","ONECUT1","HMVL_HUB098","2.80994201548766664","0.00154902342184374988525"
"ora","OTX2","HMVL_HUB098","1.77474589647008552","0.01679786565373353468544"
"ora","PAX5","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","PAX6","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","PAX8","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","PBX2","HMVL_HUB098","1.05757992331269346","0.08758305235100034835671"
"ora","PBX3","HMVL_HUB098","1.51175528740381426","0.03077830596283413766567"
"ora","PDX1","HMVL_HUB098","1.51175528740381426","0.03077830596283413766567"
"ora","PGR","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","PKNOX1","HMVL_HUB098","0.24779375887450300","0.56520532016806979136447"
"ora","POU2F1","HMVL_HUB098","0.26392555799685097","0.54459599352258425408735"
"ora","POU2F2","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","POU4F2","HMVL_HUB098","0.87404496391576048","0.13364571416424922412070"
"ora","POU5F1","HMVL_HUB098","2.89520666101314683","0.00127289722291957932768"
"ora","PPARA","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","PPARG","HMVL_HUB098","0.00000000000000000","1.00000000000000000000000"
"ora","PRDM1","HMVL_HUB098","1.81861662160820625","0.01518390152188050547244"
"ora","PRDM14","HMVL_HUB098","4.32609992505628238","0.00004719544386870781202"
"ora","PROX1","HMVL_HUB098","0.34491784484583005","0.45194142970282580318298"
"ora","RARA","HMVL_HUB098","0.66693548736829544","0.21531015452138746457678"
"ora","RBPJ","HMVL_HUB098","0.38954077311735263","0.40781127319484844484521"
