"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"FOSL2","FOSL2 MCF-7 hg19","12/329","0.00008880537555111366","0.04845090137244811","0","0","4.07619777959809682","38.0271074121039021065371","SLC22A4;GPNMB;LAMB3;CLCF1;ATG9B;NEU1;GREB1;TNFAIP3;NR1D1;UPP1;PRSS22;MCC"
"JUN","JUN HeLa-S3 hg19","15/506","0.00012336588813461610","0.04845090137244811","0","0","3.31517883704432581","29.8377894651427411076838","LAMB3;GLYCTK;IFRD1;GREB1;OSGIN1;ZBTB43;NR1D1;MCC;CLU;SLPI;CLCF1;TP53INP2;GBP2;ATF3;ABCG1"
"EP300","EP300 HeLa-S3 hg19","33/1770","0.00018011487499051344","0.04845090137244811","0","0","2.14561744386873920","18.4993327603343509224487","SLC22A4;STEAP4;ZBTB43;PCDH12;PRDM1;IFIT1;CLU;PLCXD2;CLGN;SESN2;BDKRB1;UPP1;GBP2;DUSP5;EDN1;LAMB3;GDF15;IFRD1;GREB1;KRT7;NR1D1;MCC;GPRC5A;DLG2;SLPI;LTB4R2;ALPP;CLCF1;CLIP4;BHLHE40;LCN2;ATF3;ABCG1"
"TCF12","TCF12 SK-N-SH hg19","20/857","0.00024466330060277677","0.04936082089661022","0","0","2.62014765091401314","21.7881720587832532487482","DMGDH;DUSP5;LAMB3;KRT7;PRDM1;IFIT1;MCC;CLU;PLCXD2;DHRS3;RASGRP3;GABRR2;GPNMB;CLCF1;CLIP4;BHLHE40;BDKRB1;UPP1;GBP2;DDR2"
"FOSL2","FOSL2 SK-N-SH hg19","13/469","0.00065796886022641006","0.10619617404054260","0","0","3.06485136452241713","22.4541828438797885780787","SLC22A4;IFRD1;NR1D1;MCC;DHRS3;RASGRP3;DDIT3;CLCF1;PEA15;UPP1;GBP2;ATF3;DDR2"
"CEBPB","CEBPB HCT116 hg19","9/303","0.00279580941036357104","0.34049677563515396","0","0","3.24639529724933462","19.0876149401395274196602","STEAP4;SLPI;SESN2;LCN2;FBXO32;MCC;ABCG1;CLGN;BCL2L15"
"eGFP-FOS","eGFP-FOS K562 hg19","32/2000","0.00295350363004470576","0.34049677563515396","0","0","1.80164621521991597","10.4941624696112008052751","SLC22A4;ZBTB43;TNFAIP3;CLU;RND3;RELB;RND1;NEU1;SESN2;APOE;UPP1;GBP2;SLC22A11;TICAM2;LAMB3;GDF15;IFRD1;PTCH2;OSGIN1;MAP1LC3B2;NR1D1;PRSS36;FBXO32;MCC;DHRS3;NEURL3;DDIT3;CLCF1;BHLHE40;LCN2;CD68;MXD1"
"FOSL2","FOSL2 HepG2 hg19","11/459","0.00513040750965096728","0.51752985753604130","0","0","2.61171752354788067","13.7704639498923313567502","RBP4;NOS3;DDIT3;TP53INP2;IFRD1;NEU1;OSGIN1;ZBTB43;UPP1;GBP2;CLU"
"FOSL1","FOSL1 C2C12 mm9","8/293","0.00774885385305252791","0.66354667192130157","0","0","2.96208629682313873","14.3963624373726375438309","CLCF1;ATG9B;IFRD1;TNFAIP3;ITGB7;NR1D1;UPP1;PRSS22"
"JUND","JUND HeLa-S3 hg19","24/1492","0.00942182532939750579","0.66354667192130157","0","0","1.77408380761975404","8.2756156396858564505692","SLC22A4;LAMB3;NOS3;GLYCTK;IFRD1;GREB1;OSGIN1;ZBTB43;NR1D1;PRSS36;MCC;CLU;PLCXD2;DHRS3;GPRC5A;SLPI;CLCF1;TP53INP2;NEU1;UPP1;MXD1;GBP2;ATF3;ABCG1"
"CEBPB","CEBPB myocyte mm9","13/640","0.00942350694736980403","0.66354667192130157","0","0","2.20928584086478841","10.3053197891686085796437","GDF15;ATG9B;FBXO32;ETS1;HERPUD1;PER1;SLPI;DDIT3;BHLHE40;ITGB7;NUPR1;GBP2;ATF3"
