"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"ATF4","ATF4 human","6/35","0.0000009605929022494222","0.0001805914656228914","0","0","21.882352941176471","303.1956488718133187","CXCL8;DDIT3;APOE;NUPR1;ATF3;DDR2"
"JUN","JUN human","8/149","0.0001015096566291971350","0.0085573995426326092","0","0","6.031359018593061","55.4604971081908644","EDN1;CXCL8;IL23A;NOS3;DDIT3;ETS1;ATF3;RELB"
"NFKB1","NFKB1 mouse","9/200","0.0001454106876833528405","0.0085573995426326092","0","0","5.023446391987252","44.3869135627732661","PER1;EDN1;IL23A;NOS3;LCN2;TNFAIP3;APOE;UPP1;RELB"
"NFKB1","NFKB1 human","11/303","0.0001820723306943108303","0.0085573995426326092","0","0","4.039308294445281","34.7829140246841746","EDN1;CXCL8;IL23A;NOS3;TNFRSF9;LCN2;TNFAIP3;BDKRB1;UPP1;ATF3;HBEGF"
"BCL3","BCL3 mouse","3/15","0.0003695601334694552202","0.0138954610184515142","0","0","26.046052631578949","205.8470873118950522","IL23A;TNFAIP3;FBXO32"
"NR1H3","NR1H3 mouse","3/17","0.0005445109325918060829","0.0170613425545432552","0","0","22.322932330827069","167.7707333302353163","BHLHE40;APOE;ABCG1"
"RELA","RELA human","10/301","0.0007123150889964549939","0.0191307481044762188","0","0","3.664770059902728","26.5585527229985239","EDN1;CXCL8;IL23A;NOS3;TNFRSF9;LCN2;TNFAIP3;BDKRB1;UPP1;HBEGF"
"ARNTL","ARNTL human","2/6","0.0013546231955090170737","0.0318336450944619043","0","0","51.840314136125656","342.3654588027390560","PER1;BHLHE40"
"IRF1","IRF1 mouse","3/25","0.0017401076667094119224","0.0363489157045966058","0","0","14.199760765550240","90.2225576717315221","SOCS1;UPP1;GBP2"
"FOS","FOS human","4/57","0.0022276626624808983090","0.0388882369517543763","0","0","7.888190076869322","48.1716179085194085","FGFBP1;CXCL8;DDIT3;CLU"
