Heatmap_Rank,term_id,term_name,p_value,term_size,intersection_size,intersection,Input_Order,Pathway_Gene_Source,Pathway_Gene_Count,Filtered,Versus,Versus Name,Result,Reciprocal pvalue,DEGs in Intersection,Is Reciprocal,GSEA_Rank,Neg_Log10_P,Pathway_Label_Clean,Pathway_Label,Heatmap_Cluster_Rank
1,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,1e-10,103,69,"ATP5MF,UQCRFS1,ATP5F1B,ATP5MG,NDUFB10,SLC25A5,SURF1,ATP5F1C,UQCRH,COX6B1,ATP5F1E,COX6C,NDUFC2,NDUFA3,NDUFA9,UQCRC2,NDUFS6,COX11,NDUFB8,COX7A2L,ATP5F1D,NDUFS4,NDUFA8,NDUFB1,NDUFB5,ATP5ME,NDUFS7,NDUFA10,ATP5MC3,NDUFAB1,UQCR10,COX8A,COX7B,COX7A2,MT-ND6,NDUFA13,COX7C,NDUFB4,NDUFB7,MT-CO1,COX5B,NDUFA6,ATP5PD,ATP5PO,NDUFA2,COX5A,MT-ND5,NDUFB3,NDUFA12,COX4I1,NDUFA1,NDUFS3,ATP5PF,COX17,ATP5MC1,MT-ND1,UQCR11,MT-CYB,NDUFB2,UQCRQ,MT-ND4L,MT-ND3,MT-ND4,MT-ATP6,MT-ATP8,MT-ND2,MT-CO2,MT-CO3,COX6A1",0,GMT,105,keep,WP_OXIDATIVE_PHOSPHORYLATION,WP_OXIDATIVE_PHOSPHORYLATION,0.3861,1.0,38,False,1,10.0,ELECTRON TRANSPORT CHAIN OXPHOS SYSTEM IN MITOCHONDRIA,"ELECTRON TRANSPORT CHAIN OXPHOS SYSTEM IN
MITOCHONDRIA",1
2,WP_OXIDATIVE_PHOSPHORYLATION,WP_OXIDATIVE_PHOSPHORYLATION,1e-10,60,42,"NDUFA11,NDUFA5,ATP5MF,ATP6AP2,ATP5F1B,ATP6AP1,ATP5MG,NDUFB10,ATP5F1E,NDUFC2,NDUFA3,NDUFA9,NDUFS6,NDUFB8,ATP5F1D,NDUFS4,NDUFA8,NDUFB1,NDUFB5,ATP5ME,NDUFS7,NDUFA10,ATP5MC3,NDUFAB1,MT-ND6,NDUFB4,NDUFB7,NDUFA6,ATP5PD,ATP5PO,NDUFA2,MT-ND5,NDUFS3,ATP5PF,ATP5MC1,MT-ND1,NDUFB2,MT-ND4L,MT-ND3,MT-ND4,MT-ATP6,MT-ND2",1,GMT,60,keep,itself,,1.0,0.0,0,True,2,10.0,OXIDATIVE PHOSPHORYLATION,OXIDATIVE PHOSPHORYLATION,2
3,WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM,WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM,1e-10,56,29,"NDUFB11,NDUFC2,NDUFA3,NDUFS6,DMAC1,NDUFB8,NDUFS4,NDUFA8,NDUFB1,NDUFB5,TIMMDC1,NDUFA10,NDUFAB1,MT-ND6,NDUFA13,NDUFB4,NDUFB7,NDUFA6,NDUFA2,MT-ND5,NDUFB3,NDUFA12,NDUFA1,NDUFS3,MT-ND1,NDUFB2,MT-ND4L,MT-ND4,MT-ND2",3,GMT,56,exclude,WP_OXIDATIVE_PHOSPHORYLATION,WP_OXIDATIVE_PHOSPHORYLATION,0.0161,0.9055,22,False,4,10.0,MITOCHONDRIAL COMPLEX I ASSEMBLY MODEL OXPHOS SYSTEM,"MITOCHONDRIAL COMPLEX I ASSEMBLY MODEL OXPHOS
SYSTEM",3
4,WP_NONALCOHOLIC_FATTY_LIVER_DISEASE,WP_NONALCOHOLIC_FATTY_LIVER_DISEASE,1e-10,146,72,"BCL2L11,IL6R,SDHA,MLXIP,NDUFC1,UQCRB,ADIPOR1,PRKAG2,NDUFA11,INSR,NDUFA5,PIK3R1,EIF2AK3,UQCRFS1,TNFRSF1A,GSK3B,NDUFB10,FASLG,XBP1,UQCRH,NDUFB11,DDIT3,COX6B1,COX6C,BAK1,NDUFC2,NDUFA3,NDUFA9,UQCRC2,NDUFS6,MLX,NDUFB8,BID,COX7A2L,NDUFC2-KCTD14,CASP7,NDUFS4,NDUFA8,NDUFB1,NDUFB5,NDUFS7,NDUFA10,NDUFAB1,UQCR10,COX8A,COX7B,COX7A2,NDUFA13,COX7C,NDUFB4,NDUFB7,MT-CO1,PRKAB1,COX5B,ADIPOR2,ERN1,NDUFA6,NDUFA2,COX5A,NDUFB3,NDUFA12,COX4I1,PKLR,NDUFA1,NDUFS3,UQCR11,MT-CYB,NDUFB2,UQCRQ,MT-CO2,MT-CO3,COX6A1",2,GMT,155,exclude,WP_OXIDATIVE_PHOSPHORYLATION,WP_OXIDATIVE_PHOSPHORYLATION,0.0131,0.9055,22,False,3,10.0,NONALCOHOLIC FATTY LIVER DISEASE,NONALCOHOLIC FATTY LIVER DISEASE,4
5,WP_MITOCHONDRIAL_COMPLEX_III_ASSEMBLY,WP_MITOCHONDRIAL_COMPLEX_III_ASSEMBLY,0.0003287887521444,16,8,"UQCRB,UQCRFS1,UQCRH,UQCRC2,UQCR10,UQCR11,MT-CYB,UQCRQ",21,GMT,16,exclude,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,0.000699,0.119,8,False,30,3.4830830480820336,MITOCHONDRIAL COMPLEX III ASSEMBLY,MITOCHONDRIAL COMPLEX III ASSEMBLY,5
6,WP_16P122_COPY_NUMBER_VARIATION_SYNDROME_520KB,WP_16P122_COPY_NUMBER_VARIATION_SYNDROME_520KB,5.83940309632e-05,50,21,"MAPK13,UQCRB,MAPK1,PRKAG2,UQCRFS1,CALM2,UQCRH,NDUFA9,UQCRC2,RAB5IF,MAP2K2,PDZD9,UQCR10,MAPK3,COX7C,PRKAB1,COX5A,NDUFS3,UQCR11,MT-CYB,UQCRQ",19,GMT,54,exclude,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,0.000626,0.2922,12,False,20,4.233631544192968,16P122 COPY NUMBER VARIATION SYNDROME 520KB,16P122 COPY NUMBER VARIATION SYNDROME 520KB,6
7,WP_MITOCHONDRIAL_COMPLEX_IV_ASSEMBLY,WP_MITOCHONDRIAL_COMPLEX_IV_ASSEMBLY,1e-10,34,22,"SURF1,COX6B1,COX6C,HIGD1A,SMIM20,COX11,COX8A,COX7B,COX7A2,PNKD,COX7C,MT-CO1,COX5B,COA3,COX5A,COX14,TACO1,COX4I1,COX17,MT-CO2,MT-CO3,COX6A1",4,GMT,34,keep,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,0.0024,0.0179,16,True,5,10.0,MITOCHONDRIAL COMPLEX IV ASSEMBLY,MITOCHONDRIAL COMPLEX IV ASSEMBLY,7
8,WP_5Q35_COPY_NUMBER_VARIATION,WP_5Q35_COPY_NUMBER_VARIATION,3.29255487794e-05,102,39,"PTPRN2,TRIAP1,TMED2,USH1C,CLTB,RNF44,TSPAN17,BABAM2,HIC2,TMED9,CAPN3,PIK3R1,ARFGAP2,FGFR4,GNAI1,ANKS4B,CDHR2,COX6B1,COX6C,SRC,HIGD2A,CDHR5,MYO7B,MXD3,PRELID1,RAB24,GRB2,LMAN2,COX8A,COX7B,COX7C,MT-CO1,COX5B,COX5A,HIP1R,COX4I1,MT-CO2,MT-CO3,COX6A1",26,GMT,111,keep,WP_MITOCHONDRIAL_COMPLEX_IV_ASSEMBLY,WP_MITOCHONDRIAL_COMPLEX_IV_ASSEMBLY,9.92e-07,0.0012,12,True,18,4.48246697779734,5Q35 COPY NUMBER VARIATION,5Q35 COPY NUMBER VARIATION,8
9,WP_MRNA_PROCESSING,WP_MRNA_PROCESSING,1.18107911e-08,124,58,"RNMT,METTL3,DHX16,TRA2B,CLK1,RNGTT,DDX20,SF3A3,SNRNP70,SF3B2,PRPF8,U2AF2,SNRPB2,SUPT5H,HNRNPR,SNRPD1,RBM5,SRSF10,SRSF3,CPSF1,SNRPD2,HNRNPL,XRN2,CLK2,NXF1,RBMX,HNRNPA2B1,HNRNPD,CELF1,SF3B1,SUGP1,PRPF4,CLK4,PRPF3,HNRNPA1,SF3A1,SRRM1,SRSF1,CSTF2T,SRSF4,PRMT1,SRSF7,PRP4K,YBX1,CDC40,CSTF3,SFPQ,FUS,SNRNP40,SF3B4,HNRNPM,SRSF5,NONO,CLASRP,PABPN1,PTBP1,SNRPB,CPSF3",8,GMT,126,keep,itself,,1.0,0.0,0,True,6,7.927721011881997,MRNA PROCESSING,MRNA PROCESSING,9
10,WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME,WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME,0.0008213693938457,59,32,"FKBP5,CREB1,NREP,TARDBP,IGF1R,SMC3,FUT8,MTOR,PSIP1,BDNF,HNRNPF,YBX1,PRPF38A,GRIA3,FGF2,FUS,NCOR1,CDON,RPS6,ARHGEF26,BCL6,REST,MEF2C,HNRNPH1,DHX9,GRIN1,SIN3A,PTEN,TAF1,CSRP1,TET2,EZH2",62,GMT,73,keep,itself,,1.0,0.0,0,True,34,3.0854614840141035,MECP2 AND ASSOCIATED RETT SYNDROME,MECP2 AND ASSOCIATED RETT SYNDROME,10
