"TF","Best_Rank","Mean_Rank","Library_Count","Best_P_Value","Best_Adjusted_P_Value","Best_Combined_Score","Library","Top_Terms","Rank","Score","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"CCND1","5","38.00000000000000","2","0.00006817502182467153606579279845334440324222669005393981933593750000000000000000000000000000000000000000000000000000000000000000","0.000725919950696501991085907157241763343336060643196105957031250000000000000000000000000000000000000000000000000000000000000000","12.654103251466247925805","Transcription_Factor_PPIs(rank=5, adjP=0.095); ChEA_2022(rank=71, adjP=0.000726)","CCND1; CCND1 20090754 ChIP-ChIP RETINA Mouse","11","12.654103251466247925805","enrichr","11","12.654103251466247925805","0.00006817502182467153606579279845334440324222669005393981933593750000000000000000000000000000000000000000000000000000000000000000","0.000725919950696501991085907157241763343336060643196105957031250000000000000000000000000000000000000000000000000000000000000000","","0","",NA,NA,NA
"SOX2","5","48.25000000000000","4","0.00000000000000000000000023077823885443481644774135481931316464230155870089703093876366230365916598632480827291146852076053619385","0.000000000000000000000034893669714790543769353912827125850381616777429038324464108183301652710284201930335257202386856079101562","106.139552638488353863977","ChEA_2022(rank=5, adjP=3.49e-23); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=7, adjP=0.000284); TRRUST_Transcription_Factors_2019(rank=18, adjP=0.077); Transcription_Factor_PPIs(rank=163, adjP=0.986)","SOX2 20726797 ChIP-Seq SW620 Human; SOX2 CHEA; SOX2 human; SOX2","12","106.139552638488353863977","enrichr","12","106.139552638488353863977","0.00000000000000000000000023077823885443481644774135481931316464230155870089703093876366230365916598632480827291146852076053619385","0.000000000000000000000034893669714790543769353912827125850381616777429038324464108183301652710284201930335257202386856079101562","","5","Literature--ChIP-seq(rank=3); ReMap--ChIP-seq(rank=226); ARCHS4--Coexpression(rank=420); Enrichr--Queries(rank=539); GTEx--Coexpression(rank=677)","67","0.018290000000000001","Literature ChIP-seq,0.01829"
"RFX5","6","9.00000000000000","2","0.00001817838127617588526887919264662940577181871049106121063232421875000000000000000000000000000000000000000000000000000000000000","0.000284421121964378300576298252977380798256490379571914672851562500000000000000000000000000000000000000000000000000000000000000","17.234388710400899924480","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=6, adjP=0.000284); ENCODE_TF_ChIP-seq_2015(rank=12, adjP=0.00952)","RFX5 ENCODE; RFX5 SK-N-SH hg19","13","17.234388710400899924480","enrichr","13","17.234388710400899924480","0.00001817838127617588526887919264662940577181871049106121063232421875000000000000000000000000000000000000000000000000000000000000","0.000284421121964378300576298252977380798256490379571914672851562500000000000000000000000000000000000000000000000000000000000000","","5","ENCODE--ChIP-seq(rank=7); ReMap--ChIP-seq(rank=23); Enrichr--Queries(rank=112); GTEx--Coexpression(rank=749); ARCHS4--Coexpression(rank=990)","236","0.059319999999999998","ENCODE ChIP-seq,0.05932"
"SRY","6","17.50000000000000","2","0.00000160840738343401578829927438263336370027900557033717632293701171875000000000000000000000000000000000000000000000000000000000","0.000041929516616417767586964121528936288996192160993814468383789062500000000000000000000000000000000000000000000000000000000000","1164480.570129707921296358109","TRRUST_Transcription_Factors_2019(rank=6, adjP=0.000928); ChEA_2022(rank=29, adjP=4.19e-05)","SRY human; SRY 25088423 ChIP-ChIP EMBRYONIC GONADS Mouse","14","1164480.570129707921296358109","enrichr","14","1164480.570129707921296358109","0.00000160840738343401578829927438263336370027900557033717632293701171875000000000000000000000000000000000000000000000000000000000","0.000041929516616417767586964121528936288996192160993814468383789062500000000000000000000000000000000000000000000000000000000000","","4","Literature--ChIP-seq(rank=10); GTEx--Coexpression(rank=702); Enrichr--Queries(rank=884); ARCHS4--Coexpression(rank=1572)","244","0.060979999999999999","Literature ChIP-seq,0.06098"
"CDKN2AIP","6","210.50000000000000","2","0.00215085241557772151310690134096148540265858173370361328125000000000000000000000000000000000000000000000000000000000000000000000","0.094995981688016040145328133803559467196464538574218750000000000000000000000000000000000000000000000000000000000000000000000000","35.022372668045335331044","Transcription_Factor_PPIs(rank=6, adjP=0.095); ChEA_2022(rank=415, adjP=0.135)","CDKN2AIP; CDKN2AIP 20523734 ChIP-Seq CORTICAL Neurons","15","35.022372668045335331044","enrichr","15","35.022372668045335331044","0.00215085241557772151310690134096148540265858173370361328125000000000000000000000000000000000000000000000000000000000000000000000","0.094995981688016040145328133803559467196464538574218750000000000000000000000000000000000000000000000000000000000000000000000000","","0","",NA,NA,NA
"TFDP1","7","7.00000000000000","1","0.00013070595646492999281768065955589008808601647615432739257812500000000000000000000000000000000000000000000000000000000000000000","0.009373484306484979391993483943679166259244084358215332031250000000000000000000000000000000000000000000000000000000000000000000","119.010224322886315917458","TRRUST_Transcription_Factors_2019(rank=7, adjP=0.00937)","TFDP1 human","16","119.010224322886315917458","enrichr","16","119.010224322886315917458","0.00013070595646492999281768065955589008808601647615432739257812500000000000000000000000000000000000000000000000000000000000000000","0.009373484306484979391993483943679166259244084358215332031250000000000000000000000000000000000000000000000000000000000000000000","","4","GTEx--Coexpression(rank=4); Enrichr--Queries(rank=15); ARCHS4--Coexpression(rank=19); ReMap--ChIP-seq(rank=20)","8","0.002489000000000000","GTEx Coexpression,0.002489"
"POLE","7","7.00000000000000","1","0.00264231219407213419048119362741999793797731399536132812500000000000000000000000000000000000000000000000000000000000000000000000","0.100030390204159366773772887881932547315955162048339843750000000000000000000000000000000000000000000000000000000000000000000000","27.083435528963978100592","Transcription_Factor_PPIs(rank=7, adjP=0.1)","POLE","17","27.083435528963978100592","enrichr","17","27.083435528963978100592","0.00264231219407213419048119362741999793797731399536132812500000000000000000000000000000000000000000000000000000000000000000000000","0.100030390204159366773772887881932547315955162048339843750000000000000000000000000000000000000000000000000000000000000000000000","","0","",NA,NA,NA
"SP1","8","23.75000000000000","4","0.00023184617505498110630324237746435755980201065540313720703125000000000000000000000000000000000000000000000000000000000000000000","0.013101392789272602035222092808908200822770595550537109375000000000000000000000000000000000000000000000000000000000000000000000","12.788683983066318816668","TRRUST_Transcription_Factors_2019(rank=8, adjP=0.0131); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=23, adjP=0.21); ENCODE_TF_ChIP-seq_2015(rank=31, adjP=1); Transcription_Factor_PPIs(rank=33, adjP=0.619)","SP1 human; SP1 ENCODE; SP1 HCT116 hg19; SP1","18","12.788683983066318816668","enrichr","18","12.788683983066318816668","0.00023184617505498110630324237746435755980201065540313720703125000000000000000000000000000000000000000000000000000000000000000000","0.013101392789272602035222092808908200822770595550537109375000000000000000000000000000000000000000000000000000000000000000000000","","5","ENCODE--ChIP-seq(rank=10); ReMap--ChIP-seq(rank=60); GTEx--Coexpression(rank=449); Enrichr--Queries(rank=1061); ARCHS4--Coexpression(rank=1310)","338","0.084750000000000006","ENCODE ChIP-seq,0.08475"
"FOXA1","8","49.00000000000000","5","0.00000000000099381419224904319668532585679297027426298827279538272705394774675369262695312500000000000000000000000000000000000000","0.000000000093915441167534546139949564355869741916205128973160753957927227020263671875000000000000000000000000000000000000000000","39.488702569546212828300","ChEA_2022(rank=8, adjP=9.39e-11); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=25, adjP=0.254); TRRUST_Transcription_Factors_2019(rank=35, adjP=0.37); ENCODE_TF_ChIP-seq_2015(rank=53, adjP=1); Transcription_Factor_PPIs(rank=124, adjP=0.951)","FOXA1 27270436 ChIP-Seq VCaP Human Prostate Carcinoma; FOXA1 ENCODE; FOXA1 human; FOXA1 ECC-1 hg19; FOXA1","19","39.488702569546212828300","enrichr","19","39.488702569546212828300","0.00000000000099381419224904319668532585679297027426298827279538272705394774675369262695312500000000000000000000000000000000000000","0.000000000093915441167534546139949564355869741916205128973160753957927227020263671875000000000000000000000000000000000000000000","","6","Literature--ChIP-seq(rank=35); ENCODE--ChIP-seq(rank=37); GTEx--Coexpression(rank=156); ReMap--ChIP-seq(rank=232); ARCHS4--Coexpression(rank=325); Enrichr--Queries(rank=329)","382","0.097080000000000000","GTEx Coexpression,0.09708"
"CBX3","8","89.00000000000000","3","0.00465733596199873877558017554179059516172856092453002929687500000000000000000000000000000000000000000000000000000000000000000000","0.154274253741208233758896994913811795413494110107421875000000000000000000000000000000000000000000000000000000000000000000000000","9.992369027569896644536","Transcription_Factor_PPIs(rank=8, adjP=0.154); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=65, adjP=1); ENCODE_TF_ChIP-seq_2015(rank=194, adjP=1)","CBX3; CBX3 ENCODE; CBX3 HCT116 hg19","20","9.992369027569896644536","enrichr","20","9.992369027569896644536","0.00465733596199873877558017554179059516172856092453002929687500000000000000000000000000000000000000000000000000000000000000000000","0.154274253741208233758896994913811795413494110107421875000000000000000000000000000000000000000000000000000000000000000000000000","","0","",NA,NA,NA
"IRF3","8","113.75000000000000","4","0.00003231253437172885116654072468200808998517459258437156677246093750000000000000000000000000000000000000000000000000000000000000","0.001568649941662197087877128609534338465891778469085693359375000000000000000000000000000000000000000000000000000000000000000000","13.476517314504263822528","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=8, adjP=0.00157); ENCODE_TF_ChIP-seq_2015(rank=11, adjP=0.0024); Transcription_Factor_PPIs(rank=179, adjP=0.997); TRRUST_Transcription_Factors_2019(rank=257, adjP=0.915)","IRF3 ENCODE; IRF3 HeLa-S3 hg19; IRF3; IRF3 mouse","21","13.476517314504263822528","enrichr","21","13.476517314504263822528","0.00003231253437172885116654072468200808998517459258437156677246093750000000000000000000000000000000000000000000000000000000000000","0.001568649941662197087877128609534338465891778469085693359375000000000000000000000000000000000000000000000000000000000000000000","","5","ReMap--ChIP-seq(rank=2); ENCODE--ChIP-seq(rank=5); ARCHS4--Coexpression(rank=519); GTEx--Coexpression(rank=1045); Enrichr--Queries(rank=1228)","19","0.006734000000000000","ReMap ChIP-seq,0.006734"
"SIN3A","9","70.75000000000000","4","0.00014179407504297592067070421517627210050704888999462127685546875000000000000000000000000000000000000000000000000000000000000000","0.001638509311607722930548280970697305747307837009429931640625000000000000000000000000000000000000000000000000000000000000000000","11.919109552875475799283","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=9, adjP=0.00164); ENCODE_TF_ChIP-seq_2015(rank=18, adjP=0.0824); Transcription_Factor_PPIs(rank=109, adjP=0.912); ChEA_2022(rank=147, adjP=0.00692)","SIN3A ENCODE; SIN3A MCF-7 hg19; SIN3A; SIN3A 21632747 ChIP-Seq MESCs Mouse","22","11.919109552875475799283","enrichr","22","11.919109552875475799283","0.00014179407504297592067070421517627210050704888999462127685546875000000000000000000000000000000000000000000000000000000000000000","0.001638509311607722930548280970697305747307837009429931640625000000000000000000000000000000000000000000000000000000000000000000","","0","",NA,NA,NA
"MYC","9","91.00000000000000","5","0.00023488552809452868989047169545614224261953495442867279052734375000000000000000000000000000000000000000000000000000000000000000","0.006823556372249928517192962829085445264354348182678222656250000000000000000000000000000000000000000000000000000000000000000000","19.533551081053712294988","TRRUST_Transcription_Factors_2019(rank=9, adjP=0.0131); Transcription_Factor_PPIs(rank=9, adjP=0.181); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=80, adjP=1); ChEA_2022(rank=145, adjP=0.00682); ENCODE_TF_ChIP-seq_2015(rank=212, adjP=1)","MYC human; MYC; MYC CHEA; MYC 27129775 Chip-Seq CORNEA Mouse; MYC CH12.LX mm9","23","19.533551081053712294988","enrichr","23","19.533551081053712294988","0.00023488552809452868989047169545614224261953495442867279052734375000000000000000000000000000000000000000000000000000000000000000","0.006823556372249928517192962829085445264354348182678222656250000000000000000000000000000000000000000000000000000000000000000000","","6","Literature--ChIP-seq(rank=41); ENCODE--ChIP-seq(rank=42); ReMap--ChIP-seq(rank=106); Enrichr--Queries(rank=108); ARCHS4--Coexpression(rank=654); GTEx--Coexpression(rank=1145)","312","0.076920000000000002","Enrichr Queries,0.07692"
"FOS","9","125.50000000000000","4","0.00000078848800973795476305320401033682742308883462101221084594726562500000000000000000000000000000000000000000000000000000000000","0.000071489579549574596806053861097751678244094364345073699951171875000000000000000000000000000000000000000000000000000000000000","20.333297193448462536480","ENCODE_TF_ChIP-seq_2015(rank=9, adjP=7.15e-05); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=10, adjP=0.00227); Transcription_Factor_PPIs(rank=190, adjP=0.997); TRRUST_Transcription_Factors_2019(rank=293, adjP=0.915)","FOS GM12878 hg19; FOS ENCODE; FOS; FOS mouse","24","20.333297193448462536480","enrichr","24","20.333297193448462536480","0.00000078848800973795476305320401033682742308883462101221084594726562500000000000000000000000000000000000000000000000000000000000","0.000071489579549574596806053861097751678244094364345073699951171875000000000000000000000000000000000000000000000000000000000000","","5","ENCODE--ChIP-seq(rank=4); ReMap--ChIP-seq(rank=172); Enrichr--Queries(rank=182); GTEx--Coexpression(rank=611); ARCHS4--Coexpression(rank=875)","133","0.033900000000000000","ENCODE ChIP-seq,0.0339"
"HAND2","9","156.00000000000000","2","0.00000000000174193772521171890387651040808078249937269899039193887801957316696643829345703125000000000000000000000000000000000000","0.000000000146322768917784354806090629479826091541294630360425799153745174407958984375000000000000000000000000000000000000000000","38.465457178568989604628","ChEA_2022(rank=9, adjP=1.46e-10); TRRUST_Transcription_Factors_2019(rank=303, adjP=0.915)","HAND2 30127528 ChIP-Seq KELLY Human Brain Neuroblastoma; HAND2 mouse","25","38.465457178568989604628","enrichr","25","38.465457178568989604628","0.00000000000174193772521171890387651040808078249937269899039193887801957316696643829345703125000000000000000000000000000000000000","0.000000000146322768917784354806090629479826091541294630360425799153745174407958984375000000000000000000000000000000000000000000","","3","GTEx--Coexpression(rank=155); ARCHS4--Coexpression(rank=322); Enrichr--Queries(rank=1048)","381","0.096449999999999994","GTEx Coexpression,0.09645"
"EZH2","11","55.20000000000000","5","0.00002237189633996224425740127761397246786145842634141445159912109375000000000000000000000000000000000000000000000000000000000000","0.000325252954480989737995333399567243759520351886749267578125000000000000000000000000000000000000000000000000000000000000000000","14.184051547448236263449","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=11, adjP=0.00354); ENCODE_TF_ChIP-seq_2015(rank=16, adjP=0.0719); ChEA_2022(rank=52, adjP=0.000325); TRRUST_Transcription_Factors_2019(rank=71, adjP=0.447); Transcription_Factor_PPIs(rank=126, adjP=0.951)","EZH2 ENCODE; EZH2 B cell hg19; EZH2 27294783 Chip-Seq ESCs Mouse; EZH2 human; EZH2","26","14.184051547448236263449","enrichr","26","14.184051547448236263449","0.00002237189633996224425740127761397246786145842634141445159912109375000000000000000000000000000000000000000000000000000000000000","0.000325252954480989737995333399567243759520351886749267578125000000000000000000000000000000000000000000000000000000000000000000","","0","",NA,NA,NA
"POU5F1","11","63.75000000000000","4","0.00000600479966320060771465009705205595480492775095626711845397949218750000000000000000000000000000000000000000000000000000000000","0.000110722647448284399287511681198026280981139279901981353759765625000000000000000000000000000000000000000000000000000000000000","15.211168824307300440069","Transcription_Factor_PPIs(rank=11, adjP=0.206); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=21, adjP=0.181); ChEA_2022(rank=41, adjP=0.000111); TRRUST_Transcription_Factors_2019(rank=182, adjP=0.783)","POU5F1; POU5F1 CHEA; POU5F1 18692474 ChIP-Seq MESCs Mouse; POU5F1 human","27","15.211168824307300440069","enrichr","27","15.211168824307300440069","0.00000600479966320060771465009705205595480492775095626711845397949218750000000000000000000000000000000000000000000000000000000000","0.000110722647448284399287511681198026280981139279901981353759765625000000000000000000000000000000000000000000000000000000000000","","5","Literature--ChIP-seq(rank=16); ARCHS4--Coexpression(rank=64); ReMap--ChIP-seq(rank=136); Enrichr--Queries(rank=144); GTEx--Coexpression(rank=152)","153","0.039309999999999998","ARCHS4 Coexpression,0.03931"
"TP63","12","57.00000000000000","4","0.00000000149151626822714284092787314278455088056851707278838148340582847595214843750000000000000000000000000000000000000000000000","0.000000093965524898309942523379201251287895502173341810703277587890625000000000000000000000000000000000000000000000000000000000","29.188829261294692685169","ChEA_2022(rank=12, adjP=9.4e-08); Transcription_Factor_PPIs(rank=39, adjP=0.797); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=50, adjP=0.94); TRRUST_Transcription_Factors_2019(rank=127, adjP=0.683)","TP63 30713093 ChIP-Seq Epithelial Human Tongue SCC; TP63; TP63 CHEA; TP63 human","28","29.188829261294692685169","enrichr","28","29.188829261294692685169","0.00000000149151626822714284092787314278455088056851707278838148340582847595214843750000000000000000000000000000000000000000000000","0.000000093965524898309942523379201251287895502173341810703277587890625000000000000000000000000000000000000000000000000000000000","","5","Literature--ChIP-seq(rank=66); ReMap--ChIP-seq(rank=117); GTEx--Coexpression(rank=215); Enrichr--Queries(rank=504); ARCHS4--Coexpression(rank=784)","504","0.133800000000000002","GTEx Coexpression,0.1338"
