Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	1.00e-10	75	0.375	0	0	1	0	keep	itself		True	IER2,KLF4,CD83,SOCS3,IER3,CFLAR,TNFSF9,BHLHE40,FOSL1,ZC3H12A,NR4A3,BTG2,ZFP36,TUBB2A,PHLDA2,TNFAIP3,TNFAIP2,ZBTB10,SGK1,SDC4
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	1.84e-06	132	0.66	0	0	1	0	keep	itself		True	CNBP,YWHAE,VDAC3,VDAC1,UBE2L3,UBE2E1,C1QBP,TFDP1,SSBP1,SSB,SNRPG,SNRPD2,SNRPD1,SNRPB2,SNRPA1,SNRPA,SRSF1,RPS10,RPS6,RPS2
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	1.93e-04	59	0.295	0	0	1	0	keep	itself		True	PAN2,GINS1,CDK1,TRIP13,CNOT9,EED,PPM1D,PHF5A,BRMS1L,GINS4,CDCA3,ANP32E,DEK,SLBP,XPO1,USP1,TOP2A,TMPO,GINS3,TRA2B
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	3.28e-04	32	0.3333	0	0	1	0	keep	itself		True	VAMP3,NAPG,SNAP23,STX16,USO1,CAV2,AP3B1,STX7,ANP32E,TMX1,SSPN,STAM,TSG101,TPD52,SNX2,RAB5A,RAB2A,RAB22A,PPT1,PAM
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	4.35e-04	113	0.565	0	0	1	0	keep	itself		True	RETSAT,PDP1,CYCS,ATP5PO,ATP6V0C,PHYH,ATP5PF,ATP5MC3,MPC1,PDHB,ATP6V1H,PDHA1,ATP5F1E,ATP6V1D,ATP5F1C,ATP5F1B,OAT,NDUFV2,NDUFS4,NDUFS3
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	4.85e-04	81	0.405	0	0	1	0	keep	itself		True	CDH1,NRXN2,CRB3,CLDN8,ITGA10,JAM3,ACTN4,VASP,TUBG1,TSC1,TSPAN4,ACTG1,ICAM5,SYK,STX4,SRC,FSCN1,BMP1,SHC1,RAC2
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	0.001	55	0.275	0	0	1	0	keep	itself		True	PICK1,SYNGR2,STC2,BHLHE40,PPFIA4,CASQ1,ADAM12,TNNT3,TNNT1,TNNI2,DENND2B,SMTN,SCD,MAPK12,RYR1,PVALB,ATP6AP1,PC,NOTCH1,MYO1C
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	0.0022	54	0.27	0	0	1	0	keep	itself		True	TRAF4,KLF4,IER3,TNFSF9,CSRNP2,BTG2,UPP1,ZFP36L1,ST14,SLC3A2,EPS8L2,TSPYL2,BAK1,TRIB3,COQ8A,STEAP3,DDIT4,PDGFA,IP6K2,NOTCH1
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	0.004	44	0.2785	0	0	1	0	keep	itself		True	LHX2,HYAL2,BTG2,UROD,TYRO3,TUBA4A,TST,BSG,RXRB,MRPL23,RET,RAB27A,WIZ,BAK1,PSMC3,PRKACA,PLCL1,ABCB1,CYB5R1,NFKBIA
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	0.0041	91	0.455	0	0	1	0	keep	itself		True	CLSTN3,CHST2,RSAD2,CLDN8,CALCB,BTG2,HNF1A,SPTBN2,BMPR1B,SGK1,RYR1,COQ8A,SPHK2,TEX15,FGGY,PNMT,ATP6V1B1,MYO15A,CD207,NR4A2
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	0.0201	33	0.2444	0	0	1	0	keep	itself		True	PARP2,SNAP91,NAA11,PGK2,HBZ,CST8,CDK1,PIAS2,MAP7,ELOVL3,CAMK4,ZC3H14,TTK,TSN,TNP1,TALDO1,SCG5,STRBP,SPATA6,IDE
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	0.0237	48	0.24	0	0	1	0	keep	itself		True	TNFSF15,CHST2,CD14,ACVR2A,IL18R1,TNFSF9,BTG2,BEST1,TPBG,TACR1,SLC1A2,RTP4,CCL20,RAF1,PTGIR,PTGER2,SERPINE1,P2RY2,OPRK1,NFKBIA
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	0.0328	134	0.67	73	49	0.5528	8.62e-19	keep	HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	True	FOXN3,TENT4A,KIF2C,POLQ,CTCF,CENPF,CENPA,TACC3,RBM14,CDKN2C,STAG1,CDKN1B,CDK4,CHAF1A,TROAP,KIF23,H2AZ2,PTTG1,NOLC1,AURKB
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.0423	21	0.5	0	0	1	0	keep	itself		True	NCOR2,FZD1,WNT5B,HDAC11,WNT1,PPARD,NOTCH4,NOTCH1,DLL1,KAT2A,DVL2,CSNK1E,FRAT1,HDAC5,MAML1,NUMB,NKD1,AXIN2,AXIN1,WNT6
