term_id	term_name	p_value	term_size	intersection_size	intersection
KEGG_RIBOSOME	KEGG_RIBOSOME	1e-10	85	73	RPL22,RPL4,RPL13A,RPS19,RPS12,UBA52,RPS11,RPL18A,RPS16,RPLP0,RPS2,RPS4X,RPL10A,RPS5,RPS23,RPL3,RPL13,RPS17,FAU,RPL18,RPLP1,RPL10,RPS6,RPL27A,RPL28,RPS20,MRPL13,RPS8,RPS3,RPS27,RPS29,RPL15,RPL7,RPL37,RPS26,RPS13,RPL36AL,RPL11,RPS15A,RPL12,RPS9,RPS24,RPL9,RPS21,RPS28,RPL5,RPL34,RPL36,RPSA,RPS7,RPS3A,RPL30,RPL31,RPL32,RPLP2,RPS18,RPL8,RPS25,RPS27A,RPL29,RPL23,RPL17,RPL24,RPL39,RPL6,RPL37A,RPL27,RPL14,RSL24D1,RPL19,RPL41,RPL7A,RPL23A
KEGG_PARKINSONS_DISEASE	KEGG_PARKINSONS_DISEASE	1e-10	103	69	ATP5F1A,COX5A,NDUFS6,NDUFS5,NDUFA3,UQCRFS1,PARK7,SLC25A5,CYC1,NDUFB2,NDUFS3,COX6B1,COX6C,PPID,COXFA4,ATP5MC1,VDAC3,ATP5PF,COX7A2,COX7C,NDUFAB1,COX7B,COX8A,VDAC2,UQCRH,SDHB,ATP5PO,UQCRQ,NDUFA9,COX4I1,UBE2J2,UQCRC2,NDUFS2,SLC25A6,NDUFA1,NDUFB9,UQCRB,NDUFC1,NDUFB10,ATP5F1C,COX6A1,ATP5MC3,ATP5F1E,NDUFV3,SDHA,NDUFA8,NDUFB7,UBE2L3,NDUFB1,ATP5F1D,UBE2G2,NDUFV1,NDUFS8,ATP5F1B,LRRK2,NDUFB6,NDUFS4,ATP5MC2,COX5B,VDAC1,CASP9,UBA1,NDUFA10,SDHC,ATP5PB,NDUFB8,UQCR10,NDUFB3,NDUFV2
KEGG_OXIDATIVE_PHOSPHORYLATION	KEGG_OXIDATIVE_PHOSPHORYLATION	1e-10	107	58	ATP5F1A,COX5A,NDUFS6,NDUFS5,NDUFA3,UQCRFS1,PPA2,CYC1,NDUFB2,NDUFS3,ATP5MF,COX6B1,COX6C,COXFA4,ATP5MC1,PPA1,ATP5PF,COX7A2,COX7C,NDUFAB1,COX7B,NDUFA11,COX8A,UQCRH,SDHB,ATP5PO,UQCRQ,NDUFA9,COX4I1,UQCRC2,NDUFS2,NDUFA1,NDUFB9,UQCRB,NDUFC1,NDUFB10,ATP5F1C,ATP6V0A4,COX6A1,ATP6V1F,ATP5MC3,ATP5F1E,ATP6V0B,NDUFV3,SDHA,NDUFA8,NDUFB7,NDUFB1,ATP6V0E2,ATP5F1D,NDUFV1,NDUFS8,ATP5F1B,ATP6AP1,NDUFB6,NDUFS4,ATP5MC2,COX5B
KEGG_ALZHEIMERS_DISEASE	KEGG_ALZHEIMERS_DISEASE	2.9355527e-09	145	74	ATP5F1A,COX5A,NDUFS6,NDUFS5,NDUFA3,UQCRFS1,CYC1,NDUFB2,NDUFS3,GAPDH,COX6B1,COX6C,COXFA4,ATP5MC1,ATP5PF,COX7A2,COX7C,NDUFAB1,COX7B,COX8A,UQCRH,SDHB,ATP5PO,NAE1,UQCRQ,NDUFA9,COX4I1,PLCB2,UQCRC2,NDUFS2,NDUFA1,NDUFB9,UQCRB,NDUFC1,NDUFB10,ATP5F1C,COX6A1,ATP5MC3,PLCB1,BACE2,ATP5F1E,NDUFV3,SDHA,NDUFA8,NDUFB7,NDUFB1,ATP5F1D,HSD17B10,APH1A,NDUFV1,CALML6,NDUFS8,ATP5F1B,NDUFB6,NDUFS4,ATP5MC2,COX5B,CALM3,PPP3CC,CACNA1D,CASP9,BID,TNFRSF1A,PSENEN,CAPN1,NDUFA10,SDHC,ATP5PB,NDUFB8,UQCR10,NDUFB3,MAPK3,NDUFV2,PSEN2
KEGG_FOCAL_ADHESION	KEGG_FOCAL_ADHESION	5.223415e-10	181	59	ITGA2B,BCAR1,RAC2,COL4A4,ITGB4,RAF1,VCL,CAV1,MYLK,DOCK1,LAMB2,TLN1,TNR,ERBB2,COL6A3,ARHGAP5,PPP1R12A,FLNA,GSK3B,ITGB1,ITGA1,PPP1CB,THBS1,COL1A1,ITGB5,EGF,ZYX,PAK2,FLT1,BIRC2,SHC2,PXN,XIAP,CTNNB1,ITGA3,CRK,PIP5K1C,LAMC1,ITGA2,ACTN1,RASGRF1,RAP1B,PIK3CB,SHC1,COL6A1,FN1,EGFR,ITGA5,ITGA6,ITGAV,FLNB,CCND1,BIRC3,PRKCA,PDGFB,JUN,PIK3CA,ITGA7,TNC
KEGG_HUNTINGTONS_DISEASE	KEGG_HUNTINGTONS_DISEASE	4.0644189e-09	163	81	ATP5F1A,COX5A,NDUFS6,NDUFS5,NDUFA3,UQCRFS1,SLC25A5,AP2S1,CYC1,NDUFB2,NDUFS3,IFT57,COX6B1,COX6C,PPID,COXFA4,ATP5MC1,VDAC3,ATP5PF,COX7A2,COX7C,NDUFAB1,COX7B,POLR2G,COX8A,VDAC2,UQCRH,HDAC2,HDAC1,SDHB,ATP5PO,UQCRQ,NDUFA9,COX4I1,PLCB2,UQCRC2,NDUFS2,SLC25A6,NDUFA1,NDUFB9,UQCRB,NDUFC1,NDUFB10,POLR2C,POLR2F,ATP5F1C,COX6A1,ATP5MC3,PLCB1,ATP5F1E,NDUFV3,SDHA,NDUFA8,NDUFB7,NDUFB1,ATP5F1D,POLR2L,NDUFV1,NDUFS8,ATP5F1B,NDUFB6,NDUFS4,ATP5MC2,COX5B,VDAC1,POLR2I,POLR2J,CASP9,NDUFA10,SDHC,ATP5PB,NDUFB8,TAF4,UQCR10,CREB3L4,NDUFB3,NDUFV2,CLTB,GRIN2B,SIN3A,UQCRHL
KEGG_GLUTATHIONE_METABOLISM	KEGG_GLUTATHIONE_METABOLISM	1.95261515254e-05	40	19	GPX2,IDH2,PGD,SRM,MGST1,GSTP1,SMS,GGCT,ODC1,MGST3,GSTM4,GSTO2,OPLAH,GPX7,LAP3,GSTA4,MGST2,GSTK1,RRM1
KEGG_ECM_RECEPTOR_INTERACTION	KEGG_ECM_RECEPTOR_INTERACTION	1.57496781565e-05	72	21	LAMB2,TNR,COL6A3,ITGB1,ITGA1,DAG1,THBS1,COL1A1,ITGB5,ITGA3,LAMC1,ITGA2,COL6A1,FN1,SDC4,ITGA5,ITGA6,ITGAV,CD44,ITGA7,TNC
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.0001130083597901	41	23	FARSB,KARS1,NARS1,IARS2,FARSA,EPRS1,GARS1,YARS2,TARS2,YARS1,FARS2,NARS2,TARS1,AARS2,TARS3,MTFMT,WARS2,HARS2,RARS1,VARS1,CARS2,SARS2,QARS1
KEGG_STEROID_BIOSYNTHESIS	KEGG_STEROID_BIOSYNTHESIS	0.0007847702604415	17	9	FDFT1,DHCR7,HSD17B7,EBP,DHCR24,LSS,TM7SF2,NSDHL,SQLE
