"x","gene","r","pvalue","p_adjusted","var_name"
"var","ADAR","-0.03168393910916089684","0.75926333777777732514","0.896029605759450787","DDIT3 (RNAseq, COAD)"
"var","ADARB1","0.12836763414031571173","0.21260691917342716684","0.522076398612520087","DDIT3 (RNAseq, COAD)"
"var","ADD1","-0.24259875174550427079","0.01724094714412755316","0.220915064068087558","DDIT3 (RNAseq, COAD)"
"var","ADD3","-0.29375289586080521875","0.00367425968263707190","0.142339053272753369","DDIT3 (RNAseq, COAD)"
"var","ADGRE5","-0.03234479228069225137","0.75439963070531201872","0.894387546674369482","DDIT3 (RNAseq, COAD)"
"var","ADH1B","0.05529372988269198180","0.59259560330980654008","0.809870954880279492","DDIT3 (RNAseq, COAD)"
"var","ADH1C","-0.04862973564619688105","0.63799130773894452417","0.836965271129643917","DDIT3 (RNAseq, COAD)"
"var","ADH5","0.04301031196359873798","0.67734736681399088098","0.858208031396351045","DDIT3 (RNAseq, COAD)"
"var","ADI1","0.09445074317573355638","0.36000773071022162952","0.645916094444522693","DDIT3 (RNAseq, COAD)"
"var","ADIRF","0.06906091749412036906","0.50375636179494964750","0.756020988258833682","DDIT3 (RNAseq, COAD)"
"var","ADISSP","0.14269180385232704822","0.16547768281655514389","0.473318398424442344","DDIT3 (RNAseq, COAD)"
"var","ADK","0.26566919142237960250","0.00889383331257348995","0.183422182366030001","DDIT3 (RNAseq, COAD)"
"var","ADNP","-0.00353021547400728455","0.97276877351127644111","0.988700244439515319","DDIT3 (RNAseq, COAD)"
"var","ADO","0.20451274126145752019","0.04563677295082843588","0.301342975558506476","DDIT3 (RNAseq, COAD)"
"var","ADPGK","-0.01665164919536342436","0.87207283712744687598","0.948525275301587811","DDIT3 (RNAseq, COAD)"
"var","ADPRH","0.19112599875963434681","0.06213249775223596977","0.337862715554936466","DDIT3 (RNAseq, COAD)"
"var","ADPRS","0.21307028455549420487","0.03713242734255112198","0.286182833723535701","DDIT3 (RNAseq, COAD)"
"var","ADRM1","0.10210518495965012487","0.32221935030121573451","0.618378361554744460","DDIT3 (RNAseq, COAD)"
"var","ADSL","-0.01744365979785070936","0.86604346372202989368","0.946075158807056726","DDIT3 (RNAseq, COAD)"
"var","ADSS2","0.15483061111467774640","0.13200284158919828315","0.429329791309631004","DDIT3 (RNAseq, COAD)"
"var","AEBP1","0.19213775130957055914","0.06073617114482572632","0.335991130690792283","DDIT3 (RNAseq, COAD)"
"var","AFDN","-0.10657669750120037089","0.30136895395242041529","0.600284762166522379","DDIT3 (RNAseq, COAD)"
"var","AFG2A","0.03660189524042003345","0.72330535169893250824","0.878346474003640076","DDIT3 (RNAseq, COAD)"
"var","AFG3L2","-0.15564772421247677348","0.12995029247638126280","0.427584432231138512","DDIT3 (RNAseq, COAD)"
"var","AFM","0.22437898726167548880","0.02796609607199506201","0.265759367332706498","DDIT3 (RNAseq, COAD)"
"var","AFTPH","-0.10148331026406270938","0.32519076402218960453","0.619380779839693085","DDIT3 (RNAseq, COAD)"
"var","AGFG1","-0.19656281996343097362","0.05492663252992339290","0.327581817630578864","DDIT3 (RNAseq, COAD)"
"var","AGFG2","0.06634238864745278796","0.52073480345452316520","0.765073046450399752","DDIT3 (RNAseq, COAD)"
"var","AGK","-0.01814239632059106919","0.86073051167279823748","0.942928877272291577","DDIT3 (RNAseq, COAD)"
"var","AGL","-0.00216228229860801523","0.98331868702652125425","0.993058533699503698","DDIT3 (RNAseq, COAD)"
"var","AGMAT","-0.11484773113513974119","0.26518296359771498238","0.573120043219613962","DDIT3 (RNAseq, COAD)"
"var","AGO1","-0.10279852920075789602","0.31892706391961317403","0.615468868620893894","DDIT3 (RNAseq, COAD)"
"var","AGO2","-0.02391240808668056855","0.81711536156373476558","0.919301742412165002","DDIT3 (RNAseq, COAD)"
"var","AGO3","0.24722793691869379695","0.01516466823582633162","0.214496781347208287","DDIT3 (RNAseq, COAD)"
"var","AGPAT1","0.07379986510814683098","0.47486165677491409820","0.735877035077939223","DDIT3 (RNAseq, COAD)"
"var","AGPAT2","-0.00230024246355628372","0.98225453620233371677","0.992598327518939061","DDIT3 (RNAseq, COAD)"
"var","AGPAT3","-0.11124082150590844376","0.28058398033830672658","0.582357506980744732","DDIT3 (RNAseq, COAD)"
"var","AGPAT5","-0.07182958592328134162","0.48676505420450411066","0.743749040048967580","DDIT3 (RNAseq, COAD)"
"var","AGPS","-0.17949576225095018045","0.08013623808922823444","0.369638783420059402","DDIT3 (RNAseq, COAD)"
"var","AGR2","-0.07835482230199093678","0.44795525999435448217","0.716619480776372053","DDIT3 (RNAseq, COAD)"
"var","AGR3","-0.19761974440900181849","0.05360869044700975611","0.324704122583744759","DDIT3 (RNAseq, COAD)"
"var","AGRN","0.16154327595652304139","0.11585615185057784871","0.412470727131433401","DDIT3 (RNAseq, COAD)"
"var","AGT","0.20935764936019030102","0.04064311295859108358","0.292941671309786100","DDIT3 (RNAseq, COAD)"
"var","AHCTF1","-0.14627393670978977580","0.15500497449968703156","0.459197545521469963","DDIT3 (RNAseq, COAD)"
"var","AHCY","0.13160686464232715376","0.20119491492153834811","0.509831925998870172","DDIT3 (RNAseq, COAD)"
"var","AHCYL1","-0.13394364549036513745","0.19323988663038016433","0.504448216605455801","DDIT3 (RNAseq, COAD)"
"var","AHCYL2","-0.16650549060917310684","0.10493549258327322660","0.403373350021581811","DDIT3 (RNAseq, COAD)"
"var","AHNAK","-0.00794760769310786860","0.93874170226803510531","0.980393647628438059","DDIT3 (RNAseq, COAD)"
"var","AHNAK2","0.24569501414683672658","0.01582683606333282200","0.215272928479267489","DDIT3 (RNAseq, COAD)"
"var","AHSA1","0.04908217683092052502","0.63486400921045194057","0.836965271129643917","DDIT3 (RNAseq, COAD)"
"var","AHSG","0.15280920110238738197","0.13718666112466126883","0.436926954750070928","DDIT3 (RNAseq, COAD)"
"var","AIDA","0.10774349798486158869","0.29607706844331438401","0.594279679502409230","DDIT3 (RNAseq, COAD)"
"var","AIF1","0.10883912019415246941","0.29116404787815541866","0.590778130313305394","DDIT3 (RNAseq, COAD)"
"var","AIFM1","-0.10976753293619555263","0.28704329194356187349","0.585565566555774519","DDIT3 (RNAseq, COAD)"
"var","AIFM2","-0.12377160398264437646","0.22957699048215401971","0.541208955404461345","DDIT3 (RNAseq, COAD)"
"var","AIMP1","-0.20780104423005282821","0.04219527722968115929","0.293727231169216396","DDIT3 (RNAseq, COAD)"
"var","AIMP2","-0.11019456284880901897","0.28516099152529889027","0.585119648460120323","DDIT3 (RNAseq, COAD)"
"var","AIP","0.17732709573474844666","0.08391473441478655704","0.378190309197306285","DDIT3 (RNAseq, COAD)"
"var","AK1","0.04211734363289736799","0.68368545359851251586","0.861028463693031432","DDIT3 (RNAseq, COAD)"
"var","AK2","-0.13841737226450240295","0.17864913824142822363","0.488695764287691792","DDIT3 (RNAseq, COAD)"
"var","AK3","-0.18862091710767078800","0.06570246188753714467","0.343928308055776621","DDIT3 (RNAseq, COAD)"
"var","AK4","-0.01380432961816143757","0.89380679415873798277","0.958643535089384935","DDIT3 (RNAseq, COAD)"
"var","AKAP1","-0.18444540372841414233","0.07202125447271087721","0.354243235567283432","DDIT3 (RNAseq, COAD)"
"var","AKAP12","0.19796730468778167555","0.05318101592437361053","0.323314151470663891","DDIT3 (RNAseq, COAD)"
"var","AKAP13","0.08825992112528446842","0.39249053436962955121","0.673273282581481558","DDIT3 (RNAseq, COAD)"
"var","AKAP8","-0.00348790903628844531","0.97309499264615428871","0.988700244439515319","DDIT3 (RNAseq, COAD)"
"var","AKAP8L","-0.05507132075873593519","0.59408693707962434427","0.810555190986250840","DDIT3 (RNAseq, COAD)"
"var","AKAP9","-0.02637452129476306265","0.79866462147548100692","0.911918846634783509","DDIT3 (RNAseq, COAD)"
"var","AKR1A1","0.00667551736117879668","0.94853200757203270932","0.982458337578312690","DDIT3 (RNAseq, COAD)"
"var","AKR1B1","0.06631326588691296986","0.52091824545693854454","0.765073046450399752","DDIT3 (RNAseq, COAD)"
"var","AKR1B10","-0.07909217525572470597","0.44368130318972809345","0.712776869962053250","DDIT3 (RNAseq, COAD)"
"var","AKR1C3","-0.19634171863496979737","0.05520567168789497492","0.328681943115034070","DDIT3 (RNAseq, COAD)"
"var","AKR7A2","-0.10125885470029005742","0.32626754177304384541","0.620821675519936389","DDIT3 (RNAseq, COAD)"
"var","AKR7A3","-0.15436053030410529230","0.13319480966467145411","0.431121295303506680","DDIT3 (RNAseq, COAD)"
"var","AKT1","-0.02126593065046902473","0.83705923372361423773","0.930830129956399577","DDIT3 (RNAseq, COAD)"
"var","AKT1S1","-0.00840176192871340197","0.93524855459706479621","0.978777023005687918","DDIT3 (RNAseq, COAD)"
"var","AKT2","0.18731524287795639494","0.06762809127823006528","0.346665400688241698","DDIT3 (RNAseq, COAD)"
"var","ALAD","0.03147194019812842025","0.76082559182843556567","0.897385764165182453","DDIT3 (RNAseq, COAD)"
"var","ALCAM","-0.03196996397178989563","0.75715710665908075860","0.895487404540730059","DDIT3 (RNAseq, COAD)"
"var","ALDH16A1","-0.06898132767060904946","0.50424931733462718952","0.756020988258833682","DDIT3 (RNAseq, COAD)"
"var","ALDH18A1","-0.02415126115966026790","0.81532088096253618748","0.918758143178642350","DDIT3 (RNAseq, COAD)"
"var","ALDH1A1","0.05699832823037095930","0.58122217636821171816","0.803758499899979717","DDIT3 (RNAseq, COAD)"
"var","ALDH1A3","0.14573172043342075277","0.15655757458205724064","0.462676793481031468","DDIT3 (RNAseq, COAD)"
"var","ALDH1B1","0.03957017234603979472","0.70188427685526422195","0.868965760417319322","DDIT3 (RNAseq, COAD)"
"var","ALDH1L1","-0.10183967750485543868","0.32348584693228865650","0.618658332947532141","DDIT3 (RNAseq, COAD)"
"var","ALDH1L2","0.16060754153451983761","0.11801060897643413095","0.414026677108195407","DDIT3 (RNAseq, COAD)"
"var","ALDH2","-0.21360122218860130849","0.03665177303577822621","0.286182833723535701","DDIT3 (RNAseq, COAD)"
"var","ALDH3A2","-0.16223354705306924917","0.11428644683806658822","0.411578028455710065","DDIT3 (RNAseq, COAD)"
"var","ALDH4A1","0.12846829080981728155","0.21224551630914684219","0.521974651666816336","DDIT3 (RNAseq, COAD)"
"var","ALDH5A1","-0.17896447893171804622","0.08104907863211403829","0.372095863813851846","DDIT3 (RNAseq, COAD)"
"var","ALDH6A1","-0.21718147077646890453","0.03354490724027190535","0.281367258233237771","DDIT3 (RNAseq, COAD)"
"var","ALDH7A1","-0.16013355929537079203","0.11911365128743540975","0.414026677108195407","DDIT3 (RNAseq, COAD)"
"var","ALDH9A1","0.02394408339159620133","0.81687733351542601845","0.919245267929293064","DDIT3 (RNAseq, COAD)"
"var","ALDOB","-0.04941391494092097630","0.63257507980141847170","0.836482691312656623","DDIT3 (RNAseq, COAD)"
"var","ALDOC","0.14643970242345905053","0.15453261935179227193","0.458353114610709877","DDIT3 (RNAseq, COAD)"
"var","ALG1","0.10146945350683053699","0.32525717290314903885","0.619380779839693085","DDIT3 (RNAseq, COAD)"
"var","ALG2","-0.03137016084770161140","0.76157596173400221584","0.897892738310336447","DDIT3 (RNAseq, COAD)"
"var","ALG5","-0.02782463077625848408","0.78784854245041990861","0.908513375766341946","DDIT3 (RNAseq, COAD)"
"var","ALOX15","0.00144940738430231414","0.98881784644330905643","0.995121229795096429","DDIT3 (RNAseq, COAD)"
"var","ALOX5","0.11468620653014266475","0.26586014649515471442","0.573120043219613962","DDIT3 (RNAseq, COAD)"
"var","ALOX5AP","0.21594683582237753083","0.03459026653929763578","0.283084890373449194","DDIT3 (RNAseq, COAD)"
"var","ALYREF","-0.15818904974850156453","0.12372225830122132728","0.419321641981634075","DDIT3 (RNAseq, COAD)"
"var","AMACR","-0.03294402262073715948","0.74999771568008899436","0.891712999777999227","DDIT3 (RNAseq, COAD)"
"var","AMBP","0.27729694804132087871","0.00623402448700067016","0.169023142440267948","DDIT3 (RNAseq, COAD)"
"var","AMPD2","0.12237138588693048658","0.23493050702604981184","0.547643606928988835","DDIT3 (RNAseq, COAD)"
"var","AMPD3","0.14474163174471638138","0.15942252084480898477","0.464873693649476838","DDIT3 (RNAseq, COAD)"
"var","ANAPC1","-0.11956599565240400018","0.24591668816281428422","0.555127431673806737","DDIT3 (RNAseq, COAD)"
"var","ANAPC4","-0.09793596047727197440","0.34247459609835373406","0.633675112780848093","DDIT3 (RNAseq, COAD)"
"var","ANAPC7","-0.04968080650300465972","0.63073608827593030668","0.835233528206796749","DDIT3 (RNAseq, COAD)"
"var","ANG","0.04696581954541063225","0.64954666187187193316","0.844797926767076768","DDIT3 (RNAseq, COAD)"
"var","ANGPTL2","0.15611976514119266235","0.12877570757273062996","0.427570576454439411","DDIT3 (RNAseq, COAD)"
"var","ANK1","0.10385024440634206544","0.31397459720923726056","0.612676107951358517","DDIT3 (RNAseq, COAD)"
"var","ANK2","0.21099262642592528372","0.03906437308457271634","0.292632870528346634","DDIT3 (RNAseq, COAD)"
"var","ANK3","-0.02745186754180874156","0.79062515761671581238","0.910213954687416393","DDIT3 (RNAseq, COAD)"
"var","ANKFY1","-0.08505244621740720712","0.40998591375538817605","0.686569635493576302","DDIT3 (RNAseq, COAD)"
"var","ANKMY2","-0.16469690942592885019","0.10881863928066096148","0.408560127966330622","DDIT3 (RNAseq, COAD)"
"var","ANKRD13A","0.19283958539118831177","0.05978267642854562941","0.335991130690792283","DDIT3 (RNAseq, COAD)"
"var","ANKRD17","0.01381442042800077631","0.89372962123834209791","0.958643535089384935","DDIT3 (RNAseq, COAD)"
"var","ANKRD22","0.02410164967935845420","0.81569352924217419787","0.918758143178642350","DDIT3 (RNAseq, COAD)"
"var","ANKRD28","-0.00452885499731585633","0.96506982025663534674","0.986641257642776992","DDIT3 (RNAseq, COAD)"
"var","ANKRD44","0.12942453477200488443","0.20883393475650960380","0.518062342321623959","DDIT3 (RNAseq, COAD)"
"var","ANKS1A","0.02931872410282963456","0.77674636648890316160","0.905598294876138299","DDIT3 (RNAseq, COAD)"
"var","ANKS4B","-0.15875051333806791676","0.12237771482734328965","0.419174424706846793","DDIT3 (RNAseq, COAD)"
"var","ANO10","0.10337177305648544146","0.31622148642356706638","0.613824443478958148","DDIT3 (RNAseq, COAD)"
"var","ANO6","0.13208663141458251711","0.19954278398899200075","0.508626242105274406","DDIT3 (RNAseq, COAD)"
"var","ANP32A","-0.00206391087611445135","0.98407748943988460066","0.993194764820654830","DDIT3 (RNAseq, COAD)"
"var","ANP32B","-0.00627193258944599812","0.95163975856170046619","0.984016896124657148","DDIT3 (RNAseq, COAD)"
"var","ANP32E","0.00483070196718385966","0.96274334669735495140","0.986447069213389316","DDIT3 (RNAseq, COAD)"
"var","ANPEP","-0.09827610980420931064","0.34079266776426697660","0.631757316681182735","DDIT3 (RNAseq, COAD)"
"var","ANTXR2","0.17970557545735746374","0.07977801291658581651","0.369272721717674834","DDIT3 (RNAseq, COAD)"
"var","ANXA1","0.17696407480444134586","0.08456087560953255700","0.378688312976495800","DDIT3 (RNAseq, COAD)"
"var","ANXA11","0.13519301052583068690","0.18908117945297905904","0.500356985642575580","DDIT3 (RNAseq, COAD)"
"var","ANXA13","-0.14213736534736742811","0.16714437184105196410","0.474755981305924779","DDIT3 (RNAseq, COAD)"
"var","ANXA2","0.04391202838612005138","0.67096991642938408340","0.853137638608834958","DDIT3 (RNAseq, COAD)"
"var","ANXA3","0.21382574686866814839","0.03645008712140085372","0.286182833723535701","DDIT3 (RNAseq, COAD)"
"var","ANXA4","-0.20607770344568962506","0.04397094044055856882","0.299295942303329121","DDIT3 (RNAseq, COAD)"
"var","ANXA6","0.19003789129487269616","0.06366325359982197285","0.340630076333160781","DDIT3 (RNAseq, COAD)"
"var","ANXA7","0.03499752967432883527","0.73497421297212617297","0.883340814903139870","DDIT3 (RNAseq, COAD)"
"var","AOC1","-0.31259649239671172261","0.00193008833985412330","0.116615460928963938","DDIT3 (RNAseq, COAD)"
"var","AOC3","0.17128565200401463242","0.09519241654459935364","0.390958499066119791","DDIT3 (RNAseq, COAD)"
"var","AP1B1","-0.16940232525726695023","0.09894230370849127487","0.397883019185995279","DDIT3 (RNAseq, COAD)"
"var","AP1G1","-0.14415705195483866086","0.16113229701770442892","0.467512593750085470","DDIT3 (RNAseq, COAD)"
"var","AP1G2","-0.04147910090232065361","0.68822906470887801333","0.862533429624903647","DDIT3 (RNAseq, COAD)"
"var","AP1M1","0.10632865784105577367","0.30250184615570013813","0.600829559693992099","DDIT3 (RNAseq, COAD)"
"var","AP1M2","-0.23484664871166360811","0.02126830374725442382","0.241459932612852507","DDIT3 (RNAseq, COAD)"
"var","AP1S1","-0.23456973068251540937","0.02142595772326491566","0.241459932612852507","DDIT3 (RNAseq, COAD)"
