"logFC","AveExpr","t","pvalue","p_adjusted","B","gene","var_name"
"-0.05211772206553177966","24.18276935984419","-1.2007365755041898847","0.232724892397938587507156","0.493481639252821291386","-5.44515230227596980","ACAP2","TP53 (Mutation, COAD)"
"0.17390202781220764905","27.63732241262040","2.5309070489305329765","0.012955366167747926070541","0.098067392703441169655","-3.14860635585691551","ACAT1","TP53 (Mutation, COAD)"
"-0.01143576669370460763","24.91487534818100","-0.0985516209464818577","0.921693998093370492341592","0.971123826591456129620","-6.12990025503621450","ACAT2","TP53 (Mutation, COAD)"
"-0.06973414929280252750","25.22027174369718","-1.2665698347934644108","0.208287651086343506001697","0.464824333979281856255","-5.36813212671544182","ACBD3","TP53 (Mutation, COAD)"
"-0.07339850594038566101","23.42668005085679","-1.0157387169843816732","0.312235325450727407847751","0.581375318542860175519","-5.64016603895721325","ACBD5","TP53 (Mutation, COAD)"
"-0.03078193016228070178","26.19034195337573","-0.8120713604508644767","0.418703394273923223956047","0.674226154975866909247","-5.81794031168507253","ACIN1","TP53 (Mutation, COAD)"
"0.06121313764551672421","26.68825161667796","1.0816059858627729007","0.282061138880646322668611","0.547652091767991677784","-5.57437106410114325","ACLY","TP53 (Mutation, COAD)"
"0.00152536071526654382","26.45936651933250","0.0338005615258312395","0.973104395576116054655813","0.992245292410518620052","-6.13402922645599702","ACO1","TP53 (Mutation, COAD)"
"0.08969091916383220564","28.00245354540519","1.1915642330203788379","0.236287259964452101002053","0.498339765576939208724","-5.45556707961809462","ACO2","TP53 (Mutation, COAD)"
"0.00733901415646442956","24.11332700187043","0.0998459004870490274","0.920669029317091935915585","0.971123826591456129620","-6.12977654414834028","ACOT11","TP53 (Mutation, COAD)"
"0.24720506180666035334","26.18832691871910","2.2634712493254278698","0.025794398477486608911580","0.142964650225163608654","-3.73077639932943095","ACOT13","TP53 (Mutation, COAD)"
"0.07376351201476794017","25.47926037846256","1.0743063321570951452","0.285302695381029369769976","0.551044998544025776965","-5.58186151763532834","ACOT7","TP53 (Mutation, COAD)"
"0.45162269701521040588","23.67517386509211","5.4124784419653195755","0.000000435918215307746325","0.000304769106530872918","6.14671089506794743","ACOT8","TP53 (Mutation, COAD)"
"0.25235941008989115630","25.87760210843096","4.1397398689778848180","0.000073273165226626639133","0.005633633699705272758","1.45032245856913011","ACOT9","TP53 (Mutation, COAD)"
"0.12282532941216928180","25.30295946361792","1.6755522894758114738","0.096988746450598503634488","0.303082398806843067440","-4.80160324495301261","ACOX1","TP53 (Mutation, COAD)"
"0.07578460523475527566","22.96406011195399","1.1092012683515355409","0.270036561675698782991617","0.535192357933379381230","-5.54560764101627690","ACOX3","TP53 (Mutation, COAD)"
"-0.01706913991262126729","25.70946733099595","-0.2265568028683872248","0.821236561062468117810909","0.929279012679703808608","-6.10985533668549774","ACP1","TP53 (Mutation, COAD)"
"-0.06589623944989497772","23.79241414097868","-0.9799798594132123064","0.329490165200824525193468","0.597895761398900771333","-5.67419220784877432","ACP2","TP53 (Mutation, COAD)"
"0.04572154276640105763","23.26059191246230","0.5213551998425565159","0.603286299808601267358199","0.804929975807877395866","-6.00380252333093800","ACP6","TP53 (Mutation, COAD)"
"0.27166242571301779662","24.84211910773791","2.3290328463632472555","0.021894502258088654328416","0.130738291778076720639","-3.59339330213296870","ACSF2","TP53 (Mutation, COAD)"
"0.19105925171262683193","24.47203733226532","3.0214121904537432073","0.003203741154120874450040","0.041479124889596721837","-1.93636287202501833","ACSF3","TP53 (Mutation, COAD)"
"0.10462033108004575865","24.84997538314524","1.1558143623328667182","0.250545089378842400495984","0.513458678876855700857","-5.49541922775096836","ACSL1","TP53 (Mutation, COAD)"
"-0.01953249579381477474","25.60870455818860","-0.2957774128676741165","0.768020961891474174265682","0.905055282325276766464","-6.09244714473586324","ACSL3","TP53 (Mutation, COAD)"
"-0.01861278076577121965","24.79105315358008","-0.2157011868782502950","0.829665451991411284637934","0.933237470275463887326","-6.11216736979746678","ACSL4","TP53 (Mutation, COAD)"
"0.38813773884551494575","26.70522253217305","3.0568614117038936939","0.002877261397776662184278","0.038684937584392814491","-1.84182860771567825","ACSL5","TP53 (Mutation, COAD)"
"0.06635479522481801951","22.94589816560301","0.5686118546037800536","0.570910076775748787092368","0.783740228819218676115","-5.97906258025811255","ACSM3","TP53 (Mutation, COAD)"
"0.45910935537843755583","25.30050270332178","3.6486362708314712400","0.000423324171436420711168","0.013029864748489577986","-0.13540044419312469","ACSS1","TP53 (Mutation, COAD)"
"0.13671893415662239590","25.31450156321146","1.9416660540494141696","0.055026626667906461398694","0.214581921046003376574","-4.35343046774121856","ACSS2","TP53 (Mutation, COAD)"
"0.03213137911226837673","24.21084065673182","0.3343042670477124334","0.738858723493791558212251","0.891952292249288514192","-6.08076315082544472","ACTA1","TP53 (Mutation, COAD)"
"-0.04305782179772776885","23.51459620745137","-0.3169430003383086891","0.751955744494711364467321","0.899553022135692326167","-6.08620477382864600","ACTA2","TP53 (Mutation, COAD)"
"-0.12026892178023018687","29.53865510887621","-1.6511910932290041476","0.101875447775392410920681","0.312165149411591458239","-4.83953905755127600","ACTB","TP53 (Mutation, COAD)"
"-0.11200139828113009344","25.07738776459215","-1.3994474233297022892","0.164811427150954425968621","0.409435088566888816253","-5.20060630653172051","ACTBL2","TP53 (Mutation, COAD)"
"-0.05406916830519037376","28.56707309188170","-0.6555300033811876093","0.513650445437817348981469","0.744831194065978641206","-5.92800000926844106","ACTG1","TP53 (Mutation, COAD)"
"-0.15528011308308720118","23.80824933618583","-0.9602990628811817198","0.339249473049702876537026","0.605955252020330625840","-5.69240961254303457","ACTG2","TP53 (Mutation, COAD)"
"0.06945056653589531948","25.27074385308703","1.7966638351606987190","0.075445428743114592573527","0.263107230789260793102","-4.60526608952263139","ACTL6A","TP53 (Mutation, COAD)"
"-0.02901251977844410135","29.75676954688278","-0.2670292110484780435","0.790003366698432851755740","0.917266066219554643268","-6.10023636074814490","ACTN1","TP53 (Mutation, COAD)"
"0.08778769335486913405","29.58243196449370","1.5775892900460761759","0.117857268337856757600690","0.340894486551696795917","-4.95096154252149034","ACTN4","TP53 (Mutation, COAD)"
"-0.04161572761609733107","24.29134199581821","-1.3795679061255949893","0.170834828314389980397081","0.417198428029253776117","-5.22669113372987226","ACTR10","TP53 (Mutation, COAD)"
"0.05613577654761314761","25.87436464789510","1.0857321274556896995","0.280240103942171359108215","0.546978176860773102064","-5.57011518343691669","ACTR1A","TP53 (Mutation, COAD)"
"-0.03304834611367724051","23.99143340631059","-0.5791033354370372921","0.563837734359338926815042","0.777740099198028334015","-5.97328098648052563","ACTR1B","TP53 (Mutation, COAD)"
"-0.00594203473162480122","27.91006334673877","-0.1783191358843472518","0.858837555438495270365706","0.946655629800899900417","-6.11926135909190627","ACTR2","TP53 (Mutation, COAD)"
"0.01837730171234852605","27.82302038855264","0.4448321018553933470","0.657414293127691728990669","0.840643346307458294575","-6.03933814690149173","ACTR3","TP53 (Mutation, COAD)"
"-0.06715400628641177150","22.53922990104851","-0.9342829387870048574","0.352436266040331847015921","0.618659643472519338303","-5.71593490580031283","ACYP1","TP53 (Mutation, COAD)"
"-0.02303511400020852307","24.01701558990143","-0.3351681923029715127","0.738208962406266655520426","0.891587415406719596689","-6.08048480628142141","ACYP2","TP53 (Mutation, COAD)"
"-0.15056720898429887256","22.69966683070612","-1.5672468136800985494","0.120255068576622548004451","0.343967449219164667085","-4.96623279129674167","ADA","TP53 (Mutation, COAD)"
"-0.09752746601261463866","24.76874677497131","-2.0447874598531021739","0.043535643262575293710448","0.189441158176918061917","-4.16337307586906036","ADAM10","TP53 (Mutation, COAD)"
"-0.15115330887734046428","23.55376803533108","-2.5295550570416596159","0.013002267063806898644840","0.098199220694862601744","-3.15169300268104102","ADAM9","TP53 (Mutation, COAD)"
"-0.07988331027799944195","23.07507242379389","-0.8609743587756761851","0.391337247432836821126045","0.652539859944226030564","-5.77880920629583894","ADAMTSL4","TP53 (Mutation, COAD)"
"0.20241571085662357632","23.33663739033509","2.3095997152246501294","0.022992264911218227713130","0.134226970445139065502","-3.63448039379542331","ADAP1","TP53 (Mutation, COAD)"
"-0.03580150985965602217","26.32809593662513","-0.6906810072397975286","0.491385854691170909092079","0.729182041497450139644","-5.90530871656446354","ADAR","TP53 (Mutation, COAD)"
"0.04568433993949838623","25.57405754251734","0.2626195290075291067","0.793390795630104506130920","0.919454073837019048021","-6.10136086635571129","ADARB1","TP53 (Mutation, COAD)"
"0.01451199247535583936","25.61119384361636","0.3295853942815884507","0.742411134327318311676436","0.894395633610507223565","-6.08227085634562581","ADD1","TP53 (Mutation, COAD)"
"0.00218570448115684712","25.66994304329981","0.0451531381282461938","0.964076403317113750368605","0.987069020467354674153","-6.13359736100544417","ADD3","TP53 (Mutation, COAD)"
"-0.07156522045571378499","24.77314439047204","-1.6494655632958363789","0.102228993199859619078751","0.312669272179335100414","-4.84220621459757083","ADGRE5","TP53 (Mutation, COAD)"
"0.22985443462098587020","26.60857766121704","1.1641428015013344233","0.247170222709573228492275","0.511855747591325238588","-5.48624046208530647","ADH1B","TP53 (Mutation, COAD)"
"-0.07894788455442025565","25.87496833337893","-0.3796925614094660562","0.704988738667035486074042","0.873914611711365751923","-6.06516974891546212","ADH1C","TP53 (Mutation, COAD)"
"0.01952361626748100321","27.92676303552338","0.3049337131133080803","0.761058214119744169678938","0.902560349756425850387","-6.08979949975042789","ADH5","TP53 (Mutation, COAD)"
"-0.11381302954924876758","23.35177532502597","-1.1509837551010422274","0.252517459623403273116793","0.515784827795048306243","-5.50071368162370078","ADI1","TP53 (Mutation, COAD)"
"0.11755036793696405084","24.03281924450075","0.5589978957421074535","0.577428301316071479476477","0.786754941017092757072","-5.98426841271547705","ADIRF","TP53 (Mutation, COAD)"
"-0.03114754176638001582","23.79150942806678","-0.4122142966089988314","0.681075582640932819522561","0.859732757659201762834","-6.05278135563690434","ADISSP","TP53 (Mutation, COAD)"
"0.07255488847673419173","25.06899702199539","0.9709481993779064402","0.333945634083568476668802","0.601764271279428553107","-5.68259728375782114","ADK","TP53 (Mutation, COAD)"
"0.20320361123668106984","24.72932713090090","3.7388910985712859869","0.000309954054369750815149","0.011268712991354248865","0.14508473563409829","ADNP","TP53 (Mutation, COAD)"
"-0.04924799104969324048","23.89489974914865","-0.7966597669775901114","0.427559286489904821770835","0.681144253932810528340","-5.82980491879504381","ADO","TP53 (Mutation, COAD)"
"-0.06342942877711266192","24.03438526617344","-1.0383527024081558032","0.301640967495321987712487","0.568437002280364200857","-5.61803209852675156","ADPGK","TP53 (Mutation, COAD)"
"-0.02326346945857338255","22.49271795268973","-0.3154691406554809285","0.753071005630191581126098","0.900227039949720975187","-6.08665340100581176","ADPRH","TP53 (Mutation, COAD)"
"-0.09599283947668979522","23.87868453473989","-1.3299817285139743372","0.186587123209738081630604","0.438276180632941880777","-5.29019163515869195","ADPRS","TP53 (Mutation, COAD)"
"0.05513957762657284434","26.40608061508132","1.1724906244458708215","0.243820062336248200018929","0.508200760252810357365","-5.47697608149247994","ADRM1","TP53 (Mutation, COAD)"
"-0.03357715326477261897","24.91818573674341","-0.6346264891771482564","0.527139204772289149403264","0.754112618578071658426","-5.94093720552535665","ADSL","TP53 (Mutation, COAD)"
"-0.23312843942438021827","24.43493767859057","-2.4968817622788521682","0.014183065325975767120847","0.102528687895606207547","-3.22584903831092040","ADSS2","TP53 (Mutation, COAD)"
"-0.04272632847899870967","25.80796733417009","-0.3003750340371916794","0.764522365994317998350027","0.903107038179143728485","-6.09112776167289560","AEBP1","TP53 (Mutation, COAD)"
"0.10414195368787204643","25.31994944997233","2.0614069126517908792","0.041891008334403775914545","0.185198369276036223230","-4.13189960032240045","AFDN","TP53 (Mutation, COAD)"
"-0.16968263614774770076","22.88186169320111","-3.3942498944134129601","0.000991905409303680315330","0.020513209148778757673","-0.89785696302269269","AFG2A","TP53 (Mutation, COAD)"
"0.04176435557227975437","25.67309241343600","0.5935463821473251356","0.554172280210933898558778","0.771803966804869290286","-5.96515011014131336","AFG3L2","TP53 (Mutation, COAD)"
"-0.16344525268997145417","24.17643828114709","-1.3783483446941535711","0.171209729861672710349296","0.417488997480331913703","-5.22827971063598351","AFM","TP53 (Mutation, COAD)"
"-0.02004677781754793386","25.51604630236879","-0.4530029118300820667","0.651540129259820854912277","0.836693096981779960153","-6.03581099211303673","AFTPH","TP53 (Mutation, COAD)"
"-0.09121895383542977243","25.07106667784634","-2.6551239880775625579","0.009242790701468859421164","0.080344969259304788167","-2.85891710014825184","AGFG1","TP53 (Mutation, COAD)"
"0.00162081326021379368","23.43505141661886","0.0210049277735014188","0.983284096560318676694123","0.994254621604586774630","-6.13436711313422123","AGFG2","TP53 (Mutation, COAD)"
"0.22091563439851924500","25.75458105913378","3.6044202367984086166","0.000492274141726947570864","0.013925951731859429611","-0.27093527630066916","AGK","TP53 (Mutation, COAD)"
"-0.15302670452047806293","25.15726838910825","-3.6239227578698365306","0.000460644625918971780017","0.013626985371733721375","-0.21130782886261290","AGL","TP53 (Mutation, COAD)"
"0.32518854532558094661","24.89633076527905","2.6216384111261712420","0.010134720313700671182056","0.085695541303447628212","-2.93819136411469151","AGMAT","TP53 (Mutation, COAD)"
"-0.01066180043527609200","22.90383834516017","-0.1971901820145494089","0.844083898677082666850424","0.940365045342446581600","-6.11584830600834728","AGO1","TP53 (Mutation, COAD)"
"0.11574153458375846526","24.16644245962008","2.6140529090958080083","0.010347280637437788683441","0.086860362675163865775","-2.95602876698143646","AGO2","TP53 (Mutation, COAD)"
"-0.00529028342381110406","23.39407740610732","-0.0931250493415724523","0.925992838592215594673007","0.973326664963553134235","-6.13040137461613277","AGO3","TP53 (Mutation, COAD)"
"0.05598688337541446458","24.09617040765345","1.0836260426782449162","0.281168589638934540708703","0.547568276041761170525","-5.57228946514734869","AGPAT1","TP53 (Mutation, COAD)"
"0.01386026894445890889","23.68954280041001","0.2158693492596217289","0.829534726969076707803197","0.933237470275463887326","-6.11213241913647121","AGPAT2","TP53 (Mutation, COAD)"
"0.09643560710488330301","23.94018718999831","1.7473485981677825407","0.083684686614359474199354","0.280186939253200706368","-4.68676227711892324","AGPAT3","TP53 (Mutation, COAD)"
"0.03384563662838502296","24.66884016932649","0.6049675723788747739","0.546587820109503907950455","0.767575549961524328246","-5.95857966922051663","AGPAT5","TP53 (Mutation, COAD)"
"-0.09973918450053531615","25.06538445728060","-2.0753825761865742905","0.040549598388171653740031","0.182759755456237460436","-4.10525274787550565","AGPS","TP53 (Mutation, COAD)"
"-0.34545471282365269872","30.00485058867884","-1.5753944076664132545","0.118362920798273901779041","0.341549607539358757169","-4.95421037617396820","AGR2","TP53 (Mutation, COAD)"
"-0.44862573993179921672","25.97153946421454","-2.3319788765438076439","0.021732188515755417046460","0.130738291778076720639","-3.58713778779324688","AGR3","TP53 (Mutation, COAD)"
"-0.12984332480707649893","24.81186760666085","-1.7237371542772466082","0.087883860062822560799134","0.287802813768697818286","-4.72502906367268505","AGRN","TP53 (Mutation, COAD)"
"-0.02879734272049816468","25.37674713050648","-0.2983820540209403682","0.766038345442701329446322","0.903308341882315346538","-6.09170218285466181","AGT","TP53 (Mutation, COAD)"
"0.04262389621294104813","23.06958692986504","1.2279884002847514246","0.222369413001647170391450","0.483463308409622927186","-5.41375241827611298","AHCTF1","TP53 (Mutation, COAD)"
"0.23682128118154821550","27.79291939069862","2.0473917309745539583","0.043274326183005876189647","0.189262334530501147301","-4.15845657022766879","AHCY","TP53 (Mutation, COAD)"
"-0.04814521007973127098","25.16305590161395","-1.1205028298917258933","0.265216447033603641703081","0.530432894067207283406","-5.53362389560994750","AHCYL1","TP53 (Mutation, COAD)"
"-0.10934447474347308571","24.31165940356995","-1.0763984112314823882","0.284371062466502455556849","0.550083786447060463232","-5.57971981483565216","AHCYL2","TP53 (Mutation, COAD)"
"-0.05269901871228910295","29.62102251856522","-0.6771837086048736465","0.499872311002452995865042","0.734906359976698064784","-5.91416053099384964","AHNAK","TP53 (Mutation, COAD)"
"-0.01196308417392089041","24.81453025052824","-0.1042886132250876591","0.917151774492138582850487","0.970687000942442979046","-6.12933962045956271","AHNAK2","TP53 (Mutation, COAD)"
"-0.11456287527487063471","26.51839442775285","-2.2135367460294008701","0.029161550287261264746697","0.153129428225168062738","-3.83305196721500607","AHSA1","TP53 (Mutation, COAD)"
"-0.04211068949167895425","26.99292729489500","-0.3944730495241055568","0.694082223727861546969109","0.867210817197911043586","-6.05966518801580012","AHSG","TP53 (Mutation, COAD)"
"-0.08410047307721058019","24.16368525404920","-1.4955919379874571540","0.137948170998456631775042","0.372171085372903387434","-5.06941107088039900","AIDA","TP53 (Mutation, COAD)"
"-0.36891189160128234903","24.61523810059197","-3.0448320350993971495","0.002984425592635705452166","0.039689616441193321938","-1.87400933488259902","AIF1","TP53 (Mutation, COAD)"
"0.29107981417892858644","27.39610151510081","3.8510548147459036095","0.000208980021746623620968","0.009097433223412944650","0.50068118608323608","AIFM1","TP53 (Mutation, COAD)"
"0.03861289846614113230","22.64038998081457","0.5428717151278370512","0.588440993100898701584356","0.794909497004863907499","-5.99280248702744611","AIFM2","TP53 (Mutation, COAD)"
"0.06305780524037984947","26.47230817481126","1.4645473853972745815","0.146219930744587722770689","0.384524632490065743085","-5.11268400869775697","AIMP1","TP53 (Mutation, COAD)"
"0.09111716449665863138","26.34830574709282","2.2713310708148291006","0.025296724829631044018097","0.140844335968389466895","-3.71449146324510959","AIMP2","TP53 (Mutation, COAD)"
"0.10030213995608860955","25.03807186090805","2.0452568811930302850","0.043488440978557280081063","0.189441158176918061917","-4.16248729589508315","AIP","TP53 (Mutation, COAD)"
"0.00103594911017879099","26.75594890797110","0.0136363842582562997","0.989147580972283946287860","0.994452533304458041741","-6.13449010131953365","AK1","TP53 (Mutation, COAD)"
"0.12391593570846026751","27.32403861127937","1.9607933851073962028","0.052719392744111213955360","0.209933855239772398926","-4.31886145559810064","AK2","TP53 (Mutation, COAD)"
"0.18888681365140413959","26.78809051163586","2.1115099570704702892","0.037252120926885776142079","0.175175416531047595248","-4.03560982264720547","AK3","TP53 (Mutation, COAD)"
"0.44354992380752022996","25.65560453112027","3.5643611150671703491","0.000563803677463282177859","0.014914892959488125143","-0.39264878351311339","AK4","TP53 (Mutation, COAD)"
"0.12674782114066118766","24.32216128058920","2.1219877631846406629","0.036340213625615867820695","0.173342110607957150537","-4.01520715228999237","AKAP1","TP53 (Mutation, COAD)"
"0.06598311519214661303","25.98556987900130","0.4751665431236402060","0.635717275386539437675992","0.825971494463722311075","-6.02592165872842056","AKAP12","TP53 (Mutation, COAD)"
"-0.11274038459947988144","23.63187325611853","-2.4912681459472780787","0.014395343590472415434833","0.103116852245308351921","-3.23850491503587623","AKAP13","TP53 (Mutation, COAD)"
"-0.05996932067431259838","24.62112999431934","-1.2015180476210318705","0.232423180962213760114565","0.493269318139234247411","-5.44426139513191210","AKAP8","TP53 (Mutation, COAD)"
"0.15346830759450824644","23.36101912405841","3.5024095829226613574","0.000694056853587743643325","0.016899075828151328277","-0.57883643915928573","AKAP8L","TP53 (Mutation, COAD)"
"-0.01935325994659109483","24.07927923600929","-0.5052299751936812910","0.614522755755408933708850","0.812611285238306169099","-6.01175640607412021","AKAP9","TP53 (Mutation, COAD)"
"-0.07635214638797549469","26.80533133010226","-1.1382016984004434956","0.257789377183228363143996","0.520341008959637751907","-5.51461907586714783","AKR1A1","TP53 (Mutation, COAD)"
"-0.06272662909057657998","27.03060576075786","-0.6445665540697580465","0.520702202044565631844364","0.750387684571879987061","-5.93483711301186823","AKR1B1","TP53 (Mutation, COAD)"
"-0.10589836601811697392","23.93989165085599","-0.6917731472748496202","0.490702620327440497405291","0.728978196267985989465","-5.90458490478791642","AKR1B10","TP53 (Mutation, COAD)"
"0.18103129080075319735","25.44420732930806","1.1557660668822824501","0.250564754551829194095802","0.513458678876855700857","-5.49547226732663940","AKR1C3","TP53 (Mutation, COAD)"
