"COAD_ATF3_RNAseq","COAD_ATF3_logCNA","cancer_type"
"10.091699999999999","0.029000000000000001","COAD"
"8.401400000000001","0.045999999999999999","COAD"
"8.089700000000001","0.012000000000000000","COAD"
"10.351200000000000","0.211999999999999994","COAD"
"11.661799999999999","-0.457000000000000017","COAD"
"8.210500000000000","0.974999999999999978","COAD"
"9.381399999999999","-0.095000000000000001","COAD"
"11.081600000000000","-0.175999999999999990","COAD"
"8.460699999999999","0.025999999999999999","COAD"
"10.301700000000000","-0.157000000000000001","COAD"
"8.120900000000001","0.014999999999999999","COAD"
NA,NA,"COAD"
"11.081799999999999","-0.110000000000000001","COAD"
"9.731500000000000","0.004000000000000000","COAD"
"10.789199999999999","-0.014999999999999999","COAD"
"10.591699999999999","0.340000000000000024","COAD"
"9.511400000000000","0.000000000000000000","COAD"
"9.901500000000000","0.047000000000000000","COAD"
"9.441400000000000","0.034000000000000002","COAD"
"11.321899999999999","-0.028000000000000001","COAD"
"10.421700000000000","0.027000000000000000","COAD"
"9.151000000000000","0.019000000000000000","COAD"
"13.012000000000000","-0.008999999999999999","COAD"
"8.539899999999999","0.014000000000000000","COAD"
"11.141800000000000","-0.027000000000000000","COAD"
"10.991800000000000","0.008999999999999999","COAD"
"11.211700000000000","0.858999999999999986","COAD"
"9.761500000000000",NA,"COAD"
"9.541499999999999","-0.178999999999999992","COAD"
"9.551200000000000","0.168000000000000010","COAD"
"8.896200000000000","-0.052999999999999999","COAD"
"9.811400000000001","0.776000000000000023","COAD"
"8.940799999999999","-0.004000000000000000","COAD"
"8.638299999999999","-0.002000000000000000","COAD"
"10.501700000000000","0.023000000000000000","COAD"
"8.670500000000001","-0.021000000000000001","COAD"
"10.641700000000000","0.599999999999999978","COAD"
"10.241600000000000","0.007000000000000000","COAD"
"10.501700000000000","0.053999999999999999","COAD"
"10.271599999999999","-0.006000000000000000","COAD"
"9.100700000000000","0.006000000000000000","COAD"
"9.571500000000000","-0.135000000000000009","COAD"
"8.891600000000000","0.214999999999999997","COAD"
"10.031599999999999","-0.306999999999999995","COAD"
"10.241600000000000","-0.167000000000000010","COAD"
"9.071300000000001","-0.130000000000000004","COAD"
"7.659800000000000","-0.234000000000000014","COAD"
"9.701499999999999","0.037999999999999999","COAD"
"11.031800000000000","-0.157000000000000001","COAD"
"9.971600000000000","-0.002000000000000000","COAD"
"9.321500000000000","0.299999999999999989","COAD"
"8.870699999999999","-0.087999999999999995","COAD"
"9.078799999999999","-0.154999999999999999","COAD"
"10.811700000000000","0.014999999999999999","COAD"
"9.156100000000000","-0.175999999999999990","COAD"
"9.031100000000000","0.403000000000000025","COAD"
"10.164099999999999","0.659000000000000030","COAD"
"11.411799999999999","0.017000000000000001","COAD"
"9.771599999999999","0.004000000000000000","COAD"
"10.261699999999999","-0.185999999999999999","COAD"
"9.921600000000000","0.484999999999999987","COAD"
"9.511300000000000","-0.139000000000000012","COAD"
"9.671400000000000","0.008999999999999999","COAD"
"9.371400000000000","-0.175999999999999990","COAD"
"9.871600000000001","-0.252000000000000002","COAD"
"9.111400000000000","-0.126000000000000001","COAD"
"10.921799999999999","-0.195000000000000007","COAD"
"10.301600000000001","-0.122999999999999998","COAD"
"10.281599999999999","0.005000000000000000","COAD"
"9.621499999999999","-0.075999999999999998","COAD"
"11.371900000000000","0.305999999999999994","COAD"
"11.791900000000000","-0.003000000000000000","COAD"
"12.611900000000000","-0.117999999999999994","COAD"
"10.471700000000000","0.014000000000000000","COAD"
"10.591699999999999","0.017000000000000001","COAD"
"9.090999999999999","-0.058000000000000003","COAD"
"9.761400000000000","-0.080000000000000002","COAD"
"9.321300000000001","0.012000000000000000","COAD"
"10.361499999999999","-0.021000000000000001","COAD"
"8.791100000000000","0.241999999999999993","COAD"
"10.351699999999999","0.000000000000000000","COAD"
"9.261400000000000","-0.264000000000000012","COAD"
"8.420600000000000","0.227000000000000007","COAD"
"8.540900000000001","-0.087999999999999995","COAD"
"9.331300000000001","-0.074999999999999997","COAD"
"11.421799999999999","-0.283999999999999975","COAD"
NA,NA,"COAD"
NA,NA,"COAD"
"10.661700000000000","0.029999999999999999","COAD"
"10.991800000000000","0.017000000000000001","COAD"
"10.381700000000000","-0.004000000000000000","COAD"
"8.561000000000000","0.079000000000000001","COAD"
"11.431800000000001","-0.110000000000000001","COAD"
"7.959400000000000","0.766000000000000014","COAD"
"8.360099999999999","-0.207999999999999990","COAD"
"10.581700000000000","-0.354999999999999982","COAD"
"9.451100000000000","0.332000000000000017","COAD"
"9.440899999999999","-0.021999999999999999","COAD"
"9.611300000000000","0.023000000000000000","COAD"
"9.651500000000000","-0.014999999999999999","COAD"
"9.101200000000000","0.016000000000000000","COAD"
NA,NA,"COAD"
"9.711399999999999","0.227000000000000007","COAD"
"9.709099999999999","-0.183999999999999997","COAD"
"8.880800000000001","0.561000000000000054","COAD"
"8.811000000000000","0.008999999999999999","COAD"
"8.751099999999999","0.017000000000000001","COAD"
"9.331000000000000","-0.024000000000000000","COAD"
"11.641900000000000","0.014999999999999999","COAD"
