"logFC","AveExpr","t","pvalue","p_adjusted","B","gene","var_name"
"0.017989401052766140765","26.45936651933250","0.37275655401924046028","0.71012818402445254673","0.91349600578095491","-5.75262712569008006","ACO1","PIK3CA (Mutation, COAD)"
"-0.147904520777441206292","28.00245354540519","-1.85520516341619279288","0.06654876473214833832","0.41317390429450412","-4.25875927689204214","ACO2","PIK3CA (Mutation, COAD)"
"-0.110835081585193506726","24.11332700187043","-1.42389152660543261142","0.15762875001550408216","0.55982228053401817","-4.89192736287289254","ACOT11","PIK3CA (Mutation, COAD)"
"-0.257874233121029305948","26.18832691871910","-2.20460841546499164423","0.02980218705315728148","0.29557026081913973","-3.63322954610512427","ACOT13","PIK3CA (Mutation, COAD)"
"0.029802275436228597982","25.47926037846256","0.40371150921709375581","0.68729740706556996521","0.90673951672823083","-5.74156092577820409","ACOT7","PIK3CA (Mutation, COAD)"
"-0.255723983862928605504","23.67517386509211","-2.60090699485236998001","0.01072502756826292786","0.20815718301809827","-2.80795643890483859","ACOT8","PIK3CA (Mutation, COAD)"
"-0.149696296014219853987","25.87760210843096","-2.16876120709792807872","0.03250086797536759498","0.30529606117360653","-3.70190247008470052","ACOT9","PIK3CA (Mutation, COAD)"
"0.040604670433364020710","25.30295946361792","0.51126749348250888350","0.61030455842397191013","0.87488557636501607","-5.69628175714923568","ACOX1","PIK3CA (Mutation, COAD)"
"-0.031851740857373300742","22.96406011195399","-0.43349991310981395021","0.66559674279315239609","0.90113827462389995","-5.73008176102281208","ACOX3","PIK3CA (Mutation, COAD)"
"-0.048751759994711818536","25.70946733099595","-0.60584557812376227393","0.54600675744941251644","0.85236270205978470","-5.64772450854996499","ACP1","PIK3CA (Mutation, COAD)"
"0.081281883112346520193","23.79241414097868","1.13174826650782800463","0.26047997762758551277","0.67074307069997596","-5.23008577769975869","ACP2","PIK3CA (Mutation, COAD)"
"-0.015290879729590756142","23.26059191246230","-0.16279705574021244296","0.87101076922638964728","0.96846797012847607","-5.80443657307426886","ACP6","PIK3CA (Mutation, COAD)"
"-0.321072423727670752669","24.84211910773791","-2.58918408533322930154","0.01107250726468181519","0.20815718301809827","-2.83407034881444631","ACSF2","PIK3CA (Mutation, COAD)"
"-0.127241215459168444113","24.47203733226532","-1.82983098653430942271","0.07029090123618540742","0.41849594969573162","-4.30032450731773519","ACSF3","PIK3CA (Mutation, COAD)"
"0.230193956463683235825","24.84997538314524","2.43113888900802477266","0.01685371283364630463","0.24226533571911651","-3.17612889213077310","ACSL1","PIK3CA (Mutation, COAD)"
"0.071068063730912456322","25.60870455818860","1.01067821847070660191","0.31463947983355544658","0.71058865450180919","-5.34820962540011102","ACSL3","PIK3CA (Mutation, COAD)"
"0.121674637758676595922","24.79105315358008","1.32962175382011693614","0.18670495221062016755","0.59624411431837276","-5.00918412135431446","ACSL4","PIK3CA (Mutation, COAD)"
"-0.554383893586145148902","26.70522253217305","-4.24206798930542205994","0.00004997157189727600","0.05754293110771162","1.74919343360403357","ACSL5","PIK3CA (Mutation, COAD)"
"-0.177379191889901477452","22.94589816560301","-1.43340849466328523754","0.15489844808482844396","0.55627139968300476","-4.87966258288269916","ACSM3","PIK3CA (Mutation, COAD)"
"-0.345352666230549942838","25.30050270332178","-2.48277335459112302729","0.01472176903656975157","0.23369236369119142","-3.06643773788013885","ACSS1","PIK3CA (Mutation, COAD)"
"-0.107261877105141678612","25.31450156321146","-1.41156749093195088562","0.16121918623309131058","0.56317394534243315","-4.90769357306806864","ACSS2","PIK3CA (Mutation, COAD)"
"0.209867834439830147630","24.21084065673182","2.08453975334116403673","0.03969053828390729788","0.32835224723247092","-3.85924360147562284","ACTA1","PIK3CA (Mutation, COAD)"
"-0.055255424356694504695","23.51459620745137","-0.38034171367935926122","0.70450831259608515111","0.91079095518862785","-5.74999682849354343","ACTA2","PIK3CA (Mutation, COAD)"
"0.032154713869370965540","29.53865510887621","0.40741627284979015089","0.68458376234611317823","0.90616712628385931","-5.74017758236085207","ACTB","PIK3CA (Mutation, COAD)"
"0.143925586167839014706","25.07738776459215","1.68855091993285610918","0.09445980040799202559","0.46414283453485239","-4.52198615153024974","ACTBL2","PIK3CA (Mutation, COAD)"
"0.094663387228628437242","28.56707309188170","1.07679684138410514116","0.28419354549045405811","0.68819672441395763","-5.28531308312777348","ACTG1","PIK3CA (Mutation, COAD)"
"-0.215563447956348852586","23.80824933618583","-1.25036710163715603095","0.21411905438207221031","0.62748422284183314","-5.10178416017829228","ACTG2","PIK3CA (Mutation, COAD)"
"-0.047000511159794200466","25.27074385308703","-1.12506727336710499188","0.26328653313726130270","0.67328988005688684","-5.23694310165467147","ACTL6A","PIK3CA (Mutation, COAD)"
"0.072494712072082023724","29.75676954688278","0.62478427533935443350","0.53355303917036611683","0.84756442448832348","-5.63702073700285222","ACTN1","PIK3CA (Mutation, COAD)"
"-0.030165042704769717830","29.58243196449370","-0.50100148384458331741","0.61748454922961304447","0.87631572865203766","-5.70106079502412122","ACTN4","PIK3CA (Mutation, COAD)"
"0.056064652248913660060","24.29134199581821","1.74568422806688983151","0.08397479296003830529","0.44795037082707040","-4.43434980333820672","ACTR10","PIK3CA (Mutation, COAD)"
"0.085622584985294736271","25.87436464789510","1.55733779242461700676","0.12258819298096805539","0.51189984338639727","-4.71285044673309894","ACTR1A","PIK3CA (Mutation, COAD)"
"0.067748841362607947758","23.99143340631059","1.11468711546769561060","0.26768894424038963686","0.67454975361030700","-5.24751888211970829","ACTR1B","PIK3CA (Mutation, COAD)"
"0.016195175425039565198","27.91006334673877","0.45431155487317992359","0.65060121852479557703","0.89249363296361128","-5.72157916667039768","ACTR2","PIK3CA (Mutation, COAD)"
"0.024261593950857474056","27.82302038855264","0.54897117519979476974","0.58426389425115354825","0.86550328280895605","-5.67790324889398423","ACTR3","PIK3CA (Mutation, COAD)"
"0.109373421034259621365","22.53922990104851","1.43076399472495818799","0.15565343876267340173","0.55725525186870783","-4.88307845847986943","ACYP1","PIK3CA (Mutation, COAD)"
"-0.008824343952500868227","24.01701558990143","-0.11996271795642562963","0.90475630942394458245","0.97696586544600028","-5.81002098622620089","ACYP2","PIK3CA (Mutation, COAD)"
"0.056995584719011560537","22.69966683070612","0.54868484535876627106","0.58445966090269640958","0.86550328280895605","-5.67804771342577830","ADA","PIK3CA (Mutation, COAD)"
"0.014025437576709265386","24.76874677497131","0.26928178221970033857","0.78827446551748736603","0.94690665046111155","-5.78322956639412844","ADAM10","PIK3CA (Mutation, COAD)"
"0.100937207426017749867","23.55376803533108","1.54860394825079095149","0.12467461997354560566","0.51430110078664004","-4.72503666990134530","ADAM9","PIK3CA (Mutation, COAD)"
"0.137229637193954090435","23.07507242379389","1.39096247861482469332","0.16736177853905742641","0.56958869552861413","-4.93376060218851009","ADAMTSL4","PIK3CA (Mutation, COAD)"
"-0.220509249240862459374","23.33663739033509","-2.35448954596628290403","0.02052640394434671056","0.25487208251046661","-3.33522422422210996","ADAP1","PIK3CA (Mutation, COAD)"
"0.034404825418448581331","26.32809593662513","0.62002334934131619892","0.53666996880695594374","0.85049646754634933","-5.63974225731404033","ADAR","PIK3CA (Mutation, COAD)"
"0.120313758049576335907","25.57405754251734","0.64777554458441899410","0.51863274324258612502","0.84157257491656590","-5.62358766566692125","ADARB1","PIK3CA (Mutation, COAD)"
"-0.040236615245181184264","25.61119384361636","-0.85661852971555951797","0.39372886296066034184","0.77558973323795455","-5.47960860565361152","ADD1","PIK3CA (Mutation, COAD)"
"-0.053094496238834665292","25.66994304329981","-1.03052939238040019987","0.30527795266770108018","0.70163342514906912","-5.32973457604931156","ADD3","PIK3CA (Mutation, COAD)"
"0.077556497135041979618","24.77314439047204","1.67102337323556526805","0.09788213919354188386","0.47010322788340925","-4.54832298242989541","ADGRE5","PIK3CA (Mutation, COAD)"
"0.035178191394663826941","26.60857766121704","0.16546707416879607999","0.86891450038850170934","0.96828154910021225","-5.80403248640501346","ADH1B","PIK3CA (Mutation, COAD)"
"-0.095478611277236780097","25.87496833337893","-0.42940891451942553303","0.66856073322546927251","0.90125999287153669","-5.73170645319995131","ADH1C","PIK3CA (Mutation, COAD)"
"-0.050794917676814321794","27.92676303552338","-0.74325801559076609681","0.45908940429545930240","0.81708589317271396","-5.56266065160691969","ADH5","PIK3CA (Mutation, COAD)"
"0.126068041554020737749","23.35177532502597","1.19246342049080134018","0.23593595424013544259","0.65051862538097061","-5.16596159818515410","ADI1","PIK3CA (Mutation, COAD)"
"0.031614627743703493934","24.03281924450075","0.14035188273175730478","0.88866773979161484132","0.97084303880336409","-5.80757371516701237","ADIRF","PIK3CA (Mutation, COAD)"
"0.073768825756598488397","23.79150942806678","0.91570636650411596502","0.36205074841840712008","0.75417263071691210","-5.43172746614010649","ADISSP","PIK3CA (Mutation, COAD)"
"-0.096643648192070941150","25.06899702199539","-1.21216872663946317878","0.22833886338129258387","0.63972397432397887","-5.14445180170131344","ADK","PIK3CA (Mutation, COAD)"
"-0.124197417228582907001","24.72932713090090","-2.04087574150053141508","0.04393035840403836101","0.34386207222688353","-3.93858864469555936","ADNP","PIK3CA (Mutation, COAD)"
"0.053082157253403039476","23.89489974914865","0.80267519147227817111","0.42408932474522476053","0.79612318960611050","-5.52057662454480091","ADO","PIK3CA (Mutation, COAD)"
"0.042214982451888261039","24.03438526617344","0.64380814622561277627","0.52119169400026954531","0.84205075840028443","-5.62594003273505816","ADPGK","PIK3CA (Mutation, COAD)"
"0.014851499375474475073","22.49271795268973","0.18820093000949894568","0.85110518934865020402","0.95905794579879000","-5.80032581222829968","ADPRH","PIK3CA (Mutation, COAD)"
"0.034695824641623573825","23.87868453473989","0.44584377382220224950","0.65668568327856968736","0.89596312627971009","-5.72508656878984823","ADPRS","PIK3CA (Mutation, COAD)"
"-0.040060453743940627191","26.40608061508132","-0.79307831608554046898","0.42963279217502514662","0.80135376028320671","-5.52759002090623319","ADRM1","PIK3CA (Mutation, COAD)"
"-0.001526267413545667750","24.91818573674341","-0.02690682124687083371","0.97858833108473386453","0.99675230871461751","-5.81632337323741844","ADSL","PIK3CA (Mutation, COAD)"
"0.015646644188084479765","24.43493767859057","0.15196181363659116981","0.87952696153170162319","0.96899262803774511","-5.80600897537651139","ADSS2","PIK3CA (Mutation, COAD)"
"0.224847669245601622379","25.80796733417009","1.49376122737483418845","0.13842518030124953410","0.53382586430432066","-4.80006999746318463","AEBP1","PIK3CA (Mutation, COAD)"
"-0.091982511943896838602","25.31994944997233","-1.69009880033028814239","0.09416230667356684236","0.46407888102762951","-4.51964790939926253","AFDN","PIK3CA (Mutation, COAD)"
"0.071859265384880188776","22.88186169320111","1.28189092411349547795","0.20288116055395441495","0.61380052831703702","-5.06560915812574297","AFG2A","PIK3CA (Mutation, COAD)"
"-0.044264954673263190443","25.67309241343600","-0.58802619889399199149","0.55785654967385811531","0.85443536589921476","-5.65749723356935696","AFG3L2","PIK3CA (Mutation, COAD)"
"0.052854475452186022721","24.17643828114709","0.41311687162479371338","0.68041629166962502850","0.90569159300630253","-5.73802441144618758","AFM","PIK3CA (Mutation, COAD)"
"-0.000689348739307149572","25.51604630236879","-0.01454140466556234565","0.98842737296026927929","0.99802452992117530","-5.81655973542983418","AFTPH","PIK3CA (Mutation, COAD)"
"0.009823729885646059756","25.07106667784634","0.25816489658180530320","0.79681671009494836611","0.94690665046111155","-5.78593162578984721","AGFG1","PIK3CA (Mutation, COAD)"
"-0.180151168153663832072","23.43505141661886","-2.23706554458785378259","0.02752958314561991873","0.28639624823854942","-3.57017983935298711","AGFG2","PIK3CA (Mutation, COAD)"
"-0.216512818168869358715","25.75458105913378","-3.26762162500988972980","0.00149232066129041533","0.11497365742842887","-1.16233751279981945","AGK","PIK3CA (Mutation, COAD)"
"0.078665000811842133999","25.15726838910825","1.65814506390210381070","0.10046024924272824175","0.47502653120184735","-4.56750921259953024","AGL","PIK3CA (Mutation, COAD)"
"-0.373706525849602400058","24.89633076527905","-2.83191201677826409622","0.00560797028029489785","0.16468972672387597","-2.27294307077173752","AGMAT","PIK3CA (Mutation, COAD)"
"0.033469736868230626214","22.90383834516017","0.57943012512867286823","0.56361796935536812025","0.85560241600540032","-5.66210808101268626","AGO1","PIK3CA (Mutation, COAD)"
"-0.019934441897902388519","24.16644245962008","-0.40725126219278107165","0.68470454084634990721","0.90616712628385931","-5.74023946456612144","AGO2","PIK3CA (Mutation, COAD)"
"0.013379968942444975255","23.39407740610732","0.22018754767788933924","0.82617946718035428777","0.95383871488102234","-5.79430428104012485","AGO3","PIK3CA (Mutation, COAD)"
"0.047563455249044039874","24.09617040765345","0.85852681079479387094","0.39267988212165727546","0.77544673992325330","-5.47811131219272696","AGPAT1","PIK3CA (Mutation, COAD)"
"-0.001528821994167373077","23.68954280041001","-0.02225194516223593516","0.98229186451381278466","0.99675230871461751","-5.81642890221585684","AGPAT2","PIK3CA (Mutation, COAD)"
"-0.093458068246082603991","23.94018718999831","-1.57840411429520566244","0.11766958970980172239","0.50163325090572264","-4.68318972163555092","AGPAT3","PIK3CA (Mutation, COAD)"
"-0.005895238315215323155","24.66884016932649","-0.09831214883745417743","0.92188363100566539377","0.98165763493074976","-5.81220010612558280","AGPAT5","PIK3CA (Mutation, COAD)"
"0.050046600404840546616","25.06538445728060","0.95709382208650961577","0.34085624622884347357","0.73550561468990938","-5.39632355782448769","AGPS","PIK3CA (Mutation, COAD)"
"0.451622649902112982545","30.00485058867884","1.93762645469943661780","0.05552432554456781383","0.38090171242653725","-4.12009636461077999","AGR2","PIK3CA (Mutation, COAD)"
"0.214782258045133289670","25.97153946421454","1.02156798241585722309","0.30948055038707394937","0.70516587137676168","-5.33811824619058140","AGR3","PIK3CA (Mutation, COAD)"
"-0.096181695086603014033","24.81186760666085","-1.18438057927387530022","0.23910411745140772166","0.65409477406774141","-5.17468580959384106","AGRN","PIK3CA (Mutation, COAD)"
"0.035664524231801664200","25.37674713050648","0.34551783980755601533","0.73043974561874602802","0.92181118515134686","-5.76163714553037032","AGT","PIK3CA (Mutation, COAD)"
"-0.054012009627687262991","23.06958692986504","-1.45814521137660202399","0.14797237017605807674","0.54476276688456560","-4.84741870460017132","AHCTF1","PIK3CA (Mutation, COAD)"
"-0.178427718240264709948","27.79291939069862","-1.42694183689363285339","0.15674965097641091472","0.55905507500376106","-4.88800484873042063","AHCY","PIK3CA (Mutation, COAD)"
"0.000937431903469843064","25.16305590161395","0.02025881622618672454","0.98387776992286712918","0.99687448833257697","-5.81646797709651775","AHCYL1","PIK3CA (Mutation, COAD)"
"0.028418410480519185057","24.31165940356995","0.26010441592838423608","0.79532456550908703363","0.94690665046111155","-5.78546839821826353","AHCYL2","PIK3CA (Mutation, COAD)"
"0.017935498505050162521","29.62102251856522","0.21499144655705693108","0.83021718277572698064","0.95579461126897391","-5.79534656214131960","AHNAK","PIK3CA (Mutation, COAD)"
"0.118041578076841346956","24.81453025052824","0.96652117782264657109","0.33614360427572009815","0.73343147540141518","-5.38804466085815825","AHNAK2","PIK3CA (Mutation, COAD)"
"0.039751844308298700525","26.51839442775285","0.70240849315907949446","0.48407620682444740812","0.83107552009985008","-5.58973938129678061","AHSA1","PIK3CA (Mutation, COAD)"
"-0.036411728110230967559","26.99292729489500","-0.31878610335494939054","0.75056173475315957067","0.93206016997766128","-5.76981674101507291","AHSG","PIK3CA (Mutation, COAD)"
"0.027807001393274077827","24.16368525404920","0.45754221232132186170","0.64828603958091968185","0.89198568527738864","-5.72022369828743127","AIDA","PIK3CA (Mutation, COAD)"
"0.128729818052963906894","24.61523810059197","0.95411490224452577547","0.34235426854589567913","0.73550561468990938","-5.39892304573630621","AIF1","PIK3CA (Mutation, COAD)"
"-0.304831782476057355780","27.39610151510081","-3.75827222596279320044","0.00028968261758356766","0.07876148502522112","0.23502935971806238","AIFM1","PIK3CA (Mutation, COAD)"
"0.026971233920217940749","22.64038998081457","0.35415994772245257272","0.72397381414033412650","0.91909931164793646","-5.75885231489592275","AIFM2","PIK3CA (Mutation, COAD)"
"-0.076943776919893736022","26.47230817481126","-1.67530018806665670361","0.09703792862188014012","0.46742482546799352","-4.54192047257157672","AIMP1","PIK3CA (Mutation, COAD)"
"-0.012350889214051363751","26.34830574709282","-0.28054608201891906294","0.77964523933786611387","0.94502764983101573","-5.78037568873165331","AIMP2","PIK3CA (Mutation, COAD)"
"-0.050298960193515540595","25.03807186090805","-0.94309499499241578047","0.34793298342509237919","0.74315999369480168","-5.40847027171285344","AIP","PIK3CA (Mutation, COAD)"
"-0.075719993072578262172","26.75594890797110","-0.93582968037753255786","0.35164289187860564567","0.74442269722736665","-5.41470517257076445","AK1","PIK3CA (Mutation, COAD)"
"-0.132211101867966362988","27.32403861127937","-1.95522796829040079736","0.05338174328314575223","0.37490266020087387","-4.08976478303795510","AK2","PIK3CA (Mutation, COAD)"
"-0.316632526546985815230","26.78809051163586","-3.42324556237537658276","0.00090197700879220230","0.09736106308247305","-0.73522770930390813","AK3","PIK3CA (Mutation, COAD)"
"-0.148824920662566029250","25.65560453112027","-1.05842325057467068206","0.29244365038160285986","0.69129323831099876","-5.30318144437442740","AK4","PIK3CA (Mutation, COAD)"
"-0.086157698844832708573","24.32216128058920","-1.33031429008655810442","0.18647758136332262535","0.59624411431837276","-5.00835082970338430","AKAP1","PIK3CA (Mutation, COAD)"
"-0.020556662448726115144","25.98556987900130","-0.13825576825205038167","0.89031970112151259666","0.97107747209464734","-5.80784298076133343","AKAP12","PIK3CA (Mutation, COAD)"
"0.097137542097904372440","23.63187325611853","1.98418458095468253077","0.05000954675662087900","0.36251172917025370","-4.03931782051979482","AKAP13","PIK3CA (Mutation, COAD)"
"0.059599776695140604943","24.62112999431934","1.11489905576947689880","0.26759854587102793744","0.67454975361030700","-5.24730390132522029","AKAP8","PIK3CA (Mutation, COAD)"
"-0.030085476705249192264","23.36101912405841","-0.60630163858033969682","0.54570515015844667239","0.85231899165758118","-5.64747059186564648","AKAP8L","PIK3CA (Mutation, COAD)"
"0.026060658823624294200","24.07927923600929","0.63614504759884504814","0.52615296904673136691","0.84398316306611054","-5.63044312421601134","AKAP9","PIK3CA (Mutation, COAD)"
"0.038471448490991377867","26.80533133010226","0.53335631868449107085","0.59498485995249783542","0.86975700851628179","-5.68567223890316953","AKR1A1","PIK3CA (Mutation, COAD)"
"-0.029328549540135639973","27.03060576075786","-0.28126226138517268494","0.77909751523998227452","0.94502764983101573","-5.78019029346198732","AKR1B1","PIK3CA (Mutation, COAD)"
"0.005972557379017473522","23.93989165085599","0.03638868218456613179","0.97104586604352793877","0.99582169563748790","-5.81604659808847391","AKR1B10","PIK3CA (Mutation, COAD)"
"-0.196095564339891836880","25.44420732930806","-1.17067553282783753943","0.24454537692433719887","0.66130729909093655","-5.18934684499272514","AKR1C3","PIK3CA (Mutation, COAD)"
