"logFC","AveExpr","t","pvalue","p_adjusted","B","gene","var_name"
"-0.02300637520278314696","26.58850370099671","-0.2046247638570548866","0.838286331326088651750","0.95299788981516043","-5.85032214691309882","ABHD11","APC (Mutation, COAD)"
"0.00699943960141524713","24.96841570096623","0.0932294041673507740","0.925910142614858266974","0.98352776492149285","-5.86576634017581799","ABHD12","APC (Mutation, COAD)"
"0.01720573761530985735","26.27870986123901","0.1877216057235250868","0.851479957332610504217","0.95774371665957159","-5.85340866648637448","ABHD14B","APC (Mutation, COAD)"
"0.02146870129683264850","24.19338281233304","0.4090454619180950435","0.683391806986888505904","0.90534740295300353","-5.79198049645455182","ABHD16A","APC (Mutation, COAD)"
"-0.00978798644237599547","25.25197834700673","-0.2152183551958654351","0.830040803516067349221","0.95046725783316111","-5.84825231275591051","ABI1","APC (Mutation, COAD)"
"-0.02727867038224474072","25.04149736556174","-0.4285673762578369739","0.669171176904665654384","0.90069409784692900","-5.78438162952127399","ABI3","APC (Mutation, COAD)"
"0.01879513360643514375","23.49332061053776","0.1346805962944118140","0.893138453574973345539","0.97371788634348855","-5.86136838210813949","ABI3BP","APC (Mutation, COAD)"
"-0.09519545364712200808","26.24838425186549","-1.3431566777918224620","0.182299053414621908820","0.58091651598912575","-5.03800529854561763","ABLIM1","APC (Mutation, COAD)"
"-0.15343458249968122686","24.52686949928463","-3.0705539887887063344","0.002759601931374876943","0.11820304875222207","-1.69235378198403108","ABR","APC (Mutation, COAD)"
"-0.05259054047284550393","26.38642105892660","-0.3001708743447041305","0.764677597643244499892","0.93142410947538157","-5.82788176743836672","ABRACL","APC (Mutation, COAD)"
"-0.03261054655382622514","24.36376578549919","-0.8590037755226075378","0.392418149871032517773","0.74938288339417214","-5.52762813243249873","ABRAXAS2","APC (Mutation, COAD)"
"0.03605580096198224282","26.03270981535878","0.4362188981970070989","0.663629808645235463871","0.89745936693136685","-5.78130705245222565","ACAA1","APC (Mutation, COAD)"
"-0.04599730866987172817","27.86701683299436","-0.4226650988579868651","0.673458262860949563589","0.90150567244023172","-5.78671629203523974","ACAA2","APC (Mutation, COAD)"
"0.21474557587087161892","23.26746902229348","3.6414025970685370837","0.000433933585022577807","0.05998632519339477","-0.10621642303796541","ACACA","APC (Mutation, COAD)"
"0.09683349915436068045","23.41255188869692","1.2351034059998990955","0.219721648405448749530","0.61942266549324088","-5.16539947303271685","ACAD10","APC (Mutation, COAD)"
"0.10326587552831512085","23.63246419314729","1.2716877616226498482","0.206469990301964390067","0.60688536488757583","-5.12342024369179416","ACAD8","APC (Mutation, COAD)"
"0.08370317515636216399","25.64683828754142","1.3528176106338622997","0.179202226866861685783","0.57661941293330354","-5.02611455209277214","ACAD9","APC (Mutation, COAD)"
"-0.13059110908355009428","26.03292693722286","-1.4139121633428100022","0.160531591631467907000","0.55917552273623050","-4.94902610138754540","ACADM","APC (Mutation, COAD)"
"-0.10580710792012482102","26.07805432655380","-1.0920542520877183357","0.277465558112162113957","0.66862885770212677","-5.31812969624097498","ACADS","APC (Mutation, COAD)"
"-0.12528077075175758637","25.09725132824887","-1.5086200358020251944","0.134587747931954437863","0.52341347296236151","-4.82309619338284268","ACADSB","APC (Mutation, COAD)"
"-0.13590156907497075167","27.08715981570389","-1.7308584043806414243","0.086599475461866970427","0.44572458861453423","-4.49728267271492044","ACADVL","APC (Mutation, COAD)"
"-0.08984026830823665932","24.18276935984419","-1.9049506785254135544","0.059695175498421439164","0.39161955615184252","-4.21287837266615295","ACAP2","APC (Mutation, COAD)"
"0.06486918950798781225","27.63732241262040","0.8360468441344685031","0.405146340093638923641","0.75532732362618871","-5.54560512028375019","ACAT1","APC (Mutation, COAD)"
"-0.04249160486534719894","24.91487534818100","-0.3336772430267705425","0.739330403888399656509","0.92830690314955056","-5.81800420829319442","ACAT2","APC (Mutation, COAD)"
"-0.17149706323716529255","25.22027174369718","-2.9335144600311977570","0.004166610432675137317","0.13940808952435255","-2.04091999983949268","ACBD3","APC (Mutation, COAD)"
"-0.09246945682450657955","23.42668005085679","-1.1673061890210967295","0.245896756625463619450","0.64874324901618274","-5.24005720436984213","ACBD5","APC (Mutation, COAD)"
"-0.02212380251403445186","26.19034195337573","-0.5302348197271403718","0.597139039703414864491","0.86846908181530824","-5.73911013705698281","ACIN1","APC (Mutation, COAD)"
"0.01670233023090261781","26.68825161667796","0.2672349389378383955","0.789845408666890680394","0.93966498074648142","-5.83657528222830901","ACLY","APC (Mutation, COAD)"
"0.02150576841599161071","26.45936651933250","0.4342438389439351454","0.665058409824584750858","0.89745936693136685","-5.78210586981249008","ACO1","APC (Mutation, COAD)"
"-0.06010409345058675967","28.00245354540519","-0.7238791990435411439","0.470850735653933427649","0.80315556389174714","-5.62653257641092441","ACO2","APC (Mutation, COAD)"
"0.05481236556666146953","24.11332700187043","0.6806678351219700440","0.497674067194346592125","0.81496192700873848","-5.65463954827824278","ACOT11","APC (Mutation, COAD)"
"0.15468479026311854341","26.18832691871910","1.2678990482550605012","0.207814367001358552001","0.60844109820263959","-5.12782258803090940","ACOT13","APC (Mutation, COAD)"
"-0.04331672104464701079","25.47926037846256","-0.5721178713710902697","0.568541847078101847401","0.85587320812064915","-5.71768452892284706","ACOT7","APC (Mutation, COAD)"
"0.25210884948642586778","23.67517386509211","2.4913690873368365963","0.014391440958708255279","0.22719907113522000","-3.07381187737659678","ACOT8","APC (Mutation, COAD)"
"0.05236373082287926195","25.87760210843096","0.7239825429926709521","0.470787570699165547339","0.80315556389174714","-5.62646330589484123","ACOT9","APC (Mutation, COAD)"
"0.10217512801219896801","25.30295946361792","1.2617153886120973105","0.210022385995863730690","0.60849267773597815","-5.13498052857267595","ACOX1","APC (Mutation, COAD)"
"0.04278937135497784539","22.96406011195399","0.5677466441062833935","0.571495181238969474080","0.85741796964546801","-5.71999624003896123","ACOX3","APC (Mutation, COAD)"
"0.06233439964297460278","25.70946733099595","0.7554217288500401084","0.451793475428677759886","0.79394462576298908","-5.60493626102106290","ACP1","APC (Mutation, COAD)"
"-0.02356563465275129943","23.79241414097868","-0.3177741673342570072","0.751327013042046298885","0.92830690314955056","-5.82282229342332514","ACP2","APC (Mutation, COAD)"
"0.05894248565391890793","23.26059191246230","0.6124329830760790738","0.541658586626795779395","0.83897749323103621","-5.69553451839715752","ACP6","APC (Mutation, COAD)"
"0.10216722513525766658","24.84211910773791","0.7790812385372994919","0.437794291695077331106","0.78330926833243442","-5.58814031392056521","ACSF2","APC (Mutation, COAD)"
"0.03512616074262098209","24.47203733226532","0.4845585734160034463","0.629062212564206246768","0.88263488196365403","-5.76063106564354221","ACSF3","APC (Mutation, COAD)"
"-0.00936040266981663649","24.84997538314524","-0.0935523270625082531","0.925654268249194833729","0.98352776492149285","-5.86573825959056894","ACSL1","APC (Mutation, COAD)"
"0.01003081131614891319","25.60870455818860","0.1382711474668506524","0.890307604096824634077","0.97308430250601097","-5.86091216353506095","ACSL3","APC (Mutation, COAD)"
"0.06893849372206872772","24.79105315358008","0.7293712037564972217","0.467500548541407434655","0.80315556389174714","-5.62283779149780916","ACSL4","APC (Mutation, COAD)"
"0.33782890141716137578","26.70522253217305","2.3816963913033348810","0.019148853622254009138","0.24852108304443735","-3.30743818184171756","ACSL5","APC (Mutation, COAD)"
"-0.02054447135364156907","22.94589816560301","-0.1601006538206126706","0.873128715388365228556","0.96649569226516763","-5.85788029822891865","ACSM3","APC (Mutation, COAD)"
"0.13482249993349881834","25.30050270332178","0.9199881911451693872","0.359820114738545582256","0.72756710808574254","-5.47754788818463201","ACSS1","APC (Mutation, COAD)"
"0.11629077150717392897","25.31450156321146","1.4926430530313312683","0.138717694968257254651","0.52588938076688363","-4.84488586628272522","ACSS2","APC (Mutation, COAD)"
"0.06362554472794101912","24.21084065673182","0.6036590081213909498","0.547454094046846084787","0.84322066757731373","-5.70048249429496234","ACTA1","APC (Mutation, COAD)"
"0.21903423655574272289","23.51459620745137","1.4839527186459280372","0.141005343723811488177","0.52920257069350729","-4.85664511451284753","ACTA2","APC (Mutation, COAD)"
"0.01086927996917452788","29.53865510887621","0.1340626731593208554","0.893625774796999450267","0.97381530658127702","-5.86144568588906445","ACTB","APC (Mutation, COAD)"
"-0.04524799995715511614","25.07738776459215","-0.5105216160809982195","0.610825054007984369342","0.87697742466561501","-5.74863454961025422","ACTBL2","APC (Mutation, COAD)"
"0.00096342515815450724","28.56707309188170","0.0106138660938734346","0.991552925475811974820","0.99746351845398229","-5.86976057402373907","ACTG1","APC (Mutation, COAD)"
"-0.10514704718335821099","23.80824933618583","-0.5905430960535930085","0.556175270720998149443","0.84937626777405650","-5.70774695336898308","ACTG2","APC (Mutation, COAD)"
"0.08874582351828763649","25.27074385308703","2.1020633519483555851","0.038091074912410163855","0.32728182174779069","-3.86064340797198469","ACTL6A","APC (Mutation, COAD)"
"0.03806607200865030904","29.75676954688278","0.3191273955541517604","0.750303768678063809361","0.92830690314955056","-5.82242144778415494","ACTN1","APC (Mutation, COAD)"
"0.05584894534488071827","29.58243196449370","0.9062334796153929117","0.367017511539151408684","0.73264264596965856","-5.48913786145494331","ACTN4","APC (Mutation, COAD)"
"-0.04044971449556200582","24.29134199581821","-1.2177994848551771945","0.226201116287350151302","0.62685632112700551","-5.18484228822063908","ACTR10","APC (Mutation, COAD)"
"0.01234403809839079713","25.87436464789510","0.2161450551881556881","0.829320394963489970763","0.95046725783316111","-5.84806628563084363","ACTR1A","APC (Mutation, COAD)"
"-0.05053621022828025389","23.99143340631059","-0.8076738574398762971","0.421219003884581888464","0.76617846067026352","-5.56716046270951104","ACTR1B","APC (Mutation, COAD)"
"0.01413873396703380081","27.91006334673877","0.3862991913625373752","0.700105906184435022865","0.91173983631363087","-5.80038922202860618","ACTR2","APC (Mutation, COAD)"
"0.00428647739706988773","27.82302038855264","0.0943509553138672102","0.925021492889531726789","0.98331814047069632","-5.86566839591052336","ACTR3","APC (Mutation, COAD)"
"-0.08384213941404539128","22.53922990104851","-1.0636770347873643061","0.290068328184089341271","0.67961761703529644","-5.34625523578790762","ACYP1","APC (Mutation, COAD)"
"0.01589791056928646640","24.01701558990143","0.2105841605618244683","0.833645551218045843811","0.95135286819737797","-5.84917060713390935","ACYP2","APC (Mutation, COAD)"
"-0.07436152311884569599","22.69966683070612","-0.6980556607514651901","0.486782357251120623154","0.81089473935479128","-5.64353530759815492","ADA","APC (Mutation, COAD)"
"-0.17140504504032705313","24.76874677497131","-3.3858513317163159151","0.001019461948824402445","0.08315411295911042","-0.84217757966435869","ADAM10","APC (Mutation, COAD)"
"-0.24165994769271748055","23.55376803533108","-3.8241194102226936380","0.000229880876742127182","0.05357319098933192","0.44428452957748110","ADAM9","APC (Mutation, COAD)"
"0.04259261326785690471","23.07507242379389","0.4168909642296311224","0.677662722063504086023","0.90441269751262321","-5.78896905902759684","ADAMTSL4","APC (Mutation, COAD)"
"-0.00219144403909155017","23.33663739033509","-0.0221817468685967141","0.982347723171829612099","0.99666713425365883","-5.86958393673739121","ADAP1","APC (Mutation, COAD)"
"-0.09544322965663099012","26.32809593662513","-1.6966112520121590101","0.092919276832556033097","0.46033882679406918","-4.55023433996082005","ADAR","APC (Mutation, COAD)"
"0.07386029326715615184","25.57405754251734","0.3868680584113413090","0.699686054402549495457","0.91173983631363087","-5.80018477038222713","ADARB1","APC (Mutation, COAD)"
"0.03936961080336942587","25.61119384361636","0.8163005097814947097","0.416292444218387736043","0.76361889880239486","-5.56068426425371864","ADD1","APC (Mutation, COAD)"
"0.04866032509156781316","25.66994304329981","0.9191283880673409845","0.360267367993084897115","0.72756710808574254","-5.47827739669451397","ADD3","APC (Mutation, COAD)"
"-0.00835526342324044435","24.77314439047204","-0.1729884315927910643","0.863014483690024425400","0.96319107940227588","-5.85588218061186616","ADGRE5","APC (Mutation, COAD)"
"0.13587645422706273735","26.60857766121704","0.6237475910823242486","0.534231082622778075120","0.83490004588941535","-5.68904925000070349","ADH1B","APC (Mutation, COAD)"
"-0.31095030184866701006","25.87496833337893","-1.3740273449192870192","0.172542958914874922094","0.57164420025750218","-4.99972241343390333","ADH1C","APC (Mutation, COAD)"
"0.12996222119934586203","27.92676303552338","1.8801957766678893957","0.063027748040755698922","0.40130185513568761","-4.25486008774476687","ADH5","APC (Mutation, COAD)"
"-0.07853091009696200331","23.35177532502597","-0.7203800075168514949","0.472992280025996580939","0.80404774477269125","-5.62887228305007081","ADI1","APC (Mutation, COAD)"
"0.03054012495076818823","24.03281924450075","0.1320779537920950819","0.895191286207479897108","0.97405098781343891","-5.86169157574483535","ADIRF","APC (Mutation, COAD)"
"-0.09039118406630208824","23.79150942806678","-1.0950847573347515240","0.276142383484778319858","0.66803797566708112","-5.31508342252558741","ADISSP","APC (Mutation, COAD)"
"0.09080547633282520792","25.06899702199539","1.1082197045246480194","0.270457964025708375022","0.66111689330622547","-5.30178509590738845","ADK","APC (Mutation, COAD)"
"0.16522538522614382828","24.72932713090090","2.6838351582077009105","0.008535287228447313926","0.17902450963911601","-2.64181406051547230","ADNP","APC (Mutation, COAD)"
"-0.01439969198494139846","23.89489974914865","-0.2114919962732446923","0.832939101261729319958","0.95109751786628627","-5.84899228663059656","ADO","APC (Mutation, COAD)"
"-0.06785361583207460967","24.03438526617344","-1.0112347155222149997","0.314374681486972118449","0.69554687667144732","-5.39632973772187707","ADPGK","APC (Mutation, COAD)"
"0.05256765163542098662","22.49271795268973","0.6502655630286813260","0.517030202570596952860","0.82394848954102939","-5.67338866603267356","ADPRH","APC (Mutation, COAD)"
"-0.06438686588604269900","23.87868453473989","-0.8078870989342833431","0.421096807503649084303","0.76617846067026352","-5.56700119566001028","ADPRS","APC (Mutation, COAD)"
"0.04543153480155126545","26.40608061508132","0.8768431698188414725","0.382699284943510797952","0.74386655590812056","-5.51332775575105938","ADRM1","APC (Mutation, COAD)"
"0.04977958925991998740","24.91818573674341","0.8581387875264562259","0.392893224667018370333","0.74938288339417214","-5.52831417133915171","ADSL","APC (Mutation, COAD)"
"-0.17153741050438853222","24.43493767859057","-1.6448699234332897490","0.103175322466401986343","0.47816245188298873","-4.62834819327904246","ADSS2","APC (Mutation, COAD)"
"0.29272489883752328410","25.80796733417009","1.9076266000701773695","0.059343988379474528483","0.38983822701899107","-4.20830990948981309","AEBP1","APC (Mutation, COAD)"
"0.00156702555190335602","25.31994944997233","0.0276539291676257439","0.977993960241727577909","0.99574984970021185","-5.86945696349986257","AFDN","APC (Mutation, COAD)"
"-0.16287777487893251305","22.88186169320111","-2.9268645045408154814","0.004249358124433314302","0.13940808952435255","-2.05750144288247583","AFG2A","APC (Mutation, COAD)"
"-0.13746921483087604088","25.67309241343600","-1.8049957745118436758","0.074121947672348212355","0.42227933294853143","-4.37926723378896732","AFG3L2","APC (Mutation, COAD)"
"-0.11337951501647935970","24.17643828114709","-0.8658287478739755683","0.388682106051864928453","0.74576239357793572","-5.52219126253786374","AFM","APC (Mutation, COAD)"
"-0.00335920793050092925","25.51604630236879","-0.0690374562461824742","0.945099363852724083657","0.98583179242994379","-5.86759394812828727","AFTPH","APC (Mutation, COAD)"
"0.03217961634285160244","25.07106667784634","0.8265150457424957908","0.410503926145152409077","0.76159786159512632","-5.55292833898783567","AGFG1","APC (Mutation, COAD)"
"-0.11198233609366425867","23.43505141661886","-1.3334914297963424978","0.185437411111269351283","0.58324594471629321","-5.04981936941635112","AGFG2","APC (Mutation, COAD)"
"0.17075631571272609222","25.75458105913378","2.4567810841780133302","0.015762952980093187377","0.23376936934720016","-3.14848660546639580","AGK","APC (Mutation, COAD)"
"-0.15771948736787422263","25.15726838910825","-3.3738094022118780835","0.001060248374494034054","0.08369121846409359","-0.87584458327445436","AGL","APC (Mutation, COAD)"
"0.13206327307867127274","24.89633076527905","0.9418043023103818134","0.348590407042044470032","0.71983183631382519","-5.45881384491026456","AGMAT","APC (Mutation, COAD)"
"0.00029848169489099519","22.90383834516017","0.0050259928355384769","0.995999990926569322980","0.99865272599767063","-5.86980126455054840","AGO1","APC (Mutation, COAD)"
"0.08569533261995232465","24.16644245962008","1.7298787097763554943","0.086775239358730743566","0.44572458861453423","-4.49881121698478470","AGO2","APC (Mutation, COAD)"
"0.00165227220890429294","23.39407740610732","0.0264844152774920162","0.978924394290542454478","0.99581292572394808","-5.86948644306963363","AGO3","APC (Mutation, COAD)"
"0.06991887604741719997","24.09617040765345","1.2344056309680793149","0.219980286585783585407","0.61943816027090037","-5.16618863319528909","AGPAT1","APC (Mutation, COAD)"
"0.04702821570289472675","23.68954280041001","0.6683608794017618093","0.505462027156315940601","0.81972334635302324","-5.66233145460802412","AGPAT2","APC (Mutation, COAD)"
"0.03174139453409807743","23.94018718999831","0.5165043329393402827","0.606656594733821830090","0.87451469061187748","-5.74578191776360381","AGPAT3","APC (Mutation, COAD)"
"0.02519567552088020079","24.66884016932649","0.4096765246820882056","0.682930290183003441129","0.90534740295300353","-5.79174037576183576","AGPAT5","APC (Mutation, COAD)"
"0.05425221222937182119","25.06538445728060","1.0113399002579135377","0.314324606380038229503","0.69554687667144732","-5.39623177807747911","AGPS","APC (Mutation, COAD)"
"-0.67436443415562052905","30.00485058867884","-2.8802699575425325662","0.004872931417700898660","0.14630752367011166","-2.17280811090278414","AGR2","APC (Mutation, COAD)"
"-0.52179157923109187323","25.97153946421454","-2.4786765045695631215","0.014881812870341824123","0.23041397698465119","-3.10132079310087549","AGR3","APC (Mutation, COAD)"
"-0.01914435470940745176","24.81186760666085","-0.2281075299177724724","0.820034159617731628344","0.94920699554616328","-5.84559324488573040","AGRN","APC (Mutation, COAD)"
"-0.03951997750197122627","25.37674713050648","-0.3730219032718938843","0.709931384826983036263","0.91421610358646210","-5.80507591096729136","AGT","APC (Mutation, COAD)"
"0.03509769132257289925","23.06958692986504","0.9174305102067723539","0.361151611974590114329","0.72789933623712855","-5.47971601129412988","AHCTF1","APC (Mutation, COAD)"
"0.20203506786377900539","27.79291939069862","1.5775325265799136076","0.117870210222988769377","0.49544390119700205","-4.72658828292453137","AHCY","APC (Mutation, COAD)"
"-0.04755700651062610973","25.16305590161395","-1.0064203338706496638","0.316672355922623938174","0.69674253205270642","-5.40080275589937830","AHCYL1","APC (Mutation, COAD)"
"-0.19446931271736644931","24.31165940356995","-1.7603517672782726944","0.081443361162158459110","0.43513516323974183","-4.45088737807833290","AHCYL2","APC (Mutation, COAD)"
"0.01560307503387292627","29.62102251856522","0.1821910486389357597","0.855806161805979792589","0.95952241829976292","-5.85436084892891362","AHNAK","APC (Mutation, COAD)"
"-0.07324457101169912221","24.81453025052824","-0.5824938708535563059","0.561561311597098433701","0.85031996283411271","-5.71212673070368471","AHNAK2","APC (Mutation, COAD)"
"-0.09275180635842517063","26.51839442775285","-1.6135214849897743239","0.109821416707132690771","0.48289848460440910","-4.67456565318247996","AHSA1","APC (Mutation, COAD)"
"-0.07861574647658287063","26.99292729489500","-0.6716921136260023406","0.503347578568139608635","0.81948870575930644","-5.66026313360365663","AHSG","APC (Mutation, COAD)"
"-0.03376697983626897326","24.16368525404920","-0.5415253524427184884","0.589364830087154123461","0.86571007299492264","-5.73349362323468004","AIDA","APC (Mutation, COAD)"
"-0.04169984703261775394","24.61523810059197","-0.2998468256767827245","0.764924041460558146177","0.93142410947538157","-5.82797220776469427","AIF1","APC (Mutation, COAD)"
"0.12113913453708491375","27.39610151510081","1.3738623956420161765","0.172594013436500992587","0.57164420025750218","-4.99992918698404232","AIFM1","APC (Mutation, COAD)"
"-0.11179738563272323404","22.64038998081457","-1.4443208453696321225","0.151813148574011458347","0.54953664875829289","-4.90944209440824331","AIFM2","APC (Mutation, COAD)"
"0.01966739608661072225","26.47230817481126","0.4117357203045671210","0.681425170748843789248","0.90523458183133398","-5.79095428239261523","AIMP1","APC (Mutation, COAD)"
"0.01756596578668023767","26.34830574709282","0.3888708581536359232","0.698208632288295216739","0.91164273617526070","-5.79946257489154959","AIMP2","APC (Mutation, COAD)"
"0.02101690583355519948","25.03807186090805","0.3824778635753626754","0.702928640139362403971","0.91265984570639203","-5.80175483955827698","AIP","APC (Mutation, COAD)"
"-0.05978718277970429540","26.75594890797110","-0.7185404541136906076","0.474120286245140909465","0.80404774477269125","-5.63009779033897484","AK1","APC (Mutation, COAD)"
"0.01878808181663060850","27.32403861127937","0.2656844233885239381","0.791035962235446810098","0.93966498074648142","-5.83695971061922503","AK2","APC (Mutation, COAD)"
"0.11391060087472126838","26.78809051163586","1.1418020560174821920","0.256296542816131622811","0.65461074990440471","-5.26708368055652798","AK3","APC (Mutation, COAD)"
"0.30280172055417153842","25.65560453112027","2.1335983716371731411","0.035352247794138563775","0.32155493588891165","-3.80136383669899613","AK4","APC (Mutation, COAD)"
"0.12289724400807955362","24.32216128058920","1.8642981398565838802","0.065249207867352637669","0.40939695295233819","-4.28155284119008073","AKAP1","APC (Mutation, COAD)"
"0.20733107316872789738","25.98556987900130","1.3711412535424067904","0.173437907966028009854","0.57164420025750218","-5.00333685957617025","AKAP12","APC (Mutation, COAD)"
"-0.07388119638949675050","23.63187325611853","-1.4573172190498289158","0.148200533341806578447","0.54247824246432419","-4.89227881634661266","AKAP13","APC (Mutation, COAD)"
"0.00375420220326461163","24.62112999431934","0.0679944204260021362","0.945927516669506363023","0.98644135235042918","-5.86766049273111712","AKAP8","APC (Mutation, COAD)"
"0.08509540212151023297","23.36101912405841","1.6917349477822942738","0.093848960549633916872","0.46160483711548578","-4.55769314002819925","AKAP8L","APC (Mutation, COAD)"
"-0.10712433822049760579","24.07927923600929","-2.6301281332234540677","0.009901458997690097338","0.19207051702507003","-2.76514284852528824","AKAP9","APC (Mutation, COAD)"
"-0.03907671009125479600","26.80533133010226","-0.5277493926672321978","0.598856744973116361663","0.86865176666968613","-5.74033072706574732","AKR1A1","APC (Mutation, COAD)"
"-0.00876128003314846637","27.03060576075786","-0.0818213368236131861","0.934954347700603927152","0.98443773185171168","-5.86669606371364605","AKR1B1","APC (Mutation, COAD)"
"-0.17714329463742117809","23.93989165085599","-1.0573243104707026330","0.292942451232366340985","0.68107380348275581","-5.35245267672307801","AKR1B10","APC (Mutation, COAD)"
"0.04254277301947695378","25.44420732930806","0.2457935627005219115","0.806352013530293509902","0.94379283555322868","-5.84169323266532636","AKR1C3","APC (Mutation, COAD)"
"-0.00574875462511670321","25.81932098262572","-0.0862583901013393994","0.931435616200863902847","0.98443773185171168","-5.86634885490158897","AKR7A2","APC (Mutation, COAD)"
"-0.29629076199426407356","25.28787647661709","-2.6053391998812389652","0.010596368386029217379","0.19945625723548840","-2.82134480327960224","AKR7A3","APC (Mutation, COAD)"
"-0.09449492082324439934","24.34523774168488","-1.7223191445258509980","0.088141330928593927818","0.44750499929549881","-4.51057858040979021","AKT1","APC (Mutation, COAD)"
"0.06568715125565560697","22.37397307571321","0.5015548036641022112","0.617096704070165924527","0.87763952175933468","-5.75284814890720408","AKT1S1","APC (Mutation, COAD)"
"0.05471885128462616876","22.84861279974561","1.0547241559248032861","0.294124401794478018690","0.68165007434585101","-5.35497882572462114","AKT2","APC (Mutation, COAD)"
"-0.01600381026637975879","25.26323470454244","-0.2507394955179282903","0.802536321356555726325","0.94314665603855263","-5.84055056867016642","ALAD","APC (Mutation, COAD)"
"-0.21610060107088813197","24.36121936818625","-1.6160202661005946823","0.109279356419943560197","0.48181366695423761","-4.67091245236066221","ALCAM","APC (Mutation, COAD)"
"-0.03186900521495061867","25.11739397973977","-0.7295198728890652795","0.467410045481607139273","0.80315556389174714","-5.62273738954712332","ALDH16A1","APC (Mutation, COAD)"
"0.12491249823468919544","27.49865334371518","1.3956908098242644112","0.165936938705970815633","0.56400442161723663","-4.97235914154802128","ALDH18A1","APC (Mutation, COAD)"
