"Group_Variable","Group","N","Mean_Log2_TPM_Plus_1","Median_Log2_TPM_Plus_1","SD_Log2_TPM_Plus_1","Mean_TPM","Median_TPM"
"tissue_class","Primary_tumor","18","1.709174393931325","1.569987974568297","0.5986077328840642","2.571034948203843","1.969089557523101"
"tissue_class","Normal_colon","18","1.844050883718234","1.706597561776853","0.8649009033214258","3.412572039306083","2.267707189994251"
"tissue_class","Liver_metastasis","18","2.241857376963709","2.306124207084336","0.7864960597828088","4.363287723839378","3.946265988316742"
