"TF","Best_Rank","Mean_Rank","Library_Count","Best_P_Value","Best_Adjusted_P_Value","Best_Combined_Score","Library","Top_Terms","Rank","Score","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"HES1","1","1.00000000000000","1","0.002996578172872153","0.01578335944139146","2580.41179429264047940","TRRUST_Transcription_Factors_2019(rank=1, adjP=0.0158)","HES1 mouse","1","2580.41179429264047940","enrichr","1","2580.41179429264047940","0.002996578172872153","0.01578335944139146","","4","ARCHS4--Coexpression(rank=122); GTEx--Coexpression(rank=188); ReMap--ChIP-seq(rank=287); Enrichr--Queries(rank=919)","334","0.07494000000000001","ARCHS4 Coexpression,0.07494"
"STAT5A","1","1.00000000000000","1","0.001545466139034747","0.50227649518629258","59.13805194885476624","ChEA_2022(rank=1, adjP=0.502)","STAT5A 24692510 ChIP-Seq Epithelium Mouse Mammary","2","59.13805194885476624","enrichr","2","59.13805194885476624","0.001545466139034747","0.50227649518629258","","6","ENCODE--ChIP-seq(rank=100); Literature--ChIP-seq(rank=115); ReMap--ChIP-seq(rank=151); ARCHS4--Coexpression(rank=573); GTEx--Coexpression(rank=644); Enrichr--Queries(rank=771)","1171","0.35199999999999998","ARCHS4 Coexpression,0.352"
"RCOR1","1","18.33333333333333","3","0.064246922627877220","0.67066078790895212","11.02750148470998859","ENCODE_TF_ChIP-seq_2015(rank=1, adjP=0.827); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=13, adjP=0.7); ChEA_2022(rank=41, adjP=0.671)","RCOR1 IMR-90 hg19; RCOR1 ENCODE; RCOR1 19997604 ChIP-ChIP NEURONS Mouse","3","11.02750148470998859","enrichr","3","11.02750148470998859","0.064246922627877220","0.67066078790895212","","0","",NA,NA,NA
"NANOG","1","53.50000000000000","2","0.033940445660922011","0.59862315433588187","27.66564906897356124","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=1, adjP=0.599); ChEA_2022(rank=106, adjP=0.671)","NANOG CHEA; NANOG 21062744 ChIP-ChIP HESCs Human","4","27.66564906897356124","enrichr","4","27.66564906897356124","0.033940445660922011","0.59862315433588187","","6","ReMap--ChIP-seq(rank=11); Literature--ChIP-seq(rank=31); ENCODE--ChIP-seq(rank=118); Enrichr--Queries(rank=831); ARCHS4--Coexpression(rank=1242); GTEx--Coexpression(rank=1450)","179","0.03704000000000000","ReMap ChIP-seq,0.03704"
"IRF1","1","119.50000000000000","2","0.022278350937474191","0.05271785037822641","191.60953052295550947","Transcription_Factor_PPIs(rank=1, adjP=0.0527); ENCODE_TF_ChIP-seq_2015(rank=238, adjP=0.948)","IRF1; IRF1 K562 hg19","5","191.60953052295550947","enrichr","5","191.60953052295550947","0.022278350937474191","0.05271785037822641","","6","ReMap--ChIP-seq(rank=10); ENCODE--ChIP-seq(rank=68); Literature--ChIP-seq(rank=143); ARCHS4--Coexpression(rank=454); GTEx--Coexpression(rank=564); Enrichr--Queries(rank=1258)","163","0.03367000000000000","ReMap ChIP-seq,0.03367"
"DACH1","2","2.00000000000000","1","0.003495224297088996","0.01578335944139146","2093.27134911451184962","TRRUST_Transcription_Factors_2019(rank=2, adjP=0.0158)","DACH1 mouse","6","2093.27134911451184962","enrichr","6","2093.27134911451184962","0.003495224297088996","0.01578335944139146","","3","Literature--ChIP-seq(rank=100); ARCHS4--Coexpression(rank=708); Enrichr--Queries(rank=1237)","1313","0.43490000000000001","ARCHS4 Coexpression,0.4349"
"TCFAP2C","2","2.00000000000000","1","0.012330849882426453","0.61414174793933585","26.71499924611934063","ChEA_2022(rank=2, adjP=0.614)","TCFAP2C 20176728 ChIP-ChIP TROPHOBLAST STEM CELLS Mouse","7","26.71499924611934063","enrichr","7","26.71499924611934063","0.012330849882426453","0.61414174793933585","","0","",NA,NA,NA
"MAFK","2","2.00000000000000","1","0.070143091767188220","0.82655108766218155","10.26067444088086411","ENCODE_TF_ChIP-seq_2015(rank=2, adjP=0.827)","MAFK IMR-90 hg19","8","10.26067444088086411","enrichr","8","10.26067444088086411","0.070143091767188220","0.82655108766218155","","5","ENCODE--ChIP-seq(rank=2); ReMap--ChIP-seq(rank=79); Enrichr--Queries(rank=837); ARCHS4--Coexpression(rank=1141); GTEx--Coexpression(rank=1265)","83","0.01695000000000000","ENCODE ChIP-seq,0.01695"
"SPI1","2","24.33333333333333","3","0.036280191171871631","0.59862315433588187","17.06452306693672227","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=2, adjP=0.599); ENCODE_TF_ChIP-seq_2015(rank=35, adjP=0.827); ChEA_2022(rank=36, adjP=0.671)","SPI1 ENCODE; SPI1 GM12878 hg19; SPI1 22096565 ChIP-ChIP GC-B Mouse","9","17.06452306693672227","enrichr","9","17.06452306693672227","0.036280191171871631","0.59862315433588187","","6","Literature--ChIP-seq(rank=9); ENCODE--ChIP-seq(rank=18); ReMap--ChIP-seq(rank=83); Enrichr--Queries(rank=211); GTEx--Coexpression(rank=234); ARCHS4--Coexpression(rank=510)","252","0.05488000000000000","Literature ChIP-seq,0.05488"
"CTCF","2","42.00000000000000","4","0.029604609473055640","0.05271785037822641","132.11607560753469670","Transcription_Factor_PPIs(rank=2, adjP=0.0527); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=26, adjP=0.767); ENCODE_TF_ChIP-seq_2015(rank=55, adjP=0.827); ChEA_2022(rank=85, adjP=0.671)","CTCF; CTCF ENCODE; CTCF ECC-1 hg19; CTCF 27219007 Chip-Seq Bcells Human","10","132.11607560753469670","enrichr","10","132.11607560753469670","0.029604609473055640","0.05271785037822641","","6","ENCODE--ChIP-seq(rank=32); Enrichr--Queries(rank=98); Literature--ChIP-seq(rank=106); ReMap--ChIP-seq(rank=110); ARCHS4--Coexpression(rank=623); GTEx--Coexpression(rank=719)","315","0.06980000000000000","Enrichr Queries,0.0698"
"HDAC3","3","3.00000000000000","1","0.003495224297088996","0.01578335944139146","2093.27134911451184962","TRRUST_Transcription_Factors_2019(rank=3, adjP=0.0158)","HDAC3 mouse","11","2093.27134911451184962","enrichr","11","2093.27134911451184962","0.003495224297088996","0.01578335944139146","","0","",NA,NA,NA
"CCNE1","3","3.00000000000000","1","0.040260439078599858","0.05271785037822641","87.73030443537514600","Transcription_Factor_PPIs(rank=3, adjP=0.0527)","CCNE1","12","87.73030443537514600","enrichr","12","87.73030443537514600","0.040260439078599858","0.05271785037822641","","0","",NA,NA,NA
"POLR2A","3","3.00000000000000","1","0.070143091767188220","0.82655108766218155","10.26067444088086411","ENCODE_TF_ChIP-seq_2015(rank=3, adjP=0.827)","POLR2A myocyte mm9","13","10.26067444088086411","enrichr","13","10.26067444088086411","0.070143091767188220","0.82655108766218155","","0","",NA,NA,NA
"PPARD","3","4.00000000000000","2","0.013005863960185578","0.60135708534847820","60.04376016250029124","ChEA_2022(rank=3, adjP=0.614); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=5, adjP=0.601)","PPARD 23208498 ChIP-Seq MDA-MB-231 Human; PPARD CHEA","14","60.04376016250029124","enrichr","14","60.04376016250029124","0.013005863960185578","0.60135708534847820","","4","Literature--ChIP-seq(rank=1); GTEx--Coexpression(rank=277); Enrichr--Queries(rank=514); ARCHS4--Coexpression(rank=1253)","28","0.00609800000000000","Literature ChIP-seq,0.006098"
"MYOD1","3","25.50000000000000","2","0.079984617071110140","0.60135708534847820","33.72146991382480508","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=3, adjP=0.601); ENCODE_TF_ChIP-seq_2015(rank=48, adjP=0.827)","MYOD1 ENCODE; MYOD1 C2C12 mm9","15","33.72146991382480508","enrichr","15","33.72146991382480508","0.079984617071110140","0.60135708534847820","","5","ENCODE--ChIP-seq(rank=26); Enrichr--Queries(rank=31); ReMap--ChIP-seq(rank=210); ARCHS4--Coexpression(rank=227); GTEx--Coexpression(rank=1194)","107","0.02208000000000000","Enrichr Queries,0.02208"
"CCND1","4","4.00000000000000","1","0.052717850378226412","0.05271785037822641","60.75982922373894723","Transcription_Factor_PPIs(rank=4, adjP=0.0527)","CCND1","16","60.75982922373894723","enrichr","16","60.75982922373894723","0.052717850378226412","0.05271785037822641","","0","",NA,NA,NA
"TP63","4","4.00000000000000","1","0.015133789856790487","0.61414174793933585","23.85198086900937042","ChEA_2022(rank=4, adjP=0.614)","TP63 30713093 ChIP-Seq Epithelial Human Tongue SCC","17","23.85198086900937042","enrichr","17","23.85198086900937042","0.015133789856790487","0.61414174793933585","","5","Literature--ChIP-seq(rank=52); ReMap--ChIP-seq(rank=66); GTEx--Coexpression(rank=82); ARCHS4--Coexpression(rank=703); Enrichr--Queries(rank=1113)","237","0.05103000000000000","GTEx Coexpression,0.05103"
"TRIM28","4","14.00000000000000","3","0.018931360656407471","0.60135708534847820","24.19385465864594664","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=4, adjP=0.601); ChEA_2022(rank=6, adjP=0.614); ENCODE_TF_ChIP-seq_2015(rank=32, adjP=0.827)","TRIM28 CHEA; TRIM28 19339689 ChIP-ChIP MESCs Mouse; TRIM28 HEK293 hg19","18","24.19385465864594664","enrichr","18","24.19385465864594664","0.018931360656407471","0.60135708534847820","","0","",NA,NA,NA
"CUX1","4","58.50000000000000","2","0.003993646261340363","0.01578335944139146","1751.85905473140246613","TRRUST_Transcription_Factors_2019(rank=4, adjP=0.0158); ENCODE_TF_ChIP-seq_2015(rank=113, adjP=0.827)","CUX1 human; CUX1 K562 hg19","19","1751.85905473140246613","enrichr","19","1751.85905473140246613","0.003993646261340363","0.01578335944139146","","6","ENCODE--ChIP-seq(rank=54); Literature--ChIP-seq(rank=77); ReMap--ChIP-seq(rank=195); Enrichr--Queries(rank=310); ARCHS4--Coexpression(rank=404); GTEx--Coexpression(rank=667)","850","0.22080000000000000","Enrichr Queries,0.2208"
"RAD21","4","107.00000000000000","2","0.070143091767188220","0.67066078790895212","10.26067444088086411","ENCODE_TF_ChIP-seq_2015(rank=4, adjP=0.827); ChEA_2022(rank=210, adjP=0.671)","RAD21 IMR-90 hg19; RAD21 21589869 ChIP-Seq MESCs Mouse","20","10.26067444088086411","enrichr","20","10.26067444088086411","0.070143091767188220","0.67066078790895212","","0","",NA,NA,NA
"IRF9","5","5.00000000000000","1","0.003993646261340363","0.01578335944139146","1751.85905473140246613","TRRUST_Transcription_Factors_2019(rank=5, adjP=0.0158)","IRF9 human","21","1751.85905473140246613","enrichr","21","1751.85905473140246613","0.003993646261340363","0.01578335944139146","","4","ReMap--ChIP-seq(rank=257); ARCHS4--Coexpression(rank=302); GTEx--Coexpression(rank=1098); Enrichr--Queries(rank=1372)","741","0.18550000000000000","ARCHS4 Coexpression,0.1855"
