"Query Name","Rank","TF","Score","Library","Overlapping_Genes"
"DEG_MVL_HUB098","1","GRHL3","16.67000000000000","ARCHS4 Coexpression,22;Enrichr Queries,7;GTEx Coexpression,21","EHF,CRYBG2,ECM1,CCDC120,LAMC2,SLC2A3,CLDN1,FOXQ1,PLAU,CA2,PMEPA1,UPP1,UNC5B,ATG9B,SPINK5,SDCBP2,SERPINB5,KIAA1217,SLC7A5,CLDN4,CDCP1,LTB4R2,ESRP1,MALL,CLDN7,TXNIP,CDH15,EPHA1,SGK1,DSC2,KRT80,SEMA3C,TACSTD2,IL20RB,SOCS3,SFN,EGLN3,JAG1,JUP,LAMB3,PLK2,FN1,IFFO2,INHBA,BMP7,DHRS3,TMEM154,FOSL1,GJB3,RAET1L,PAEP"
"DEG_MVL_HUB098","2","ELF3","20.75000000000000","ARCHS4 Coexpression,26;Enrichr Queries,42;ReMap ChIP-seq,1;GTEx Coexpression,14","EHF,FCMR,MAML2,RASEF,CLDN1,FOXQ1,BAIAP2L2,ALCAM,LURAP1L,UBASH3B,PLAU,PDK4,PHLDA2,SLC39A1,TLE3,LIMCH1,ATG9B,DNAAF1,HPCAL1,RNASE4,SDCBP2,KIAA1217,CLDN4,HOXB9,LTB4R2,CLDN7,MALL,TXNIP,EPHA1,HOXB8,PHLDB2,DSC2,HOXB6,HOXB5,TACSTD2,EFNA5,PLAC8,SOCS3,IGFBP7,TSPAN1,AP1M2,ANKRD34A,JAG1,JUP,PLK2,HMGA1,FN1,IFFO2,HMGA2,NFATC4,EHD1,FOSL1,BFSP1,CD24,CXCL8,LAMC2,AREG,CXCL2,RND3,FHAD1,CA2,TMSB4X,PMEPA1,UPP1,GRAMD2B,TNFRSF12A,MYEOV,ITGA1,FOXL1,RHOF,TMC5,SLC7A5,CDCP1,CDC42EP5,ESRP1,CDH15,SGK1,MET,MGLL,DNAH3,FOXC2,KRT80,AMIGO2,NT5E,CCDC85B,PRRG2,FAM47E,FLNB,PDLIM5,DNAI1,TM4SF18,EGLN3,LAMB3,SMOX,SQOR,STYK1,DHRS3,DCBLD2,TMEM154,SPRY1"
"DEG_MVL_HUB098","3","KLF5","25.40000000000000","Literature ChIP-seq,25;ARCHS4 Coexpression,9;Enrichr Queries,2;ReMap ChIP-seq,83;GTEx Coexpression,8","CRYBG2,ZNF296,EHF,CCDC120,LAMC2,SLC2A3,PTPRK,NR3C1,CLDN1,AREG,RND3,NAT16,FOXQ1,BAIAP2L2,ALCAM,TMEM88,PLAU,CA2,TMSB4X,PMEPA1,ZNF524,UPP1,JARID2,SLC39A1,KLF10,ZNF440,TNFRSF12A,IL11RA,SLC11A1,ATG9B,MYEOV,TEX14,IL17RE,RHOF,SDCBP2,MUC3A,SERPINB5,KIAA1217,SLC7A5,CLDN4,CDCP1,HOXB9,LTB4R2,VGF,CDC42EP5,ESRP1,CLDN7,CDC42EP3,ALDH1A1,MALL,TXNIP,UBE2V1,EPHA1,HOXB8,RIN1,SGK1,MET,HOXB6,MGLL,DSC2,HOXB5,KRT80,SEMA3C,TACSTD2,IL20RB,HIF1A,EFNB2,SOCS3,NT5E,CCDC85B,PRRG2,CCL2,SFN,FLNB,SLC25A21,TSPAN1,ARHGEF35,EGLN3,JAG1,EGR3,JUP,LAMB3,PLK2,HMGA1,FN1,IFFO2,TINCR,INHBA,BMP7,TMEM154,EHD1,FOSL1,RNF224,GJB3,COL9A3"
"DEG_MVL_HUB098","4","EHF","26.75000000000000","ARCHS4 Coexpression,7;Enrichr Queries,3;ReMap ChIP-seq,34;GTEx Coexpression,63","CRYBG2,ECM1,CCDC120,CXCL8,TXNDC12,LAMC2,PTPRK,CLDN1,AREG,CXCL2,FOXQ1,ALCAM,PLAU,CA2,PDK4,PMEPA1,PCDHAC2,CTSC,SPINK5,TMC5,SDCBP2,SERPINB5,KIAA1217,SLC7A5,CLDN4,CDCP1,HOXB9,ESRP1,IL1B,CLDN7,MALL,TXNIP,EPHA1,HOXB8,SGK1,MET,DSC2,HOXB6,MGLL,HOXB5,INO80C,DNAH3,KRT80,SEMA3C,TACSTD2,IL20RB,NT5E,MAP7,CCL2,SFN,FLNB,TSPAN1,AP1M2,EGLN3,JAG1,LAMB3,JUP,PLK2,STYK1,FN1,FZD8,DHRS3,GJB3,RAET1L,PAEP,CD24"
"DEG_MVL_HUB098","5","OVOL1","27.33000000000000","ARCHS4 Coexpression,16;Enrichr Queries,44;GTEx Coexpression,22","CRYBG2,EHF,CCDC120,CXCL8,RASEF,LAMC2,CLDN1,AREG,CXCL2,FOXQ1,PLAU,CA2,PHLDA2,ZNF440,GRAMD2A,ATG9B,SPINK5,SDCBP2,SERPINB5,SLC7A5,CLDN4,CDCP1,LTB4R2,ESRP1,CLDN7,MALL,CDH15,EPHA1,SGK1,NGEF,DSC2,KRT80,TACSTD2,IL20RB,SOCS3,SFN,AP1M2,ARHGEF35,EGR3,JUP,LAMB3,PLK2,IFFO2,TINCR,BMP7,TMEM154,BSPRY,FOSL1,GJB3"
"DEG_MVL_HUB098","6","GRHL1","28.67000000000000","ARCHS4 Coexpression,56;Enrichr Queries,27;GTEx Coexpression,3","EHF,CRYBG2,CCDC120,RORA,LAMC2,CLDN1,ALCAM,CA2,PDK4,PMEPA1,ARRDC4,KLF10,GRAMD2A,ATG9B,SPINK5,SERPINB5,SYTL2,KIAA1217,FRMD3,SLC7A5,CLDN4,CDCP1,TUBB2A,LTB4R2,ESRP1,MALL,TXNIP,EPHA1,SGK1,DSC2,MGLL,KRT80,TACSTD2,IL20RB,EFNB2,SOCS3,NT5E,SH3TC2,SFN,FLNB,SLC25A21,ARHGEF35,EGLN3,JAG1,EGR3,JUP,LAMB3,SMOX,CAVIN2,PLK2,SPDYC,FN1,FZD9,TINCR,TMEM154,GJB3,RAET1L,CD24"
"DEG_MVL_HUB098","7","IRF6","29.00000000000000","ARCHS4 Coexpression,5;Enrichr Queries,76;GTEx Coexpression,6","CRYBG2,EHF,CNTF,CCDC120,RORA,LAMC2,PTPRK,CLDN1,RND3,AREG,CA2,PDK4,PMEPA1,ZNF440,TNFRSF12A,SPINK5,IL17RE,SDCBP2,SERPINB5,KIAA1217,SLC7A5,CLDN4,CDCP1,LTB4R2,ESRP1,CLDN7,TXNIP,CDH15,EPHA1,SGK1,DSC2,KRT80,TACSTD2,IL20RB,EFNB2,NT5E,MAP7,SFN,FLNB,TSPAN1,AP1M2,ARHGEF35,EGLN3,JAG1,JUP,LAMB3,PLK2,FN1,IFFO2,TINCR,DHRS3,TMEM154,COL3A1,GJB3,CD24"
"DEG_MVL_HUB098","8","GRHL2","32.60000000000000","Literature ChIP-seq,119;ARCHS4 Coexpression,14;Enrichr Queries,1;ReMap ChIP-seq,27;GTEx Coexpression,2","EHF,RASEF,CLDN1,FOXQ1,ALCAM,LURAP1L,PLAU,ZNF83,ANKRD31,ZNF440,PRKCH,LIMCH1,ATG9B,RNASE4,MYO7A,SYTL2,KIAA1217,CLDN4,LTB4R2,CD8A,MALL,CLDN7,TXNIP,EPHA1,PHLDB2,DSC2,TACSTD2,IL20RB,EFNA5,IQGAP2,EFNB2,SOCS3,MAP7,SFN,CHST13,TSPAN1,AP1M2,ARHGEF35,JAG1,JUP,HMGA1,FZD9,IFFO2,TINCR,NEB,BMP7,BSPRY,EHD1,FOSL1,MLLT11,RNF224,BFSP1,GJB3,CD24,CRYBG2,CCDC120,DDX47,RASGRF1,LAMC2,PTPRK,RND3,CA2,TRIM2,PMEPA1,UPP1,JARID2,KLF10,GRAMD2B,TNFRSF12A,MYEOV,IL17RE,RHOF,SERPINB5,SLC7A5,CDCP1,ESRP1,ARHGEF4,ZNF780B,MYZAP,CDH15,SGK1,MET,MGLL,SHANK2,KRT80,SEMA3C,NTN4,NEXN,NCALD,FBXL22,SH3TC2,PRRG2,P2RY2,FLNB,ZNF585A,EGLN3,LAMB3,SQOR,STYK1,SNX22,OXR1,DHRS3,TMEM154,SPRY1"
"DEG_MVL_HUB098","9","ZSCAN30","34.00000000000000","ARCHS4 Coexpression,67;GTEx Coexpression,1","INO80C,ZNF594,ZNF493,ZNF491,RASEF,WFDC1,EFCAB12,CYP3A5,SYNE1,SLC25A27,FGF9,ZNF83,HSD17B2,ZNF547,ZNF404,PCDHA4,FAM47E,SEC31B,ZNF585A,ZNF540,GSTM2,TMEM178A,ZFP2,KLHDC1,LHFPL5,LRP2BP,GPR137C,TRMT9B,XKR9,ZNF419,EFHC1,ZNF780B,CDH15,MDGA1,ZNF596,CAPS2"
"DEG_MVL_HUB098","10","HES2","41.00000000000000","ARCHS4 Coexpression,113;Enrichr Queries,5;GTEx Coexpression,5","EHF,CRYBG2,CCDC120,WFDC1,LAMC2,AREG,FOXQ1,TUBB3,PLAU,CA2,PMEPA1,UPP1,PHLDA2,ZNF440,UNC5B,ATG9B,SPINK5,SDCBP2,SERPINB5,KIAA1217,SLC7A5,CLDN4,CDCP1,LTB4R2,VGF,ESRP1,MALL,EPHA1,SGK1,DSC2,SHANK2,CHST3,KRT80,TACSTD2,IL20RB,EFNB2,SOCS3,CLN3,NT5E,PDE11A,SFN,IGFBP6,TSPAN1,RHBG,CFAP74,JAG1,JUP,LAMB3,PLK2,FN1,FZD9,TINCR,BMP7,DHRS3,TMEM154,FOSL1,XKR9,GJB3,RAET1L,PAEP,MDGA1"
"DEG_MVL_HUB098","11","FOXQ1","42.33000000000000","ARCHS4 Coexpression,103;Enrichr Queries,12;GTEx Coexpression,12","EHF,CRYBG2,CCDC120,LAMC2,PTPRK,CLDN1,CXCL2,RND3,ALCAM,CA2,PLAU,PDK4,PMEPA1,CA9,CTSC,ZNF440,TNFRSF12A,IL17RE,SDCBP2,SERPINB5,SLC7A5,CLDN4,CDCP1,ESRP1,ALDH1A1,TXNIP,SGK1,MET,MGLL,KRT80,SEMA3C,TACSTD2,IL20RB,EFNB2,SOCS3,NT5E,PRRG2,GPC3,CCL2,IGFBP7,FLNB,AP1M2,NTSR1,ARHGEF35,EGLN3,JAG1,JUP,LAMB3,PLK2,FN1,IFFO2,TINCR,INHBA,DHRS3,FOSL1,COL3A1,COL1A2,TMEM158,GJB3,SP5"
"DEG_MVL_HUB098","12","TP63","43.40000000000000","Literature ChIP-seq,19;ARCHS4 Coexpression,12;Enrichr Queries,72;ReMap ChIP-seq,56;GTEx Coexpression,58","EHF,CNTF,TES,MAML2,RASEF,ZBTB20,RORA,NR3C1,CLDN1,BACH2,BAIAP2L2,ALCAM,UBASH3B,FGF9,TMEM88,PLAU,HOXA3,ANKRD31,PCDHAC2,TLE4,ZNF440,PRKCH,UNC13A,UNC5B,MYH15,SPINK5,HPCAL1,KIAA1217,LTB4R2,DOK7,MALL,TXNIP,ALPK2,RIN1,PHLDB2,DSC2,TACSTD2,IL20RB,ADRB2,EFNA5,HIF1A,RHOBTB2,RASGRP3,EFNB2,SOCS3,ZNF827,MAP2,CALD1,COBLL1,MAP7,SFN,SLC38A4,JAG1,EGR3,JUP,PLK2,CCDC14,TMEM132B,FN1,IFFO2,HMGA2,TINCR,INHBA,BMP7,EHD1,FOSL1,IL6,RNF224,COL1A2,BFSP1,GJB3,GIPC2,COL9A3,SDK2,CRYBG2,CCDC120,CXCL8,SERPINA1,LAMC2,PTPRK,AREG,RND3,CALB1,PSD3,BDKRB1,ZNF524,HORMAD2,UPP1,CTSC,SRGN,GRAMD2B,GRAMD2A,GPR37,TRPC6,TNFRSF12A,FOXL1,SERPINB5,CDCP1,RASA3,RTN4RL1,ESRP1,IL1B,CDC42EP3,NME9,ALDH1A1,ARHGEF4,CDH15,SGK1,RAPGEF5,MET,CHST3,KRT80,CCDC187,SEMA3C,C1S,AMIGO2,NRXN2,TFPI,NT5E,SH3TC2,CCDC85B,P2RY2,HSD17B2,CCL2,FLNB,EMC6,PDLIM5,MUTYH,NTRK2,LAMB3,MYO10,KCNIP2,CAVIN2,SYT16,LCA5,PNMA2,TMEM154,DCBLD2,COL3A1,TMEM158,CAMK4,DLC1,FSIP1,SSBP2,HCN2"
"DEG_MVL_HUB098","13","OSR1","59.50000000000000","ARCHS4 Coexpression,52;GTEx Coexpression,67","FOXC2,TPH1,ECM1,TES,C1S,FBLN1,FSTL1,PCDH18,C1QTNF2,GLIPR1,SH3BGRL,NT5E,CALD1,HOXA3,PMEPA1,IGFBP7,IGFBP6,ITGA1,FN1,FOXL1,PCDHB10,NFATC4,COL3A1,COL1A2,DLC1,CDH13,PHLDB2"
"DEG_MVL_HUB098","14","KLF8","62.67000000000000","ARCHS4 Coexpression,136;Enrichr Queries,26;GTEx Coexpression,26","RIPOR2,CRYBG2,CCDC120,RASEF,WFDC1,RORA,SLC2A3,EFCAB12,CLDN1,BACH2,SYNE1,ALCAM,CA2,PSD3,PDK4,PMEPA1,UPP1,CTSC,ARRDC4,IL17RE,SERPINB5,SYTL2,KIAA1217,LTB4R2,ESRP1,CDC42EP3,EFHC1,TXNIP,EPHA1,SGK1,MGLL,CAPS2,INO80C,KRT80,SATB1,TACSTD2,IL20RB,CYP3A5,NCALD,EFNB2,NT5E,GCNT2,GPC3,REPS2,PCDHA4,SFN,FLNB,FAM47E,EGLN3,JAG1,JUP,PLK2,FN1,FZD9,LHFPL5,IFFO2,TINCR,INHBA,TMEM154,GPR137C,TRMT9B,XKR9,GJB3,CD200"
