Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	4.57e-06	16	0.5333	0	0	1	0	keep	itself		True	RFC4,GINS1,CDC45,PCNA,RFC3,GINS2,MCM10,GINS4,MCM4,POLE4,PRIM1,RPA3,RFC2,WDHD1,PRIM2,MCM2
KEGG_MEDICUS_REFERENCE_CYTOKINE_JAK_STAT_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CYTOKINE_JAK_STAT_SIGNALING_PATHWAY	2.44e-05	16	0.3556	0	0	1	0	keep	itself		True	IL6,IFNG,IL7,IL3,IL2RA,IL4,JAK3,PIM1,IL15RA,IFNGR2,STAT1,IL12RB1,STAT4,IL15,IL5RA,IL2RB
KEGG_MEDICUS_REFERENCE_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES	KEGG_MEDICUS_REFERENCE_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES	4.01e-05	9	0.75	0	0	1	0	keep	itself		True	HLA-A,B2M,TAP1,HLA-C,HLA-F,HLA-B,TAPBP,HLA-G,HLA-E
KEGG_MEDICUS_REFERENCE_CENPE_INTERACTION_WITH_NDC80_COMPLEX	KEGG_MEDICUS_REFERENCE_CENPE_INTERACTION_WITH_NDC80_COMPLEX	5.25e-05	11	0.9167	0	0	1	0	keep	itself		True	SPC25,NDC80,SPC24,NUF2,CENPE,AURKB,AURKA,KNSTRN,SPAG5,PPP1CA,PPP1CC
KEGG_MEDICUS_REFERENCE_DEPHOSPHORYLATION_OF_KINETOCHORE	KEGG_MEDICUS_REFERENCE_DEPHOSPHORYLATION_OF_KINETOCHORE	1.08e-04	10	0.8333	8	7	0.5758	1	keep	KEGG_MEDICUS_REFERENCE_CENPE_INTERACTION_WITH_NDC80_COMPLEX	KEGG_MEDICUS_REFERENCE_CENPE_INTERACTION_WITH_NDC80_COMPLEX	False	SKA3,SPC25,NDC80,SPC24,NUF2,AURKB,SKA1,TTK,PPP1CA,PPP1CC
KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION	KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION	1.47e-04	16	0.5926	15	9	0.6189	0.3576	keep	KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	False	GINS1,CDC45,GINS2,CDC6,GINS4,ORC6,ORC1,MCM4,POLE4,TICRR,CDT1,MCM2,MTBP,TOPBP1,GINS3,MCM3
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SRF_MEDIATED_TRANSCRIPTION	KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SRF_MEDIATED_TRANSCRIPTION	1.68e-04	4	0.8	0	0	1	0	keep	itself		True	FOS,EGR1,EGR2,FOSL1
KEGG_MEDICUS_VARIANT_IGH_MMSET_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	KEGG_MEDICUS_VARIANT_IGH_MMSET_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	2.28e-04	11	0.5789	0	0	1	0	keep	itself		True	H3C12,H3C7,H3C13,H3C8,H3-3B,H3-5,H3C10,H3C4,H3C3,H3-4,H3C15
KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL	KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL	2.92e-04	16	0.64	0	0	1	0	keep	itself		True	CACNG7,CACNA2D3,CACNB1,CACNA1C,CACNG6,CACNA1S,CACNA2D1,CACNB3,CACNA1D,CACNG5,CACNA1E,CACNG4,CACNA1B,CACNA2D2,CACNA1H,CACNA1A
KEGG_MEDICUS_REFERENCE_TRAIP_DEPENDENT_REPLISOME_DISASSEMBLY	KEGG_MEDICUS_REFERENCE_TRAIP_DEPENDENT_REPLISOME_DISASSEMBLY	3.53e-04	8	0.5	11	8	0.0128	0.1069	exclude	KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	False	GINS1,CDC45,GINS2,GINS4,MCM4,MCM2,GINS3,MCM3
