Pathway ID	Name	pvalue	DEG number	DEG Density	Intersecton size	DEGs in Intersection	Result	Reciprocal pvalue	Filtered	Versus	Versus Name	Is Reciprocal	Top Genes
BIOCARTA_GABA_PATHWAY	BIOCARTA_GABA_PATHWAY	2.15e-04	8	0.8	0	0	1	0	keep	itself		True	GABRA2,GABARAP,GPHN,NSF,UBQLN1,GABRA5,GABRA3,GABRA1
BIOCARTA_MAPK_PATHWAY	BIOCARTA_MAPK_PATHWAY	0.002	43	0.5309	0	0	1	0	keep	itself		True	RAPGEF2,MAP3K12,SHC1,MAPK12,RPS6KA1,RAF1,MAP2K3,MAP2K2,MAPK13,MAPK11,NFKBIA,MAP3K11,MAP3K10,MAP3K5,JUN,HRAS,MKNK2,FOS,ELK1,CEBPA
BIOCARTA_IL2_PATHWAY	BIOCARTA_IL2_PATHWAY	0.0022	10	0.4545	10	6	0.2064	0.451	keep	BIOCARTA_MAPK_PATHWAY	BIOCARTA_MAPK_PATHWAY	False	SYK,STAT5B,SHC1,RAF1,LCK,JUN,IL2RA,HRAS,FOS,ELK1
BIOCARTA_PS1_PATHWAY	BIOCARTA_PS1_PATHWAY	0.003	7	0.5	0	0	1	0	keep	itself		True	FZD1,WNT1,HNF1A,NOTCH1,APC,DLL1,DVL1
BIOCARTA_PDGF_PATHWAY	BIOCARTA_PDGF_PATHWAY	0.0035	19	0.6786	14	8	0.9484	0.1563	keep	BIOCARTA_IL2_PATHWAY	BIOCARTA_IL2_PATHWAY	False	SHC1,RAF1,PIK3CG,PDGFA,JUN,HRAS,FOS,ELK1,STAT5A,STAT3,STAT1,SRF,RASA1,MAPK3,PRKCB,PRKCA,PLCG1,PIK3R1,PIK3CA
BIOCARTA_BARRESTIN_SRC_PATHWAY	BIOCARTA_BARRESTIN_SRC_PATHWAY	0.0038	7	0.4118	0	0	1	0	keep	itself		True	RAF1,MAP2K2,KCNA2,HRAS,PLCB1,FGR,DNM1
BIOCARTA_IL3_PATHWAY	BIOCARTA_IL3_PATHWAY	0.0048	6	0.4	7	4	0.2308	0.5699	keep	BIOCARTA_MAPK_PATHWAY	BIOCARTA_MAPK_PATHWAY	False	STAT5B,SHC1,RAF1,IL3RA,HRAS,FOS
BIOCARTA_CDMAC_PATHWAY	BIOCARTA_CDMAC_PATHWAY	0.0054	13	0.8125	8	7	0.5	0.1702	keep	BIOCARTA_PDGF_PATHWAY	BIOCARTA_PDGF_PATHWAY	False	RAF1,CUZD1,NFKBIA,JUN,HRAS,FOS,PLCB1,RELA,MAPK3,PRKCB,PRKCA,NFKB1,MYC
BIOCARTA_GH_PATHWAY	BIOCARTA_GH_PATHWAY	0.0059	20	0.7407	15	13	0.1101	0.029	keep	BIOCARTA_PDGF_PATHWAY	BIOCARTA_PDGF_PATHWAY	True	HNF1A,STAT5B,SHC1,RPS6KA1,RAF1,PIK3CG,HRAS,SOCS1,STAT5A,SRF,PTPN6,MAPK3,PRKCB,PRKCA,PLCG1,PIK3R1,PIK3CA,INSR,GRB2,GHR
BIOCARTA_HES_PATHWAY	BIOCARTA_HES_PATHWAY	0.0059	7	0.5833	8	6	0.1515	0.0513	keep	BIOCARTA_PS1_PATHWAY	BIOCARTA_PS1_PATHWAY	False	HES7,FZD1,WNT1,HNF1A,NOTCH1,DLL1,DVL1
BIOCARTA_EPO_PATHWAY	BIOCARTA_EPO_PATHWAY	0.0089	8	0.4211	10	6	0.1149	0.451	keep	BIOCARTA_MAPK_PATHWAY	BIOCARTA_MAPK_PATHWAY	False	STAT5B,SHC1,RAF1,JUN,HRAS,FOS,EPOR,ELK1
BIOCARTA_TPO_PATHWAY	BIOCARTA_TPO_PATHWAY	0.0123	17	0.7083	20	16	0.0593	0.0441	keep	BIOCARTA_PDGF_PATHWAY	BIOCARTA_PDGF_PATHWAY	True	STAT5B,SHC1,RAF1,PIK3CG,JUN,HRAS,FOS,STAT5A,STAT3,STAT1,RASA1,MAPK3,PRKCB,PRKCA,PLCG1,PIK3R1,PIK3CA
BIOCARTA_RAB_PATHWAY	BIOCARTA_RAB_PATHWAY	0.0125	7	0.5385	0	0	1	0	keep	itself		True	RAB11A,RAB6C,RAB7A,RAB6A,RAB5A,RAB2A,RAB1A
BIOCARTA_IGF1_PATHWAY	BIOCARTA_IGF1_PATHWAY	0.0129	16	0.7619	14	11	0.5573	0.296	keep	BIOCARTA_TPO_PATHWAY	BIOCARTA_TPO_PATHWAY	False	SHC1,RAF1,PIK3CG,JUN,HRAS,FOS,ELK1,SRF,RASA1,PTPN11,MAPK3,PIK3R1,PIK3CA,IGF1R,IGF1,GRB2
BIOCARTA_PLC_PATHWAY	BIOCARTA_PLC_PATHWAY	0.0139	8	0.8889	6	6	0.3333	0.072	keep	BIOCARTA_PDGF_PATHWAY	BIOCARTA_PDGF_PATHWAY	False	PIK3CG,PLCB1,VAV1,PRKCB,PRKCA,PLCG1,PIK3R1,PIK3CA
BIOCARTA_ERK5_PATHWAY	BIOCARTA_ERK5_PATHWAY	0.015	12	0.8571	8	8	0.1648	0.0243	keep	BIOCARTA_PDGF_PATHWAY	BIOCARTA_PDGF_PATHWAY	True	SHC1,RPS6KA1,PIK3CG,NTRK1,HRAS,MAPK7,MAPK3,PLCG1,PIK3R1,PIK3CA,GRB2,AKT1
BIOCARTA_STATHMIN_PATHWAY	BIOCARTA_STATHMIN_PATHWAY	0.0161	9	0.45	0	0	1	0	keep	itself		True	CDK1,RB1CC1,CD247,CD3E,CAMK4,TSG101,PRKAR2B,PRKAR1A,PRKACB
BIOCARTA_GLEEVEC_PATHWAY	BIOCARTA_GLEEVEC_PATHWAY	0.018	8	0.3478	11	5	0.2779	0.665	keep	BIOCARTA_IL2_PATHWAY	BIOCARTA_IL2_PATHWAY	False	STAT5B,BCR,RAF1,BAD,PIK3CG,JUN,HRAS,FOS
BIOCARTA_WNT_PATHWAY	BIOCARTA_WNT_PATHWAY	0.0191	10	0.4167	5	4	0.0751	0.2475	keep	BIOCARTA_HES_PATHWAY	BIOCARTA_HES_PATHWAY	False	FZD1,WNT1,HNF1A,PPARD,APC,DVL1,CTBP1,WIF1,TAB1,FRAT1
BIOCARTA_IL22BP_PATHWAY	BIOCARTA_IL22BP_PATHWAY	0.0232	8	0.8889	0	0	1	0	keep	itself		True	SOCS3,TYK2,STAT5B,STAT5A,STAT3,STAT1,JAK3,JAK1
BIOCARTA_AMI_PATHWAY	BIOCARTA_AMI_PATHWAY	0.0236	16	0.8	0	0	1	0	keep	itself		True	FGA,F2,COL4A2,FGG,FGB,TFPI,PROS1,PROC,SERPINC1,F10,F7,COL4A6,COL4A5,COL4A4,COL4A3,COL4A1
BIOCARTA_PRC2_PATHWAY	BIOCARTA_PRC2_PATHWAY	0.0242	12	0.8571	0	0	1	0	keep	itself		True	YY1,BMI1,RING1,RBBP4,HDAC2,HDAC1,SUZ12,EZH2,EZH1,EED,RBBP7,PHC1
BIOCARTA_EGF_PATHWAY	BIOCARTA_EGF_PATHWAY	0.0256	19	0.7037	19	16	0.0267	0.0145	keep	BIOCARTA_TPO_PATHWAY	BIOCARTA_TPO_PATHWAY	True	SHC1,RAF1,JUN,HRAS,FOS,ELK1,STAT5A,STAT3,STAT1,SRF,RASA1,MAPK3,PRKCB,PRKCA,PLCG1,PIK3R1,PIK3CA,JAK1,GRB2
BIOCARTA_BARR_MAPK_PATHWAY	BIOCARTA_BARR_MAPK_PATHWAY	0.0326	5	0.3571	0	0	1	0	keep	itself		True	RAF1,MAP2K2,KCNA2,PLCB1,DNM1
BIOCARTA_CD40_PATHWAY	BIOCARTA_CD40_PATHWAY	0.0345	10	0.6667	0	0	1	0	keep	itself		True	TRAF6,TNFAIP3,NFKBIA,DUSP1,CD40,MAP3K14,IKBKG,TRAF3,RELA,NFKB1
BIOCARTA_IL2RB_PATHWAY	BIOCARTA_IL2RB_PATHWAY	0.0401	12	0.3243	15	7	0.1214	0.6161	keep	BIOCARTA_IL2_PATHWAY	BIOCARTA_IL2_PATHWAY	False	SOCS3,CFLAR,SYK,STAT5B,SHC1,RAF1,BAD,PIK3CG,IL2RA,HRAS,FOS,E2F1
