"TF","Score","Activity_Score_Mean","Method_P_Value","Condition_Scores","Method_Direction","Rank","Method","Method_Rank","Method_Score","Method_Adjusted_P_Value","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"E2F4","5.365435362243763606","-5.365435362243763606","0.00000008075419628404467","MVL_ALL=-5.365","Repressed","1","collectri","1","5.365435362243763606",NA,"6","ENCODE--ChIP-seq(rank=16); Literature--ChIP-seq(rank=36); ReMap--ChIP-seq(rank=99); ARCHS4--Coexpression(rank=137); Enrichr--Queries(rank=292); GTEx--Coexpression(rank=1405)","369","0.084150000000000003","ARCHS4 Coexpression,0.08415"
"TP53","4.867751649232133992","-4.867751649232133992","0.00000112875052478421380","MVL_ALL=-4.868","Repressed","2","collectri","2","4.867751649232133992",NA,"5","Literature--ChIP-seq(rank=13); Enrichr--Queries(rank=38); GTEx--Coexpression(rank=45); ReMap--ChIP-seq(rank=51); ARCHS4--Coexpression(rank=503)","134","0.027070000000000000","Enrichr Queries,0.02707"
"RREB1","3.572475342732026160","-3.572475342732026160","0.00035362278795073254440","MVL_ALL=-3.572","Repressed","3","collectri","3","3.572475342732026160",NA,"3","GTEx--Coexpression(rank=110); Enrichr--Queries(rank=290); ARCHS4--Coexpression(rank=398)","310","0.068449999999999997","GTEx Coexpression,0.06845"
"IKZF4","3.311029375132888752","3.311029375132888752","0.00092953450295117385355","MVL_ALL=3.311","Activated","4","collectri","4","3.311029375132888752",NA,"3","GTEx--Coexpression(rank=491); Enrichr--Queries(rank=709); ARCHS4--Coexpression(rank=770)","1071","0.305499999999999994","GTEx Coexpression,0.3055"
"MYC","2.949160723960629227","-2.949160723960629227","0.00318638217921696784499","MVL_ALL=-2.949","Repressed","5","collectri","5","2.949160723960629227",NA,"6","ENCODE--ChIP-seq(rank=33); Literature--ChIP-seq(rank=68); GTEx--Coexpression(rank=76); ReMap--ChIP-seq(rank=131); ARCHS4--Coexpression(rank=776); Enrichr--Queries(rank=936)","221","0.047289999999999999","GTEx Coexpression,0.04729"
"HOXB3","2.930839765348587367","-2.930839765348587367","0.00338047097956059323237","MVL_ALL=-2.931","Repressed","6","collectri","6","2.930839765348587367",NA,"3","ARCHS4--Coexpression(rank=101); GTEx--Coexpression(rank=479); Enrichr--Queries(rank=1210)","282","0.062039999999999998","ARCHS4 Coexpression,0.06204"
"BCL6","2.886070940095215587","-2.886070940095215587","0.00390084220814038368577","MVL_ALL=-2.886","Repressed","7","collectri","7","2.886070940095215587",NA,"5","Literature--ChIP-seq(rank=85); ReMap--ChIP-seq(rank=98); GTEx--Coexpression(rank=388); Enrichr--Queries(rank=600); ARCHS4--Coexpression(rank=631)","904","0.241400000000000003","GTEx Coexpression,0.2414"
"NKX2-1","2.832511983501195374","-2.832511983501195374","0.00461838350422969640130","MVL_ALL=-2.833","Repressed","8","collectri","8","2.832511983501195374",NA,"0","",NA,NA,NA
"SMARCA1","2.719320720940073599","-2.719320720940073599","0.00654161456343874039149","MVL_ALL=-2.719","Repressed","9","collectri","9","2.719320720940073599",NA,"0","",NA,NA,NA
"LITAF","2.624203554937401872","-2.624203554937401872","0.00868518614893433460455","MVL_ALL=-2.624","Repressed","10","collectri","10","2.624203554937401872",NA,"0","",NA,NA,NA
"PPARGC1A","2.435172299100263782","-2.435172299100263782","0.01488470017650623394845","MVL_ALL=-2.435","Repressed","11","collectri","11","2.435172299100263782",NA,"0","",NA,NA,NA
"DNMT3B","2.360993184053269189","-2.360993184053269189","0.01822606559670422732289","MVL_ALL=-2.361","Repressed","12","collectri","12","2.360993184053269189",NA,"0","",NA,NA,NA
"ETV1","2.268482199206747207","-2.268482199206747207","0.02329983275767311817761","MVL_ALL=-2.268","Repressed","13","collectri","13","2.268482199206747207",NA,"4","Enrichr--Queries(rank=101); ReMap--ChIP-seq(rank=148); GTEx--Coexpression(rank=156); ARCHS4--Coexpression(rank=1430)","323","0.071940000000000004","Enrichr Queries,0.07194"
"BACH1","2.252433408369742818","2.252433408369742818","0.02429489649992548974677","MVL_ALL=2.252","Activated","14","collectri","14","2.252433408369742818",NA,"6","ENCODE--ChIP-seq(rank=85); Literature--ChIP-seq(rank=105); ReMap--ChIP-seq(rank=140); Enrichr--Queries(rank=1070); ARCHS4--Coexpression(rank=1205); GTEx--Coexpression(rank=1416)","1360","0.471399999999999986","ReMap ChIP-seq,0.4714"
"PRDM2","2.178502167645967269","-2.178502167645967269","0.02936867102856294611812","MVL_ALL=-2.179","Repressed","15","collectri","15","2.178502167645967269",NA,"3","GTEx--Coexpression(rank=191); ARCHS4--Coexpression(rank=323); Enrichr--Queries(rank=385)","500","0.118900000000000006","GTEx Coexpression,0.1189"
"E2F1","2.173636969051658596","-2.173636969051658596","0.02973240973229102426800","MVL_ALL=-2.174","Repressed","16","collectri","16","2.173636969051658596",NA,"6","Literature--ChIP-seq(rank=43); ENCODE--ChIP-seq(rank=63); ReMap--ChIP-seq(rank=113); Enrichr--Queries(rank=506); GTEx--Coexpression(rank=550); ARCHS4--Coexpression(rank=564)","965","0.262199999999999989","Literature ChIP-seq,0.2622"
"SNAI1","2.164505659048349351","-2.164505659048349351","0.03042556275214791314254","MVL_ALL=-2.165","Repressed","17","collectri","17","2.164505659048349351",NA,"3","ARCHS4--Coexpression(rank=352); Enrichr--Queries(rank=948); GTEx--Coexpression(rank=971)","834","0.216200000000000003","ARCHS4 Coexpression,0.2162"
"E4F1","2.161574366655652391","-2.161574366655652391","0.03065099904641465505817","MVL_ALL=-2.162","Repressed","18","collectri","18","2.161574366655652391",NA,"4","Literature--ChIP-seq(rank=163); Enrichr--Queries(rank=210); ARCHS4--Coexpression(rank=841); GTEx--Coexpression(rank=1540)","612","0.149600000000000011","Enrichr Queries,0.1496"
"HOXB13","2.155498383471674995","-2.155498383471674995","0.03112285498824781532212","MVL_ALL=-2.155","Repressed","19","collectri","19","2.155498383471674995",NA,"4","ReMap--ChIP-seq(rank=29); ARCHS4--Coexpression(rank=139); Enrichr--Queries(rank=1263); GTEx--Coexpression(rank=1575)","374","0.085379999999999998","ARCHS4 Coexpression,0.08538"
"MYBL2","2.154436526647097949","-2.154436526647097949","0.03120595466635518039356","MVL_ALL=-2.154","Repressed","20","collectri","20","2.154436526647097949",NA,"6","ENCODE--ChIP-seq(rank=93); Literature--ChIP-seq(rank=94); ReMap--ChIP-seq(rank=96); GTEx--Coexpression(rank=322); Enrichr--Queries(rank=363); ARCHS4--Coexpression(rank=744)","788","0.200399999999999995","GTEx Coexpression,0.2004"
"NFYA","2.096581729426763463","-2.096581729426763463","0.03603061803973873350460","MVL_ALL=-2.097","Repressed","21","collectri","21","2.096581729426763463",NA,"5","ReMap--ChIP-seq(rank=39); ENCODE--ChIP-seq(rank=58); GTEx--Coexpression(rank=403); ARCHS4--Coexpression(rank=527); Enrichr--Queries(rank=733)","551","0.131300000000000000","ReMap ChIP-seq,0.1313"
"NCOR2","2.081418464572617033","-2.081418464572617033","0.03739562003163621889401","MVL_ALL=-2.081","Repressed","22","collectri","22","2.081418464572617033",NA,"0","",NA,NA,NA
"HSF2","2.052755805126061261","-2.052755805126061261","0.04009626675778299453867","MVL_ALL=-2.053","Repressed","23","collectri","23","2.052755805126061261",NA,"3","Enrichr--Queries(rank=772); ARCHS4--Coexpression(rank=1230); GTEx--Coexpression(rank=1434)","1440","0.549900000000000055","Enrichr Queries,0.5499"
"ZBTB17","2.035475407122090630","-2.035475407122090630","0.04180306063121074638955","MVL_ALL=-2.035","Repressed","24","collectri","24","2.035475407122090630",NA,"3","Enrichr--Queries(rank=266); ARCHS4--Coexpression(rank=822); GTEx--Coexpression(rank=1387)","755","0.189500000000000002","Enrichr Queries,0.1895"
"IRF9","2.033851370459030417","2.033851370459030417","0.04196658328496510187433","MVL_ALL=2.034","Activated","25","collectri","25","2.033851370459030417",NA,"4","ReMap--ChIP-seq(rank=257); ARCHS4--Coexpression(rank=302); GTEx--Coexpression(rank=1098); Enrichr--Queries(rank=1372)","741","0.185499999999999998","ARCHS4 Coexpression,0.1855"
