"TF","Mean_Selected_Rank","Best_Selected_Rank","Worst_Selected_Rank","DoRothEA_Rank","ChEA3_Rank","CollecTRI_Rank","DoRothEA_P_Value","CollecTRI_P_Value","DoRothEA_Score","ChEA3_Score","CollecTRI_Score","CheA3_Library_Count","Consensus_Rank"
"JUNB","101.66666666666667","33","212","60","33","212","0.04645673272413800014568608","0.1548129573557900096059","1.3329513371482200","0.008600000000000000","1.42273511402318009","4","28"
"ETS2","105.33333333333333","42","175","175","42","99","0.54795925994300298533801197","0.0426035274147832029867","0.2612517295442120","0.011060000000000000","2.02757612841060997","4","29"
"PAX5","109.00000000000000","46","216","65","216","46","0.05512322442666200278393873","0.0084695016928973600873","1.2586653863517201","0.060199999999999997","2.63275660815122992","5","30"
"STAT1","110.33333333333333","41","182","41","182","108","0.02065691115193310153919093","0.0502328497843868015948","1.6849346184389300","0.049750000000000003","1.95797582234676004","6","31"
"KLF4","113.33333333333334","15","270","55","15","270","0.03774183970133260235257922","0.2391866963909480003903","1.4231769342541800","0.004274000000000000","1.17702207267907011","5","32"
"GRHL2","115.33333333333333","56","210","210","56","80","0.87673574200821402513383873","0.0252975884616352987566","0.0571312881410774","0.014310000000000000","2.23682792829814003","5","33"
"NR4A1","117.33333333333333","7","217","128","7","217","0.30005582410297698681134193","0.1618328333487530079626","0.5227979391320560","0.002457000000000000","1.39893380771964004","4","34"
"REL","118.66666666666667","77","200","77","200","79","0.09486612315784830051779153","0.0249712895652102993826","1.0228888471325699","0.054840000000000000","2.24184658019472005","3","35"
"JUND","121.00000000000000","35","289","35","39","289","0.01254799196930020052653809","0.2815770142994000191372","1.9014257679221500","0.010100000000000000","1.07678346435274008","6","36"
"CEBPA","125.33333333333333","76","206","76","94","206","0.09085776515655119567327347","0.1492892111259210008445","1.0416379498030801","0.024889999999999999","1.44204665955865008","5","37"
"FLI1","128.00000000000000","23","237","124","237","23","0.29100798316463399872944251","0.0025315002701129501322","0.5360950969357660","0.066580000000000000","3.01955057063435017","6","38"
"VDR","129.33333333333334","84","158","84","146","158","0.12889200629724201219161728","0.0896909954727787006590","0.8897740161504600","0.039170000000000003","1.69702996525687011","5","39"
"CREM","139.66666666666666","32","282","32","105","282","0.01126633071446640071977541","0.2642952358275770241569","1.9482175045333201","0.028260000000000000","1.11629650810825010","5","40"
"EHF","143.33333333333334","88","192","150","88","192","0.41091674940729100429237519","0.1327717059867619953106","0.3862461560686030","0.023340000000000000","1.50326118185960000","4","41"
"HIF1A","146.66666666666666","4","252","4","252","184","0.00003438094688852119760070","0.1232655761877339967159","4.4636821665437596","0.071249999999999994","1.54121044511330996","5","42"
"TCF12","150.00000000000000","31","210","209","31","210","0.87001327829824504078715108","0.1545196832733989888986","0.0604741190507488","0.008475000000000000","1.42374713701230005","5","43"
"EBF1","150.66666666666666","104","182","182","104","166","0.58635881606554896006144872","0.0951909501626879012148","0.2318365407263860","0.028000000000000001","1.66862888786460006","5","44"
"FOXA1","152.00000000000000","100","255","100","101","255","0.19347964105003501167345803","0.2257777107872160071711","0.7133647270006270","0.027029999999999998","1.21130714659180994","6","45"
"KLF9","152.33333333333334","118","193","118","193","146","0.26170677112943802056221898","0.0780933273834776009448","0.5821850407299730","0.052710000000000000","1.76185779252901997","4","46"
"IRF1","152.66666666666666","102","218","102","138","218","0.20303645465235201084119865","0.1633907727084490113523","0.6924259786731430","0.037039999999999997","1.39375774290480003","6","47"
"CEBPB","154.00000000000000","79","280","79","103","280","0.09619575182132510116073121","0.2601642129976289852245","1.0168441067698200","0.027640000000000001","1.12600308623027989","6","48"
"STAT5A","156.00000000000000","148","164","156","148","164","0.42630721271106397640693331","0.0933350940009923940588","0.3702773194426750","0.039829999999999997","1.67806149828521001","6","49"
"IRF9","159.66666666666666","35","325","119","325","35","0.27199566256522700324893549","0.0062850148359324797126","0.5654380214768560","0.096149999999999999","2.73252894697731996","4","50"
"TFAP2A","160.66666666666666","71","246","71","246","165","0.07846500664928840462764015","0.0948119636877794991214","1.1053239841138600","0.069699999999999998","1.67054307870700991","6","51"
"ERG","172.33333333333331","16","448","53","448","16","0.03774183970133260235257922","0.0013321077285147200301","1.4231769342541800","0.136300000000000004","3.20897133341884011","5","52"
"PPARG","174.33333333333331","43","436","44","43","436","0.02168216790312319994238344","0.5266186946623390152666","1.6638972967972301","0.011200000000000000","0.63317603348512697","5","53"
"HOXA9","177.66666666666666","99","230","230","99","204","1.00000000000000000000000000","0.1476182050063150064112","0.0000000000000000","0.026759999999999999","1.44799587224592008","4","54"
"LEF1","179.66666666666666","80","353","80","353","106","0.11153568589484100237463338","0.0490014632650236023337","0.9525861576595820","0.104999999999999996","1.96857893709558995","4","55"
"TWIST1","180.66666666666666","66","310","66","166","310","0.05704830647532500159657687","0.2902145564352560103139","1.2437572434339901","0.044800000000000000","1.05765105653988001","4","56"
"CDX2","183.33333333333334","134","277","139","134","277","0.36222861352454799321876067","0.2567726523437010022199","0.4410172464432890","0.036240000000000001","1.13405220026508990","5","57"
"MAFB","186.33333333333334","77","390","92","77","390","0.16028742889052999265331323","0.4288243054699060197166","0.7951005373935860","0.020270000000000000","0.79120511786771697","4","58"
"E2F3","187.66666666666669","10","495","58","495","10","0.04384781537233960191368709","0.0005456215189762450481","1.3580520395926501","0.153100000000000014","3.45729780525413011","3","59"
"ATF6","189.66666666666666","104","360","105","360","104","0.23243093631042999192004572","0.0465875991429387029119","0.6337060683008670","0.107499999999999998","1.99003028798586001","3","60"
"SOX2","191.33333333333334","22","442","110","22","442","0.23243093631042999192004572","0.5371923131993470157397","0.6337060683008670","0.006098000000000000","0.61706430255378997","5","61"
"CEBPG","191.66666666666666","81","283","81","211","283","0.11246929972021199595211272","0.2650203396550089851580","0.9489660089451610","0.058400000000000001","1.11460357042432001","4","62"
"ETS1","192.66666666666666","15","393","15","170","393","0.00042961648186894298281566","0.4318693687545779869019","3.3669190656524801","0.046050000000000001","0.78599678823893204","6","63"
"NR2F2","195.33333333333334","117","240","240","229","117","1.00000000000000000000000000","0.0539584995852408974559","0.0000000000000000","0.063969999999999999","1.92716958082341994","5","64"
"ESR1","201.66666666666669","3","467","3","135","467","0.00001495478075657589983995","0.5878622944412149609050","4.8252199495271597","0.036589999999999998","0.54193643718193996","6","65"
"NANOG","203.66666666666666","141","296","141","296","174","0.36709962674147600392160484","0.1052323180013390035992","0.4352160570765080","0.085370000000000001","1.61999980870342997","6","66"
"RUNX2","206.00000000000000","124","326","168","326","124","0.50887589907394104038473870","0.0623858214685358014595","0.2933881173072010","0.096439999999999998","1.86354362009133001","5","67"
"ELF3","206.66666666666666","86","387","147","86","387","0.40430795886489201418356743","0.4229000889028209919651","0.3932877094279290","0.022730000000000000","0.80140004535384102","4","68"
"ESR2","209.66666666666666","140","276","140","276","213","0.36222861352454799321876067","0.1579600546558840024058","0.4410172464432890","0.079269999999999993","1.41196572116263996","5","69"
"EPAS1","212.66666666666666","23","351","23","351","264","0.00415897351079386971145491","0.2339829113603950072608","2.3810138457213101","0.104400000000000007","1.19016152713764001","4","70"
"FOXA2","213.33333333333334","114","328","114","328","198","0.25247451065990300644870103","0.1437269193114230070307","0.5977824608662290","0.096869999999999998","1.46205215138397993","6","71"
"SREBF1","215.66666666666669","43","535","43","535","69","0.02123857806704149836507511","0.0145937519685407999376","1.6728745628405299","0.169300000000000006","2.44230646787075001","6","72"
"FOXO1","217.66666666666666","48","451","48","451","154","0.02537553764725400048951620","0.0859048489598638054243","1.5955847473147100","0.137500000000000011","1.71740691570453996","5","73"
"E2F7","218.00000000000000","28","554","28","554","72","0.00733940357541588983547598","0.0209406669208638991642","2.1343392308782101","0.177999999999999992","2.30905252186795984","5","74"
"STAT2","221.66666666666666","147","323","195","323","147","0.64385365958575202505187463","0.0797077327118378975435","0.1912128314856470","0.095820000000000002","1.75238439615938990","5","75"
"BHLHE40","222.00000000000000","41","466","159","41","466","0.44928363925369402265275198","0.5877629941261039991929","0.3474793960324170","0.010580000000000001","0.54208058318703600","4","76"
"HNF4G","223.00000000000000","84","428","157","84","428","0.43151661327549201141451363","0.5160444713221890022936","0.3650024794042010","0.022110000000000001","0.64945477174331900","5","77"
"HBP1","223.33333333333334","136","342","192","342","136","0.64385365958575202505187463","0.0675549485398558996474","0.1912128314856470","0.101000000000000006","1.82796404119375011","4","78"
"ELF1","226.00000000000000","95","440","143","440","95","0.38582667264735298617850390","0.0388866491563798974407","0.4136077523708440","0.134500000000000008","2.06538433946671995","5","79"
"RARA","230.00000000000000","70","394","70","394","226","0.07616388952114699906204009","0.1777802003033079891736","1.1182508855999600","0.116800000000000001","1.34762134942976997","5","80"
"NFATC1","230.33333333333334","37","398","37","398","256","0.01266224904196109994625186","0.2259822131014559976059","1.8974891489976300","0.118599999999999997","1.21077352871899002","5","81"
"NRF1","232.00000000000000","136","289","136","289","271","0.34029944706031400869505887","0.2397251044024679977884","0.4681387565722760","0.083390000000000006","1.17567416954072002","5","82"
"PGR","233.33333333333334","116","347","116","347","237","0.25247451065990300644870103","0.1896424979233879981599","0.5977824608662290","0.103200000000000000","1.31163742890246993","4","83"
"E2F1","235.00000000000000","5","688","12","688","5","0.00035960534921124199213283","0.0001676263871199370017","3.4441738566617102","0.228399999999999992","3.76338864321455002","6","84"
"SNAI2","237.33333333333334","170","329","170","213","329","0.51704004975381601116879438","0.3257495363127370091583","0.2864758152940200","0.059119999999999999","0.98271132296973296","4","85"
"NR1H3","238.33333333333331","8","642","8","65","642","0.00019219991971372899722953","0.9643872423525130521682","3.7162467980820999","0.017200000000000000","0.04464880287429100","5","86"
"SOX9","239.33333333333334","125","403","125","190","403","0.29100798316463399872944251","0.4544443863212669909579","0.5360950969357660","0.051990000000000001","0.74802614714419102","5","87"
"MEF2B","239.66666666666666","133","399","187","399","133","0.61438838600732004202598091","0.0660954969990435042826","0.2115570025152920","0.119700000000000001","1.83777547452296997","4","88"
"GFI1B","240.66666666666666","174","314","174","314","234","0.53582674586465695032444501","0.1878459800779790078717","0.2709756123188270","0.090910000000000005","1.31697805648230992","5","89"
"MYC","242.00000000000000","103","493","103","130","493","0.21125108839660100557011901","0.6466927318353280496055","0.6752010448236180","0.035470000000000002","0.45836152080806403","6","90"
"WT1","242.66666666666669","17","530","17","181","530","0.00115141603258692008272812","0.7308844695212389774852","2.9387677276205499","0.048779999999999997","0.34394922763254998","4","91"
"GATA3","243.00000000000000","56","404","56","269","404","0.04194843947973179998367499","0.4550516936353570240925","1.3772841906862301","0.077160000000000006","0.74701965990825503","6","92"
"GATA4","244.66666666666669","106","520","106","108","520","0.23243093631042999192004572","0.7162746755094430151090","0.6337060683008670","0.028870000000000000","0.36344207579998200","5","93"
"MXI1","246.66666666666666","116","441","183","441","116","0.60072731334203699482543470","0.0534458636332652975431","0.2213226214835440","0.134599999999999997","1.93130080718559993","5","94"
"ARNT","247.33333333333331","74","568","74","568","100","0.08214539211934819562532795","0.0439358493203490033108","1.0854167929503600","0.182900000000000007","2.01470231678475997","5","95"
"TP73","248.00000000000000","182","364","198","364","182","0.67107142122022100938494305","0.1207639562345139971899","0.1732312559991440","0.108700000000000005","1.55157496921475002","3","96"
"TP63","249.33333333333334","36","457","36","255","457","0.01254799196930020052653809","0.5680213991251440441843","1.9014257679221500","0.072810000000000000","0.57096790484055404","5","97"
"POU5F1","252.00000000000000","123","462","123","462","171","0.29014450877934200301311307","0.1033152329934449997761","0.5373856443977370","0.140199999999999991","1.62898954140951990","5","98"
"ARID3A","253.66666666666666","213","316","213","316","232","1.00000000000000000000000000","0.1860096565031829907166","0.0000000000000000","0.092590000000000006","1.32247611881535998","5","99"
"NCOA1","254.33333333333331","7","605","151","605","7","0.41091674940729100429237519","0.0002520386388017810050","0.3862461560686030","0.195300000000000001","3.66017948748126987","4","100"
"NR1H2","255.33333333333331","9","632","9","125","632","0.00027190797678863299399049","0.9408116709112910314161","3.5655780516090001","0.033669999999999999","0.07424973665288560","4","101"
"STAT5B","255.33333333333331","39","590","137","590","39","0.34512262936360899034937688","0.0070230093306229103220","0.4620265634974520","0.189799999999999996","2.69575123886132983","4","102"
"EOMES","255.66666666666666","149","460","158","460","149","0.44129633303564602675450601","0.0810614822797045969649","0.3552696813200880","0.139600000000000002","1.74456003688461991","5","103"
"AHR","256.66666666666669","131","409","131","230","409","0.31939864839248000016880269","0.4646278019016160110155","0.4956669260088370","0.064100000000000004","0.73124781049340304","5","104"
"TCF4","256.66666666666669","162","401","207","162","401","0.80645233514702796551176789","0.4515316226251320230745","0.0934212962159517","0.043770000000000003","0.75286403411883696","5","105"
"CLOCK","259.00000000000000","22","666","89","666","22","0.15400256435449799496950618","0.0023828171297557501629","0.8124720475029150","0.219500000000000001","3.03783838155173003","5","106"
"PRDM1","262.33333333333331","53","486","248","53","486","1.00000000000000000000000000","0.6234986782638249902533","0.0000000000000000","0.013530000000000000","0.49089787759752102","5","107"
"ATF1","265.00000000000000","149","477","149","477","169","0.41091674940729100429237519","0.1010285452538799977340","0.3862461560686030","0.144800000000000012","1.63988757260368989","5","108"
"TCF7","266.66666666666669","69","410","69","321","410","0.07486928557306060660891944","0.4659373790364930156827","1.1256963110306100","0.094020000000000006","0.72910509369709098","5","109"
"TFAP4","270.00000000000000","122","548","122","548","140","0.28062400184549601833694510","0.0755433949229891987809","0.5518751863965280","0.175100000000000006","1.77715102461894991","4","110"
"TFAP2C","270.66666666666669","26","627","26","159","627","0.00636494919725000014160132","0.9274158887210539603529","2.1962050583798498","0.042999999999999997","0.09109653140704520","6","111"
"SPI1","278.00000000000000","83","395","83","395","356","0.12840454182776300795509883","0.3728395008094200213655","0.8914196144614800","0.117599999999999996","0.89116715744874697","6","112"
"GATA6","278.00000000000000","123","563","148","123","563","0.40430795886489201418356743","0.7964939825017249841466","0.3932877094279290","0.033480000000000003","0.25788717569346797","5","113"
"GATA2","286.66666666666669","40","512","40","308","512","0.01996699990077379846531436","0.7021980010497890223320","1.6996871842238599","0.089740000000000000","0.38235508483140601","6","114"
"MAF","287.33333333333331","80","589","193","80","589","0.64385365958575202505187463","0.8433834550753870340500","0.1912128314856470","0.021160000000000002","0.19756751241612799","4","115"
"CREB3","289.66666666666669","27","676","166","676","27","0.48395875027490597997115174","0.0038145188870747398675","0.3151916534205250","0.222200000000000009","2.89310653496213011","4","116"
"MAFG","294.00000000000000","87","606","189","87","606","0.62447099783381698756556943","0.8756680346571410478163","0.2044877266624900","0.022790000000000001","0.15646305972857799","4","117"
"TEAD4","294.33333333333331","57","608","57","218","608","0.04194843947973179998367499","0.8785578013809169917181","1.3772841906862301","0.060609999999999997","0.15279771292129199","6","118"
"BACH2","296.33333333333337","19","839","31","839","19","0.01040037291154199960985238","0.0023081518653319602064","1.9829510885357000","0.293600000000000028","3.04741970003325990","4","119"
"NR2F1","298.00000000000000","172","437","172","437","285","0.53309557932872198016127641","0.2706370455067769742463","0.2731949188276950","0.133899999999999991","1.10159669568977003","4","120"
"ATF4","299.00000000000000","1","895","1","895","1","0.00000000005103455342468509","0.0000000727270836206146","10.2921356811486007","0.319900000000000018","5.38430008597847998","4","121"
"ELF5","306.66666666666669","220","365","220","335","365","1.00000000000000000000000000","0.3911309441970909905884","0.0000000000000000","0.098890000000000006","0.85756819382779104","5","122"
"MYB","308.33333333333331","167","510","167","510","248","0.48395875027490597997115174","0.2164420639134400081716","0.3151916534205250","0.159299999999999997","1.23604438991007992","6","123"
"MITF","309.33333333333331","138","606","184","606","138","0.60403559772854698017852115","0.0684623817356411062951","0.2189374662770190","0.195899999999999991","1.82195125806408997","5","124"
"SPIB","314.66666666666669","120","660","164","660","120","0.47533356228927398090533529","0.0580759613521127995850","0.3230015200152930","0.216200000000000003","1.89512410875142989","4","125"
"NCOA2","315.33333333333331","129","579","238","579","129","1.00000000000000000000000000","0.0638753768677167987899","0.0000000000000000","0.186700000000000005","1.85304871299651008","4","126"
"KLF3","316.66666666666669","142","575","233","142","575","1.00000000000000000000000000","0.8133863071327229743446","0.0000000000000000","0.037960000000000001","0.23605974879557201","4","127"
"CUX1","317.66666666666669","196","477","196","280","477","0.66223771652695295752977245","0.6086115761767090237555","0.1789860884388660","0.080810000000000007","0.51205634484160301","6","128"
"TAL1","318.66666666666669","73","593","73","290","593","0.07900871242945800565493641","0.8536002249365419736193","1.1023250156537501","0.084010000000000001","0.18452677429046899","6","129"
"HNF1A","323.00000000000000","169","485","169","315","485","0.51057806191375298965340335","0.6230069138379780158132","0.2919378495288000","0.092140000000000000","0.49159325328934400","3","130"
"CREB3L1","323.66666666666669","153","603","153","215","603","0.42630721271106397640693331","0.8714194998577700079778","0.3702773194426750","0.059830000000000001","0.16185568622604601","4","131"
"NFE2","324.33333333333331","201","421","201","421","351","0.71943591700910802799739940","0.3665798583832450274755","0.1430078843247280","0.127599999999999991","0.90289832750021903","5","132"
"TBX21","324.66666666666669","208","423","208","423","343","0.87001327829824504078715108","0.3625594188604159828770","0.0604741190507488","0.128200000000000008","0.91049898104539995","4","133"
"MYCN","326.66666666666669","88","655","237","655","88","1.00000000000000000000000000","0.0362069226038587016481","0.0000000000000000","0.214700000000000002","2.09459598311110007","5","134"
"RUNX3","329.66666666666669","224","514","251","514","224","1.00000000000000000000000000","0.1717436017432709960406","0.0000000000000000","0.161200000000000010","1.36662268895429007","5","135"
"PAX8","335.33333333333331","244","513","244","249","513","1.00000000000000000000000000","0.7026674646952709712977","0.0000000000000000","0.070639999999999994","0.38172215536797299","4","136"
"ZBTB33","337.00000000000000","258","487","266","487","258","1.00000000000000000000000000","0.2291337122594440112167","0.0000000000000000","0.148699999999999999","1.20259337599445004","5","137"
"XBP1","337.00000000000000","263","375","263","375","373","1.00000000000000000000000000","0.4068245532402470221456","0.0000000000000000","0.111199999999999993","0.82949466705409702","4","138"
"NCOA3","337.66666666666669","44","809","160","809","44","0.45589455678954499129318378","0.0081208229686426502275","0.3411355930807250","0.278299999999999992","2.64700467769785019","4","139"
"KLF13","338.66666666666669","101","499","101","499","416","0.19347964105003501167345803","0.4873231018429949878978","0.7133647270006270","0.154900000000000010","0.69457273821836896","4","140"
"FOXL2","339.66666666666669","42","850","42","850","127","0.02123857806704149836507511","0.0631654941904005035047","1.6728745628405299","0.299099999999999977","1.85802478877072996","3","141"
"ESRRA","340.00000000000000","21","613","21","386","613","0.00211467403706924001946521","0.8947525529467650340365","2.6747565667344002","0.114500000000000005","0.13229298856714899","5","142"
"NR5A2","340.33333333333331","62","720","62","720","239","0.05012743701527259954087157","0.1917975527724830042686","1.2999245000264801","0.242199999999999999","1.30527990884780998","4","143"
"TFDP1","343.00000000000000","77","831","121","831","77","0.27199566256522700324893549","0.0232975619411198014985","0.5654380214768560","0.288700000000000012","2.26851949866808011","4","144"
"E2F4","346.66666666666663","8","986","46","986","8","0.02225351276339659900571633","0.0002802996391959220162","1.6526014249821299","0.366999999999999993","3.63285767710405993","6","145"
"ZNF263","349.33333333333331","29","698","29","698","321","0.00946806994168926038812906","0.3038408467217729724830","2.0237385425493000","0.235800000000000010","1.02823170748249004","6","146"
"ZNF217","349.66666666666669","268","404","268","404","377","1.00000000000000000000000000","0.4100147904686999855706","0.0000000000000000","0.121999999999999997","0.82386760257091796","6","147"
"PROX1","350.33333333333331","88","496","88","467","496","0.14682041190632000304816529","0.6525580264496639859573","0.8332135618447940","0.141399999999999998","0.45021138693138901","4","148"
"FOXM1","351.33333333333331","33","669","33","669","352","0.01144592245126080029549165","0.3678990920517890006458","1.9413492008619799","0.220299999999999996","0.90041565629333797","6","149"
"MAZ","353.00000000000000","162","721","176","721","162","0.56409569022450600783713526","0.0920000326950407010251","0.2486472183367680","0.242400000000000004","1.68494059842709998","5","150"
"ZNF143","353.33333333333331","150","643","267","150","643","1.00000000000000000000000000","0.9682265194008869979569","0.0000000000000000","0.041070000000000002","0.03983268329257500","5","151"
"PDX1","355.33333333333331","144","586","144","586","336","0.39509963697906702595474826","0.3493787313467550115220","0.4032933693518630","0.188599999999999990","0.93579502912667001","5","152"
"RXRA","355.66666666666669","252","503","252","312","503","1.00000000000000000000000000","0.6691792911075490346562","0.0000000000000000","0.090850000000000000","0.42727465473060999","6","153"
"E2F6","356.33333333333331","52","749","52","749","268","0.03410863760969690128277421","0.2388874797500279978379","1.4671356271304901","0.253599999999999992","1.17777208613490991","5","154"
"MEF2C","357.00000000000000","16","927","16","927","128","0.00061936057730128902740208","0.0635866685899268008209","3.2080564412223400","0.335399999999999976","1.85506693641280007","5","155"
"IRF2","358.00000000000000","61","547","61","466","547","0.04848505451470980220918250","0.7522956289486709691161","1.3143921117497299","0.141300000000000009","0.31561384330723002","4","156"
"RUNX1","360.33333333333331","155","679","155","679","247","0.42630721271106397640693331","0.2142656290803399976586","0.3702773194426750","0.223599999999999993","1.24192122237323010","5","157"
"CTCF","363.33333333333331","176","703","211","703","176","0.95510312358807603061450209","0.1141847260059089957940","0.0199497346074893","0.237300000000000011","1.57966010758002007","6","158"
"GLI2","365.33333333333331","225","509","225","362","509","1.00000000000000000000000000","0.6842399454947150072570","0.0000000000000000","0.108100000000000002","0.40668420132470801","3","159"
"NFATC2","366.00000000000000","107","635","107","356","635","0.23243093631042999192004572","0.9492136536251559730815","0.6337060683008670","0.105700000000000002","0.06369428725125641","3","160"
"STAT6","367.00000000000000","151","691","259","691","151","1.00000000000000000000000000","0.0827992402656400061645","0.0000000000000000","0.231000000000000011","1.73467018439860010","4","161"
"ZEB1","368.00000000000000","133","712","133","712","259","0.32755873954846198570223237","0.2294274805052770038749","0.4847108087277310","0.240199999999999997","1.20183495247125993","5","162"
"TCF3","369.33333333333331","256","592","260","256","592","1.00000000000000000000000000","0.8502177070594669761050","0.0000000000000000","0.073169999999999999","0.18884065489749099","6","163"
"IKZF1","371.00000000000000","75","607","75","431","607","0.08592991575220999822537493","0.8764046681917939674022","1.0658556140002400","0.131300000000000000","0.15552852455886301","6","164"
"FOXO4","375.00000000000000","109","887","129","887","109","0.30952471067692000072923975","0.0504431291625639030562","0.5093046736802440","0.316199999999999981","1.95618700170779003","3","165"
"AR","377.33333333333331","126","604","126","402","604","0.29259428213737997959142945","0.8717237045033150444340","0.5337341650885190","0.121600000000000000","0.16146940742189600","5","166"
"HHEX","382.33333333333331","226","518","226","403","518","1.00000000000000000000000000","0.7096384993102530236442","0.0000000000000000","0.121800000000000005","0.37234164027085598","4","167"
"MYBL2","383.33333333333337","90","900","90","900","160","0.15596605310295799662334559","0.0901200282638888044984","0.8069699180198350","0.323000000000000009","1.69476490111618006","6","168"
"STAT4","386.00000000000000","258","583","258","317","583","1.00000000000000000000000000","0.8361113606405989884252","0.0000000000000000","0.092749999999999999","0.20687003277492000","4","169"
"NR2F6","388.33333333333331","178","580","178","580","407","0.57128295022611597087092150","0.4603954660330339954122","0.2431487371388370","0.187299999999999994","0.73819581435765702","4","170"
"HSF1","388.33333333333337","11","1100","54","1100","11","0.03774183970133260235257922","0.0006219828178366070123","1.4231769342541800","0.423700000000000021","3.42184271984192989","5","171"
"SMAD1","389.00000000000000","68","557","68","542","557","0.07142688278859160577738407","0.7746514635592119946139","1.1461383029379499","0.172600000000000003","0.28629594509245399","5","172"
