"Input_Type","TF_Analysis_Name","Intersection_Name","Required_Methods","Number_Of_Methods","Intersected_TF_Count","Reported_Top_N","Result_File"
"INTERSECT","SW948_RKO","CURATED_REGULON_NETWORK_DOROTHEA_TRRUST_COLLECTRI","DoRothEA;TRRUST;CollecTRI","3","171","10","results/ngs/GSE114012/TF_summary/intersect/SW948_RKO/intersections/CURATED_REGULON_NETWORK_DOROTHEA_TRRUST_COLLECTRI/candidates/top10_tf_candidates.csv"
