"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"POU2F1","POU2F1 35413990 ChIP-Seq Human ARposCRProstateCancer","12/732","0.000003581878339415777","0.002399858487408570","0","0","6.0424528301886795","75.7700818111488842987","TSPYL2;H4C8;CD82;H2AC6;H2BC5;H2BC6;ARRDC3;IFRD1;H2AC19;PTPRH;ATF3;CPEB4"
"FOSL1","FOSL1 28411283 ChIP-Seq MDA231-LM2-4175 Human BreastCancer","15/1238","0.000007612453563737555","0.002501858605000395","0","0","4.5900245298446443","54.0967669665174923921","H4C8;CXCL8;MMP1;IFRD1;BHLHE41;TNFAIP3;ADM;NR1D1;CLU;PLCXD2;DDIT3;KRT15;SESN2;CCN2;GBP2"
"BACH1","BACH1 22875853 ChIP-PCR HELA AND SCP4 Human","14/1127","0.000012278628118333016","0.002501858605000395","0","0","4.6422493525712172","52.4929325546143346060","TSPYL2;AOC3;CPM;TNXB;MMP1;PLA2G4C;TNFAIP3;ADM;PTPRH;CLU;ITGA10;DNAJB9;ATF3;TGM2"
"STAT3","STAT3 20064451 ChIP-Seq CD4+T Mouse","12/843","0.000014936469283584447","0.002501858605000395","0","0","5.2050950207751514","57.8374789759229912534","ARHGAP30;GPNMB;ADAMTSL4;DDIT3;IFRD1;TNFAIP3;SIPA1L2;GBP2;PLCXD2;ATF3;TGM2;GADD45G"
"JUN","JUN 26020271 ChIP-Seq HCASMC Human CoronaryArtery","9/498","0.000031714069811452404","0.003549596979296780","0","0","6.3911042944785272","66.2038524599189059927","H4C8;CXCL8;TNXB;MMP1;IFRD1;PLA2G4C;NR1D1;GBP2;CLU"
"JUND","JUND 26020271 ChIP-Seq SMOOTH MUSCLE Human","16/1573","0.000031787435635493552","0.003549596979296780","0","0","3.8541937006016278","39.9157236967729218691","TNXB;CD82;IFRD1;PLA2G4C;TNFAIP3;ADM;NR1D1;PTPRH;SIPA1L2;FBXO32;CLU;IGFN1;GADD45G;TP53INP2;GBP2;ATF3"
"POU2F1","POU2F1 27270436 ChIP-Seq VCaP Human Prostate Carcinoma","12/933","0.000040545566995829728","0.003880789983886559","0","0","4.6743285600147502","47.2718778632662264272","H4C8;HEY1;H2AC6;H2BC5;H2BC6;TP53INP2;H2AC20;ARRDC3;IFRD1;H2AC19;RGS9;H3C4"
"ATF3","ATF3 23680149 ChIP-Seq GBM1-GSC Human","16/1652","0.000057567097600608056","0.004821244424050924","0","0","3.6523127588443689","35.6559201667851368711","AOC2;MMP1;ARRDC3;IFRD1;PLA2G4C;HSPA6;ADM;NR1D1;FBXO32;CLU;GADD45G;NR4A3;SESN2;GBP2;ATF3;TGM2"
"JUN","JUN 26020271 ChIP-Seq SMOOTH MUSCLE Human","15/1587","0.000135912666162170208","0.009673407257613179","0","0","3.5043893129770991","31.2013233762431774210","TNXB;IFRD1;PLA2G4C;TNFAIP3;ADM;NR1D1;PTPRH;SIPA1L2;FBXO32;CLU;IGFN1;GADD45G;TP53INP2;GBP2;ATF3"
"FOXM1","FOXM1 32153563 ChIP-Seq SKOV3 Human Ovary OvarianCancer","5/154","0.000144379212800196743","0.009673407257613179","0","0","11.0659955257270699","97.8573431483415134835","HEY1;DDIT3;ARRDC3;ADM;TGM2"
"HTT","HTT 18923047 ChIP-ChIP STHdh Human","6/304","0.000456708928430976907","0.027817725640795862","0","0","6.7012854055283810","51.5426973808713881908","AOC2;GUCA1B;ADM;NR1D1;CLU;CPEB4"
"NUCKS1","NUCKS1 24931609 ChIP-Seq HEPATOCYTES Mouse","8/570","0.000501112833808210257","0.027978799887625073","0","0","4.8381095086470625","36.7632424054215505294","CD82;DDIT3;BHLHE41;TNFAIP3;ADM;FBXO32;CLU;ATF3"
"ATF3","ATF3 27146783 Chip-Seq COLON Human","14/1628","0.000620976937046730762","0.032004195986254584","0","0","3.1160434433996649","23.0095397682233908654","IFRD1;BHLHE41;TNFAIP3;ADM;NR1D1;PTPRH;FBXO32;CLU;IGFN1;GADD45G;ARC;ADAMTSL4;DDIT3;ATF3"
"CTCF","CTCF 33576154 ChIP-Seq Human HilarLN ProstateCancer","23/3649","0.000766822650539029883","0.036697941132939282","0","0","2.4630775089958763","17.6682830769523455672","TNXB;AOC2;ARRDC3;IFRD1;PLA2G4C;TNFAIP3;ADM;NR1D1;PRSS22;CLU;RND1;GADD45G;ARHGAP30;NR4A3;HEY1;ADAMTSL4;TP53INP2;ITGA10;ZNF425;CCN2;RGS9;ATF3;TGM2"
"SMAD2","SMAD2 18955504 ChIP-ChIP HaCaT Human","13/1513","0.001012057694668140303","0.042379915964228375","0","0","3.0724999999999998","21.1872524007928042522","IFRD1;ADM;NR1D1;PRSS22;FBXO32;CLU;PLCXD2;NR4A3;GPNMB;KRT15;ATF3;TGM2;BIRC3"
"SMAD3","SMAD3 18955504 ChIP-ChIP HaCaT Human","13/1513","0.001012057694668140303","0.042379915964228375","0","0","3.0724999999999998","21.1872524007928042522","IFRD1;ADM;NR1D1;PRSS22;FBXO32;CLU;PLCXD2;NR4A3;GPNMB;KRT15;ATF3;TGM2;BIRC3"
"SOX3","SOX3 22085726 ChIP-Seq NPCs Mouse","13/1565","0.001378918393686044295","0.054345607280567629","0","0","2.9611791237113403","19.5036755913295074549","TSPYL2;AOC3;ARRDC3;PRSS22;CLU;GADD45G;ACER2;ADAMTSL4;SESN2;RGS9;ATF3;BIRC3;CPEB4"
"STAT4","STAT4 19710469 ChIP-ChIP TH1 Mouse","10/1027","0.001667205880687532395","0.059051478562319688","0","0","3.3821399839098953","21.6342175197527559760","ARHGAP30;CD82;SESN2;ADM;NR1D1;GBP2;ATF3;BIRC3;GADD45G;CPEB4"
"FOXO1","FOXO1 25302145 ChIP-Seq T-LYMPHOCYTE Mouse","13/1599","0.001674594168185185132","0.059051478562319688","0","0","2.8923392181588903","18.4883657186533731931","CD82;ARRDC3;IFRD1;BHLHE41;TNFAIP3;NR1D1;PLCXD2;ACER2;NR4A3;HEY1;SESN2;TGM2;BIRC3"
"RARB","RARB 27405468 Chip-Seq BRAIN Mouse","13/1611","0.001790855697547941768","0.059993665867856052","0","0","2.8687421777221527","18.1449713616416516970","TSPYL2;IFRD1;NR1D1;SIPA1L2;ARC;NR4A3;HEY1;ADAMTSL4;DDIT3;SESN2;RGS9;WNT4;CPEB4"
"TCF21","TCF21 26020271 ChIP-Seq SMOOTH MUSCLE Human","13/1629","0.001977834141604217864","0.062578313234348759","0","0","2.8340037128712869","17.6438068364634048635","CD82;BHLHE41;GUCA1B;TNFAIP3;ADM;PTPRH;CLU;NR4A3;HEY1;ADAMTSL4;DDIT3;ATF3;TGM2"
"KDM2B","KDM2B 26808549 Chip-Seq HPB-ALL Human","13/1636","0.002054810285306974457","0.062578313234348759","0","0","2.8207024029574863","17.4532985146439365565","TSPYL2;CD82;HSPA6;BHLHE41;TNFAIP3;ADM;CLU;ARHGAP30;NR4A3;ADAMTSL4;TP53INP2;SESN2;ATF3"
"ESR1","ESR1 26153859 ChIP-Seq T47D Human Breast Carcinoma","12/1452","0.002255358259168529795","0.065699566680126734","0","0","2.9080188679245285","17.7227652527818158035","CPM;IFITM10;DNAH10;NR4A3;CD82;DDIT3;KRT15;IFRD1;NR1D1;PRSS22;ATF3;RND1"
"RUNX1","RUNX1 30185409 ChIP-Seq K562 Mouse BoneMarrow Leukemia","5/296","0.002747049131588772102","0.076688454923519889","0","0","5.6254295532646053","33.1744405975127492070","ADAMTSL4;GUCA1B;ATF3;TGM2;CPEB4"
"PU.1","PU.1 20513432 ChIP-Seq MACROPHAGES Mouse","12/1509","0.003101414643265189199","0.083117912439507072","0","0","2.7886716829886189","16.1070802266172066197","TNXB;NR4A3;ADAMTSL4;SESN2;TNFAIP3;DNAJB9;PTPRH;SIPA1L2;RGS9;ATF3;RND1;CPEB4"
"TAL1","TAL1 30185409 ChIP-Seq K562 Mouse BoneMarrow Leukemia","9/957","0.003640354955090059283","0.087463975594899324","0","0","3.2188630198915007","18.0760856502564557502","TMEM236;ADAMTSL4;GUCA1B;TNFAIP3;RGS9;ATF3;TGM2;GADD45G;CPEB4"
"RARG","RARG 19884340 ChIP-ChIP MEFs Mouse","5/317","0.003682163303459790298","0.087463975594899324","0","0","5.2411858974358978","29.3729414609220249588","AOC2;DDIT3;IFRD1;NR1D1;PRSS22"
"LYL1","LYL1 30185409 ChIP-Seq K562 Mouse BoneMarrow Leukemia","9/960","0.003716210808759849629","0.087463975594899324","0","0","3.2082018927444795","17.9500523407623084893","TMEM236;ADAMTSL4;GUCA1B;TNFAIP3;RGS9;ATF3;TGM2;GADD45G;CPEB4"
"ESR1","ESR1 26153859 ChIP-Seq MCF-7 Human BreastCancer","21/3597","0.003785754167540418286","0.087463975594899324","0","0","2.1833625686394145","12.1755435475900419817","H4C8;CPM;IFITM10;CXCL8;IFRD1;NR1D1;PRSS22;FBXO32;CLU;IGFN1;GADD45G;ACER2;ARC;NR4A3;ADAMTSL4;DDIT3;KRT15;CCN2;RGS9;ATF3;BIRC3"
"JUND","JUND 26020271 ChIP-Seq HCASMC Human CoronaryArtery","7/629","0.004223716710428739030","0.094329673199575165","0","0","3.7473943896219097","20.4871542799324686257","H4C8;CXCL8;TNXB;IFRD1;NR1D1;GBP2;ATF3"
"SMC1","SMC1 22415368 ChIP-Seq MEFs Mouse","12/1583","0.004570499347709045153","0.098781760095647125","0","0","2.6466497724079123","14.2605004847864087481","AOC2;ARHGAP30;HEY1;GPNMB;ADAMTSL4;ARRDC3;TNFAIP3;ADM;NR1D1;RGS9;ATF3;GADD45G"
"CEBPB","CEBPB 20176806 ChIP-Seq THIOMACROPHAGE Mouse","10/1189","0.004796372160960464710","0.099551655254855459","0","0","2.8924358084663422","15.4453048032956843372","TNXB;NR4A3;DDIT3;BHLHE41;TNFAIP3;GBP2;ATF3;RND1;GADD45G;CPEB4"
"BRD4","BRD4 27068464 Chip-Seq AML-cells Mouse","12/1597","0.004903290482701835352","0.099551655254855459","0","0","2.6212725433009938","13.9395309758819632151","ARHGAP30;HEY1;DDIT3;SESN2;ARRDC3;TNFAIP3;ADM;NR1D1;ATF3;BIRC3;GADD45G;CPEB4"
"EVI1","EVI1 22308434 ChIP-Seq SKOV3 Human Ovary OvarianCancer","9/1010","0.005174694426643355709","0.101971919583854362","0","0","3.0399243613529330","16.0020858083334047706","H4C8;DNAH12;NR4A3;DDIT3;H2AC20;IFRD1;HSPA6;PLCXD2;BIRC3"
"POU2F1","POU2F1 27270436 ChIP-Seq LNCaP Human Prostate Carcinoma","6/498","0.005523604225802154419","0.105737566608212680","0","0","4.0188094253823898","20.8926837934173406097","DNAH12;H2AC6;H2BC5;H2AC20;PLCXD2;H3C4"
