"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"JUND","JUND","2/44","0.009010967344484189","0.2887305999396856","0","0","15.0362811791383244","70.8105521685757111","DDIT3;ATF3"
"CEBPB","CEBPB","3/142","0.011105023074603293","0.2887305999396856","0","0","6.8911580413088886","31.0126764548217011","DDIT3;BHLHE41;ATF3"
"FOS","FOS","3/199","0.027004748592969707","0.3900169727292254","0","0","4.8730250164581959","17.6001118217093691","MMP1;DDIT3;CLU"
"BATF","BATF","1/12","0.038320513395665175","0.3900169727292254","0","0","28.3011363636363633","92.3117955298567381","DDIT3"
"NFKB1","NFKB1","3/254","0.049749478620416857","0.3900169727292254","0","0","3.7946279398534895","11.3867498846794941","HSPA6;CLU;ATF3"
"RCOR3","RCOR3","1/16","0.050769862256905815","0.3900169727292254","0","0","20.7500000000000000","61.8443865344694075","KRT15"
"PPARG","PPARG","2/116","0.054758372498534227","0.3900169727292254","0","0","5.5196324143692568","16.0335662260240461","CLU;GADD45G"
"MAFK","MAFK","1/19","0.060002611189111599","0.3900169727292254","0","0","17.2890625000000000","48.6404813197436212","NR4A3"
"RXRA","RXRA","2/139","0.075128732107256263","0.4010256618840761","0","0","4.5876491715907770","11.8753693959920685","BHLHE41;GADD45G"
"BHLHE40","BHLHE40","1/26","0.081203226012234758","0.4010256618840761","0","0","12.4437499999999996","31.2437712752965631","BHLHE41"
"PPARD","PPARD","1/40","0.122201878461957625","0.4010256618840761","0","0","7.9711538461538458","16.7560099347751787","GADD45G"
"SMAD3","SMAD3","3/375","0.122678374496166406","0.4010256618840761","0","0","2.5446149843912593","5.3390836523856677","HEY1;ATF3;TGM2"
"SMAD2","SMAD2","3/384","0.129156727230845231","0.4010256618840761","0","0","2.4833629667259336","5.0827701876975500","TSPYL2;ATF3;TGM2"
"HDAC2","HDAC2","3/387","0.131343322669316587","0.4010256618840761","0","0","2.4635836693548385","5.0009285126863308","IFRD1;ATF3;GADD45G"
"NOD2","NOD2","1/45","0.136403288893289343","0.4010256618840761","0","0","7.0635653409090908","14.0716069736795539","BIRC3"
"ATF3","ATF3","1/46","0.139216303252037238","0.4010256618840761","0","0","6.9062500000000000","13.6172355665531075","DDIT3"
"JUNB","JUNB","1/48","0.144815293373346227","0.4010256618840761","0","0","6.6117021276595747","12.7757668134242692","ATF3"
"TP53","TP53","4/628","0.147196983539904708","0.4010256618840761","0","0","2.0293190416141238","3.8881419321855351","IFRD1;TNFAIP3;ATF3;GADD45G"
"MEF2C","MEF2C","1/50","0.150378421491389219","0.4010256618840761","0","0","6.3411989795918364","12.0140378181150798","IFRD1"
"SIN3B","SIN3B","1/55","0.164130825966880112","0.4010256618840761","0","0","5.7526041666666670","10.3954818039929755","IFRD1"
"NFE2L2","NFE2L2","1/61","0.180344627344806635","0.4010256618840761","0","0","5.1757812500000000","8.8655214939919347","DDIT3"
"NR3C1","NR3C1","2/239","0.182251013740333451","0.4010256618840761","0","0","2.6385372714486639","4.4917676070640260","TSPYL2;CLU"
"KDM5B","KDM5B","1/63","0.185680101911480988","0.4010256618840761","0","0","5.0083165322580649","8.4326526353973321","NR4A3"
"CHD1","CHD1","1/65","0.190981376577931572","0.4010256618840761","0","0","4.8513183593750000","8.0317425470784212","GBP2"
"JUN","JUN","2/248","0.192800798982728894","0.4010256618840761","0","0","2.5408439798683702","4.1824775652556481","DDIT3;ATF3"
"GATA1","GATA1","1/69","0.201482188061626516","0.4029643761232530","0","0","4.5650275735294121","7.3134220456615626","HEY1"
"GFI1B","GFI1B","1/80","0.229672379683727113","0.4423319905019930","0","0","3.9272151898734178","5.7773318491063934","TSPYL2"
"HTT","HTT","2/293","0.246506162347665203","0.4577971586456639","0","0","2.1430207821960399","3.0010183405474522","AOC3;TGM2"
"ETS1","ETS1","1/102","0.283145067324358790","0.4740641488640384","0","0","3.0683787128712869","3.8716677019159289","MMP1"
"HSF1","HSF1","1/109","0.299379745606786041","0.4740641488640384","0","0","2.8684895833333335","3.4595202313558282","ATF3"
"CEBPA","CEBPA","1/113","0.308493597536233288","0.4740641488640384","0","0","2.7654854910714284","3.2523607974476989","DDIT3"
"NR4A1","NR4A1","1/115","0.313006647868924848","0.4740641488640384","0","0","2.7166940789473686","3.1555239812690123","CLU"
"EZH2","EZH2","1/115","0.313006647868924848","0.4740641488640384","0","0","2.7166940789473686","3.1555239812690123","GADD45G"
"SMARCB1","SMARCB1","1/116","0.315252285162703039","0.4740641488640384","0","0","2.6929347826086958","3.1086755894909950","GADD45G"
"ESR2","ESR2","2/365","0.333111925685084742","0.4740641488640384","0","0","1.7116620752984388","1.8815902929472830","HSPA6;SIPA1L2"
