"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"CEBPB","CEBPB human","5/60","0.000001474823455297182","0.0001327341109767464","0","0","30.121212121212121","404.4366797896985872","CXCL8;MMP1;DDIT3;ADM;GADD45G"
"JUN","JUN human","6/149","0.000008887466450725938","0.0003999359902826672","0","0","14.075145193789259","163.7061633983575462","CXCL8;CD82;HEY1;MMP1;DDIT3;ATF3"
"FOS","FOS human","4/57","0.000035258895052843555","0.0010577668515853067","0","0","24.598824621094959","252.2066499616307169","CXCL8;MMP1;DDIT3;CLU"
"ATF4","ATF4 human","3/35","0.000199070843508562101","0.0044790939789426474","0","0","30.095262096774192","256.4673032520954621","CXCL8;DDIT3;ATF3"
"FOSL1","FOSL1 human","2/9","0.000368941312750905486","0.0066409436295162983","0","0","90.376417233560076","714.4140977699671566","MMP1;CLU"
"NFKB1","NFKB1 human","6/303","0.000448825263812721099","0.0067323789571908169","0","0","6.724191063174114","51.8359612483434091","CXCL8;MMP1;TNFAIP3;ATF3;BIRC3;GADD45G"
"BCL3","BCL3 mouse","2/15","0.001062626434957349543","0.0118808522669274687","0","0","48.649572649572647","333.1041915085982055","TNFAIP3;FBXO32"
"JUNB","JUNB human","2/15","0.001062626434957349543","0.0118808522669274687","0","0","48.649572649572647","333.1041915085982055","CD82;CLU"
"ATF3","ATF3 human","2/16","0.001211888163708128591","0.0118808522669274687","0","0","45.172335600907033","303.3582379077184896","CD82;DDIT3"
"CEBPD","CEBPD human","2/17","0.001370598858853298158","0.0118808522669274687","0","0","42.158730158730158","277.9317452426009822","DDIT3;GADD45G"
"HDAC1","HDAC1 human","3/71","0.001599460082312501898","0.0118808522669274687","0","0","14.136859582542694","91.0143623675140390","CXCL8;CD82;BIRC3"
"XBP1","XBP1 human","2/19","0.001716123105222856424","0.0118808522669274687","0","0","37.195144724556492","236.8470596426402039","CXCL8;DDIT3"
"NFKBIA","NFKBIA human","2/19","0.001716123105222856424","0.0118808522669274687","0","0","37.195144724556492","236.8470596426402039","CXCL8;MMP1"
"TP53","TP53 human","4/164","0.002000161558418339647","0.0128581814469750418","0","0","8.104508196721312","50.3656876237511284","CD82;GPNMB;MMP1;ATF3"
"REL","REL human","2/22","0.002303758943178871744","0.0138225536590732313","0","0","31.611111111111111","191.9810162228203296","TNFAIP3;BIRC3"
"RELA","RELA human","5/301","0.002951941662759745982","0.0156326150599009547","0","0","5.528997747747748","32.2080270909427497","CXCL8;MMP1;TNFAIP3;BIRC3;GADD45G"
"EGR1","EGR1 human","3/88","0.002952827289092402677","0.0156326150599009547","0","0","11.299810246679318","65.8213061475064478","CXCL8;ATF3;WNT4"
"REL","REL mouse","2/28","0.003722781956874875869","0.0186139097843743793","0","0","24.308913308913308","135.9666571399474151","TNFAIP3;BIRC3"
"ETS2","ETS2 human","2/32","0.004844273571089349924","0.0229465590209495494","0","0","21.063492063492063","112.2675275811617155","CXCL8;MMP1"
"CEBPB","CEBPB mouse","2/42","0.008235547412966491912","0.0370599633583492127","0","0","15.789682539682540","75.7793514687981968","CLU;ATF3"
"STAT3","STAT3 human","3/142","0.011105023074603292618","0.0475929560340141028","0","0","6.891158041308889","31.0126764548217011","CXCL8;MMP1;DDIT3"
"MEF2D","MEF2D human","1/6","0.019344497240045322589","0.0696401900641631655","0","0","62.281250000000000","245.7211603017774735","ATF3"
"MSX1","MSX1 human","1/6","0.019344497240045322589","0.0696401900641631655","0","0","62.281250000000000","245.7211603017774735","HEY1"
"SFPQ","SFPQ human","1/6","0.019344497240045322589","0.0696401900641631655","0","0","62.281250000000000","245.7211603017774735","CXCL8"
"IKBKB","IKBKB human","1/6","0.019344497240045322589","0.0696401900641631655","0","0","62.281250000000000","245.7211603017774735","CXCL8"
"TFAP2A","TFAP2A human","2/71","0.022380372060287558739","0.0746432143273764725","0","0","9.140096618357488","34.7284456055520963","CD82;ADM"
"NR2F2","NR2F2 human","1/7","0.022532571033877190486","0.0746432143273764725","0","0","51.898437500000000","196.8400520004026362","HEY1"
"ATF3","ATF3 mouse","1/8","0.025710440490540782676","0.0746432143273764725","0","0","44.482142857142854","162.8428140874372616","ATF3"
"ZFP36","ZFP36 human","1/8","0.025710440490540782676","0.0746432143273764725","0","0","44.482142857142854","162.8428140874372616","CXCL8"
"KCNIP3","KCNIP3 mouse","1/8","0.025710440490540782676","0.0746432143273764725","0","0","44.482142857142854","162.8428140874372616","TNFAIP3"
"MAZ","MAZ human","1/8","0.025710440490540782676","0.0746432143273764725","0","0","44.482142857142854","162.8428140874372616","MMP1"
"CITED2","CITED2 mouse","1/11","0.035183142220876845174","0.0989525874962161184","0","0","31.132812500000000","104.2073834196552440","WNT4"
"ARNTL","ARNTL mouse","1/12","0.038320513395665174727","0.1045104910790868452","0","0","28.301136363636363","92.3117955298567381","BHLHE41"
"ATF6","ATF6 human","1/14","0.044565151918293979816","0.1129085109196548004","0","0","23.944711538461540","74.4872822237409054","DDIT3"
"CLOCK","CLOCK human","1/14","0.044565151918293979816","0.1129085109196548004","0","0","23.944711538461540","74.4872822237409054","BHLHE41"
"CLOCK","CLOCK mouse","1/15","0.047672482388298700884","0.1129085109196548004","0","0","22.233258928571427","67.6647210488100228","BHLHE41"
"ING4","ING4 human","1/15","0.047672482388298700884","0.1129085109196548004","0","0","22.233258928571427","67.6647210488100228","CXCL8"
"FOSL2","FOSL2 human","1/15","0.047672482388298700884","0.1129085109196548004","0","0","22.233258928571427","67.6647210488100228","CLU"
"NFE2L2","NFE2L2 human","1/16","0.050769862256905815001","0.1158254101982340162","0","0","20.750000000000000","61.8443865344694075","CXCL8"
"FOXM1","FOXM1 human","1/17","0.053857322864379421345","0.1158254101982340162","0","0","19.452148437500000","56.8278351532721899","KRT15"
"WT1","WT1 mouse","1/17","0.053857322864379421345","0.1158254101982340162","0","0","19.452148437500000","56.8278351532721899","WNT4"
"GLI2","GLI2 human","1/18","0.056934895463778598113","0.1158254101982340162","0","0","18.306985294117649","52.4650161158785480","BHLHE41"
"DDIT3","DDIT3 human","1/18","0.056934895463778598113","0.1158254101982340162","0","0","18.306985294117649","52.4650161158785480","CXCL8"
"RELA","RELA mouse","2/121","0.058995692860751874909","0.1158254101982340162","0","0","5.286381219154328","14.9619963418563398","TNFAIP3;BIRC3"
"PML","PML human","1/19","0.060002611189111598744","0.1158254101982340162","0","0","17.289062500000000","48.6404813197436212","TNFAIP3"
"GLI1","GLI1 human","1/19","0.060002611189111598744","0.1158254101982340162","0","0","17.289062500000000","48.6404813197436212","BHLHE41"
"USF1","USF1 mouse","1/20","0.063060501107927408038","0.1158254101982340162","0","0","16.378289473684209","45.2640345973959271","TNFAIP3"
"NFYA","NFYA human","1/20","0.063060501107927408038","0.1158254101982340162","0","0","16.378289473684209","45.2640345973959271","DDIT3"
"KLF6","KLF6 human","1/20","0.063060501107927408038","0.1158254101982340162","0","0","16.378289473684209","45.2640345973959271","ATF3"
"HIF1A","HIF1A mouse","1/21","0.066108596187823415180","0.1166622285667471975","0","0","15.558593750000000","42.2642430040664365","HEY1"
"PAX5","PAX5 human","1/21","0.066108596187823415180","0.1166622285667471975","0","0","15.558593750000000","42.2642430040664365","MMP1"
"ETV4","ETV4 human","1/22","0.069146927286452289363","0.1187280324651854013","0","0","14.816964285714286","39.5838409853217428","MMP1"
"NOTCH1","NOTCH1 mouse","1/23","0.072175525179853719515","0.1187280324651854013","0","0","14.142755681818182","37.1764152113067610","HEY1"
"NR5A1","NR5A1 mouse","1/23","0.072175525179853719515","0.1187280324651854013","0","0","14.142755681818182","37.1764152113067610","WNT4"
"CEBPA","CEBPA mouse","1/24","0.075194420561284086579","0.1187280324651854013","0","0","13.527173913043478","35.0039736571023212","CLU"
"SMAD1","SMAD1 mouse","1/24","0.075194420561284086579","0.1187280324651854013","0","0","13.527173913043478","35.0039736571023212","HEY1"
"FLI1","FLI1 human","1/24","0.075194420561284086579","0.1187280324651854013","0","0","13.527173913043478","35.0039736571023212","MMP1"
"TCF4","TCF4 human","1/25","0.078203644013317197281","0.1192936942576025006","0","0","12.962890625000000","33.0351364606772790","WNT4"
"IRF1","IRF1 mouse","1/25","0.078203644013317197281","0.1192936942576025006","0","0","12.962890625000000","33.0351364606772790","GBP2"
"MITF","MITF human","1/26","0.081203226012234758224","0.1198080383787070435","0","0","12.443750000000000","31.2437712752965631","GPNMB"
"SMAD4","SMAD4 human","1/26","0.081203226012234758224","0.1198080383787070435","0","0","12.443750000000000","31.2437712752965631","FBXO32"
"HDAC2","HDAC2 human","1/27","0.084193196995891270151","0.1202759957084161002","0","0","11.964543269230770","29.6079511960091857","CXCL8"
"ERG","ERG human","1/27","0.084193196995891270151","0.1202759957084161002","0","0","11.964543269230770","29.6079511960091857","CXCL8"
"RUNX3","RUNX3 human","1/30","0.093105746321168400548","0.1309299557641430689","0","0","10.725215517241381","25.4618694343908309","WNT4"
"RB1","RB1 human","1/31","0.096057575285890137162","0.1330027965496940190","0","0","10.367187500000000","24.2883248852519635","DDIT3"
"ATF2","ATF2 human","1/32","0.098999943835997680774","0.1349999234127240710","0","0","10.032258064516130","23.2009611227751122","ATF3"
"JUND","JUND human","1/34","0.104856418895285075088","0.1387805544202302399","0","0","9.423295454545457","21.2510701091568528","CLU"
