"TF","Score","Activity_Score_Mean","Method_P_Value","Condition_Scores","Method_Direction","Rank","Method","Method_Rank","Method_Score","Method_Adjusted_P_Value","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"SNAI2","3.496230577280668328","3.496230577280668328","0.0004718807522117989677878924226206436287611722946166992187500000","HVL_CRC29=3.496","Activated","11","collectri","11","3.496230577280668328",NA,"4","ReMap--ChIP-seq(rank=7); ARCHS4--Coexpression(rank=163); Enrichr--Queries(rank=309); GTEx--Coexpression(rank=863)","90","0.023570000000000001","ReMap ChIP-seq,0.02357"
"RFXANK","3.437138867258661357","3.437138867258661357","0.0005878941067461875653529790319851144886342808604240417480468750","HVL_CRC29=3.437","Activated","12","collectri","12","3.437138867258661357",NA,"0","",NA,NA,NA
"FOXM1","3.434544735017615480","-3.434544735017615480","0.0005935500934567895965632278176826730486936867237091064453125000","HVL_CRC29=-3.435","Repressed","13","collectri","13","3.434544735017615480",NA,"6","GTEx--Coexpression(rank=1); ReMap--ChIP-seq(rank=1); ENCODE--ChIP-seq(rank=2); Literature--ChIP-seq(rank=2); Enrichr--Queries(rank=3); ARCHS4--Coexpression(rank=7)","2","0.000622300000000000","GTEx Coexpression,6.223E-4"
"HCFC1","3.406329125571655680","-3.406329125571655680","0.0006584275208590982053982743060771554155508056282997131347656250","HVL_CRC29=-3.406","Repressed","14","collectri","14","3.406329125571655680",NA,"0","",NA,NA,NA
"STOX1","3.385833750070247117","-3.385833750070247117","0.0007096236018108101079732152882684204087127000093460083007812500","HVL_CRC29=-3.386","Repressed","15","collectri","15","3.385833750070247117",NA,"0","",NA,NA,NA
"E2F5","3.342580911123980147","-3.342580911123980147","0.0008300315314162949294554683099534031498478725552558898925781250","HVL_CRC29=-3.343","Repressed","16","collectri","16","3.342580911123980147",NA,"4","Enrichr--Queries(rank=48); ReMap--ChIP-seq(rank=55); GTEx--Coexpression(rank=471); ARCHS4--Coexpression(rank=656)","129","0.034189999999999998","Enrichr Queries,0.03419"
"BHLHA15","3.317011402981683510","3.317011402981683510","0.0009098590295143620413839680161061096441699191927909851074218750","HVL_CRC29=3.317","Activated","17","collectri","17","3.317011402981683510",NA,"2","GTEx--Coexpression(rank=834); ARCHS4--Coexpression(rank=1420)","1357","0.519000000000000017","GTEx Coexpression,0.519"
"ZBTB33","3.301921497087289659","3.301921497087289659","0.0009602494100824224883966584442873681837227195501327514648437500","HVL_CRC29=3.302","Activated","18","collectri","18","3.301921497087289659",NA,"5","ENCODE--ChIP-seq(rank=92); ReMap--ChIP-seq(rank=125); GTEx--Coexpression(rank=512); ARCHS4--Coexpression(rank=853); Enrichr--Queries(rank=964)","1028","0.318599999999999994","GTEx Coexpression,0.3186"
"ZNF300","3.295594304687653242","3.295594304687653242","0.0009821373361642807709587232878334361885208636522293090820312500","HVL_CRC29=3.296","Activated","19","collectri","19","3.295594304687653242",NA,"3","Enrichr--Queries(rank=95); GTEx--Coexpression(rank=866); ARCHS4--Coexpression(rank=934)","262","0.067659999999999998","Enrichr Queries,0.06766"
"SRSF2","3.250558536008580024","-3.250558536008580024","0.0011517855480559894849196256316758990578819066286087036132812500","HVL_CRC29=-3.251","Repressed","20","collectri","20","3.250558536008580024",NA,"0","",NA,NA,NA
"CREB5","3.229153913998615177","3.229153913998615177","0.0012415705465816410588142382209753122879192233085632324218750000","HVL_CRC29=3.229","Activated","21","collectri","21","3.229153913998615177",NA,"3","Enrichr--Queries(rank=329); ARCHS4--Coexpression(rank=904); GTEx--Coexpression(rank=1341)","809","0.234300000000000008","Enrichr Queries,0.2343"
"E2F2","3.102110645334574812","-3.102110645334574812","0.0019214612602108675689510652873082108271773904561996459960937500","HVL_CRC29=-3.102","Repressed","22","collectri","22","3.102110645334574812",NA,"3","ARCHS4--Coexpression(rank=6); Enrichr--Queries(rank=8); GTEx--Coexpression(rank=1005)","11","0.003686000000000000","ARCHS4 Coexpression,0.003686"
"SMARCA1","3.052162960464004815","-3.052162960464004815","0.0022719871878245419954955863772738666739314794540405273437500000","HVL_CRC29=-3.052","Repressed","23","collectri","23","3.052162960464004815",NA,"0","",NA,NA,NA
"NFATC4","3.046263960877296562","3.046263960877296562","0.0023170432422246482924432786631996350479312241077423095703125000","HVL_CRC29=3.046","Activated","24","collectri","24","3.046263960877296562",NA,"3","ARCHS4--Coexpression(rank=230); Enrichr--Queries(rank=270); GTEx--Coexpression(rank=640)","523","0.141300000000000009","ARCHS4 Coexpression,0.1413"
"WWTR1","3.027553920211533356","3.027553920211533356","0.0024654172576164907690343675028543657390400767326354980468750000","HVL_CRC29=3.028","Activated","25","collectri","25","3.027553920211533356",NA,"0","",NA,NA,NA
"NKX2-2","2.975845675638680632","2.975845675638680632","0.0029218185384468796025880799049900815589353442192077636718750000","HVL_CRC29=2.976","Activated","26","collectri","26","2.975845675638680632",NA,"0","",NA,NA,NA
"SP3","2.955573226350440397","2.955573226350440397","0.0031208860298644149934566005555325318709947168827056884765625000","HVL_CRC29=2.956","Activated","27","collectri","27","2.955573226350440397",NA,"3","GTEx--Coexpression(rank=632); Enrichr--Queries(rank=984); ARCHS4--Coexpression(rank=1380)","1167","0.393299999999999983","GTEx Coexpression,0.3933"
"OLIG2","2.919758510752473946","-2.919758510752473946","0.0035030272131783605181476470846746451570652425289154052734375000","HVL_CRC29=-2.92","Repressed","28","collectri","28","2.919758510752473946",NA,"4","Literature--ChIP-seq(rank=51); ARCHS4--Coexpression(rank=607); Enrichr--Queries(rank=1058); GTEx--Coexpression(rank=1120)","1004","0.310999999999999999","Literature ChIP-seq,0.311"
"YAP1","2.913180317581654410","2.913180317581654410","0.0035776794621979616031759441341364436084404587745666503906250000","HVL_CRC29=2.913","Activated","29","collectri","29","2.913180317581654410",NA,"0","",NA,NA,NA
"NR1I3","2.899631817900525377","2.899631817900525377","0.0037360121733188743700648792867013980867341160774230957031250000","HVL_CRC29=2.9","Activated","30","collectri","30","2.899631817900525377",NA,"3","Enrichr--Queries(rank=1165); ARCHS4--Coexpression(rank=1275); GTEx--Coexpression(rank=1293)","1577","0.783200000000000007","ARCHS4 Coexpression,0.7832"
"JUNB","2.840981177823834081","2.840981177823834081","0.0044974966778339444881118502905792411183938384056091308593750000","HVL_CRC29=2.841","Activated","31","collectri","31","2.840981177823834081",NA,"4","ARCHS4--Coexpression(rank=106); Enrichr--Queries(rank=191); ReMap--ChIP-seq(rank=219); GTEx--Coexpression(rank=396)","250","0.065110000000000001","ARCHS4 Coexpression,0.06511"
"ZNF331","2.840383060064691101","-2.840383060064691101","0.0045059390130820090383800824440641008550301194190979003906250000","HVL_CRC29=-2.84","Repressed","32","collectri","32","2.840383060064691101",NA,"3","Enrichr--Queries(rank=245); GTEx--Coexpression(rank=810); ARCHS4--Coexpression(rank=1452)","630","0.174499999999999988","Enrichr Queries,0.1745"
"FOS_JUN","2.797997334987055496","2.797997334987055496","0.0051420536913259588807090239015451516024768352508544921875000000","HVL_CRC29=2.798","Activated","33","collectri","33","2.797997334987055496",NA,"0","",NA,NA,NA
"FOS_JUNB","2.797997334987055496","2.797997334987055496","0.0051420536913259588807090239015451516024768352508544921875000000","HVL_CRC29=2.798","Activated","34","collectri","34","2.797997334987055496",NA,"0","",NA,NA,NA
"FOS_JUND","2.797997334987055496","2.797997334987055496","0.0051420536913259588807090239015451516024768352508544921875000000","HVL_CRC29=2.798","Activated","35","collectri","35","2.797997334987055496",NA,"0","",NA,NA,NA
"FOSB_JUN","2.797997334987055496","2.797997334987055496","0.0051420536913259588807090239015451516024768352508544921875000000","HVL_CRC29=2.798","Activated","36","collectri","36","2.797997334987055496",NA,"0","",NA,NA,NA
"FOSB_JUNB","2.797997334987055496","2.797997334987055496","0.0051420536913259588807090239015451516024768352508544921875000000","HVL_CRC29=2.798","Activated","37","collectri","37","2.797997334987055496",NA,"0","",NA,NA,NA
"FOSB_JUND","2.797997334987055496","2.797997334987055496","0.0051420536913259588807090239015451516024768352508544921875000000","HVL_CRC29=2.798","Activated","38","collectri","38","2.797997334987055496",NA,"0","",NA,NA,NA
"FOSL1_JUN","2.797997334987055496","2.797997334987055496","0.0051420536913259588807090239015451516024768352508544921875000000","HVL_CRC29=2.798","Activated","39","collectri","39","2.797997334987055496",NA,"0","",NA,NA,NA
"FOSL1_JUNB","2.797997334987055496","2.797997334987055496","0.0051420536913259588807090239015451516024768352508544921875000000","HVL_CRC29=2.798","Activated","40","collectri","40","2.797997334987055496",NA,"0","",NA,NA,NA
"FOSL1_JUND","2.797997334987055496","2.797997334987055496","0.0051420536913259588807090239015451516024768352508544921875000000","HVL_CRC29=2.798","Activated","41","collectri","41","2.797997334987055496",NA,"0","",NA,NA,NA
"FOSL2_JUN","2.797997334987055496","2.797997334987055496","0.0051420536913259588807090239015451516024768352508544921875000000","HVL_CRC29=2.798","Activated","42","collectri","42","2.797997334987055496",NA,"0","",NA,NA,NA
"FOSL2_JUNB","2.797997334987055496","2.797997334987055496","0.0051420536913259588807090239015451516024768352508544921875000000","HVL_CRC29=2.798","Activated","43","collectri","43","2.797997334987055496",NA,"0","",NA,NA,NA
"FOSL2_JUND","2.797997334987055496","2.797997334987055496","0.0051420536913259588807090239015451516024768352508544921875000000","HVL_CRC29=2.798","Activated","44","collectri","44","2.797997334987055496",NA,"0","",NA,NA,NA
"JUN_JUNB","2.797997334987055496","2.797997334987055496","0.0051420536913259588807090239015451516024768352508544921875000000","HVL_CRC29=2.798","Activated","45","collectri","45","2.797997334987055496",NA,"0","",NA,NA,NA
"JUN_JUND","2.797997334987055496","2.797997334987055496","0.0051420536913259588807090239015451516024768352508544921875000000","HVL_CRC29=2.798","Activated","46","collectri","46","2.797997334987055496",NA,"0","",NA,NA,NA
"JUNB_JUND","2.797997334987055496","2.797997334987055496","0.0051420536913259632175177138435628876322880387306213378906250000","HVL_CRC29=2.798","Activated","47","collectri","47","2.797997334987055496",NA,"0","",NA,NA,NA
"REST","2.774008216237641378","2.774008216237641378","0.0055370279763834904726560459664597146911546587944030761718750000","HVL_CRC29=2.774","Activated","48","collectri","48","2.774008216237641378",NA,"6","ENCODE--ChIP-seq(rank=58); Literature--ChIP-seq(rank=143); ReMap--ChIP-seq(rank=171); ARCHS4--Coexpression(rank=340); GTEx--Coexpression(rank=362); Enrichr--Queries(rank=980)","733","0.208800000000000013","ARCHS4 Coexpression,0.2088"
"TWIST2","2.771778208309914060","2.771778208309914060","0.0055751008507423857607498973720794310793280601501464843750000000","HVL_CRC29=2.772","Activated","49","collectri","49","2.771778208309914060",NA,"2","ARCHS4--Coexpression(rank=196); GTEx--Coexpression(rank=964)","455","0.120399999999999993","ARCHS4 Coexpression,0.1204"
"HMGB2","2.748447733520963165","2.748447733520963165","0.0059878180649208185074017229965193109819665551185607910156250000","HVL_CRC29=2.748","Activated","50","collectri","50","2.748447733520963165",NA,"0","",NA,NA,NA
"ARID3B","2.733100431614905013","-2.733100431614905013","0.0062741197890187807434392297523118031676858663558959960937500000","HVL_CRC29=-2.733","Repressed","51","collectri","51","2.733100431614905013",NA,"2","ARCHS4--Coexpression(rank=113); GTEx--Coexpression(rank=234)","268","0.069409999999999999","ARCHS4 Coexpression,0.06941"
"ZFX","2.721920515238953620","2.721920515238953620","0.0064903751114740301439431924279688246315345168113708496093750000","HVL_CRC29=2.722","Activated","52","collectri","52","2.721920515238953620",NA,"5","ReMap--ChIP-seq(rank=146); Literature--ChIP-seq(rank=151); Enrichr--Queries(rank=1331); ARCHS4--Coexpression(rank=1340); GTEx--Coexpression(rank=1391)","1333","0.491599999999999981","ReMap ChIP-seq,0.4916"
"ZHX2","2.699237391787441709","-2.699237391787441709","0.0069498581601135853147432897003454854711890220642089843750000000","HVL_CRC29=-2.699","Repressed","53","collectri","53","2.699237391787441709",NA,"4","ReMap--ChIP-seq(rank=65); Enrichr--Queries(rank=629); GTEx--Coexpression(rank=946); ARCHS4--Coexpression(rank=995)","765","0.218900000000000011","ReMap ChIP-seq,0.2189"
"STAT6","2.684670940716463949","2.684670940716463949","0.0072601246419017086142222439093529828824102878570556640625000000","HVL_CRC29=2.685","Activated","54","collectri","54","2.684670940716463949",NA,"4","Literature--ChIP-seq(rank=83); Enrichr--Queries(rank=253); ARCHS4--Coexpression(rank=327); GTEx--Coexpression(rank=733)","650","0.180199999999999999","Enrichr Queries,0.1802"
"RARA","2.682875161414373988","2.682875161414373988","0.0072992231747906035146944425662240973906591534614562988281250000","HVL_CRC29=2.683","Activated","55","collectri","55","2.682875161414373988",NA,"5","Literature--ChIP-seq(rank=31); ReMap--ChIP-seq(rank=35); ARCHS4--Coexpression(rank=491); Enrichr--Queries(rank=647); GTEx--Coexpression(rank=1060)","445","0.117800000000000002","ReMap ChIP-seq,0.1178"
"TFDP1","2.656149416160601184","-2.656149416160601184","0.0079038585859860441273916364934848388656973838806152343750000000","HVL_CRC29=-2.656","Repressed","56","collectri","56","2.656149416160601184",NA,"4","GTEx--Coexpression(rank=4); Enrichr--Queries(rank=14); ReMap--ChIP-seq(rank=15); ARCHS4--Coexpression(rank=22)","9","0.002489000000000000","GTEx Coexpression,0.002489"
"STAT1","2.653998535657412283","2.653998535657412283","0.0079544172071573208959716083654711837880313396453857421875000000","HVL_CRC29=2.654","Activated","57","collectri","57","2.653998535657412283",NA,"6","GTEx--Coexpression(rank=24); ENCODE--ChIP-seq(rank=48); Enrichr--Queries(rank=75); Literature--ChIP-seq(rank=96); ARCHS4--Coexpression(rank=99); ReMap--ChIP-seq(rank=118)","52","0.014930000000000001","GTEx Coexpression,0.01493"
"BARX1","2.653995073336449018","2.653995073336449018","0.0079544988254629019758246144533586630132049322128295898437500000","HVL_CRC29=2.654","Activated","58","collectri","58","2.653995073336449018",NA,"3","ARCHS4--Coexpression(rank=229); GTEx--Coexpression(rank=259); Enrichr--Queries(rank=1286)","520","0.140699999999999992","ARCHS4 Coexpression,0.1407"
"KLF12","2.651500838615044930","2.651500838615044930","0.0080134914005229439942779023908769886475056409835815429687500000","HVL_CRC29=2.652","Activated","59","collectri","59","2.651500838615044930",NA,"3","GTEx--Coexpression(rank=376); ARCHS4--Coexpression(rank=737); Enrichr--Queries(rank=943)","807","0.234000000000000014","GTEx Coexpression,0.234"
"STAT2","2.643331285025056765","2.643331285025056765","0.0082094667730898129853756017837440595030784606933593750000000000","HVL_CRC29=2.643","Activated","60","collectri","60","2.643331285025056765",NA,"5","ENCODE--ChIP-seq(rank=19); ARCHS4--Coexpression(rank=58); Enrichr--Queries(rank=106); ReMap--ChIP-seq(rank=193); GTEx--Coexpression(rank=280)","136","0.035630000000000002","ARCHS4 Coexpression,0.03563"
"KLF7","2.638627820207107177","2.638627820207107177","0.0083242312920103964102302995797799667343497276306152343750000000","HVL_CRC29=2.639","Activated","61","collectri","61","2.638627820207107177",NA,"3","Enrichr--Queries(rank=459); GTEx--Coexpression(rank=714); ARCHS4--Coexpression(rank=871)","1045","0.326900000000000024","Enrichr Queries,0.3269"
"FOXI1","2.633354193540982990","2.633354193540982990","0.0084546127991492071168666555536219675559550523757934570312500000","HVL_CRC29=2.633","Activated","62","collectri","62","2.633354193540982990",NA,"3","GTEx--Coexpression(rank=488); Enrichr--Queries(rank=539); ARCHS4--Coexpression(rank=1484)","987","0.303700000000000025","GTEx Coexpression,0.3037"
"ZKSCAN7","2.581946449878036454","-2.581946449878036454","0.0098244827905106992677053412421628308948129415512084960937500000","HVL_CRC29=-2.582","Repressed","63","collectri","63","2.581946449878036454",NA,"2","ARCHS4--Coexpression(rank=1039); GTEx--Coexpression(rank=1411)","1479","0.638199999999999990","ARCHS4 Coexpression,0.6382"
"HDAC9","2.569455656894689799","2.569455656894689799","0.0101858426875204594735935259564030275214463472366333007812500000","HVL_CRC29=2.569","Activated","64","collectri","64","2.569455656894689799",NA,"0","",NA,NA,NA
"E2F6","2.557861129294514146","-2.557861129294514146","0.0105318141138109454962856759152600716333836317062377929687500000","HVL_CRC29=-2.558","Repressed","65","collectri","65","2.557861129294514146",NA,"5","ENCODE--ChIP-seq(rank=4); ReMap--ChIP-seq(rank=37); ARCHS4--Coexpression(rank=52); Enrichr--Queries(rank=73); GTEx--Coexpression(rank=1554)","122","0.031940000000000003","ARCHS4 Coexpression,0.03194"
"MAF","2.547512330018157023","2.547512330018157023","0.0108494019002287230002412599105809931643307209014892578125000000","HVL_CRC29=2.548","Activated","66","collectri","66","2.547512330018157023",NA,"4","ReMap--ChIP-seq(rank=113); Enrichr--Queries(rank=425); ARCHS4--Coexpression(rank=837); GTEx--Coexpression(rank=1345)","983","0.302700000000000025","Enrichr Queries,0.3027"
"TBX6","2.538766992034404701","2.538766992034404701","0.0111243885192799703970356617332981841173022985458374023437500000","HVL_CRC29=2.539","Activated","67","collectri","67","2.538766992034404701",NA,"3","GTEx--Coexpression(rank=87); Enrichr--Queries(rank=175); ARCHS4--Coexpression(rank=1043)","211","0.054140000000000001","GTEx Coexpression,0.05414"
"PARK7","2.522928521437809657","2.522928521437809657","0.0116382054656859173363825377123248472344130277633666992187500000","HVL_CRC29=2.523","Activated","68","collectri","68","2.522928521437809657",NA,"0","",NA,NA,NA
"HOXA9","2.520129061976728924","-2.520129061976728924","0.0117311811780064136762069537667230179067701101303100585937500000","HVL_CRC29=-2.52","Repressed","69","collectri","69","2.520129061976728924",NA,"4","ReMap--ChIP-seq(rank=271); ARCHS4--Coexpression(rank=344); Enrichr--Queries(rank=691); GTEx--Coexpression(rank=1162)","740","0.211299999999999988","ARCHS4 Coexpression,0.2113"
"SMAD4","2.503155352405097123","2.503155352405097123","0.0123091500491361791058686492306151194497942924499511718750000000","HVL_CRC29=2.503","Activated","70","collectri","70","2.503155352405097123",NA,"5","Literature--ChIP-seq(rank=72); ReMap--ChIP-seq(rank=242); GTEx--Coexpression(rank=953); Enrichr--Queries(rank=1090); ARCHS4--Coexpression(rank=1302)","1245","0.439000000000000001","Literature ChIP-seq,0.439"
"RXRB","2.471968095280484778","2.471968095280484778","0.0134371507790686448013950382573966635391116142272949218750000000","HVL_CRC29=2.472","Activated","71","collectri","71","2.471968095280484778",NA,"3","GTEx--Coexpression(rank=705); Enrichr--Queries(rank=794); ARCHS4--Coexpression(rank=1066)","1243","0.438699999999999979","GTEx Coexpression,0.4387"
"HOXC6","2.470970414345873056","2.470970414345873056","0.0134746966060931474412631914105986652430146932601928710937500000","HVL_CRC29=2.471","Activated","72","collectri","72","2.470970414345873056",NA,"3","Enrichr--Queries(rank=460); ARCHS4--Coexpression(rank=560); GTEx--Coexpression(rank=665)","1048","0.327600000000000002","Enrichr Queries,0.3276"
"ABL1","2.466153536873881169","2.466153536873881169","0.0136572779197089311936652578083339903969317674636840820312500000","HVL_CRC29=2.466","Activated","73","collectri","73","2.466153536873881169",NA,"0","",NA,NA,NA
"ESR2","2.447572467139658592","2.447572467139658592","0.0143822200081163732721112324952628114260733127593994140625000000","HVL_CRC29=2.448","Activated","74","collectri","74","2.447572467139658592",NA,"5","Literature--ChIP-seq(rank=16); ReMap--ChIP-seq(rank=142); GTEx--Coexpression(rank=527); Enrichr--Queries(rank=787); ARCHS4--Coexpression(rank=1054)","370","0.097559999999999994","Literature ChIP-seq,0.09756"
"FOXH1","2.424094193426984400","-2.424094193426984400","0.0153466243916465915758662319490213121753185987472534179687500000","HVL_CRC29=-2.424","Repressed","75","collectri","75","2.424094193426984400",NA,"3","GTEx--Coexpression(rank=106); Enrichr--Queries(rank=518); ARCHS4--Coexpression(rank=597)","253","0.065960000000000005","GTEx Coexpression,0.06596"
"POU5F1","2.417558907962354731","-2.417558907962354731","0.0156250046486619310892596246276298188604414463043212890625000000","HVL_CRC29=-2.418","Repressed","76","collectri","76","2.417558907962354731",NA,"5","Literature--ChIP-seq(rank=17); ARCHS4--Coexpression(rank=93); GTEx--Coexpression(rank=123); ReMap--ChIP-seq(rank=130); Enrichr--Queries(rank=613)","223","0.057130000000000000","ARCHS4 Coexpression,0.05713"
"DLX2","2.413945793395275707","2.413945793395275707","0.0157808099264391439586763254965262603946030139923095703125000000","HVL_CRC29=2.414","Activated","77","collectri","77","2.413945793395275707",NA,"3","Enrichr--Queries(rank=531); GTEx--Coexpression(rank=602); ARCHS4--Coexpression(rank=1185)","1134","0.374599999999999989","GTEx Coexpression,0.3746"
"RFX5","2.407171994324325937","2.407171994324325937","0.0160765964901174451817666977149201557040214538574218750000000000","HVL_CRC29=2.407","Activated","78","collectri","78","2.407171994324325937",NA,"5","ENCODE--ChIP-seq(rank=21); ReMap--ChIP-seq(rank=41); Enrichr--Queries(rank=87); GTEx--Coexpression(rank=179); ARCHS4--Coexpression(rank=1045)","238","0.061969999999999997","Enrichr Queries,0.06197"
"TSC22D1","2.400119177731255604","2.400119177731255604","0.0163897347538906230923760887208118219859898090362548828125000000","HVL_CRC29=2.4","Activated","79","collectri","79","2.400119177731255604",NA,"3","Enrichr--Queries(rank=429); ARCHS4--Coexpression(rank=774); GTEx--Coexpression(rank=1371)","991","0.305599999999999983","Enrichr Queries,0.3056"
"SMAD3","2.394013184764326230","2.394013184764326230","0.0166651497130573290894606230949648306705057621002197265625000000","HVL_CRC29=2.394","Activated","80","collectri","80","2.394013184764326230",NA,"5","Literature--ChIP-seq(rank=14); ReMap--ChIP-seq(rank=117); Enrichr--Queries(rank=359); GTEx--Coexpression(rank=676); ARCHS4--Coexpression(rank=842)","328","0.085370000000000001","Literature ChIP-seq,0.08537"
"LITAF","2.384451021465167742","2.384451021465167742","0.0171046247123267623757580935262012644670903682708740234375000000","HVL_CRC29=2.384","Activated","81","collectri","81","2.384451021465167742",NA,"0","",NA,NA,NA
"SMARCA4","2.374139909150040584","2.374139909150040584","0.0175898839690151465031675570571678690612316131591796875000000000","HVL_CRC29=2.374","Activated","82","collectri","82","2.374139909150040584",NA,"0","",NA,NA,NA
"SIX1","2.342400540171539536","2.342400540171539536","0.0191601400281018532933963172126823337748646736145019531250000000","HVL_CRC29=2.342","Activated","83","collectri","83","2.342400540171539536",NA,"3","Enrichr--Queries(rank=486); ARCHS4--Coexpression(rank=562); GTEx--Coexpression(rank=1211)","1084","0.345200000000000007","ARCHS4 Coexpression,0.3452"
"ZNF143","2.328822601852627905","-2.328822601852627905","0.0198684655297285545083596502990985754877328872680664062500000000","HVL_CRC29=-2.329","Repressed","84","collectri","84","2.328822601852627905",NA,"5","ReMap--ChIP-seq(rank=42); ENCODE--ChIP-seq(rank=44); Enrichr--Queries(rank=241); ARCHS4--Coexpression(rank=1094); GTEx--Coexpression(rank=1161)","524","0.141399999999999998","ReMap ChIP-seq,0.1414"
"ING4","2.328382579348541093","2.328382579348541093","0.0198917978501472712815623111737295403145253658294677734375000000","HVL_CRC29=2.328","Activated","85","collectri","85","2.328382579348541093",NA,"0","",NA,NA,NA
"ZEB1","2.321699101936624210","2.321699101936624210","0.0202491433476264422186563507466416922397911548614501953125000000","HVL_CRC29=2.322","Activated","86","collectri","86","2.321699101936624210",NA,"5","ReMap--ChIP-seq(rank=25); ENCODE--ChIP-seq(rank=93); GTEx--Coexpression(rank=309); ARCHS4--Coexpression(rank=464); Enrichr--Queries(rank=675)","325","0.084180000000000005","ReMap ChIP-seq,0.08418"
"HOXB3","2.321011347297332605","-2.321011347297332605","0.0202862314356235182155607787990447832271456718444824218750000000","HVL_CRC29=-2.321","Repressed","87","collectri","87","2.321011347297332605",NA,"3","GTEx--Coexpression(rank=357); ARCHS4--Coexpression(rank=569); Enrichr--Queries(rank=569)","775","0.222200000000000009","GTEx Coexpression,0.2222"
"GATA1","2.311026102936481585","2.311026102936481585","0.0208314131322794478251569927351738442666828632354736328125000000","HVL_CRC29=2.311","Activated","88","collectri","88","2.311026102936481585",NA,"6","ENCODE--ChIP-seq(rank=35); Literature--ChIP-seq(rank=81); ReMap--ChIP-seq(rank=235); Enrichr--Queries(rank=837); ARCHS4--Coexpression(rank=868); GTEx--Coexpression(rank=1493)","970","0.296599999999999919","ENCODE ChIP-seq,0.2966"
